representative	grouped_terms	genes
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CRYM;NUDT8;PPM1K;MLYCD;ETFB;ACAT2;CPT2;PPARA;GNPDA1;IVD;MTLN;KYAT1;AIG1;CPT1B;MCAT;MTHFS;ECHS1;EHHADH;ACOT8;ECI2;DDO;BCKDK;CROT;CPT1A;GSTZ1;LDHD;ACAA1;BCKDHA;MCEE;ACAA2;ACOX1;ETFDH;SORD;ATP2B4;HOGA1;ACAD8;ACAD10;NUDT19;ECH1;ETFA;ALDH6A1;HADH;CRAT;GOT1;QDPR;ACADSB;HADHA;ACADVL;DBT;HADHB;DECR1;GCDH;BCKDHB;NUDT7;GOT2;PEX7;ACADM;PCCB;ACAT1;GNPDA2;ALDH5A1;ETFBKMT;GPT2;GLUD1;CARNMT1;IRS1;DLST;GCSH;HSD17B4;PEX5;AUH;DLD;MCCC2;PHYH;MCCC1;HIBADH;HACL1;ADHFE1;PCCA;SLC16A1;ABCD3;SCP2;AMACR;MTRR;LONP2;ECHDC1;AASDHPPT;PEX2;PEX13;HIBCH
rRNA processing	rRNA processing;rRNA metabolic process	UTP23;FBLL1;NOP14;MTERF4;NOP58;MRM3;POP7;EBNA1BP2;MPHOSPH6;CHD7;RPF2;METTL15P1;DDX18;DIS3;POP4;RSL1D1;RRS1;RPS25;XRN2;ERI2;NSA2;NIFK;RPP30;NOP10;UTP3;UTP15;PA2G4;FCF1;TRMT2B;SBDS;UTP25;DIMT1;BUD23;GTPBP4;BMS1;RPL7L1;DDX52;ESF1;SRFBP1;PWP2;WDR3;EMG1;DKC1;KAT2B;RPUSD2;DCAF13;RIOK3;RPL7;WBP11;NAF1;MRM2;ZNHIT3;TSR1;TFB2M;NOP9;YTHDF2;TFB1M;TRMT61B;GTF2H5;DROSHA;SNU13;MPHOSPH10;PRKDC;UTP11;RBFA;RPL5;RPL26;METTL18;WDR12;PIH1D2;C1D;RPS24;METTL5;RPF1;ZCCHC4;NOL7;NOL11;RIOK2;METTL15;RRP15;EXOSC9;MTREX;KRR1;FRG1;IPPK;ERCC6;MTOR;POLR1B;NCL;DIS3L;GTF3C6;POLR1F;GTF3C4;GTF3C3;SPIN1;MACROH2A2
sarcomere	sarcomere;myofibril;contractile fiber	ARF1;SYNPO;OBSL1;TCAP;KCNE1;TMOD4;ACTA1;CAV3;MYOZ3;DNAJB4;PPP3CA;MYOT;SCN5A;CACNA1D;ASB2;MYH1;MYL12B;PARVA;PALLD;JPH1;MYL3;LDB3;KLHL41;ANK1;DNAJB6;CASQ1;LMAN1;MYOM2;MTM1;CTNNB1;TNNC1;MYO18B;MYBPC3;RPL15;ANKRD2;CALM1;PSMA6;ADPRHL1;SCN1A;C10orf71;SYNC;FLNC;MYL4;SPTBN1;MYZAP;SQSTM1;TNNT2;ACTC1;NEXN;FERMT2;UNC45B;KRT8;FBXL22;FHL2;FHOD3;SYNE2;TPM1;ANKRD1;MYL12A;MYH7;CRYAB;MYL7;FBXO32;CACNA1C;MYOM1;SMPX;NEBL;ITGB1BP2;NRAP;CSRP2;XIRP2;SYNPO2L;ALDOA;RYR1;ATP2B4;SYNE1;RYR2;CMYA5;TMOD1;HABP4;ACTN2;PPP1R12A;LRRC39;ANK3;TTN;HOMER1;CAB39;DST;GLRX3;CAVIN4;ANK2;CSRP3;KAT2B;LMOD3;HRC;MYOZ2;CFL2;PPP1R12B;POLR2M;SORBS2;SYNPO2;MYPN;CASQ2;DMD;CAPZB;SLC8A1;PDE4B;KCNN2;ABCC9;PPP3CB;TRIM32;PPP2R5A;GGPS1;DCTN4;PDLIM5;NBR1;SRI;CALM3;FBXO22;PGM5;LRRC10;PYROXD1;FRG1;CALM2;VCL;DAG1;SVIL;SYNM;PDE4DIP;NPNT;DEK;SCO1;FXR1;KCNJ8;GJA1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS7;MRPS17;CHCHD1;MRPS11;MRPS27;MRPS5;MRPS9;MRPS33;MRPS18A;PTCD3;MRPS10;MRPS18B;DAP3;MRPS16;MRPL42;MRPS6;MRPS28;MRPS35;MRPS14;MRPS18C;MRPS22;MRPS31
taxis	taxis;chemotaxis	S100A7;TNFSF14;CH25H;SAA1;EGR3;TYMP;TPBG;CXCL9;CHGA;CCL14;GPSM3;ARHGEF5;HSD3B7;CXCL10;F7;SCG2;CSF3R;RIN3;ARTN;CSF1;SLC8B1;NBL1;FFAR2;CXCR1;CMTM3;SEMA3F;PLAUR;TREM1;SMOC2;CMKLR1;THBS4;LBP;SMAD3;ADAM8;EDN3;HRAS;CXCL5;MMP2;AGER;PLA2G1B;LGALS9;PGF;LEF1;SEMA4C;TGFB1;CCR7;RAC3;IL6R;CXCR4;PDGFB;CCRL2;CCL3L3;SEMA6B;FGF10;ENPP2;CMTM7;ACKR2;FES;MDK;ZNF580;ROBO3;EDN2;RPS19;CCL16;CORO1B;RHOG;F2RL1;CCN3;EPHA2;SEMA4A;CCL24;NEDD9;PIP5K1C;LPAR1;PLXNA3;PRKD2;FLT1;VEGFC;ITGB3;CCL11;CMTM1;ECSCR;CMTM2;S1PR1;ANXA1;LOX;LSP1;NOVA2;CX3CL1;TMSB4X;IL17RA;TNFAIP6;P2RX4;MMP28;BMP4;SEMA4F;DEFB1;NOTCH1;TIAM1;CMTM8;NOD2;GPR18;CCL21;MSTN;CCL18;SEMA3G;CXCL16;CXCL11;UNC5C;PPM1F;ARRB2;EDN1;VEGFD;MAPK3;PADI2;PREX1;PIK3CD;CCL19;CXCR2;PLA2G6;CCL3;CD74;RAB13;PROK2;LTB4R2;GAS6;SLIT1;NR4A1;STX3;CXCL1;CXCL8;NRP2;CCN1;SEMA3E;ATOH7;CXCL12;EFNB2;PLAU;EDNRB;NINJ1;IL17RC;THBS1;CCL13;IL6;CXCL14;IL16;CKLF;FOSL1;RPL13A;PTAFR;ROBO1;CCL2;S100A4;ANGPT2;FPR2;APOA1;RARRES2;VCAM1;DAPK2;CXCL2;STX4;PTK2B;CCL20;TUBB2B;ARHGEF16;CREB3;VAV3;SWAP70;RIPOR2;ACKR3;PDGFRB;PTN;ITGA1;SEMA3B;TRPV4;DPEP1;CXCL3;FPR1;S100A8;LYN
transferase activity, transferring one-carbon groups	transferase activity, transferring one-carbon groups;methyltransferase activity;S-adenosylmethionine-dependent methyltransferase activity	SETD7;METTL21EP;MRM3;TRMT11;TRMT10A;PRMT2;NTMT1;NTMT2;NSD1;TRMO;METTL15P1;SETD2;RNMT;EEF1AKMT1;SETMAR;BMT2;SMYD1;CARM1;ICMT;METTL2A;PCMTD1;SETDB2;PRMT1;ATIC;METTL13;NDUFAF5;NSUN2;SUZ12;MTFMT;TRMT13;EEF1AKMT2;ATPSCKMT;COQ5;TRMT2B;PRMT5;AS3MT;METTL14;DIMT1;BUD23;TPMT;SETD3;LCMT2;METTL9;EMG1;TYW3;SMYD2;NDUFAF7;DPH5;METTL2B;TRMT12;METTL25;KMT2C;COQ3;SMYD3;THUMPD3;MRM2;ASH1L;TFB2M;PCMT1;PRDM10;TFB1M;GART;TRMT61B;ETFBKMT;FAM98A;CARNMT1;GCSH;TRMT9B;MTR;SETD9;METTL17;TRMT1L;PRMT6;METTL18;N6AMT1;METTL5;TRMT10C;ZCCHC4;TRDMT1;METTL15;PRMT3;ARMT1;FBXO11;NSD2;METTL21A;ALKBH8;FAM98B;METTL22;FBLL1;METTL6;PCMTD2;GNMT
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	S100A7;CSF3;PENK;ARID5A;TICAM1;OTUD5;CXCL9;IRAK3;ZC3H12A;CEBPB;SCARB1;NFKBIZ;CXCL10;RARA;GFER;FOSL2;BDKRB1;CACTIN;PLSCR3;TRIM41;LBP;IRF3;TNIP2;ABL1;CXCL5;PTGIR;AKAP12;GIT1;LGALS9;NOS3;LOXL1;VIM;SMAD6;SRC;CCR7;SBNO2;NFKBIL1;DIO2;TLR9;FGF10;TLR4;ADM;NFKBIA;F2R;PCK1;THBD;SPON2;IDO1;GJB6;GCH1;BMP6;RELA;PTGFR;PALM3;MYD88;BCL10;CNP;TNF;IL18BP;SIGIRR;UPF1;TNFAIP3;TNFRSF1B;CARD16;TLR2;TRIM5;LDOC1;CD40;CX3CL1;SLC11A1;C2;CYP27B1;WDR83;PLSCR4;PTGER1;NFKB2;TBXA2R;PABPN1;NOTCH1;NOD2;COL6A1;BCR;LY96;TICAM2;CXCL11;EDN1;ALPL;MAPK3;CASP1;IRAK2;PELI1;HAVCR2;NR4A1;GBP2;CXCL1;LILRA2;NOS2;CXCL8;PLCG2;GJB2;CNR1;ZFP36;EDNRB;DEFA5;LITAF;IL6;TH;NR1H3;SLC7A5;IL24;CASP3;GBP3;IRAK4;RPL13A;TNFSF4;MMP9;PTAFR;HDAC5;CCL2;FGFR2;VCAM1;FOXP1;CXCL2;AXL;SELP;TRIB1;MMP3;LTA;CMPK2;CASP8;PYCARD;ATP4B;LILRB1;CXCL3;S100A8;LYN;MAP2K7;IRAK1;PDCD4;FMO1;PTGS2;TRIM6;SSC5D;TAP2;B2M
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process;fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	NUDT8;MLYCD;ETFB;ACAT2;CPT2;PPARA;IVD;MTLN;AIG1;CPT1B;MCAT;ECHS1;EHHADH;ACOT8;ECI2;CROT;CPT1A;ACAA1;MCEE;ACAA2;ACOX1;ETFDH;ACAD10;NUDT19;ECH1;ETFA;HADH;CRAT;HADHA;ACADVL;HADHB;DECR1;GCDH;NUDT7;PEX7;ACADM;PCCB;ACAT1;ETFBKMT;IRS1;HSD17B4;PEX5;AUH;PHYH;HACL1;PCCA;ABCD3;SCP2;AMACR;LONP2;ECHDC1;PEX2;PEX13;LDHD;SORD;HOGA1;SLC16A1;PPARGC1A;FABP3;FMO4;ADIPOR1;PRKAG2;SIRT4;ADH5
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity	RANBP2;MED31;RNF103;AREL1;PIAS2;VPS18;ANKIB1;ZNRF3;RNF43;RNF168;NEDD4L;BFAR;RNF6;UBE2D3;UBR5;ARIH2;UBE4B;MUL1;FBXL22;HACE1;RNF150;FBXO40;UBE2F;RNF175;MSL2;RC3H2;NSMCE2;RNF14;KCMF1;TRIM44;UBE2D2;ASB12;PPP1R11;NFX1;TRIM2;FBXO30;UBE3C;MIB1;PRKN;MARCHF5;TRIM37;NT5C2;NHLRC1;BTRC;SH3RF2;CCAR1;ATG5;PDZRN3;MKRN1;RNF38;HERC2;MED1;UBE2K;RNF10;RNF11;IRF2BPL;CBX4;TRIP12;RNF216;MARCHF8;UBR3;MARCHF6;RABGEF1;NHLRC3;UBE3B;FBXO27;CBLL1;PJA1;UBE3A;MKRN2;RBX1;WWP1;FANCL;ITCH;HECW1;RMND5A;RNF123;GID4;TRIM61;HECTD1;UBE4A;CUL4A;UBR1;TRIM13;RNF111;PEX10;RNF20;ASB4;UBR2;UBE2D1;MED11;TRIM69;DZIP3;RNF2;HUWE1;CDC42;HERC3;TRIM24;KIAA1586;UBR7;TRIM32;RNFT1;UBE2A;ARIH1;CUL3;RCHY1;MYCBP2;RNF139;COP1;HLTF;TRIM23;MED21;BIRC2;LTN1;TRIM55;ATG3;UFL1;PJA2;MARCHF7;RNF5;MED7;PCGF5;MED6;PEX2;SHPRH
establishment of RNA localization	establishment of RNA localization;nucleic acid transport;RNA transport	RBFOX1;PCID2;NUP210;SMG1;NUP98;NUP62;RANBP2;MAGOH;SETD2;UPF2;ALKBH5;XPO1;NDC1;MCM3AP;RAN;PEG10;ENY2;RAE1;WNK1;NSUN2;NCBP2;NUP93;NUP160;SMG6;MRPL18;AGFG1;ATR;IGF2BP2;YBX1;GLE1;SARNP;MAGOHB;YTHDC1;CPSF6;NUP88;HNRNPA2B1;KPNB1;NCBP1;TNKS;PHAX;G3BP2;NUP153;ATXN2;DDX19A;CKAP5;FYTTD1;DHX9;RTRAF;CHTOP;FXR1;SMG7;NUP43;NUP37;IWS1;TOMM20;QKI;NUP155;TERF1;CETN2;NUP133;LRPPRC;THOC7;NUP35;EIF4E;TPR;PNPT1;NUP107;SSB;NUP42;KHDRBS1;CETN3
cytochrome complex assembly	cytochrome complex assembly;respiratory chain complex IV assembly	COA4;SMIM20;UQCC1;COX17;TACO1;COA1;COA5;COX10;TMEM223;COX20;TIMM21;HCCS;LYRM7;UQCRFS1;COX18;SCO1;STMP1;SLC25A46;COX16;COX15;COA6;FASTKD3
kinetochore	kinetochore;condensed chromosome, centromeric region	SIN3A;DYNC1I1;SPDL1;PLK2;NUP98;ITGB3BP;CHMP1B;CHMP2A;CHMP4B;CLIP1;CENPL;SUMO3;XPO1;PHF6;SEPTIN2;ANAPC16;ORC2;SMARCC2;PMF1;CSNK1A1;PBRM1;GPATCH11;NUP160;PHF10;DCTN1;INCENP;CENPH;PPP1R12A;FBXW11;DCTN2;CLASP1;FBXO28;DYNC1LI1;ZW10;KAT2B;KNSTRN;APC;CHMP5;AURKA;SGO2;PAFAH1B1;PPP1CC;CHMP7;SMC1A;CKAP5;SKA2;NUDCD2;CHMP3;SUGT1;NUP43;NUP37;CENPQ;DCTN6;DCTN4;KAT5;SEPTIN7;NUP133;ACTL6A;CLASP2;TPR;NUP107;TP53BP1;CHMP2B;SMARCE1;NSL1;CHAMP1;CBX5;BRD7;ATRX;CBX3
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	CIAPIN1;NDUFS5;AK2;COA4;TRIAP1;TIMM8B;APP;NDUFA8;TIMM9;PINK1;CACYBP;HAX1;REXO2;NLN;CMC4;COX17;CHCHD4;TIMM23;COA7;SOD1;SIRT5;CCAR1;CLPB;STOML2;PRELID3B;CHCHD2;PARK7;TRAP1;CYCS;AIFM1;FBXL4;SUOX;NDUFS1;HTRA2;OMA1;STMP1;IMMT;MIX23;TIMM8A;OPA1;COA6;NBR1;PNPT1;CHCHD7;MICU1;MICU2;AGK;SDHAF3
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	UBE2D3;ARIH2;TOMM7;TIMM50;DNAJC19;TIMM8B;UBL5;TIMM23B;TIMM9;PINK1;ATP5IF1;TIMM44;HAX1;HK1;HSPA4;CHCHD4;SAMM50;PRKN;TIMM23;TIMM17A;MIPEP;PARL;TOMM40L;LEPROT;TIMM21;SIRT4;MTCH2;MFN2;AIFM1;OXA1L;IMMP2L;SH3GLB1;COX18;GRPEL1;TIMM22;HUWE1;PITRM1;HTRA2;AP3B1;DNAJC15;IMMP1L;TIMM8A;TOMM20;TOMM70;MTX2;MFF;MAIP1;SREBF2;NPEPPS;PMPCB;RALA;AGK;MARCHF5;DNM1L
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5MJ;ATP5MG;ATP5F1E;ATP5MF;ATP5MC1;ATP5PD;PPIF;ATP5MK;ATP5F1B;ATP5PF;ATP5F1A;ATP5MC3;ATP5PO;ATP5PB;ATP5F1C;DMAC2L
peroxisomal membrane	peroxisomal membrane;microbody membrane	ALDH3A2;PEX11A;MPV17L;HMGCR;PXMP2;DHRS7B;PEX11B;SYT7;ACSL6;ACOX1;ACSL1;TRIM37;ACSL4;FAR1;PEX12;PNPLA8;PEX7;MPV17;PEX10;HSD17B4;PEX5;PEX19;GNPAT;ACBD5;ATAD1;AGPS;NBR1;PEX1;ABCD3;USP30;CAT;ACSL3;PEX3;PEX2;PEX13
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	TRIM37;PEX12;PEX7;PEX10;PEX5;PEX19;HACL1;USP9X;PEX1;ZFAND6;LONP2;PEX3;PEX2;PEX13
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane;organelle outer membrane	NLRX1;CPT1B;HAX1;HK1;CPT1A;ACSL6;SAMM50;MTOR;PRKN;MIEF1;BPHL;MAOB;MARCHF5;ACSL1;DNAJC11;SPART;TUFM;SPIRE1;FUNDC2;BECN1;ACSL4;MIEF2;CISD1;CHCHD3;TOMM40L;CISD2;MIGA1;AKAP1;ATP5MC3;HADHB;RTN4IP1;VDAC2;MTX3;MTCH2;MFN2;APOOL;VDAC1;SYNJ2BP;RAF1;NIPSNAP2;SH3GLB1;PPP1CC;VPS13C;VDAC3;EXD2;ARMCX1;MGST3;APOO;ARMC1;STMP1;ARMC10;MFN1;IMMT;SLC25A46;FUNDC1;TOMM20;TOMM70;OPA1;MTX2;MFF;ATAD1;MTERF3;HSPA9;RHOT1;CYB5B;DNM1L;USP30;PGR;ARMCX3;ACSL3;UFL1;ARMCX2;AGK;ARMCX6;SYNE2;STARD7;NAV3;PINK1;SYNE1;LRPPRC
metal cluster binding	metal cluster binding;iron-sulfur cluster binding	PRIM2;EXO5;CDK5RAP1;POLR3F;ABAT;NDUFS7;GLRX5;CDKAL1;CIAPIN1;NFS1;ISCA2;NDUFV1;ACO2;ETFDH;RSAD1;ABCE1;ISCU;NUBPL;GLRX2;CISD1;NDUFV2;UQCRFS1P1;GLRX3;ISCA1;CISD2;LIAS;ELP3;SDHB;FXN;NDUFS2;UQCRFS1;NDUFS1;PPAT;RFESD;FBXL5;ACO1;NFU1;NUBP1;FECH;FDX1;IREB2
I band	I band;Z disc	OBSCN;SYNPO;OBSL1;TCAP;KCNE1;CAV3;MYOZ3;DNAJB4;PPP3CA;MYOT;SCN5A;CACNA1D;ASB2;MYL12B;PARVA;PALLD;JPH1;MYL3;LDB3;ANK1;DNAJB6;CASQ1;MTM1;CTNNB1;MYO18B;ANKRD2;SCN1A;C10orf71;SYNC;FLNC;MYZAP;ACTC1;NEXN;FERMT2;UNC45B;KRT8;FBXL22;FHL2;FHOD3;SYNE2;ANKRD1;MYL12A;MYH7;CRYAB;FBXO32;CACNA1C;NEBL;ITGB1BP2;NRAP;CSRP2;XIRP2;SYNPO2L;ALDOA;RYR1;ATP2B4;RYR2;ACTN2;PPP1R12A;ANK3;TTN;HOMER1;CAB39;DST;GLRX3;CAVIN4;ANK2;CSRP3;KAT2B;HRC;MYOZ2;CFL2;PPP1R12B;POLR2M;SORBS2;SYNPO2;MYPN;CASQ2;DMD;SLC8A1;PDE4B;KCNN2;PPP3CB;PPP2R5A;GGPS1;PDLIM5;SRI;FBXO22;PGM5;FRG1
protein modification by small protein removal	protein modification by small protein removal;protein deubiquitination;deubiquitinase activity;ubiquitin-like protein peptidase activity;cysteine-type deubiquitinase activity	EIF3F;HINT1;USP27X;SENP6;USP46;USP13;USP37;COPS8;VCPIP1;MINDY2;USP48;VCP;BABAM2;PSMD14;USP28;USP38;USP34;STAMBP;BRCC3;COPS5;ABRAXAS1;SENP8;OTUD6B;ITCH;USP32;PARK7;USP16;ZRANB1;COPS3;USP19;USP8;USP15;USP24;USP33;COPS4;USP51;USP14;UCHL3;ABRAXAS2;USP47;USP25;USP1;USP9X;COPS2;USP30;USP7;COPS7A;UCHL5;USP10;USP22;UFSP2;MYSM1;EIF3H;CYLD;USP45;TANK
cellular response to lipopolysaccharide	cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin;cellular response to biotic stimulus	CSF3;ARID5A;TICAM1;CXCL9;IRAK3;ZC3H12A;SCARB1;NFKBIZ;CXCL10;RARA;GFER;CACTIN;PLSCR3;TRIM41;LBP;IRF3;TNIP2;ABL1;CXCL5;GIT1;NOS3;VIM;SRC;SBNO2;NFKBIL1;TLR9;TLR4;NFKBIA;SPON2;BMP6;RELA;MYD88;BCL10;TNF;SIGIRR;UPF1;TNFAIP3;TNFRSF1B;CARD16;TLR2;TRIM5;LDOC1;CD40;CX3CL1;PLSCR4;TBXA2R;PABPN1;NOD2;BCR;LY96;TICAM2;CXCL11;MAPK3;CASP1;IRAK2;HAVCR2;GBP2;CXCL1;LILRA2;NOS2;CXCL8;PLCG2;ZFP36;EDNRB;DEFA5;LITAF;IL6;NR1H3;SLC7A5;IL24;GBP3;IRAK4;TNFSF4;MMP9;PTAFR;HDAC5;CCL2;CXCL2;AXL;TRIB1;MMP3;CMPK2;PYCARD;LILRB1;CXCL3;LYN;MAP2K7;IRAK1;PDCD4;CDA;EIF2AK3;MUS81;NOTCH1;TP53;RBM14;PPP1R15B
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	ACSS1;ACOT11;HACD2;SULT1A1;NUDT8;ACACA;MLYCD;ACSS2;HMGCR;PAPSS1;FITM2;PDK2;MPC2;PDK3;ACOT8;CROT;ACSL6;MCEE;DLAT;ACSL1;ACSL4;OGDH;NUDT19;ACOT9;FAR1;ACOT2;PANK3;SUCLG1;GCDH;NUDT7;ACAT1;MMUT;PDK1;PDHA1;DLST;HSD17B4;DLD;SUCLA2;MCCC2;PDHB;BPNT1;PDHX;SUCLG2;HSD17B12;PPCS;OXSM;PANK4;ACSL3;HMGCS1
DNA duplex unwinding	DNA duplex unwinding;DNA geometric change;DNA conformation change	GINS3;RUVBL1;ASCC3;WRNIP1;MCM3;ASCC1;MCM2;HELQ;SUPV3L1;SSBP1;DHX36;MCM8;G3BP1;FANCM;CHD8;XRCC6;RFC3;RAD50;RFC4;FBH1;RECQL;DHX9;PURA;NBN;DDX1;SUB1;MCM4;XRCC5;MCMDC2;MNAT1;HNRNPA2B1;MTERF1;TOP2B
RNA splicing, via transesterification reactions	RNA splicing, via transesterification reactions;RNA splicing, via transesterification reactions with bulged adenosine as nucleophile;mRNA splicing, via spliceosome	HNRNPUL2;UBL5;ZMAT2;SNRPC;CWC22;SAP18;RBM24;RBPMS2;HNRNPUL1;SNRPE;NCBP2;PRMT5;SNRPGP15;DDX42;METTL14;C1QBP;DDX20;LSM1;SF3B6;NCL;SLU7;IK;SF3B1;PSIP1;PRPF6;STRAP;PRPF40A;PPIL1;NPM1;RSRC1;CWC15;MAGOHB;YTHDC1;SRPK2;MFAP1;SRPK1;CWC27;USP39;ZCRB1;PRPF40B;HNRNPA2B1;GEMIN2;LSM3;NCBP1;PPIL3;HNRNPR;REST;SF3B3;DDX46;LSM5;SNU13;GPKOW;MPHOSPH10;SNRPB2;SMU1;PRPF8;DHX9;SNW1;WDR77;CELF2;WBP4;SNRNP200;HNRNPK;DDX1;DYRK1A;QKI;CLNS1A;RNPC3;SNRPD3;SON;CDC40;PLRG1;HTATSF1;LARP7;ESRP2;SNRNP27;COIL;CDC5L;PRPF18;SCAF11;GEMIN5;MTREX;CRNKL1;FRG1;KHDRBS1
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	HACD1;HMGCS2;ELOVL6;ACOT1;ACSS1;ACOT11;HACD2;NUDT8;ACACA;MLYCD;ACSS2;FITM2;PDK2;MPC2;PDK3;ACOT8;ACSL6;MCEE;DLAT;ACSL1;ACSL4;OGDH;NUDT19;ACOT9;FAR1;ACOT2;SUCLG1;GCDH;NUDT7;ACAT1;MMUT;PDK1;PDHA1;DLST;HSD17B4;DLD;SUCLA2;PDHB;PDHX;SUCLG2;HSD17B12;PPCS;OXSM;ACSL3;HMGCS1
negative regulation of hemopoiesis	negative regulation of hemopoiesis;negative regulation of leukocyte differentiation	IL17D;ZC3H12A;SOCS1;IL4R;GPR68;RARA;GLI3;LILRB3;CEBPA;SMAD7;LAG3;TLR4;FGL2;MDK;DTX1;ERFE;CEACAM1;INPP5D;NRARP;IRF1;CBFB;FBXO7;GPR137;ANXA1;RUNX1;TNFAIP6;BMP4;INHA;INHBA;HLX;LOXL3;PIAS3;CCL3;JAK3;CD74;MYC;ADIPOQ;FBN1;RC3H1;FSTL3;TOB2;MAFB;TNFSF4;CLEC4G;TCTA;SNAI2;CTLA4;ZBTB46;ID2;ASCL2;TRIB1;ZFPM1;LRRC17;RUNX3;LILRB1;LYN;PGLYRP1;BCL6
positive regulation of translation	positive regulation of translation;positive regulation of amide metabolic process	RPUSD3;LARP1B;DNAJC3;EEF2;SAMD4A;SYNCRIP;EIF4G1;PINK1;PRMT1;EIF3C;TRUB2;RPS4X;PLD1;MTOR;LARP4B;PKM;YTHDF3;METTL14;MRPS27;CNBP;EIF2AK4;C1QBP;HABP4;LARP1;HNRNPD;CSDE1;YBX1;EIF3D;NPM1;RMND1;DHX36;NIBAN1;USP16;EIF4G3;ITGA2;YTHDF2;DHX29;PRKDC;RPL5;NGRN;DHX9;FASTKD2;RPL26;PAIP1;FXR1;METTL5;TRMT10C;ZCCHC4;GUF1;EIF4G2;SSB;EIF3E;FASTKD3;KHDRBS1;SIRT3;CHRNA7
positive regulation of telomerase RNA localization to Cajal body	positive regulation of telomerase RNA localization to Cajal body;RNA localization to Cajal body;telomerase RNA localization to Cajal body;telomerase RNA localization;RNA localization to nucleus;regulation of telomerase RNA localization to Cajal body	CCT3;RUVBL1;NOP10;CCT2;CCT4;DKC1;CCT6A;CCT5;NAF1;CCT7;TCP1;CCT8;PARN
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	IL17D;ARID5A;TICAM1;LEP;IRAK3;ZC3H12A;CEBPB;HYAL2;IL1RL2;LBP;SPHK2;ELF4;AGER;LGALS9;TGFB1;IL6R;UNC93B1;TLR9;MAPK13;TLR4;F2R;HLA-B;SPON2;INPP5D;F2RL1;NMB;RELA;MYD88;BCL10;UCN;TNF;NOD1;TNFAIP3;TLR2;CD200;TWIST1;CX3CL1;IL17RA;CYBA;NOD2;TMEM106A;ARRB2;LILRA5;CD74;CSK;HAVCR2;GAS6;LILRA2;NOS2;PLCG2;C1QTNF4;IL17RC;GHRL;IL6;IL16;IL27RA
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production;positive regulation of interleukin-8 production	IL17D;LEP;HSPA1A;CACTIN;HYAL2;FFAR2;HSPA1B;LBP;PLA2G1B;LGALS9;TLR9;TLR4;SSC5D;F2R;ZNF580;F2RL1;RELA;MYD88;BCL10;TNF;BCL3;NOD1;PRKD2;TLR2;RIPK1;ANXA1;NOD2;CD74;ADIPOQ;LILRA2;NOS2;APOA2;DEFA5;IL6
branched-chain amino acid catabolic process	branched-chain amino acid catabolic process;branched-chain amino acid metabolic process	BCAT2;HSD17B10;HMGCL;PPM1K;IVD;ECHS1;BCKDK;BCKDHA;ACAD8;ALDH6A1;ACADSB;DBT;BCKDHB;ACAT1;AUH;DLD;MCCC2;MCCC1;HIBADH;HIBCH;ILVBL;PCCB;PCCA
negative regulation of hemostasis	negative regulation of hemostasis;negative regulation of coagulation;negative regulation of blood coagulation	APOE;COMP;PLAT;PLAUR;NOS3;CD9;USF1;PDGFB;SERPINF2;CEACAM1;THBD;SERPINE2;FAP;F12;TFPI;TSPAN8;KRT1;SERPING1;EDN1;ADTRP;PLAU;ANXA2;THBS1
RNA polymerase complex	RNA polymerase complex;DNA-directed RNA polymerase complex;nuclear DNA-directed RNA polymerase complex	GTF2H1;POLR3A;MYZAP;USP22;GTF2H2C;GTF2A1;ENY2;CRCP;PAF1;MCM3;POLR2D;LEO1;TAF9;TCEA1;POLR1B;GTF2E1;TAF6;POLR2K;TAF8;GTF2F2;POLR3GL;PRIM1;CDK7;GTF2A2;MMS19;POLR2M;TRRAP;POLR3G;GTF2H5;POLR1F;TAF7;PRIMPOL;TAF9B;CTR9;POLA1;POLR2B;GTF2H3;POLR3B;CDC73;MNAT1;PEX2
