representative	grouped_terms	genes
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation;positive regulation of lymphocyte activation	SOCS1;IL1B;SLAMF1;LILRB1;LBP;GLI3;CCL19;TNFSF14;IRS2;CCR7;KLHL25;EBI3;BLOC1S3;PCK1;SLC39A10;IL12A;CCL3;NR4A3;IGF2;TICAM1;CBFB;CLCF1;SPHK2;LEP;BRD4;FLNA;CD70;THY1;RUNX1;CDKN1A;LILRB2;TGFB1;SHB;IL1RL2;IL15RA;SRC;IL4R;THBS1;IGF1;SIRPA;IL6;LILRA5;MAD2L2;FGF10;CCL2;CD276;MMP8;ADAM8;TNFRSF4;RIPK2;FCHO1;AXL;HAMP;NFKBIZ;TYK2;VCAM1;CEBPA;LGALS1;CD320;GLI2;PNP;ACTB;RARA;ABL2;ZBTB7B;GP5;ABL1;ICOSLG;TICAM2;CLEC4D;SPTA1;NFKBID;EFNB1;NECTIN2;MMP14;TNIP2;SVEP1;HAVCR2;LILRA2;RPS3;HLA-DQB2;TNFSF9;MYD88;SMARCA4;AP3D1;SLC7A1;FADD;NLRP3;VSIR;BCL10;STAT6;SOX4;CD160;SPI1;LILRB4;CHRNB2;ADA;CR1;KMT5C;SHLD2;IL6ST;IGFBP2;ATAD5;EFNB2;SMARCD1;SMARCD2;IL4I1;TNFSF13B;IL2RG;CD24;EGR3;AGER;LYN;VNN1;RPS6KA1;PCID2;CTSC;IL2RA;SART1;PDCD1LG2
respiratory chain complex IV assembly	respiratory chain complex IV assembly;cytochrome complex assembly;mitochondrial cytochrome c oxidase assembly	SURF1;COA3;COX10;TACO1;TIMM21;COX14;SCO1;TMEM223;SLC25A46;COA1;COX17;COX16;STMP1;COA6;COX15;COX20;PET100;COX18;SMIM20;FASTKD3;COA5;UQCC1;TTC19;HCCS;LYRM7;UQCRFS1
branched-chain amino acid catabolic process	branched-chain amino acid catabolic process;branched-chain amino acid metabolic process	HMGCL;IVD;BCKDHA;BCKDHB;DBT;ALDH6A1;MCCC1;ACAD8;ECHS1;ACADSB;MCCC2;ACAT1;HIBADH;DLD;AUH;HIBCH;PCCA;PCCB
granulocyte migration	granulocyte migration;granulocyte chemotaxis;neutrophil chemotaxis;neutrophil migration	IL1B;EDN2;CXCL1;CXCL8;SLAMF1;CCL8;LBP;CXCL3;CCL19;SAA1;TREM1;CCR7;CXCL5;CCL3;CXCL6;PRTN3;EDN3;CXCL10;S100A7;THBS1;CCL3L3;IL17RC;TNFAIP6;CCL2;CSF3R;ADAM8;PIP5K1C;CCL20;S100A8;XG;TGFB2;S100A12;CCL4;THBS4;ADGRE2;CCL18;FUT4;PPIB;IL1R1;CX3CL1;CKLF;S100A9;PREX1;JAGN1;RARRES2;MYD88
cell-substrate junction	cell-substrate junction;focal adhesion	ICAM1;CSPG4;ITGA5;COL17A1;MAP4K4;SLC9A1;LIMK1;MYH9;ITGBL1;MCAM;EPHA2;ZYX;MPRIP;WASF1;ITGB3;CORO1C;FLNA;CD44;SCARF2;THY1;TGFB1I1;HSPG2;PFN1;GIT1;SRC;PLEC;PAK4;S100A7;LRP1;PLAUR;PDLIM7;GAK;CBL;EPPK1;GNB2;VASP;NOX4;FHL3;PIP5K1C;CNN2;CTTN;ARPC1B;CFL1;FAP;ACTN1;FLNC;ARHGAP22;AKAP12;ANXA5;MPZL1;RRAS2;LIMS1;TNS4;MRC2;ACTB;ITGA3;CSRP1;ACTN4;RPS2;SPRY4;CORO1B;FES;HSPB1;TRIP6;RPL8;RPL3;ACTG1;HMGA1;RHOG;CDC42EP1;RPS19;CAP1;LASP1;ITGB5;PTK7;FLRT1;VIM;SNTB2;SHC1;NECTIN2;BCAR1;MMP14;CNN3;UBOX5;PXN;ENG;PPIB;RPL18;ITGB4;RPS3;ARMC5;HMCN1;TPM4;RPLP0;PDGFRB;CAPN1;RPL13A;ARPC5;CORO2B;MDC1;TWF1;PAK1;HCK;MSN;XIRP1;RPS15;TES;RPS5;IQGAP1;KIF23;SHROOM4;PTPN12;ADGRB1;CD151;GIT2;CAPN5;LAYN;CYFIP1;TNC;RPS10;EFS;SORBS3;RPL7A;LIMS2;CD9;SLC4A2;APBB1IP;EFNB2;RPS17;SLC6A4;SLC9A5;PABPC1;FLT1;TNFSF13B;PVR;AFAP1;RRAS;RPS16;ILK;FERMT3;ITGA1;ITGA4;TLE2;L1CAM;GNA12
cellular response to interleukin-1	cellular response to interleukin-1;response to interleukin-1	IL1B;CXCL8;CCL8;CCL19;IRAK2;NKX3-1;PCK1;CCL3;HYAL3;SOX9;UPF1;IL1RAP;IL1RN;IL1RL2;MAPK13;PTGIS;SIRPA;CCL3L3;IRAK1;IL6;RPS6KA4;CCL2;CCL20;ADAMTS12;ZC3H12A;AKAP12;CCL4;IRAK3;CACTIN;CCL18;TNIP2;IL1R1;CX3CL1;RC3H1;NFKBIA;RELA;MYD88;NFKB1;INHBB;MMP2;KMO;TOLLIP;CCL24;MAPK11;CCL23;HAS2;HYAL2;IKBKB;SELE;SRC;RIPK2;TNFRSF11A;CHI3L1;HDAC4;MTHFR
mitochondrial outer membrane	mitochondrial outer membrane;organelle outer membrane;outer membrane	MICOS13;EPHA4;DNAJC11;MYOC;ACACB;CYB5B;ABCB6;MTX1;APOOL;HSPA9;ARMC10;VDAC2;RAF1;MTCH2;SYNJ2BP;MICOS10;CPT1A;MFN2;PINK1;TUFM;TOMM40L;COX14;MUL1;ARMC1;ARMCX3;ACSL3;NLRX1;CYB5A;TOMM6;CHCHD3;CISD1;TOMM70;RTN4IP1;SAMM50;BPHL;MIGA1;FUNDC2;HAX1;MAOA;DELE1;BNIP3;ACSL1;DNM1L;SLC25A46;MOAP1;VPS13A;ATP5MC2;BECN1;ARMCX2;GDAP1;BCL2L11;ARMCX6;ACSL6;HINT2;MT3;OPA1;ATP5MC3;UFL1;MAOB;C11orf65;PGR;FAM210B;STMP1;VDAC1;IMMT;VPS13C;ARMCX1;EXD2;FUNDC1;VDAC3;ATAD1;MTARC2;HADHB;MFN1;USP30;MTX2;AKAP1;PRKN;APOO;MTERF3;PPP1CC;CPT1B;MTARC1;MFF;TOMM7;NIPSNAP2;SPART;TOMM20;MGST3;RHOT1;AGK;TMEM53;CPTP;TRAPPC2B;LRPPRC;PSEN1;SYNE2;SYNE1
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion;regulation of cell-cell adhesion	SOCS1;IL1B;SELE;SLAMF1;LILRB1;ICAM1;GLI3;PAG1;CCL19;TNFSF14;ITGA5;CCR7;KLHL25;EBI3;PCK1;IL12A;NR4A3;PLA2G2A;SCRIB;IGF2;SELPLG;CBFB;LEP;BRD4;CLEC4G;CD44;CD70;THY1;RUNX1;LILRB2;SHB;ADTRP;IL1RL2;SRC;PODXL2;CERCAM;IL4R;IGF1;SIRPA;IRAK1;IL6;CEBPB;CCL2;CD276;ADAM8;RIPK2;FCHO1;CHST2;NFKBIZ;IL20RB;TYK2;S100A8;VCAM1;ZC3H12A;JAK3;LGALS1;GLI2;PNP;ACTB;RARA;ABL2;ZBTB7B;EXT1;GFUS;MAD1L1;ABL1;ICOSLG;TNFRSF21;SPTA1;NFKBID;F11R;EFNB1;FUT4;LOXL3;PTAFR;HAVCR2;DLG1;RC3H1;RPS3;S100A9;HLA-DQB2;TNFSF9;SMAD7;RELA;STK10;SMARCA4;AP3D1;NT5E;IDO1;SLC7A1;FADD;MSN;NLRP3;VSIR;CD177;BCL10;PECAM1;SOX4;CD160;IRF1;DLG5;LILRB4;APOA4;ILDR2;ADA;CR1;LAG3;IL6ST;SLC4A2;IGFBP2;ETS1;EFNB2;SMARCD1;SMARCD2;IL4I1;TNFSF13B;IL2RG;CD24;CXCL12;EGR3;AGER;LYN;HAS2;VNN1;FERMT3;ITGA4;CASP3;IL2RA;SART1;PDCD1LG2;LRFN3;NF2;FSTL3;EMILIN1;MAPK7;TGFB1;IL1RN;CELA2A;ADIPOQ;PLAUR;MAD2L2;UBASH3B;ABCA12;SERPINE2;VPS33B;FXYD5;PPM1F;NOTCH1;SPINT2;CX3CL1;PIEZO1;PTPN23;SPI1;CD9;MEGF10
tumor necrosis factor superfamily cytokine production	tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production;tumor necrosis factor production;regulation of tumor necrosis factor production	SLAMF1;LILRB1;LBP;LY96;TNFAIP3;CCL19;CCL3;TICAM1;SPHK2;LEP;TGFB1;ADIPOQ;CLU;FRMD8;THBS1;IGF1;SIRPA;IL6;LILRA5;TMEM106A;MMP8;ADAM8;RIPK2;AXL;CYBA;ARID5A;BCL3;ZC3H12A;AKAP12;NOD1;RARA;HSPB1;TWIST1;TLR2;IRAK3;CACTIN;PTPRJ;SYT11;PTAFR;ELF4;HAVCR2;LILRA2;CX3CL1;MYD88;ARRB2;FCGR2A;SPON2;FADD;GHRL;VSIR;BCL10;GPR18;LILRB4;NFATC4;ACP5;TLR1;AGER;IL27RA;MC1R;TRIM27;NFKBIL1;ABCC8;MAVS
glycosaminoglycan biosynthetic process	glycosaminoglycan biosynthetic process;aminoglycan biosynthetic process	IL1B;CHST1;TGFB1;CHST6;B3GAT3;CSGALNACT2;DSE;CHST2;UGDH;GALNT5;HAS1;PXYLP1;CHST3;PDGFB;EXT1;B3GALT6;UST;B4GALT7;B3GNT4;HS3ST2;HS3ST1;CHPF2;ST3GAL2;CHST7;AP2A1;NFKB1;HAS3;CHST11;SLC10A7;CHST13;CHSY3;HS3ST3A1;NDST2;HAS2;HS3ST3B1;ST3GAL3;B3GNT9
aminoglycan metabolic process	aminoglycan metabolic process;glycosaminoglycan metabolic process	IL1B;HYAL3;CHST1;CD44;TGFB1;CHST6;B3GAT3;CSGALNACT2;TNFAIP6;DSE;CHST2;B3GNT9;UGDH;GALNT5;ITIH1;HAS1;PXYLP1;CHST3;CHI3L2;PDGFB;EXT1;B3GALT6;UST;B4GALT7;B3GNT4;HS3ST2;FGF2;HS3ST1;CHPF2;ST3GAL2;IDUA;CHST7;CHI3L1;AP2A1;NFKB1;FOXC1;HAS3;CHST11;SGSH;HPSE;CLN6;SLC10A7;CHST13;CHSY3;HS3ST3A1;NDST2;HAS2;STAB2;HYAL2;HS3ST3B1;ST3GAL3;ITIH2;CEMIP2;ITIH3
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of cell-cell adhesion;positive regulation of T cell activation	SOCS1;IL1B;SELE;SLAMF1;LILRB1;GLI3;CCL19;TNFSF14;CCR7;KLHL25;EBI3;PCK1;IL12A;NR4A3;IGF2;CBFB;LEP;BRD4;CD44;CD70;THY1;RUNX1;LILRB2;SHB;IL1RL2;SRC;IL4R;IGF1;SIRPA;IRAK1;IL6;CCL2;CD276;ADAM8;RIPK2;FCHO1;CHST2;NFKBIZ;TYK2;VCAM1;LGALS1;GLI2;PNP;ACTB;RARA;ABL2;ZBTB7B;ABL1;ICOSLG;SPTA1;NFKBID;EFNB1;FUT4;PTAFR;HAVCR2;RPS3;HLA-DQB2;TNFSF9;RELA;SMARCA4;AP3D1;SLC7A1;FADD;NLRP3;VSIR;BCL10;SOX4;CD160;LILRB4;ADA;CR1;IL6ST;IGFBP2;ETS1;EFNB2;SMARCD1;SMARCD2;IL4I1;TNFSF13B;IL2RG;CD24;EGR3;AGER;LYN;HAS2;VNN1;ITGA4;IL2RA;SART1;PDCD1LG2;FSTL3;EMILIN1;PLAUR;F11R;CX3CL1;SMAD7;PIEZO1;PTPN23;MEGF10
protein localization to extracellular region	protein localization to extracellular region;protein secretion;establishment of protein localization to extracellular region	IL1B;PTPRN;SAA1;HCAR2;VGF;IRS2;CBLN1;RAB11FIP5;RBP4;BLOC1S3;IL12A;LTBP2;SLC25A22;COMP;PDE8B;TMEM132A;SIRT6;LEP;ATP13A2;RAB11FIP3;RHBDF2;STX1A;F2RL1;TGFB1;ADTRP;IL1RN;CELA2A;PER2;ACHE;APOE;RCN3;NLGN2;BMP8A;IGF1;LRRC8A;IL6;P3H1;NBL1;AP1S1;PARD6A;ADAM8;SERP1;MON1A;RHBDF1;GCK;GNA11;PDIA4;TGFB3;KLF7;KCNN4;GPR68;RAP1GDS1;MAFA;SLC9B2;ABCA12;NADK;FKBP1B;RAB8A;TGFB2;AP1B1;ANG;FBN1;F2R;AP1M2;RAB3D;STXBP5;TLR2;DRD2;C1QTNF12;FFAR2;PFKL;HNF4A;DOC2B;PORCN;RHBDD3;CAVIN1;TCIRG1;CD200;JAGN1;ORAI1;SREBF1;RAB8B;FRMD4A;RAB13;APBB3;NOS2;INHBB;SLC8B1;GHRL;PTPN23;SIDT2;SOX4;CD2AP
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	APP;CHCHD2;NDUFB7;MYOC;GATM;PLAAT1;NLN;TRAP1;CCAR1;SORL1;REXO2;CPOX;PINK1;TIMM23;THEM4;STAR;CHCHD5;PPOX;CYCS;STOML2;HAX1;PARK7;MIX23;NDUFA8;COX17;NDUFS5;AIFM1;OPA1;CHCHD4;STMP1;IMMT;OMA1;PNPT1;SIRT5;COA6;NDUFS1;MICU2;SUOX;NBR1;SOD1;CMC4;SDHAF3;TIMM8B;FBXL4;CHCHD7;AGK;MICU1
peroxisomal membrane	peroxisomal membrane;microbody membrane	DHRS4;ACSL3;PXMP2;ABCD3;TMEM135;ACSL1;GDAP1;ACSL6;PEX11A;FNDC5;ABCD2;HSD17B4;PEX12;CAT;GNPAT;PEX19;ACOX1;ATAD1;USP30;PXMP4;NBR1;TTC1;PEX7;PEX13;PEX1;ACBD5;PEX3;PEX2
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	IL1B;SPRED3;SLAMF1;CCL8;ICAM1;CCL19;FAM83D;CCR7;CCL3;EPHA2;PLA2G2A;TPBG;PDE8B;SOX9;ITGB3;EMILIN1;CD44;F2RL1;TGFB1;LIF;P2RY6;ADIPOQ;TNFAIP8L3;APOE;SRC;TRAF7;S100A7;IGF1;SIRPA;CCL3L3;PSCA;NOX4;FGF10;CCL2;CCL20;RIPK2;PTPN1;PDGFRA;DUSP7;SEMA7A;HTR2B;CAVIN3;CCN2;AKAP12;NOD1;MYC;DUSP5;NOTCH2;TF;PDGFB;ABL1;CCL4;F2R;RGS14;FN1;DRD2;LMO3;IQGAP3;NOTCH1;HRAS;CCL18;FGF2;SHC1;SPRY1;HAVCR2;DLG1;CX3CL1;PDE8A;GPBAR1;ARRB2;CHI3L1;PDGFRB;RAP1B;BMPER;MARCO;DUSP4;NELFE;SPRED1;DUSP6;INHBA;NLRP12;GLIPR2;GRB10;NPNT;GNAI2;FGF18;CCL24;MAP3K12;TIAM1;RRAS;FLT4;AGER;LYN;CCL23;ARRB1;FSHR;PTPRR;CHRNA10;CDK1;ABCA7;EDN1;BMP4;PRKD2;C5AR1;MAP2K2;CCN1;LGALS9;NOD2;CCL13;PTGER4;CNKSR3;FGFR2;TNF;FPR2;RPS6KA6;KDR
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	IL1B;SPRED3;NCLN;FAM83D;SLC39A10;SOX9;COL1A1;CORO1C;FLNA;HMGA2;TCOF1;SEMA3B;TGFB1I1;TGFB1;EDN3;OTUD5;PEF1;IGF1;SCX;IL6;POFUT2;MAD2L2;HGF;VASN;FGF10;ADAM8;DKK1;FOXF2;BNC2;DCHS1;LOXL2;SMAD3;SEMA7A;TGFB3;HTR2B;FOXF1;PHACTR4;NOS3;EZH2;LAMA5;MYC;BASP1;TGFB2;EXT1;HEYL;ZNF750;SP6;SOX8;SEMA3F;PHLDB1;TWIST1;FGFR1;EFNA1;FN1;ACVRL1;ADAM15;NOTCH1;WNT16;PTK7;S100A4;WWTR1;SIX2;EFNB1;MDM2;SPRY1;BAMBI;LOXL3;SNAI2;ENG;MCRIP1;MDM4;SMAD7;TCF21;SEMA6B;ACTG2;TNXB;FOXC1;OSR1;ROBO1;SEMA4A;TGFBR1;SPRED1;SOX4;NRP2;SEMA4F;DLG5;GLIPR2;TGFBR3L;RADIL;GREM1;TIAM1;SEMA4C;BCL9L;TRIM28;POGLUT1;TAF10;HAS2;KBTBD8;EPHA3;GBX2;MSX1;TBX1;RFLNB;EDN1;BMP4
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	MFN2;GRPEL1;TIMM23B;PMPCA;PINK1;PDCD5;TIMM21;TIMM23;TOMM40L;IMMP2L;TOMM6;NDUFA13;TOMM70;ARIH2;SAMM50;AP3B1;HAX1;MOAP1;RALA;PITRM1;GDAP1;OXA1L;AIFM1;NPEPPS;VPS11;MAIP1;LEPROT;C11orf65;CHCHD4;TIMM22;PARL;PMPCB;UBL5;MTX2;PRKN;MIPEP;ATP5IF1;COX18;IMMP1L;MFF;TOMM7;DNAJC19;DNAJC15;TIMM8B;TOMM20;MTERF4;SIRT4;AGK;DNM1L;MTCH2
leukocyte proliferation	leukocyte proliferation;lymphocyte proliferation;mononuclear cell proliferation	IL1B;SLAMF1;CCL8;LILRB1;TNFAIP3;CCL19;TNFSF14;IRS2;EBI3;SLC39A10;IL12A;PLA2G2A;BAX;SCRIB;IGF2;TICAM1;MAPK8IP1;CLCF1;LEP;CLEC4G;CD70;F2RL1;CDKN1A;LILRB2;SHB;FOSL2;CLU;IGF1;SH2D2A;IL6;BAP1;CEBPB;FGF10;CD276;TNFRSF4;RIPK2;CNN2;SLC11A1;NFKBIZ;NMB;IL20RB;TNFSF18;TYK2;VCAM1;HELLS;CD320;PNP;ZBTB7B;PKN1;FKBP1B;IMPDH2;MAD1L1;ABL1;CCND3;ICOSLG;TNFRSF21;SPTA1;EFNB1;LMBR1L;ELF4;HAVCR2;TP53;DLG1;TCIRG1;CX3CL1;RC3H1;TNFRSF1B;RPS3;TNFRSF9;TNFSF9;ARMC5;MYD88;LIPA;CTPS1;IDO1;CSF2RB;SLC7A1;FADD;MSN;VSIR;STAT6;BCL2L1;NDP;IRF1;DLG5;LILRB4;CD151;CHRNB2;ADA;CR1;CSF1;IL6ST;SLC4A2;IGFBP2;ATAD5;GREM1;IL4I1;TNFSF13B;CD24;GAL;AGER;LYN
ribosomal subunit	ribosomal subunit;ribosome	MRPL17;MRPS24;MRPL11;MRPL28;MRPS17;MRPL38;MRPL49;MRPL23;RPL3L;MRPL37;MRPS5;MRPS12;MRPL27;MRPS7;RPL39;RBM3;RPL26;RPS27L;IMP3;MRPL55;FAU;MRPL51;CHCHD1;MRPS11;RPL31;DDX3X;MRPL45;RPL9;MRPL20;RPL36AL;MRPL13;RPS13;MRPL10;MRPL41;MRPL47;MRPL35;MRPL42;MRPS26;MRPS27;MRPL24;MRPL14;RPS4X;MRPS18C;MRPL33;RPS24;MRPL22;MRPS10;MRPL34;MRPS15;MRPL32;MRPS25;MRPL15;MRPL57;RPS25;MRPL44;MRPS9;MRPS18B;SNU13;RPL30;MRPS30;MRPL48;MRPL50;MRPS31;MRPS22;RPL22;MCTS1;MRPL46;MRPL1;MRPS33;MRPL21;MRPL58;PTCD3;MRPS35;MRPS16;MRPS28;MRPS21;DAP3;MRPL30;MRPL40;MRPL43;MRPL39;MRPL16;MTERF4;EIF2A;MRPL19;MRPS6;EIF2D;PSMA6;HSPA14;NEMF;RNF14;USP10;DNAJC21;HBS1L;NDUFA7;FXR1;MT3;LTN1;PNPT1;RSL24D1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	IL1B;CXCL8;TNFAIP3;ITGA5;MINAR1;GADD45A;SPHK1;HGS;THBS2;EPHA2;NIBAN2;SIRT6;PGF;LEP;MYDGF;ITGB3;EMILIN1;HMGA2;E2F2;RUNX1;MAPK7;NPPB;TGFB1;HSPG2;COL4A2;STIM1;CXCL10;SERPINE1;AGO2;PAK4;VASH1;THBS1;PTGIS;IL6;CCM2;ADAMTS9;ECM1;ITGAX;GPR4;TNN;ZC3H12A;NOS3;PML;NPR1;TGFB2;ANGPTL4;HSPB1;ABL1;TWIST1;ADGRA2;EFNA1;AKT3;THBS4;ACVRL1;FGF2;PLXND1;CDH5;ENG;RELA;NINJ1;CHI3L1;ADM2;TBXA2R;PRKD1;BMPER;FOXC1;CYP1B1;GHRL;SEMA4A;TGFBR1;SPRED1;CD160;EPHA1;SERPINF1;ATP2B4;EFNA3;ADGRB1;STAB1;SPARC;ANGPTL7;ANGPT2;HIPK2;FGF18;CCL24;ETS1;GREM1;FLT1;HK2;CXCL12;RRAS;COL4A3;KRT1;RNH1;ABCC8;CEMIP2;YJEFN3
CD4-positive, alpha-beta T cell differentiation	CD4-positive, alpha-beta T cell differentiation;T-helper cell differentiation;T cell differentiation involved in immune response;alpha-beta T cell activation involved in immune response;alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell activation	SOCS1;CCL19;KLHL25;CBFB;BRD4;RUNX1;SHB;IL6R;IL4R;RELB;IL6;SOCS3;RIPK2;BATF;NFKBIZ;BCL3;ZC3H12A;JAK3;ENTPD7;RARA;ZBTB7B;PDP2;NFKBID;LOXL3;MEN1;RC3H1;SMAD7;ARMC5;ZFPM1;SEMA4A;NLRP3;STAT6;PCK1;CLEC4D;TCIRG1;VSIR;CD160
tissue migration	tissue migration;epithelial cell migration;epithelium migration	EDN2;MAP2K3;IRS2;GADD45A;MAP4K4;MYH9;S100A2;EPHA2;MAP3K3;SOX9;ITGB3;CORO1C;TGFB1;ADTRP;GDF6;PFN1;APOE;SRC;VASH1;PRSS3;THBS1;SRPX2;EPPK1;ADAMTS9;FGF10;LOXL2;FAP;FOXF1;ZC3H12A;NOS3;ITGA3;TACSTD2;PKN1;TGFB2;CORO1B;PDGFB;HSPB1;STC1;S100A12;HDAC7;GFUS;ABL1;FGFR1;ADGRA2;EFNA1;AKT3;PPM1F;ACVRL1;NOTCH1;FGF2;PLXND1;TESK1;ZNF580;SCARB1;BCAR1;CDH5;SNAI2;PXN;S100A9;ACTG2;TBXA2R;PRKD1;BMPER;RAB13;ROBO1;CYP1B1;SEMA4A;TGFBR1;SPRED1;SRF;STAT5A;CLN3;PTPN23;SOX18;LTB4R2;GIPC1;NRP2;SERPINF1;ATP2B4;ENPP2;ADGRB1;MMP9;GLIPR2;SPARC;MARVELD3;ANGPT2;FGF18;ETS1;EFNB2;EPHB4;GREM1;ANLN;EGR3;RRAS;FLT4;P2RX4;HAS2;DOCK5;S100P;PTPRR;RAB25;ARF6;EDN1;PRKD2;PLEKHG5;DLL4;APOH;KRT2;PLG;PRKX;SCG2;FOXC2;SMOC2;PTEN;CCN3;TNF;BMP10;KDR;PPARD;CD40;STARD13;RTN4;NR2F2;PKN3;SH3BP1;RHOJ;RGCC
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	UQCR11;CYC1;UQCRHL;CYCS;UQCR10;UQCRB;UQCRH;UQCRFS1;UQCRC2;UQCRC1;UQCRQ
transferase activity, transferring one-carbon groups	transferase activity, transferring one-carbon groups;methyltransferase activity	PRDM2;ASMTL;METTL9;METTL21A;TRMT12;SETD6;TRMT11;KMT2C;DPH5;MTFMT;TRMT10C;NTMT2;METTL16;TRMT1L;TFB2M;PCMTD2;PCMT1;TRMO;SETD3;ASH1L;FBXO11;THUMPD3;TRDMT1;METTL18;SMYD2;TARBP1;METTL17;SMYD3;METTL15;TPMT;ALKBH8;AS3MT;METTL14;ETFBKMT;PNMT;COQ3;NDUFAF5;METTL24;N6AMT1;ARMT1;MTR;EEF1AKMT2;PCMTD1;TRMT2B;GCSH;PRDM10;KMT5B;PRMT3;NSUN7;METTL5;ATPSCKMT;METTL15P1;TFB1M;FTCD;COQ5;CARNMT1;SETMAR;ZCCHC4;NDUFAF7;EEF1AKMT1;SETD9;GNMT;FAM98B;METTL25
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification	CSF3;SOCS1;CSPG4;ITGA5;IL12A;SPINK1;NF2;CLCF1;LEP;ERRFI1;ITGB3;CD44;FGR;TGFB1;LIF;INPP5F;IL6R;ADIPOQ;SRC;CBL;IGF1;OSM;IL6;SOCS3;LILRA5;IL24;HGF;NOX4;EFEMP1;FGF10;RIPK2;PTPN1;TNK2;PDGFRA;TNFSF18;JAK3;TNFRSF1A;GPRC5A;ABL2;MVP;PDGFB;FES;LRRK1;SRCIN1;ABL1;FGFR1;DOK7;EFNA1;THBS4;PTPRJ;PPP2R5B;TP53;PKDCC;ZFYVE28;PDGFRB;DGKQ;DDR1;HCK;PECAM1;CLK2;SOCS4;EPHA1;DLG4;LILRB4;ENPP2;AATK;IL6ST;CRLF1;PTK6;GREM1;FLT1;GH1;BANK1;ZGPAT;LRP8;FLT4;LYN;CNTF;HYAL2;EPHA3;ABI1;TPST1;TPST2
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum;sarcoplasmic reticulum calcium ion transport;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	TRDN;ATP1A2;GSTO1;AKAP6;DHRS7C;CAMK2D;PRKACA;CALM3;CASQ2;DMD;SRI;CALM1;TMEM38B;HRC;ANK2;SLC8A1;RYR2;PLN;GSTM2;CALM2;STRIT1;ZMPSTE24;ATP2A2;RYR1;SLN
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion;regulation of cardiac muscle contraction by calcium ion signaling	ATP1A2;GSTO1;CAMK2D;PRKACA;CALM3;CASQ2;DMD;CALM1;TMEM38B;HRC;ANK2;SLC8A1;RYR2;PLN;GSTM2;CALM2;ATP1B1;TNNI3;ATP2A2
osteoclast development	osteoclast development;bone cell development	LILRB1;FAM20C;SRC;ANXA2;GPR68;SLC9B2;NOTCH2;LRRK1;FBN1
negative regulation of hemopoiesis	negative regulation of hemopoiesis;negative regulation of leukocyte differentiation	SOCS1;LILRB1;GLI3;ERFE;CCL3;CBFB;FSTL3;CLEC4G;RUNX1;ADIPOQ;IL4R;TNFAIP6;LILRB3;CEBPA;ZC3H12A;JAK3;GPR68;PIAS3;UBASH3B;RARA;MYC;ZBTB7B;FBN1;GPR137;LOXL3;SNAI2;IL17D;RC3H1;SMAD7;ZFPM1;TRIB1;INHBA;FBXO7;IRF1;LILRB4;CR1;LAG3;NME2;SLC4A2;INHA;LYN
