representative	grouped_terms	genes
extracellular structure organization	extracellular structure organization;external encapsulating structure organization;extracellular matrix organization	ADAMTSL2;AEBP1;TEX14;COMP;COL8A2;FMOD;HAS1;SERPINH1;ZNF469;COL1A1;COL14A1;MMP17;FOXF1;ADAMTS14;MATN4;COL16A1;COL22A1;P4HA1;COL9A2;CTSK;NFKB2;SULF1;FKBP10;IBSP;PRSS1;ADTRP;MIA;SMOC2;SMAD3;ITGA8;OLFML2B;LOXL2;COL8A1;RUNX1;PLG;FAP;NOTCH1;TMPRSS6;LOX;DPT;BMP1;VWA1;LRP1;PXDN;ABI3BP;GREM1;ABL1;MMP2;COL1A2;SCX;COL5A1;PLOD3;TGFB1;RXFP1;MMP16;ADAM8;ELN;COL18A1;COL12A1;PRSS2;COL17A1;ADAMTS2;POSTN;ADAMTS4;PAPLN;FOXF2;MMP23B;COL10A1;COLGALT1;MATN1;COL3A1;BCL3;SH3PXD2B;IMPG2;ADAMTS16;FLRT2;SULF2;COL6A1;APLP1;ADAMTS10;MMP3;MMP14;KLK7;P3H4;MMP11;ERO1A;LOXL3;FOXC1;SPINT1;LOXL1;WDR72;LUM;TGFBR1;SERPINF2;FSCN1;HPN;MMP28;IL6;GAS6;CRISPLD2;EMILIN1;COL2A1;SLC2A10;TNFRSF1A;TNXB;SERPINB5;LAMA1;TNF;IHH;ADAMTSL1;COL5A2;MMP25;CYP1B1;MFAP4;HMCN1;EFEMP2;B4GALT1;MAD2L2;FBLN5;ADAMTS9;ADAM15;COL11A1;SMPD3;LAMB1;CST3;WASHC1;ADAMTS8;ANTXR1;DDR1;COL4A4;ENG;CARMIL2;ECM2;ELF3;MMP19;POMT2;RGCC;MMP7;ANGPTL7;CTSS;COL4A1;WT1;HAS2;ADAMTS5;TNFRSF1B;HAS3;ITGB3;TGM1
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5MG;ATP5ME;ATP5F1B;ATP5F1A;PPIF;ATP5PD;ATP5MC2;ATP5MJ;ATP5MC3;ATP5PB;ATP5PF;ATP5MC1;ATP5MF;ATP5F1E;ATP5MK;ATP5F1C;ATP5PO;DMAC2L
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	PSME1;PSME2;PSMD3;PSMC3;PSMC5;PSMD4;PSMD12;PSMD8;PSMD11;PSMC1;PSMD9;PSMD7;PSMD13;PSMD1;PSMD6;PSMD14;PSME3;PSMD2;PSMC4;PSMC2;PSMC6
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	CXCL11;IDO1;CXCL10;CSF3;PENK;TICAM2;TLR9;BDKRB1;PCK1;SBNO2;SCARB1;TRIM41;SMAD6;NFKBIZ;LBP;TICAM1;S100A7;UPF1;GFER;WDR83;NFKB2;TNFSF4;IL24;PALM3;CACTIN;SLC7A5;SRC;CEBPB;ARID5A;IRF3;RARA;PTGFR;LILRB1;IRAK2;TNFAIP3;CASP1;TNIP2;NFKBIL1;GIT1;LTA;NOTCH1;CSF2RB;DIO2;IRAK3;CXCL1;ABL1;SNCA;CARD16;PTGIR;ZC3H12A;HPGD;RELA;PTGER1;SIGIRR;CCR7;OTUD5;CD40;FMO1;PABPN1;TRIM5;LDOC1;CASP7;F2R;COL6A1;VIM;CXCL3;NFKBIA;MMP3;FOSL2;NOS3;GBP3;GCH1;TBXA2R;GBP5;DEFA5;TLR4;LOXL1;LY96;PTGS2;ADM;BCR;MAP2K7;FGFR2;AKAP12;CXCL8;LGALS9;HAVCR2;VCAM1;IL6;LILRB2;SPON2;C2;CNP;CX3CL1;IL18BP;TNF;PLSCR3;NOD2;PLCG2;PLSCR4;FGF10;CYP27B1;TRAF6;NOS1;PDCD4;GBP2;FOXP1;BCL10;TH;IL1B;MYD88;ABCA1;TNFRSF11A;CXCL9;CLDN1;CXCL6;EDN1;ACP5;BMP6;KMO;LILRA2;SSC5D;INAVA;TAP2
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	SIRT5;OMA1;TIMM9;NDUFB7;PRELID3B;CHCHD5;PINK1;COX17;CHCHD4;COA7;SOD1;COA4;AIFM1;TRIAP1;CYCS;REXO2;TIMM10;NDUFA8;NLN;NDUFS1;OPA1;SUOX;TRAP1;PARK7;COA6;HAX1;CIAPIN1;NBR1;IMMT;STOML2;CHCHD2;TIMM8B;TIMM23;AK2;NDUFS5;CMC4;CHCHD7;PNPT1;SDHAF3;MICU2;MIX23;STMP1;TIMM8A;AGK;MICU1;TUBB;CCAR1
I band	I band;Z disc	KY;CTNNB1;OBSL1;MYZAP;C10orf71;DMD;KCNN2;DST;OBSCN;SCN5A;TRIM54;DES;ANK1;ANK3;HOMER1;KAT2B;MYOT;MTM1;SCN1A;LDB3;HRC;MYH7;ASB2;JPH2;RYR1;FHOD3;ALDOA;NEBL;CAB39;ANK2;RYR2;TCAP;JPH1;ITGB1BP2;MYO18B;MYL9;SLC8A1;CASQ1;PDE4B;NEXN;SORBS2;PPP1R12B;PPP3CB;CRYAB;FLNC;ANKRD1;FBXL22;NRAP;FHL2;ATP2B4;ACTC1;GGPS1;MYPN;TTN;MYOZ2;ACTN2;CASQ2;KRT8;CACNA1C;CAVIN4;XIRP2;MYL3;PDLIM5;FERMT2;PGM5;SYNPO2L;SYNPO2;CSRP3;PPP2R5A;MYL12A;FBXO22;CFL2;ANKRD2;GLRX3;MYL12B;FRG1;SRI
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	TOMM40L;APOOL;MTX1;MICOS13;MICOS10;TOMM22;DNAJC11;MTX3;TOMM6;TOMM5;CHCHD3;APOO;MFN1;HSPA9;MTX2;TOMM70;IMMT;TOMM7;SAMM50;CHCHD6;TOMM20
positive regulation of translation	positive regulation of translation;positive regulation of amide metabolic process	EIF6;RMND1;CSDE1;LARP1;METTL8;EIF3C;TRUB2;LARP1B;COA3;RPUSD3;MPV17L2;EIF2AK4;MTOR;PKM;TENT5B;ITGA2;SYNCRIP;EIF4G1;CNBP;EIF4G3;NIBAN1;DHX29;PAIP1;NPM1;RBM3;NGRN;MRPS27;EIF4G2;C1QBP;DHX36;PRMT1;HABP4;CDK5RAP1;ZCCHC4;USP16;PRKDC;EIF3D;TRMT10C;EIF5A;YTHDF2;GUF1;DHX9;FASTKD2;FASTKD3;LARP4B;POLR2G;YBX1;METTL5;SSB;EIF3E;HNRNPD;KHDRBS1;RPS4X;RPL5;RPL26;PICALM;SIRT3;CHRNA7;NSMAF
protein targeting to mitochondrion	protein targeting to mitochondrion;establishment of protein localization to mitochondrion;protein localization to mitochondrion	TIMM9;TOMM40L;TIMM44;MTX1;PRKAA1;PINK1;PMPCA;IMMP2L;CHCHD4;NDUFA13;TIMM21;TOMM22;TIMM17B;ATP5IF1;AIFM1;NPEPPS;PRKN;LEPROT;SAE1;DNAJC19;TIMM10;MTERF4;SH3GLB1;TOMM6;TOMM5;HAX1;TIMM17A;MTX2;TOMM70;HUWE1;MFN2;MIPEP;MTCH2;TIMM23B;PITRM1;TIMM22;UBL5;TIMM8B;PDCD5;GRPEL1;TOMM7;TIMM23;SAMM50;MFF;IMMP1L;PMPCB;TIMM50;SREBF2;DNAJC15;TOMM20;TIMM8A;PARL;AGK;HK1;RALA;COX18;MAIP1;OXA1L;AP3B1;DNM1L
establishment of RNA localization	establishment of RNA localization;nucleic acid transport;RNA transport	HNRNPA2B1;MCM3AP;NUP214;G3BP2;ATXN2;CKAP5;HNRNPA1;NUP205;TERF1;QKI;FYTTD1;TPR;NUTF2;LRPPRC;GLE1;ATR;MAGOH;NDC1;RAN;NUP88;MAGOHB;NUP153;NUP37;NUP133;NCBP2;RAE1;CETN3;CPSF6;KPNB1;IWS1;DHX9;NUP43;NUP160;NUP93;NSUN2;NUP42;EIF4E;CETN2;DDX19A;AGFG1;YBX1;PNPT1;NUP155;DDX19B;NUP107;SSB;THOC7;TOMM20;KHDRBS1;ENY2;NUP35;RTRAF;SARNP
chemotaxis	chemotaxis;taxis	SCG2;CXCL11;ARTN;SAA1;CXCL10;TNFSF14;PGF;RAC3;TPBG;CCL19;CCL18;LEF1;GPSM3;THBS4;PLA2G1B;RARRES2;NBL1;MDK;EDN2;LBP;TYMP;S100A7;HGF;RIN3;CCN3;CH25H;SMOC2;SMAD3;GPR18;NOTCH1;PIP5K1C;FFAR2;LOX;AGER;SLC8B1;CXCL1;HSD3B7;SEMA3F;CCL3L3;GREM1;F7;MMP2;TGFB1;TNFAIP6;PLAUR;SEMA6B;CXCR1;ADAM8;ROBO3;SLIT1;PRKD2;CSF1;PIK3CD;ARHGEF5;CXCL14;CCR7;CMTM3;CMTM1;CCL13;CCL3;EPHA2;FES;BMP4;SEMA3B;LPAR1;ANXA1;SEMA4F;FLRT2;NOVA2;CHGA;CXCL3;CMTM7;SEMA4C;ACKR2;CORO1B;NRP2;NINJ1;ENPP2;PTN;SEMA4A;DEFB1;PROK2;SEMA3D;PLXNA3;CSF3R;P2RX4;MMP28;IL17RA;CXCL8;CMKLR1;LGALS9;DPEP1;TRPV4;VCAM1;IL6;PLA2G7;GAS6;SCRIB;FLT1;HRG;EDN3;BCAR1;TREM1;CX3CL1;SEMA3E;CMTM2;ROBO1;ADGRA2;NOD2;PLA2G6;MSTN;LSP1;PPM1F;VEGFC;PDGFB;FGF10;UNC5C;ZNF580;RHOG;RAB13;PRSS56;ARRB2;PLAU;PDGFD;ATOH7;IL6R;PRKD1;TIAM1;CXCR4;HRAS;CXCR2;IL1B;EFNB2;CCR10;CCL8;TNFRSF11A;CKLF;TRPM2;RPS19;CXCL9;CXCL6;CCL14;IL16;CXCL16;CCL11;EDN1;ARHGEF16;EGR3;CYP19A1;ACKR4;CCR4;DOCK4;S100A4;PF4;ITGB3;CALCA;PLXNB3;CCL16;CXCL2;PDGFA;SLIT2;PREX1;CCL27;SLAMF8;VEGFA;VAV1;S100A9;TMSB4X;S1PR1;VEGFD;ADGRE2;TUBB2B;JAM3;ANOS1;NRG3;CCL21;PADI2;SLAMF1;CCL24;F2RL1;LYST
mitochondrial outer membrane	mitochondrial outer membrane;organelle outer membrane;outer membrane	ACACB;GDAP1;TIGAR;ACSL6;BNIP1;MARCHF5;UBA52;ACSL1;SPIRE1;KRAS;TOMM40L;SLC11A2;ARMC10;APOOL;MTX1;PIGBOS1;ARMCX1;HK1;VPS13A;PINK1;SYNJ2BP;MIGA1;RPS27A;MICOS13;MICOS10;TOMM22;MAOB;PGR;DCAKD;AKAP1;HINT2;VPS13C;RAF1;BECN1;USP30;CISD1;MTOR;DELE1;ACSL3;DNAJC11;TUFM;ARMCX3;MIEF1;ARMC1;PRKN;CPT1B;DMPK;SH3GLB1;STARD7;VDAC1;MTX3;ACSL4;OPA1;TOMM6;TOMM5;HADHB;CHCHD3;BPHL;APOO;SLC25A46;EXD2;HAX1;MFN1;PPP1CC;HSPA9;MTX2;TOMM70;NIPSNAP2;UFL1;FUNDC2;MFN2;ATP5MC2;FUNDC1;MTCH2;IMMT;ATP5MC3;RHOT1;RTN4IP1;VDAC2;VDAC3;ATAD1;MUL1;TOMM7;MGST3;SAMM50;MFF;MIEF2;MTERF3;PHB2;CYB5B;CHCHD6;ARMCX6;TOMM20;DNM1L;STMP1;AGK;TMEM53;DHCR7;EMD;TRAPPC2B;SYNE1;NUTF2;LRPPRC
peroxisomal matrix	peroxisomal matrix;microbody lumen	NUDT19;IDH1;ACOT8;ACOX1;EPHX2;DDO;HMGCL;NUDT7;ECI2;PHYH;ACOT2;CRAT;ACOX3;ACAA1;HSD17B4;AGPS;CAT;NUDT12;DHRS4;PRDX5;GNPAT;IDE;GRHPR;AMACR;ECH1;PEX5;PEX7;SCP2;ABCD3;GSTK1;HACL1;LONP2
precatalytic spliceosome	precatalytic spliceosome;U2-type precatalytic spliceosome	SF3B1;SF3B2;SF3B5;DHX16;SF3A1;PRPF6;SNRPD1;MFAP1;ZMAT2;IK;EFTUD2;WBP4;CWC27;SNRPG;PRPF4;SNRPB2;SNRPD3;SF3B3;SNRPF;MAGOHB;SNRPGP15;SNRNP200;SMU1;PRPF8;SF3B6;SNU13;LSM5;LSM3;SNRPE
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	LEP;SPHK2;IL17D;TLR9;MAPK13;LBP;TICAM1;HGF;NMB;TNFSF4;TWIST1;CEBPB;ARID5A;TNFAIP3;ORM1;AGER;IRAK3;TGFB1;ZC3H12A;RELA;INPP5D;F2R;C1QTNF4;UNC93B1;CSK;CD200;TLR4;ELF4;INAVA;IL17RA;NOD1;LGALS9;HAVCR2;TRPV4;IL6;GAS6;IL1RL2;CYBA;LILRB2;SYT11;SPON2;CX3CL1;TNF;IFNG;NOD2;TMEM106A;PLCG2;LILRA5;POU2F2;UCN;HYAL2;TRAF6;ARRB2;HLA-B;IL6R;HSPD1;BCL10;IL1B;GHRL;C1QTNF3;MYD88;IL16;IFIH1;LILRA2;MAVS;AFAP1L2;ARHGEF2;TLR6;TYROBP;IL27RA
RNA polymerase complex	RNA polymerase complex;DNA-directed RNA polymerase complex;nuclear DNA-directed RNA polymerase complex	POLR1G;POLR2F;MYZAP;PRIM2;GTF2H1;TCEA1;LEO1;GTF2H2C;POLR3C;POLR2D;TAF8;POLR2C;GTF2E1;POLR1E;PAF1;POLR1B;POLA1;POLR2K;POLR3GL;PRIM1;POLR3G;TAF7;TAF9B;CDC73;MMS19;TRRAP;GTF2F2;POLR3A;GTF2H3;TAF9;POLR2B;CTR9;RTF1;CDK7;PRIMPOL;GTF2A2;POLR1F;POLR2G;POLR3B;GTF2H5;MNAT1;MCM3;ENY2;PEX2;CCNH;POLR2J;TAF6;TAF11;TAF2;POLR2M;POLR3K;CRCP;POLR1A
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process	NUDT19;PPARA;CPT2;ACOT8;ACOX1;ILVBL;IVD;ACADS;ETFDH;NUDT7;HADH;ECI1;ECI2;ECHS1;ETFBKMT;ACAA2;ABHD2;PHYH;PCCB;ETFA;ACAD10;CRAT;CPT1B;ETFB;ACOX3;MCAT;MCEE;ACAA1;HSD17B4;ACAT1;HADHB;NUDT8;DECR1;MTLN;ACADM;AUH;HSD17B10;AMACR;PCCA;HADHA;ACADVL;ECH1;PEX5;PEX7;SCP2;ABCD3;ECHDC1;PEX13;ACAT2;HACL1;LONP2;PEX2;ACACB;GCDH;LDHC;PGD;AIG1;LDHD;SORD;CRYL1;SLC16A1;HOGA1
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	PPARA;CPT2;ACOT8;ACOX1;IVD;ACADS;ETFDH;HADH;ECI1;ECI2;ECHS1;ETFBKMT;ACAA2;ETFA;ACAD10;CRAT;CPT1B;ETFB;ACOX3;MCAT;ACAA1;HSD17B4;ACAT1;HADHB;DECR1;MTLN;ACADM;AUH;HSD17B10;AMACR;HADHA;ACADVL;ECH1;PEX5;PEX7;SCP2;ABCD3;ECHDC1;ACAT2;LONP2;PEX2;PRKAA1;ILVBL;PHYH;MAPK14;ADIPOR1;PRKAG2;ADH5;FABP3;PEX13;HACL1
nuclear chromosome segregation	nuclear chromosome segregation;sister chromatid segregation;mitotic sister chromatid segregation	CLASP2;RHOA;SMARCA2;SMARCA5;SMC1A;INO80;SUN1;BECN1;MLH1;PSMG2;HECW2;PIBF1;MAP10;VPS4B;KATNB1;CHMP1B;GOLGA2;TUBG1;MAP9;IK;DYNC1LI1;RB1;SMC4;DRG1;TTL;NCAPG2;BCCIP;DDB1;SMC2;KLHDC8B;SMARCA4;TERF1;ANAPC15;PPP2R1A;SKA2;TPR;TTN;CHMP6;CENPQ;CUL3;POLDIP2;RIOK2;LCMT1;ZW10;ACTR3;SMARCD3;ABRAXAS2;WASHC5;DYNC1H1;ACTR2;AURKA;NSL1;LSM14A;NDC1;RAN;CHMP7;DIS3L2;BAG6;RRS1;CHMP4B;KPNB1;CDC27;BRD7;KAT5;BCL7A;ANAPC5;NSMCE2;ANAPC1;CHMP3;DCTN2;STAG1;SMARCE1;SMC3;DCAF13;CHAMP1;MAD2L1BP;CHMP2B;RMDN1;TOP2B;CDC42;CDC23;ACTL6A;CHMP2A;PMF1;RAB11A;MAPRE1
translation preinitiation complex	translation preinitiation complex;eukaryotic 43S preinitiation complex;eukaryotic 48S preinitiation complex	EIF3A;EIF3C;EIF1B;DHX29;EIF2S1;EIF3J;EIF3D;EIF3L;EIF3K;EIF3I;EIF1AX;EIF3F;EIF3H;EIF3E;EIF3M;EIF1
iron-sulfur cluster binding	iron-sulfur cluster binding;metal cluster binding	NDUFS7;EXO5;ACO2;ETFDH;NDUFV1;ISCA1;ISCA2;CISD1;ELP3;NUBPL;LIAS;RSAD1;ISCU;IREB2;NDUFS2;NDUFS1;RFESD;GLRX5;FXN;UQCRFS1;CIAPIN1;ABCE1;CDK5RAP1;FDX1;SDHB;PPAT;ACO1;NDUFV2;NFU1;NUBP1;FBXL5;GLRX2;FECH;GLRX3
alpha-beta T cell activation involved in immune response	alpha-beta T cell activation involved in immune response;alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell differentiation involved in immune response;T-helper cell differentiation;T cell differentiation involved in immune response	CCL19;LEF1;NFKBIZ;JAK3;BATF;IL4R;TNFSF4;RARA;RELB;STAT6;ZC3H12A;NFKBID;MEN1;BCL3;ANXA1;LOXL3;SMAD7;SEMA4A;IL12RB1;ZFPM1;LGALS9;IL6;BRD4;PDP2;RC3H1;IFNG;SOCS3;RORA;IL6R;FOXP1;BRD2;TMEM98;HLX;SHB;KMT2A;BCL6;IL18;TBX21;ASCL2;HLA-DRB1;PCK1
spliceosomal tri-snRNP complex	spliceosomal tri-snRNP complex;U4/U6 x U5 tri-snRNP complex	PPIH;PRPF6;SNRPD1;ZMAT2;EFTUD2;SNRPG;PRPF4;SNRNP27;SNRPD3;SNRPF;SNRPGP15;USP39;SNRNP200;PRPF8;PRPF18;SNU13;LSM5;LSM3;SNRPE
small nuclear ribonucleoprotein complex	small nuclear ribonucleoprotein complex;spliceosomal snRNP complex	SF3B1;SF3B2;SF3B5;SF3A1;PPIH;PRPF6;SNRPD1;PRPF40B;ZMAT2;SLU7;ARFGEF1;EFTUD2;AAR2;DDX46;SNRPG;PRPF40A;PRPF4;SNRPB2;SNRNP27;SNRPD3;SNRPC;SF3B3;SNRPF;LARP7;SNRPGP15;USP39;SNRNP200;HTATSF1;PRPF8;SF3B6;PRPF18;SNU13;LSM5;LSM3;SNRPE
peroxisomal membrane	peroxisomal membrane;microbody membrane	TRIM37;GDAP1;PEX11A;ACSL6;PXMP2;ACSL1;ALDH3A2;SYT7;ACOX1;PEX11B;PEX14;PNPLA8;USP30;ACSL3;ACBD5;HSD17B4;ACSL4;MPV17L;AGPS;CAT;NBR1;DHRS7B;DHRS4;GNPAT;TTC1;ATAD1;PEX19;PEX1;PEX5;PEX7;PEX10;ABCD3;HMGCR;MPV17;PEX13;PEX3;PEX2
hemoglobin complex	hemoglobin complex;haptoglobin-hemoglobin complex;oxygen carrier activity;oxygen transport	HBA1;HBA2;HBQ1;HBM;HBG1;HBB;HBG2;HBD;AHSP
tumor necrosis factor superfamily cytokine production	tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production;tumor necrosis factor production;regulation of tumor necrosis factor production	LEP;SPHK2;TLR9;CCL19;FRMD8;LBP;TICAM1;MC1R;IGF1;CLU;CACTIN;TWIST1;GPR18;ARID5A;RARA;LILRB1;TNFAIP3;ORM2;NFKBIL1;ORM1;AGER;IRAK3;TGFB1;TRIM27;ZC3H12A;ADAM8;CCL3;BCL3;CLEC4A;C1QTNF4;NFATC4;TLR4;LY96;ELF4;AKAP12;NOD1;LGALS9;HAVCR2;IL6;GAS6;CYBA;SYT11;SPON2;CX3CL1;IFNG;NOD2;TMEM106A;PLCG2;LILRA5;ARRB2;ADIPOQ;FOXP1;BCL10;OAS1;GHRL;MYD88;LRRK2;ACP5;IFIH1;LILRA2;MAVS;FCGR2A;ARHGEF2;PF4;SASH3;TYROBP;IL27RA
eukaryotic translation initiation factor 3 complex	eukaryotic translation initiation factor 3 complex;formation of cytoplasmic translation initiation complex	EIF3A;EIF3C;COPS5;EIF3J;EIF3D;EIF3L;EIF3K;EIF3I;EIF3F;EIF3H;EIF3E;EIF3M
SAM complex	SAM complex;MIB complex	MTX1;MICOS13;MICOS10;DNAJC11;MTX3;CHCHD3;APOO;HSPA9;MTX2;IMMT;SAMM50;CHCHD6
transferase activity, transferring one-carbon groups	transferase activity, transferring one-carbon groups;S-adenosylmethionine-dependent methyltransferase activity;methyltransferase activity	PRDM2;PRMT2;SETDB2;GNMT;CAMKMT;TRMT13;RNMT;METTL21A;PRMT9;TGS1;METTL14;METTL6;KMT2D;MRM3;METTL21EP;PRDM5;SUZ12;PRMT7;PRDM16;KMT2C;METTL13;NSUN3;PNMT;NSUN5P2;METTL3;PRMT6;SMYD5;NSD2;FBL;SETMAR;EEF1AKMT2;METTL9;TRMT2B;LCMT2;METTL2B;NDUFAF7;TRMT1L;CMTR1;CARM1;METTL18;EEF2KMT;ICMT;NTMT1;N6AMT1;TRMT12;METTL8;TPMT;ASMTL;METTL15P1;ASH1L;CARNMT1;PRMT5;COQ5;SETD3;PEMT;TRMT11;ETFBKMT;TFB2M;AS3MT;FBXO11;TRMT9B;ARMT1;METTL22;METTL15;FAM98A;DPH5;MRM2;TARBP1;METTL17;TRMT44;SMYD2;THUMPD3;MTFMT;NSUN7;NDUFAF5;SMYD1;PCMT1;LCMT1;PRMT1;SETD9;TRMO;METTL2A;TRMT61B;SMYD3;ZCCHC4;GCSH;DIMT1;MTR;ATIC;COQ3;TRDMT1;TRMT10C;BUD23;GART;METTL25;NSUN2;TFB1M;METTL5;EMG1;FAM98B;EEF1AKMT1;ALKBH8;PRMT3
CD4-positive, alpha-beta T cell differentiation	CD4-positive, alpha-beta T cell differentiation;CD4-positive, alpha-beta T cell activation	CCL19;LEF1;KLHL25;ARMC5;NFKBIZ;JAK3;BATF;IL4R;TNFSF4;RARA;RUNX1;RELB;STAT6;ZC3H12A;NFKBID;SOCS1;MEN1;BCL3;ANXA1;LOXL3;SMAD7;SEMA4A;IL12RB1;ZFPM1;LGALS9;IL6;BRD4;PDP2;RC3H1;IFNG;FUT7;SOCS3;RORA;IL2RG;IL6R;FOXP1;BRD2;CD83;TMEM98;RUNX3;HLX;SHB;CBFB;KMT2A;BCL6;SASH3;IL18;TCIRG1;AGER;CD160;CD28;CARD11;TWSG1;TBX21;ASCL2;NKG7;HLA-DRB1
cellular response to lipopolysaccharide	cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin	CXCL11;CXCL10;CSF3;TICAM2;TLR9;SBNO2;SCARB1;TRIM41;NFKBIZ;LBP;TICAM1;UPF1;GFER;TNFSF4;IL24;CACTIN;SLC7A5;SRC;ARID5A;IRF3;RARA;LILRB1;IRAK2;TNFAIP3;CASP1;TNIP2;NFKBIL1;GIT1;IRAK3;CXCL1;ABL1;CARD16;ZC3H12A;RELA;SIGIRR;CD40;PABPN1;TRIM5;LDOC1;CASP7;VIM;CXCL3;NFKBIA;MMP3;NOS3;GBP3;TBXA2R;GBP5;DEFA5;TLR4;LY96;BCR;MAP2K7;CXCL8;HAVCR2;IL6;LILRB2;SPON2;CX3CL1;TNF;PLSCR3;NOD2;PLCG2;PLSCR4
multivesicular body assembly	multivesicular body assembly;multivesicular body organization	UBAP1;VPS4B;CHMP1B;PDCD6IP;STAM;VPS36;CHMP6;SNF8;CHMP7;VPS37A;CHMP4B;VPS25;VTA1;CHMP3;CHMP2B;CHMP2A;RAB11A;TSG101
ribosomal subunit export from nucleus	ribosomal subunit export from nucleus;ribosome localization	EIF6;LTV1;MDN1;SDAD1;NPM1;RIOK2;ABCE1;RAN;NUP88;NOP9;NMD3
nucleocytoplasmic transport	nucleocytoplasmic transport;nuclear transport	CHCHD4;IPO11;RANBP6;EIF6;NCBP1;NUP98;IPO9;PTTG1IP;LTV1;CHTOP;MDN1;NEMF;IPO7;HNRNPA2B1;MCM3AP;NUP214;SDAD1;JAK2;PKIA;DNAJC27;PRKAG1;MED1;KPNA6;HEATR3;KPNA4;HNRNPA1;CHP1;NUP205;GSK3B;NF1;NPM1;MAPK14;FYTTD1;TPR;HIKESHI;NUTF2;IPO8;PARK7;RIOK2;PPP1CC;HSPA9;GLE1;MAGOH;XPO7;ABCE1;NDC1;RAN;NUP88;MAGOHB;NUP153;NUP37;STRADB;NUP133;NCBP2;NOP9;RAE1;CPSF6;APPL1;KPNB1;IWS1;SUMO1;DHX9;XPO4;YWHAE;KPNA1;NUP43;NUP160;CD36;NUP93;NSUN2;NUP42;EIF4E;ANP32A;DDX19A;AGFG1;IPO5;FBXO22;NMD3;PHB2;NUP155;DDX19B;PRKACA;NUP107;SSB;THOC7;KHDRBS1;ENY2;SPG11;CSE1L;NUP35;SARNP;RPL23
proton transmembrane transport	proton transmembrane transport;proton transmembrane transporter activity	UQCR10;COX6B1;ATP5MG;GHITM;SLC25A12;ATP6V1G1;CYC1;ATP5ME;CHP1;ATP1B1;SLC25A13;NNT;ATP5F1B;SLC25A4;RNASEK;SLC15A2;ATP5F1A;COX4I1;UQCRH;ATP6V1H;COX5A;NDUFA4;SLC9A6;COX8A;PPIF;SLC15A4;UQCRFS1;ATP5PD;COX5B;ATP5MC2;UQCRC1;ATP5MC3;ATP5PB;ATP5PF;ATP6V1E1;ATP5MC1;ATP5MF;SLC16A1;TESC;COX7B;ATP5F1E;COX7A2L;COX15;CLCN3;SLC25A3;ATP5F1C;ATP5PO;PHB2;DMAC2L
striated muscle cell development	striated muscle cell development;myofibril assembly	KLHL41;LDB3;MYH7;FHOD3;NEBL;TCAP;TMOD1;SRF;MYBPC3;MYL9;MYOM1;LMOD3;CASQ1;ADPRHL1;FLNC;TNNT2;ANKRD1;NRAP;MEF2A;ACTA1;ACTC1;MYPN;TTN;MYOZ2;PRKAR1A;ACTN2;KRT8;FLII;WDR1;PGM5;SYNPO2L;CSRP3;LARGE1;TPM1;CFL2;ITGB1
ubiquitin-like protein peptidase activity	ubiquitin-like protein peptidase activity;deubiquitinase activity;cysteine-type deubiquitinase activity	USP48;USP32;USP13;USP37;USP38;MPND;BRCC3;USP1;USP33;USP5;USP54;USP30;STAMBP;USP24;USP34;SENP8;USP2;USP25;OTUD6B;USP19;USP8;USP4;SENP6;OTUB1;USP9X;UFSP2;COPS5;USP28;USP47;USP16;HINT1;USP15;PSMD14;USP6;COPS4;UCHL5;MYSM1;UFD1;USP14;EIF3F;EIF3H;USP10;UCHL3;USP7
branched-chain amino acid catabolic process	branched-chain amino acid catabolic process;branched-chain amino acid metabolic process	DBT;IVD;HMGCL;ACADSB;BCKDHA;ECHS1;HIBADH;ACAD8;SLC25A44;HIBCH;ACAT1;BCKDK;MCCC2;AUH;MCCC1;HSD17B10;DLD;ILVBL;PCCB;PCCA
interleukin-12 production	interleukin-12 production;regulation of interleukin-12 production	IDO1;LEP;TLR9;CCL19;MDK;JAK3;TNFSF4;LILRB1;AGER;IRAK3;IRF1;RELA;MAPK11;CCR7;UNC93B1;TLR4;CMKLR1;LGALS9;LTB;IFNG;NOD2;PLCG2;LILRA5;TRAF6;ARRB2;MEFV;HLA-B;FOXP1;HSPD1;IL16;ACP5
