representative	grouped_terms	genes
precatalytic spliceosome	precatalytic spliceosome;U2-type precatalytic spliceosome	PHF5A;SF3A2;SNRPD1;SF3B4;SNRPB;SF3B6;SF3B3;LSM6;PRPF8;SF3A1;SMU1;WBP4;SNRPB2;DHX16;SNRPA1;SF3B2;SNRPG;IK;EFTUD2;SNRPD3;LSM5;CWC27;SNRPD2;SF3A3;SNRPE;PRPF6;BUD13;SNRNP200;LSM3
I band	I band;Z disc	RYR2;ACTN3;PALLD;SCN5A;FBXO32;PDLIM7;OBSL1;PRKD1;ACTC1;RTN2;FHL3;ACTN4;KCNA5;CFL2;PGM5;REM1;KLHL40;LDB3;MYL12B;CSRP3;TCAP;CASQ1;SLC2A1;SLC8A1;FRG1;MYL3;NEBL;MYH7;SCN3B;TTN;SCN1A;MYZAP;XIRP2;TRIM63;UNC45B;RYR1;TRIM54;CASQ2;MYOT;CACNA1S;NEB;MYOZ2;ACTN2;MYOZ1;SYNPO2L;JPH2;ASB2
immune response-regulating cell surface receptor signaling pathway	immune response-regulating cell surface receptor signaling pathway;immune response-activating cell surface receptor signaling pathway	BPIFB1;VAV1;LAPTM5;CD3G;C3;TLR4;LAX1;ITGAM;CD22;FCGR3A;TRDC;MEF2C;PRKCQ;BLK;EP300;NFAM1;CMKLR1;BMX;CD3D;HCK;KLRC1;IGHG4;MOG;BTNL8;SCIMP;MYO1G;MS4A1;CMTM3;NMI;STOML2;NFATC2;EIF2B3;FGR;NCKAP1L;CYBA;FCHO1;FCER1G;BAG6;MYD88;IGLC7;KLRD1;FCN1;TRAC;HLA-DQB1;CD160;IGHG1;FPR3;PIK3CD;HLA-DRB1;LTF;IGHM;IGLC6;LIPA;THEMIS2;NR1D1;PRKCB;BTK;CD226;HLA-DPB1;IGHA1;SYK;LILRA2;FCER2;CLEC7A;KIT;IGKC;PLCL2;CD79B;IGHG3;PRKCD;LCP2;CLEC12B;TYROBP;FCGR2B;PRKCE;CD300A;IGLC3;PTPN6;TLR1;FCER1A;VAV3;CD200R1;CD79A;IGLC1;IGHG2
musculoskeletal movement	musculoskeletal movement;multicellular organismal movement;skeletal muscle contraction	CHRND;PRKD1;GSTO1;REM1;TCAP;CASQ1;TNNI2;MYH7;RCSD1;TNNI3;TNNC2;TNNC1;TNNT1;SCN4A;STAC;VPS35;VPS54;TNF;STRIT1;TNNT3;CHRNA1;COMP
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	DHRS9;HSD17B11;AKR1C2;HSD17B8;LDHB;HSD17B4;HSD17B10;ADH4;SORD;CRYL1;CTBP2;IDH1;ME1;GPD1L;RDH11;PTGR1;PHGDH;HSD17B1;IDH2;ADH5;IDH3B;ADH6;HMGCR;GPD1;HPGD;DHRS7;KCNAB1;FASN;UGDH;AKR1C4;DHRS7B;IDH3G;LDHC;AKR1C3;HSD17B6;HADHB;PGD;AKR1B1;HADHA;G6PD;HSD3B2;NSDHL;AKR1A1;HAO1;HAO2
cell-cell signaling by wnt	cell-cell signaling by wnt;Wnt signaling pathway	GREM1;WNT9B;IGFBP4;SALL1;NKD2;TLE1;SDC1;SHH;WNT4;PTPRU;SIAH2;WNT11;FOXO1;SENP2;TLE6;SULF2;EGFR;CITED1;ZNF703;TBL1X;TCF7L2;DAAM1;DVL1;JADE1;AXIN2;ARL6;DKK4;WNT3;NR4A2;SPEF1;CELSR2;SKI;FRAT2;TLE3;WNK2;GSKIP;LRP6;SFRP5;LRP5;UBE2B;TRABD2B;SNX3;NOTUM;DDIT3;PIN1;CPZ;PPM1B;ATP6V1C2;STRN;KLF15;AMOTL2;BCL7B;FOXO3;CMAHP;MACF1;XIAP;ZRANB1;STK3;WNT8B;TBX18;INVS;PTEN;CTHRC1;ABL1;BMP2;KANK1;WNT16;TBL1XR1;VAX2;OTULIN;PORCN;FZD1;MARK2;MDK;RNF220;DAB2IP;PYGO2;CSNK1A1;ZNRF3;AMER1;EDNRA;LEF1;WNT7B;MAPK14;VGLL4;DCDC2;CCND1;CD24;LATS2;LATS1;TLE5;RYK;TNFAIP3;CCDC88C;CSNK1G2;TPBGL;LBX2;ARHGEF19;IGFBP1;APC2;STK11;SHISA3;TMEM132A;YAP1;STK4;RNF146;ADNP;GID8;COL6A1;EGR1;TCF7;CDH3;MAGI2;NLE1;AXIN1;TLE2;COL1A1;MCC;APCDD1;TMEM9;FRMD8;MDFI;RAB5A;SRC;LYPD6;CSNK1G1;PRDM15;FERMT2;BAMBI;TNKS2;RNF138;APC;EXT1;DKK3;FGFR2;JRK;TRPM4;WNK1;C12orf43;SNAI2;NID1;CCN4;RBMS3
striated muscle thin filament	striated muscle thin filament;myofilament	TNNI2;TNNI3;TNNT2;TNNC2;TNNC1;ACTA1;TNNT1;TNNT3;LMOD3;LMOD2;MYBPC3
mast cell activation	mast cell activation;mast cell activation involved in immune response;mast cell degranulation;mast cell mediated immunity	FER;CBL;SLC18A2;MILR1;LGALS9;GATA2;CNR2;VAMP8;NDRG1;PIK3CG;FGR;CNR1;CHGA;SNX4;PIK3CD;RAC2;S100A13;BTK;CD226;SYK;IL13RA2;KIT;LCP2;PTGDR;CD300A;PTPN6;FCER1A;RAB44
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	MRPL1;MRPL9;MRPL21;MTERF4;MRPL30;MRPL15;MRPL57;MRPL3;MRPL23;MRPL2;MRPL32;NSUN3;MRPL16;MRPL37;MRPL58;MRPL19;MRPL39;MRPL45;MRPL54;MRPL27;MRPS18A;MRPL44;MRPL46;MRPL13;MRPL22;MRPL20;MRPL51;MRPL14;MRPL48
NADH dehydrogenase activity	NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity;NAD(P)H dehydrogenase (quinone) activity;mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	NQO1;NDUFB1;NDUFB3;NDUFA12;NDUFB9;NDUFB6;NDUFA1;NDUFB5;NDUFA8;NDUFS2;NDUFV2;NDUFA10;NDUFS3;AIFM1;NDUFV3;NDUFA9;NDUFC1;NDUFB10;NDUFS1;NDUFA6;NDUFC2;NDUFA4;NDUFB4;NDUFS5;NDUFS4;NDUFAF1;FOXRED1
metaphase chromosome alignment	metaphase chromosome alignment;chromosome localization;establishment of chromosome localization	CHMP5;CHMP4B;TRAPPC12;RAB11A;MLH1;KIF18A;CHMP2B;NUF2;ABRAXAS1;CUL3;SEPTIN1;INCENP;RACGAP1;DYNC1H1;ZW10;CENPQ;ZNF207;SKA3;CDT1;KPNB1;RMDN1;SPDL1;CDC42;CHMP4A;CHMP2A;MAP1S;BECN1;ZWINT;KNL1;BIRC5;SKA1;DSN1;ZWILCH;CENPE;SPC24;CENPC;KIF2C;NEK2;NSL1;KIFC1;SKA2;NDC80;CDCA8;CDCA5;CHMP3;CCNB1;SPC25;CENPF;SGO1;AURKB;PMF1;KIF22;KAT5;CDC23;TERF1;IFFO1;DLGAP5;MAJIN;LMNA
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	SCIMP;NLRC3;XBP1;NCKAP1L;CYBA;POU2AF1;PYCARD;HMGB1;MYD88;MBP;SIGLEC16;IL6;ELF4;MAPK13;IL16;AIF1;BTK;SYK;TGFB1;LILRA2;CLEC7A;NLRX1;POU2F2;IL33;TYROBP;TNF;PTPN6;TMEM106A;BPI;TLR1;CD36;CD200R1;ARRB2;LEP;KLF2
antioxidant activity	antioxidant activity;cellular oxidant detoxification	S100A9;PARK7;PTGES;HBB;PXDN;HBA2;SOD3;TXN;MGST2;PRDX3;SELENOF;HP;GSTP1;GSTK1;HBG1;PXDNL;GPX2;PRDX2;SOD1;GSR;IPCEF1;GSTO1;CAT;CLIC2;HBA1;TXNRD1;TXNDC17;GSTO2;PRDX4;APOM;ALB;MB;HBG2;PRDX1;FABP1;LPO;APOA4;TXNRD3;KDM3B;MGST1;MPO;TPO;GPX7;EPX;NQO1;BMP7;FANCC;NOS3;DHFRP1;DHFR;NFE2L2;CD36
peroxisome	peroxisome;microbody	ABCD2;ACBD5;HSDL2;ACOX2;GSTK1;DDO;PIPOX;HAO1;TMEM35A;PIK3C3;TMEM135;ECI2;FIS1;SOD1;TTC1;HSD17B4;TKT;HAO2;PEX11B;IDH1;CAT;PEX1;IDH2;SCP2;ACOT2;CD33;ABCD3;FAR1;GNPAT;MFF;HMGCR;IDI1;AMACR;SLC25A17;FAR2;PEX16;CROT;DHRS7B;FABP1;ACAA1;PEX3;MVK;ECH1;MARF1;MGST1;HACL1
myofibril assembly	myofibril assembly;striated muscle cell development	OBSL1;PRKD1;ACTC1;CFL2;PGM5;LDB3;CSRP3;TCAP;CASQ1;NEBL;MYH7;TTN;TNNT2;ACTA1;TNNT1;MYBPC3;MYL2;TNNT3;NEB;MYOZ2;MYBPC1;LMOD3;ACTN2;KLHL41;MYOZ1;SYNPO2L;LMOD2
positive regulation of tumor necrosis factor production	positive regulation of tumor necrosis factor production;positive regulation of tumor necrosis factor superfamily cytokine production	LGALS9;ORM1;CD2;PTAFR;TLR4;FCGR3A;CYBB;MMP8;FCGR2C;SPN;PF4;CYBA;CCL3;PYCARD;HMGB1;MYD88;HDAC2;SASH3;IL6;BTK;SYK;TGFB1;LILRA2;CLEC7A;IL33;TYROBP;FCGR2B;TMEM106A;TLR1;CD36;LEP;AZU1;CD86
peroxisomal matrix	peroxisomal matrix;microbody lumen	IDE;ACOX2;GSTK1;DDO;PIPOX;HAO1;ECI2;HSD17B4;HAO2;IDH1;CAT;SCP2;ACOT2;ABCD3;GNPAT;AMACR;CROT;FABP1;ACAA1;ECH1;HACL1
antigen processing and presentation of peptide antigen via MHC class II	antigen processing and presentation of peptide antigen via MHC class II;antigen processing and presentation of exogenous peptide antigen via MHC class II;antigen processing and presentation of peptide or polysaccharide antigen via MHC class II;antigen processing and presentation of exogenous peptide antigen;antigen processing and presentation of exogenous antigen	HLA-DQB2;UNC93B1;CTSS;CD74;CTSL;FCER1G;PYCARD;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DMB;LGMN;HLA-DPB1;HLA-DPA1;HLA-DQA1;FCGR2B;AP3B1;PSME1;MPEG1;CD1C
natural killer cell mediated cytotoxicity	natural killer cell mediated cytotoxicity;natural killer cell mediated immunity	NCR1;LGALS9;CD2;VAV1;RAET1E;FCGR3A;KLRC1;SLAMF6;KLRD1;TUBB4B;CD160;ULBP3;NKG7;TUBB;PRDX1;CD226;TGFB1;SLAMF7;CLEC12B;CORO1A;PTPN6;ARRB2;LEP
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process;acyl-CoA metabolic process;thioester metabolic process	ACSM6;ACOT7;ELOVL4;SULT2A1;ELOVL6;PIPOX;ACSM5;HMGCS2;HSD17B4;SUCLA2;ELOVL2;PDHA1;DLD;ACSBG2;ACSM2B;SUCLG1;ACLY;SNCA;NUDT8;BPNT1;ACSL5;SULT1E1;OXSM;PPT1;MVD;ACOT2;MMUT;FAR1;ACACA;ACAT1;HMGCR;PDHB;FAR2;MPC2;ACOT12;CROT;VNN1;MCEE;PAPSS1;ACSS2;ACOT1;TECR;MVK;PPCS;ACSM3;HMGCS1
regulation of mitotic cell cycle phase transition	regulation of mitotic cell cycle phase transition;regulation of cell cycle phase transition	CDK4;NEK6;MTBP;ZNF207;SIN3A;CDK1;RAD51C;E2F1;FGF10;E2F7;CDC25B;CDC25A;SPDL1;CPSF3;CCND2;ANKRD17;RIOK2;AMBRA1;SYF2;PBX1;NBN;CDKN2C;ZWINT;TTK;KNL1;SMARCB1;BIRC5;CDK7;GFI1B;KLHL22;BRCC3;UBE2C;ANAPC5;ZWILCH;TMEM14B;TICRR;ERCC2;KCNA5;ANLN;MAD2L1;HSPA2;IK;PLRG1;FZR1;RFPL1;CENPE;SPC24;HASPIN;XPC;ACVR1;DLGAP5;PLK1;RRM2;FHL1;STOX1;CASP2;PSME1;PSMG2;TM4SF5;ECD;NDC80;RPA2;BUB1;GPNMB;HECW2;CDCA8;CDCA5;BRD7;PKMYT1;CCNB1;SPC25;RPL26;PKIA;BLM;DYNC1LI1;CENPF;MRE11;CDC20;GTSE1;ANAPC15;BUB1B;AIF1;MTA3;MUC1;ESPL1;CDC25C;ORC1;TAOK3;RRM1;AURKB;NSMCE2;TP53;NAE1;KLF4;MNAT1;SMARCE1;PTPN6;CDC23;ACTL6A;RNASEH2B;PARP9;INTS7;DTX3L;CDT1;NPM1;UFL1;EME1;RAD51;TIPIN;FANCD2;PAF1;PAXIP1;MSH2;CDC5L;RHNO1;FBXO4;FBXO6;RAD9B
regulation of mitotic nuclear division	regulation of mitotic nuclear division;regulation of nuclear division	INCENP;PRAP1;TOM1L1;IL1B;ZW10;MTBP;ZNF207;SPDL1;EREG;NUSAP1;CDC42;KIF20B;ZWINT;TTK;KNL1;BIRC5;KLHL22;PHIP;OBSL1;UBE2C;ANAPC5;ZWILCH;CDCA2;MAD2L1;IK;SPC24;HASPIN;DLGAP5;NEK2;PLK1;MKI67;PSMG2;NDC80;BUB1;CDCA8;PKMYT1;CCNB1;SPC25;FBXO43;DYNC1LI1;CENPF;CDC20;ANAPC15;PDGFB;BUB1B;ESPL1;BTC;CDC25C;AURKB;NSMCE2;TNF;CDC23;RAD51AP1;FZR1;PIWIL2
U2-type prespliceosome assembly	U2-type prespliceosome assembly;U2 snRNP	PHF5A;SF3A2;SNRPD1;SF3B4;SNRPB;SF3B6;SF3B3;HTATSF1;SF3A1;SNRPB2;SNRPA1;SF3B2;SNRPG;DDX42;SNRPD3;SNRPD2;SF3A3;SNRPE;BUD13
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	PSMC4;PSMD11;ADRM1;PSMD14;PSMD2;PSMD5;PSMD13;PSMD4;PSMD8;PSMC2;PSMC1;PSMD7;PSMD6;PSMD1;PSMD3;PSME1
arachidonic acid epoxygenase activity	arachidonic acid epoxygenase activity;arachidonic acid monooxygenase activity	CYP4A11;CYP2A6;CYP4F12;CYP4F2;CYP2E1;CYP2B6;CYP2J2;CYP2C19;CYP2C9;CYP2C8;CYP4Z1;CYP2C18;CYP4A22
small nuclear ribonucleoprotein complex	small nuclear ribonucleoprotein complex;Sm-like protein family complex;spliceosomal snRNP complex	SNRPB;SF3B6;RNU4-2;SF3B3;LSM6;PRPF8;HTATSF1;SNRNP40;SF3A1;PPIH;SNRPB2;SNRPA1;PRPF18;SF3B2;SNRPG;EFTUD2;SLU7;SNRPD3;LSM5;SNRPD2;LARP7;SF3A3;SNRPE;SNRPC;PRPF6;GEMIN4;BUD13;SNRNP200;LSM3;GEMIN5;CLNS1A
cellular detoxification	cellular detoxification;detoxification;cellular response to toxic substance	HBA2;FANCC;LANCL1;SOD3;TXN;MGST2;SLC11A1;PRDX3;SELENOF;HP;NOS3;GSTP1;GSTK1;HBG1;DHFRP1;PXDNL;GPX2;PRDX2;SOD1;GSR;ADH4;IPCEF1;ALDH1A1;GSTO1;CAT;RDH11;CLIC2;SLC39A8;HBA1;TXNRD1;TXNDC17;ADH5;DHFR;GSTO2;PRDX4;APOM;ALB;NFE2L2;MB;HBG2;PRDX1;FABP1;LPO;APOA4;TXNRD3;KDM3B;MGST1;MPO;TPO;ESD;GPX7;CD36;AKR1A1;EPX;MUC2;MT1HL1;MT1G;ATP7B;ABCB1;PDZK1;MT1B;PINK1;TNF
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production	CD244;ANXA4;CD33;PRG3;PYCARD;HMGB1;MYD88;FCN1;IL6;OTUD7B;SYK;LILRA2;CLEC7A;ADIPOQ;LRRC19;TNF;KLF4;BPI;TLR1;ELANE;LEP
sarcoplasmic reticulum calcium ion transport	sarcoplasmic reticulum calcium ion transport;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum	CALM3;SRI;CCR5;RYR2;GSTO1;CLIC2;PLN;CCL3;SLN;CASQ1;SLC8A1;CACNG1;ATP1A2;CALM1;RYR1;STRIT1;CASQ2;TRDN;FASLG
tumor necrosis factor production	tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production	LGALS9;ORM1;CD2;PTAFR;TLR4;FCGR3A;CYBB;MMP8;VSIR;ACP5;FCGR2C;NLRC3;SPN;PF4;CYBA;CD33;CCL3;PYCARD;HMGB1;MYD88;HDAC2;SASH3;AXL;GPNMB;IL6;LTF;ELF4;CX3CR1;BTK;SYK;TGFB1;LILRA2;CLEC7A;ADIPOQ;IL33;TYROBP;FCGR2B;PTPN6;TMEM106A;BPI;TLR1;CD36;ARRB2;LEP;AZU1;CD86
mononuclear cell proliferation	mononuclear cell proliferation;lymphocyte proliferation;leukocyte proliferation	EBI3;GLMN;PPP3CA;IL12RB1;LGALS9C;ZBTB7B;CSF1;ZP3;CD40;FGF10;GAPT;CCR2;PRDX2;TWSG1;TNFRSF13C;RIPK3;LGALS9;XCL1;HHLA2;DHPS;MPL;CD74;FLT3;TLR4;CD22;FCGR3A;MEF2C;PRKCQ;VSIR;DOCK8;SCGB1A1;MS4A1;DOCK2;SPN;MZB1;PIK3CG;NFATC2;NCKAP1L;PYCARD;HMGB1;MYD88;SASH3;VCAM1;GPNMB;RAC2;HLA-DRB1;IL6;HLA-DMB;ELF4;LIPA;CD70;AIF1;CD86;BTK;TSPAN32;HLA-DPB1;SYK;ACE;PSMB10;HLA-DPA1;LST1;PLCL2;PRKCD;CLC;CLEC4G;TP53;CORO1A;TYROBP;FCGR2B;CD300A;PTPN6;IGFBP2;DLG5;PDCD1LG2;IL4I1;TNFSF18;VAV3;CD79A;BST1;LEP;CLU;NMB;IL5RA;MAPK3;CSF2RB;CSF1R;KIT;IL33
DNA-binding transcription activator activity, RNA polymerase II-specific	DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity	SATB2;CTCFL;NR2E3;ZBED4;ETV1;FOXP3;NKRF;CEBPB;ZIC1;FOXK2;ATF3;FOXO1;CEBPD;ZNF484;POU2F3;GLIS3;PRDM2;THAP11;ZNF721;NR1H4;NR4A2;NR4A3;GRHL2;ZNF473;ZNF175;ZNF131;RREB1;REL;ELK1;MLXIP;MTF1;ZBTB16;DDIT3;OVOL2;EHF;FOS;JUNB;CREB3L1;NR2C2;KLF15;ESRRG;ZNF808;ZNF300;FOXO3;NFYB;JUN;ZBED1;GLIS1;NR5A2;FOXF2;ETV4;TCF12;RLF;NRL;ZNF814;NR6A1;FOSL2;ZNF197;CSRNP1;JUND;ZNF615;YY2;IRF3;ZNF668;NR1H2;KLF5;PRRX1;NHLH1;CASZ1;ZNF445;ZNF229;FOXA1;SCX;SRF;ZNF24;USF3;RUNX1;ONECUT1;NFKB2;PBX2;MSX1;TFAP2C;CSRNP2;LEF1;ZNF292;NFIC;ZNF585B;IRF1;ZNF597;TFE3;ZNF99;MAFF;TCF21;ATF1;GATA4;IRX6;ZNF750;ELF3;HAND2;CREB3L4;ATF2;IRF4;NFIB;LHX4;ZNF780B;PLAGL2;MZF1;EGR1;TFCP2L1;ZNF606;FOXJ1;EPAS1;HOXA10;FOXO4;FOXJ3;MEF2D;FOXF1;TBX3;TBX19;ZNF658;ZNF319;FOXH1;ZNF91;HINFP;OTX1;TFAP2A;MEF2B;ETV5;PRDM15;ZNF544;ONECUT2;HSF1;LHX3;HOXD3;SIX4;ZNF485;SP1;ATF6;HNF4G;ZFP62;STAT3;GRHL1;GLIS2;BATF;LMX1A;E2F5
appendage development	appendage development;limb development;appendage morphogenesis;embryonic limb morphogenesis;embryonic appendage morphogenesis;limb morphogenesis	GREM1;SALL1;SHH;SMOC1;FREM2;CYP26B1;OSR1;WNT3;PKDCC;LARGE1;GRHL2;TAF10;SKI;LRP5;RDH10;RPGRIP1L;ZBTB16;C2CD3;INTU;PTCH1;B4GALNT1;LMBR1;RARB;CIBAR1;SLC39A1;WDR19;IQCE;PRRX1;KAT2A;PRKAB1;NPR2;SEMA3C;SCX;TWIST1;GNA12;TGFB2;FRAS1;PBX2;MSX1;ZNRF3;LEF1;ECE1
bicellular tight junction	bicellular tight junction;apical junction complex;tight junction	PARD6A;CLDN2;MAPK15;EPPK1;TRAF4;CLDN12;RPGRIP1L;LIN7C;CLDN16;STRN;AMOTL2;MAGI1;CLDN15;PARD6G;CCDC85C;TJP2;F11R;FRMD4B;BVES;DLG1;TJP3;CLDN11;UBN1;CLDN18;CLDN14;CCND1;POF1B;EPB41L4B;MICALL2;PRKCZ;CXADR;CLDN4;IGSF5;CLDN9;CLMP;MXRA8;CLDN10;SYMPK;ARHGAP17;MAGI2;CLDN6;TJAP1;USP53;SHROOM1;FBF1;SORBS1;KIFC3;AJM1;PLEKHA7;FRMD6;ACTG1;AFDN;EPHA2;PARD3B;CLDN1;APC
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis	GREM1;SALL1;SHH;FREM2;CYP26B1;OSR1;WNT3;GRHL2;SKI;LRP5;RDH10;RPGRIP1L;ZBTB16;C2CD3;INTU;PTCH1;LMBR1;RARB;WDR19;PRRX1;TWIST1;GNA12;TGFB2;FRAS1;PBX2;MSX1;LEF1;ECE1
response to unfolded protein	response to unfolded protein;response to topologically incorrect protein	DNAJB2;CTH;CHAC1;DNAJB1;DNAJB4;TM7SF3;HSPA4L;ATF3;HSPE1;SERPINH1;HSPH1;PPP1R15B;HSP90AA1;BAG3;YOD1;HERPUD1;KBTBD6;HSPA6;DDIT3;ERN1;HSPA1A;ABCA7;CREB3L1;EDEM1;TMEM129;DERL2;HSPD1;PPP1R15A;PIK3R1;DNAJC4;UBE2J2;DNAJA1;HSPB8;TMEM33;EDEM3;DAB2IP;TOR1B;CCND1;BAK1;HSPB1;VAPB;CREB3L4;HERPUD2;MBTPS1;MANF;PARP16;HSP90AB1;DERL3;HSPA1L;EDEM2;PTPN1;THBS1;KLHL15;UBE2W
mitotic spindle midzone assembly	mitotic spindle midzone assembly;mitotic spindle elongation	INCENP;RACGAP1;BIRC5;KIF23;KIF4A;CDCA8;PRC1;AURKB
negative regulation of canonical Wnt signaling pathway	negative regulation of canonical Wnt signaling pathway;negative regulation of Wnt signaling pathway	GREM1;IGFBP4;NKD2;TLE1;SHH;PTPRU;SIAH2;WNT11;FOXO1;TLE6;TCF7L2;JADE1;AXIN2;DKK4;TLE3;SFRP5;NOTUM;DDIT3;FOXO3;STK3;TBX18;INVS;CTHRC1;BMP2;FZD1;MDK;DAB2IP;CSNK1A1;ZNRF3;AMER1;MAPK14;LATS2;LATS1;TLE5;CCDC88C;TPBGL;IGFBP1;APC2;STK11;SHISA3;STK4;CITED1;TRABD2B;VGLL4
phagocytosis, engulfment	phagocytosis, engulfment;membrane invagination;plasma membrane invagination	CDC42;GATA2;BECN1;C3;ITGAM;MSR1;NCKAP1L;ALOX15;BIN2;AIF1;ITGB2;SH3BP1;XKR6;ARHGAP25;ADGRB1;FCGR2B;CD300A;CD36;CHMP4A;CHMP2A;RHOA;AURKB
lipid oxidation	lipid oxidation;fatty acid oxidation	ADIPOR2;DECR1;HAO1;ETFDH;ECI2;ACADL;ACADS;HSD17B4;MCAT;HSD17B10;HAO2;ADH4;ALOX5;PLA2G7;ADH5;SCP2;CNR1;ACADM;ALOX15;ABCD3;ACAT1;AMACR;SLC25A17;ETFB;CROT;FABP1;ETFA;HADHB;APOD;ACAA1;ADIPOQ;ECH1;HADHA;ECHDC1;HACL1;ACAA2;ACAT2;LEP;FABP3
translation preinitiation complex	translation preinitiation complex;eukaryotic 48S preinitiation complex;eukaryotic 43S preinitiation complex	EIF3B;EIF1B;EIF3G;EIF3J;EIF3I;EIF2S1;EIF3H;EIF3CL;DHX29;EIF3C;EIF3F;EIF3A;EIF3M;EIF3D;EIF3L;EIF3E
positive regulation of interleukin-1 production	positive regulation of interleukin-1 production;positive regulation of interleukin-1 beta production	NLRC4;CASP1;NLRP2;NLRP3;LGALS9;ORM1;AIM2;TLR4;NLRP12;CASP8;CCL3;PYCARD;HMGB1;MYD88;GBP5;HDAC2;IL6;S100A13;IL16;LILRA2;CLEC7A;TYROBP;TNF;NLRP1;TMEM106A;CD36;AZU1
immune response-regulating signaling pathway	immune response-regulating signaling pathway;immune response-activating signaling pathway	BPIFB1;VAV1;LAPTM5;AIM2;BECN1;CD3G;AP3B1;C3;TRAF3IP3;TLR4;LAX1;ITGAM;CD22;FCGR3A;TRDC;MEF2C;PRKCQ;BLK;EIF2AK2;EP300;BRCC3;NFAM1;PRKD1;CMKLR1;BMX;CD3D;HCK;KLRC1;IGHG4;MOG;BTNL8;SCIMP;MYO1G;MS4A1;NLRC3;CMTM3;NMI;STOML2;PCBP2;NFATC2;YWHAE;PPP6C;EIF2B3;FGR;NCKAP1L;CYBA;FCHO1;CD33;FCER1G;PYCARD;HMGB1;BAG6;MYD88;IGLC7;GBP5;KLRD1;FCN1;TRAC;HLA-DQB1;NAGK;CD160;HCFC2;IGHG1;FPR3;PIK3CD;HLA-DRB1;LTF;IGHM;IGLC6;LIPA;THEMIS2;NR1D1;PRKCB;BTK;CD226;HLA-DPB1;IGHA1;SYK;LILRA2;FCER2;CLEC7A;KIT;IGKC;PLCL2;CD79B;IGHG3;PRKCD;LRRC19;LCP2;NLRX1;CLEC12B;RNF135;AURKB;CAV1;LYPLAL1;COLEC12;TYROBP;FCGR2B;PRKCE;TNF;NLRP1;CD300A;IGLC3;PTPN6;TLR1;FCER1A;CD36;VAV3;CD200R1;CD79A;ARRB2;IGLC1;IGHG2
detection of temperature stimulus	detection of temperature stimulus;detection of temperature stimulus involved in sensory perception of pain;detection of temperature stimulus involved in sensory perception	NTSR1;CALCA;LXN;ASIC3;NGFR;SCN9A;CXCL12;EPHB1
cellular response to lipoprotein particle stimulus	cellular response to lipoprotein particle stimulus;cellular response to low-density lipoprotein particle stimulus	FCER1G;MYD88;CDH13;ADTRP;SYK;TGFB1;ITGB2;ABCG4;SREBF2;PPARG;CD36
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CSAD;ETFBKMT;HADH;BCKDHB;ARG1;MAT1A;CYP4F12;IDS;GLUD2;GAD1;SLC25A21;CYP4F2;PCCA;NOS3;MPST;ABCD2;ACOX2;NOS1;ALDH1L1;ACOT7;ARHGAP11B;HAAO;SULT2A1;DDO;DECR1;PIPOX;HAO1;AGXT2;ETFDH;ECI2;ACADL;AIG1;ACADS;SLC16A3;HSD17B4;MCAT;DLD;HSD17B10;HEXB;HAO2;SORD;CRYL1;NUDT8;HYKK;BLMH;PLA2G15;PON1;ALDH8A1;HIBCH;SCP2;CNR1;PCCB;MCCC1;HEXA;NPL;TST;ACADM;ABCD3;NAGK;ADTRP;ACAT1;BCKDHA;AMACR;IDNK;SLC25A17;ETFB;CARNS1;CROT;MCEE;LDHC;FABP1;ETFA;HADHB;ACAA1;FAH;ADIPOQ;RENBP;PGD;ECH1;GAD2;HADHA;GLYATL2;DPEP2;IL4I1;ECHDC1;HACL1;ACAA2;AKR1A1;ACAT2;LEP
positive regulation of glycogen metabolic process	positive regulation of glycogen metabolic process;positive regulation of glycogen biosynthetic process	PPP1R3G;SORBS1;IGF2;IRS2;INSR;AKT2;PHKG2;INS
