representative	grouped_terms	genes
immune response-regulating signaling pathway	immune response-regulating signaling pathway;immune response-activating signaling pathway	HSPD1;CD226;KLHL6;CAV1;TREM2;PIK3CA;BAX;SMPDL3B;EIF2B1;PIK3AP1;PLD2;YES1;CD300LF;APPL2;PARP1;NFKB1;IGLC6;RC3H2;IKBKG;CD19;HCFC2;INPP5D;BTN2A2;UFD1;LRRC19;TLR4;BTLA;GBP5;TLR3;ACOD1;NFATC2;TLR9;TLR10;GPR108;MOG;TYRO3;EIF2B3;RAB29;NLRP1;PRKCE;BTN2A3P;CD3G;BPIFB1;MS4A1;FYB1;CMTM3;LIMK1;CR2;PRKD1;CR1;S100A9;PLCL2;SLC39A10;LACC1;CTSH;UBQLN1;LILRB2;OAS3;LYPLAL1;DDX60;S100A8;CD40;LILRB1;RNF135;NLRP3;FGR;MYD88;PRKDC;C3AR1;IFI35;PPP6C;MYO1G;TAX1BP1;NLRC4;HLA-DRB1;SLC39A6;PIK3CD;RSAD2;IGHA2;NFAM1;RNF34;LY96;AIM2;TASL;BAG6;HLA-DPB1;HAVCR2;SCIMP;THEMIS2;TRAC;FOSL1;HSPA8;LILRA4;CD22;TLR7;CLEC7A;C1QBP;IGHD;CD3D;PTK2;HHLA2;NMI;EIF2AK2;HLA-A;ADA;HLA-DQB1;BECN1;FCER2;LAPTM5;NLRX1;PAK1;RPS6KA3;FCGR1A;HCK;PYCARD;CASP1;ITGAM;PCBP2;CMKLR1;IGLC7;ANKRD17;FCGR2B;SLC15A3;CYBA;CD47;IGHA1;COLEC12;BRCC3;C3;KCNN4;PRKCB;HLA-G;CTSS;VAV1;AP3B1;PSEN1;STOML2;FCER1A;LILRB4;YWHAE;LCP2;SQSTM1;BTK;NAGK;FPR3;CD36;CLPB;PRKCD;CD33;NCKAP1L;CD79B;PTPN6;TLR1;IGHM;CD300A;TYROBP;FCER1G;FCGR3A;LIPA;SYK;LILRA2;IGHG1;IGHG3;VAV3;IGKC;FCHO1;MICB;FCN1;IFIH1;IGLC3;TNF;CD200R1;ARRB2;AURKB;LTF;CD79A;IGLC1;IGHG2
ribose phosphate metabolic process	ribose phosphate metabolic process;purine ribonucleotide metabolic process;ribonucleotide metabolic process	ATP5MJ;HIF1A;CLPX;NDUFB9;GALK1;NDUFB10;GCDH;OGDH;PDE4A;ELOVL3;PFKP;ACSS2;PRPS1;ACLY;NDUFV2;NDUFV3;PDK2;COX11;EP300;GLYAT;AK4;NME6;ELOVL6;DGAT1;PTHLH;ELOVL1;ATP5ME;NDUFB6;NME1;GPD1;TPI1;ACOT9;CTNS;MCCC2;ATPSCKMT;NDUFAB1;HMGCS2;PRKAG3;ATP5PD;PFKM;HK1;NUDT7;GUCY2C;TREM2;PIPOX;MLYCD;ATP6V1A;SLC25A13;PARP1;CASK;ATP5MG;ATP5MK;DCK;NT5E;RPE;PDE2A;TMSB4X;MAGI3;ATP5F1E;PRKAG1;NDUFC1;PRPS2;MCEE;HINT1;ATIC;ENO1;NDUFA1;HMGCS1;EIF6;APP;PGM1;ATP5MC3;ACOT12;GNAI3;AMPD1;NME7;COASY;ENO2;DMAC2L;OPA1;ACACA;NPPB;AK3;LDHC;ADCY4;IMPDH1;GART;NUDT5;ACOT2;ATP5MC2;MPC2;ATP5PO;RAN;PGK1;DNAJC30;GIT1;NDUFC2;ALDOA;PANK2;NME5;ACOT7;NDUFB5;FBP1;MPP1;DPYS;MMUT;ADCY7;MTOR;HKDC1;HK3;GAPDH;SLC27A2;SULT2A1;DLAT;PRKAA2;BPGM;ARL2;HK2;ELOVL2;HSPA8;OLA1;NDUFA12;NDUFB3;ATP5MF;NDUFS3;ACSL5;TALDO1;MYH7;FAR1;NDUFS5;ADSL;CROT;OXSM;ADA;SDHC;MTHFD1;SUCLA2;NDUFB4;ATP5F1C;NDUFA6;PINK1;ATP5PF;BPNT1;VNN1;PKM;ATP6V1B2;SDHA;VCP;NDUFA8;SDHB;SUCLG1;NUDT9;PDHB;PSEN1;TKT;STOML2;DLD;TECR;NDUFA9;ATP5PB;NDUFS2;GMPS;ACOT1;NDUFS1;HSD17B4;ADCY8;TGFB1;ACAT1;GIMAP7;ATP5F1B;UCP2;PDHA1;ATP5F1A;PPCS;PPT1;NDUFS4;ACSM3;ENTPD5;LIPA;G6PD;RNASEH2B;PGAM1;EFL1;FAR2;GMPR2;PAICS;PAPSS1;AMPD3
intracellular monoatomic ion homeostasis	intracellular monoatomic ion homeostasis;intracellular monoatomic cation homeostasis	CALR;PLCG1;ATP7B;TFR2;SLC30A9;MT1B;SNCA;DRD2;ATP1A2;SLC41A1;MINPP1;PLCG2;FXYD2;SCO2;NOS1;P2RY2;GP1BB;SLC9A1;ATP6AP2;ATP13A2;CASQ2;SLC9A6;CACNB4;ATP6AP1;F2R;MICU1;HIF1A;ATP6V0A2;RGN;CLN3;LYN;WNK1;ACO1;CXCL10;CACNA1C;SLC39A7;VDR;CLN5;TMEM199;MCUB;CP;SLC45A2;COX11;ATG5;CCDC22;STEAP2;DMXL2;CCL23;TMEM165;SCGN;CACNA1S;TRPC6;HTT;MT3;SRI;PTPRC;ITPR3;CALM2;CCL7;SLC11A1;HAP1;MT1H;BCAP31;SLC35G1;RNASEK;KCTD17;XCL1;SLC12A2;FTL;RYR2;ATP4B;F2;CCR5;ATP6V1D;UBASH3B;CAV1;BAX;KEL;ITPR2;CREG1;ATP6V1A;ATP1B3;SMDT1;CXCL11;AQP11;CALB1;ATP6V0D2;SLC39A9;HFE;TMTC4;PICALM;MAPK3;MCU;ATP1A1;SLC24A4;CD19;SLC11A2;ATP2C2;ATP6V1G1;AFG3L2;SLC31A2;HAMP;TRPC5;PLCD1;SELENON;CNR1;ATP6V0D1;PRKCE;MT1F;APP;HTR2B;TMEM38B;TRDN;WFS1;NCOA4;SLC12A5;PRKD1;CCDC47;SLC9A5;MCUR1;S100A9;SLC9A9;SLC39A10;CCL3;KCNJ2;GSTO1;SLC40A1;LACC1;FKBP1A;ABCB6;GLRX3;S100A8;CD40;LAMP1;XK;TRPC3;MT1G;SLC22A17;CDH5;XCR1;GLRX5;SOD1;TMBIM6;CCL8;VPS54;TRPC4;B2M;STC2;RYR1;SLC39A6;MCOLN1;CALM3;RAB7A;ATP6V0E1;TASL;HJV;CSRP3;CCR1;PLCB3;RAP1GDS1;NUBP1;SLC4A10;VPS33A;CLCN3;SLAMF8;HMOX1;CALM1;TF;CALB2;JPH4;ADORA1;STC1;SLC39A8;ATP2C1;FZD9;KCNE3;RAB39A;SLC4A3;ATP6V1F;CCL13;GRN;HEXB;ATP6V1B2;CYBA;ATP1A3;MT1HL1;PRKCB;AP3B1;GHITM;FXN;PSEN1;ATP6V1H;STOML2;CORO1A;CCL14;ABCB7;SLC31A1;YWHAE;TESMIN;PLCB2;ADCY8;ATP2A3;MAIP1;TBXAS1;BOLA3;ATP5F1B;PTPN6;HVCN1;TNNI3;LAMP2;P2RX1;PPT1;SLC4A8;CLIC2;FBXL5;TMCO1;GP9;KCNQ1;P2RY6;IMMT;CCR2;MICU2;FTH1;ELANE
regulation of mitotic sister chromatid segregation	regulation of mitotic sister chromatid segregation;mitotic spindle assembly checkpoint signaling;spindle assembly checkpoint signaling;mitotic spindle checkpoint signaling;negative regulation of sister chromatid segregation;negative regulation of mitotic sister chromatid segregation;negative regulation of mitotic metaphase/anaphase transition;negative regulation of mitotic sister chromatid separation;spindle checkpoint signaling;negative regulation of chromosome segregation;negative regulation of metaphase/anaphase transition of cell cycle;negative regulation of chromosome separation	PSMG2;KNL1;BECN1;TRIP13;DYNC1LI1;HASPIN;PLK1;BIRC5;NUF2;IK;KAT5;MAD2L1;ZWINT;SPC25;SPC24;CDCA8;TTK;CDK1;NDC80;BUB1B;CCNB1;CENPF;BUB1;AURKB;CDC20
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	JAK3;STXBP2;NKG7;PTPRC;LEF1;CD84;LBP;BATF;CD244;SANBR;SLC11A1;ASCL2;GATA1;SUCNR1;HSPD1;VAMP7;TREM2;MDK;SNAP23;TP53BP1;SMAD7;RC3H2;CD19;IL27RA;STXBP1;GAPT;CBL;TLR4;IL18;PRKCE;SNX4;VAMP8;EXOSC3;NKX2-3;JAK1;CR1;PLCL2;CCL3;PTGER4;CPLX2;IL6;PAXIP1;LILRB1;HLA-F;LAMP1;NLRP3;MLH1;CD1C;FGR;MYD88;SPN;IFI35;IL12RB1;HLA-DRB1;PIK3CD;ITM2A;HLA-DMB;CD80;MTOR;HAVCR2;SWAP70;DNASE1L3;GAB2;PTAFR;DOCK10;PHF14;NBN;NMI;ADA;CX3CR1;PIK3CG;IL13RA2;KARS1;DOCK2;PYCARD;ITGAM;FGL2;GRN;FCGR2B;DOCK11;MILR1;TP53;IL33;RAC2;MSH6;PSEN1;CORO1A;TNFSF18;LGALS9;FCER1A;CD74;SPI1;BTK;TGFB1;NCKAP1L;MSH2;HLA-DRA;PTPN6;CD300A;TYROBP;FCER1G;ITGB2;CD180;FCGR3A;SYK;LILRA2;CD86;PGLYRP1;RAB44;RNF8;SEMA4A;POU2AF1;CCR2;TNF;MYB;EXO1;LRP1;APP
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	TLR4;ARFGEF2;TLR3;TLR9;APP;DHX9;CD2;FCGR2A;CCL3;OAS3;IL6;FCGR2C;MYD88;SPN;TNFRSF8;ARHGEF2;LY96;HAVCR2;PTAFR;PF4;CLEC7A;TMEM106A;PYCARD;OAS2;MMP8;FCGR2B;SASH3;CYBA;LEP;IL33;PSEN1;LGALS9;HDAC2;BTK;CLU;TGFB1;CD36;TLR1;CYBB;TYROBP;FCGR3A;SYK;LILRA2;CD86;IFIH1;CCR2;AZU1
organellar ribosome	organellar ribosome;mitochondrial ribosome	MRPL2;MRPL30;MRPS11;CHCHD1;MRPL21;MRPL40;MRPL15;MRPL27;MRPL42;MRPL20;MRPS5;MRPL37;MRPS23;MRPS16;MRPL48;MRPL3;MRPS35;MRPL14;MRPL33;MRPL47;MRPS31;MRPS10;MRPL58;MRPS18A;MRPS18B;MRPL16;MRPL22;MRPL1;MRPS18C;MRPL9;MRPS28;DAP3;MRPS14;MRPL45;MRPL46;MRPS22;MRPL51;MRPL44;MRPL19;MRPL39;MRPL13;MRPS33;MRPS9
chromosome localization	chromosome localization;metaphase chromosome alignment;establishment of chromosome localization	ABRAXAS2;TERF1;RB1;KNSTRN;DCTN2;NSL1;MAJIN;RAB11A;ACTR3;ACTR2;KASH5;MAP1S;ECT2;CHMP5;SKA2;INCENP;ZW10;MLH1;CHMP4B;NDE1;SPDL1;KIF22;CDC42;CHMP2A;DSN1;LMNA;CUL3;KPNB1;KIF18A;KNL1;BECN1;CHMP3;KIF14;NEK2;BIRC5;NUF2;DYNC1H1;CDT1;SKA3;RACGAP1;KAT5;KIF2C;SGO1;CENPE;ZWINT;SPC25;SPC24;CDCA8;SKA1;DLGAP5;NDC80;CDCA5;CDC23;CCNB1;CENPF;KIFC1;AURKB
positive regulation of cell cycle process	positive regulation of cell cycle process;positive regulation of cell cycle	KIF20B;PRKCE;RAB11A;APP;EZH2;EGF;ECT2;ADAM17;INCENP;BTC;NCAPD2;NSFL1C;RAD18;ESPL1;CDC73;USP19;NPM1;CDC42;STIL;SPHK1;MAP3K20;NUSAP1;PLK4;EREG;SMC2;CUL3;NSMCE2;SMC4;KNL1;BECN1;GPSM2;CHMP3;PLRG1;MTBP;NCAPG2;KIF14;ANKRD17;STOX1;FEN1;PAF1;IL1B;DYNC1LI1;CPSF3;RHOA;CDC25A;DTL;BIRC5;DYNC1H1;MTA3;RAD51C;RACGAP1;KAT5;AIF1;MAD2L1;UBE2C;KIF23;RAD51AP1;CDCA8;RRM1;RHNO1;CDK1;TNF;E2F7;DLGAP5;NDC80;CDCA5;CDC23;CCNB1;NCAPH;E2F8;BUB1;AURKB;NCAPG;CDC25C;CCNE1;RRM2;CDC20;PSMD10;PAFAH1B1;RAD23A;SLC6A4;SRPK2;FOSL1;CHEK1;TRIM21;LGMN
aerobic electron transport chain	aerobic electron transport chain;mitochondrial respirasome;respiratory chain complex;respirasome	NDUFB9;NDUFB10;UQCR10;NDUFV2;NDUFV3;NDUFB6;COX6A1;NDUFAB1;COX6B1;COX7B;COX7A2;NDUFC1;NDUFA1;COX8A;COX4I1;COX7C;UQCRB;NDUFC2;COX5A;NDUFB5;PARK7;UQCRH;NDUFB3;NDUFS3;NDUFA4;NDUFS5;SDHC;NDUFB4;NDUFA6;PINK1;SDHA;UQCRC1;NDUFA8;SDHB;UQCRFS1P1;DLD;NDUFA9;NDUFS2;NDUFS1;NDUFAF1;UQCRFS1;NDUFS4;COX15;UQCRHL;UQCRC2;DNAJC15;DMAC1;RAB5IF;FOXRED1;NDUFA4L2;NDUFA12;COA6
purine nucleoside triphosphate biosynthetic process	purine nucleoside triphosphate biosynthetic process;purine ribonucleoside triphosphate biosynthetic process;nucleoside triphosphate biosynthetic process;ribonucleoside triphosphate biosynthetic process;ATP biosynthetic process	ATP5MJ;NDUFB9;NDUFB10;NDUFV2;NDUFV3;COX11;NME6;ATP5ME;NDUFB6;NME1;ATPSCKMT;NDUFAB1;ATP5PD;TREM2;ATP6V1A;SLC25A13;PARP1;ATP5MG;ATP5MK;TMSB4X;ATP5F1E;NDUFC1;ENO1;NDUFA1;ATP5MC3;NME7;DMAC2L;LDHC;IMPDH1;ATP5MC2;ATP5PO;DNAJC30;NDUFC2;ALDOA;NME5;NDUFB5;NDUFA12;NDUFB3;ATP5MF;NDUFS3;NDUFS5;SDHC;NDUFB4;ATP5F1C;NDUFA6;PINK1;ATP5PF;SDHA;VCP;NDUFA8;SDHB;STOML2;NDUFA9;ATP5PB;NDUFS2;NDUFS1;TGFB1;ATP5F1B;ATP5F1A;NDUFS4;LIPA;AK4;AK3;TYMS
positive regulation of leukocyte activation	positive regulation of leukocyte activation;positive regulation of cell activation;positive regulation of lymphocyte activation	HSPD1;CD226;CD5;PLA2G4A;CAV1;TREM2;MDK;PIK3CA;AMBRA1;YES1;TP53BP1;INPP5D;BTN2A2;DHPS;IL2RA;TLR4;HAMP;NFATC2;PIK3R6;TLR9;IL18;ZP3;EXOSC3;CD2;CD6;VSIR;CR1;SLC39A10;CCL3;LILRB2;HLA-DQA2;IL6;PAXIP1;LILRB1;NLRP3;MLH1;CTSC;MYD88;PRKDC;AXL;SPN;HLA-DQB2;TNFSF9;SIRPG;B2M;PPP2R3C;IL12RB1;HLA-DRB1;EBI3;TNFRSF13C;MPL;HLA-DMB;CD80;MTOR;HLA-DPB1;HAVCR2;SH3KBP1;CD209;CLEC7A;DOCK8;HHLA2;CD27;HLA-A;VCAM1;ADA;CD70;HLA-DQB1;HLA-DPA1;KARS1;PYCARD;VNN1;MMP8;SASH3;CD47;IL1B;LEP;HLA-G;IL33;VAV1;AP3B1;HLA-DQA1;DPP4;CORO1A;ACTL6A;RHOA;LGALS9;CD74;LILRB4;SPI1;IL2RG;IL4I1;BTK;TGFB1;NCKAP1L;MSH2;HLA-DRA;PDCD1LG2;PTPN6;TYROBP;SMARCE1;FCGR3A;SMARCB1;SYK;CD86;KAT5;AIF1;VAV3;FCHO1;BST1;XRCC6;CCR2;TNF;BRD7;PLEK;LILRA2;GP9;MYB
negative regulation of nuclear division	negative regulation of nuclear division;negative regulation of mitotic nuclear division	TOM1L1;INCENP;ZW10;SPDL1;CHEK1;LIF;PSMG2;KNL1;MTBP;TRIP13;DYNC1LI1;HASPIN;PLK1;BIRC5;NUF2;IK;FBXO43;MAD2L1;ZWINT;SPC25;SPC24;CDCA8;TTK;NDC80;BUB1B;CCNB1;CENPF;BUB1;AURKB;CDC20
tumor necrosis factor production	tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production	TLR4;ARFGEF2;TLR3;TLR9;APP;DHX9;CD2;VSIR;FCGR2A;CCL3;OAS3;IL6;LILRB1;FCGR2C;MYD88;AXL;SPN;TNFRSF8;ARHGEF2;LY96;GPNMB;HAVCR2;PTAFR;LILRA4;PF4;CLEC7A;ACP5;CX3CR1;TMEM106A;PYCARD;OAS2;MMP8;FCGR2B;SASH3;CYBA;CD47;LEP;IL33;PSEN1;LGALS9;HDAC2;LILRB4;BTK;FXR1;CLU;TGFB1;CD36;CD33;PTPN6;TLR1;CYBB;TYROBP;FCGR3A;SYK;LILRA2;ELF4;IFIH1;CCR2;ARRB2;LTF;BPI;AZU1;CD86
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	MRPL2;MRPL30;MRPL21;MRPL40;MRPL15;MRPL27;MRPL42;MRPL20;MRPL37;MRPL48;MRPL3;MRPL14;MRPL33;MRPL47;MRPL58;MRPS18A;MRPL16;MRPL22;MRPL1;MRPL9;MRPL45;MRPL46;MRPL51;MRPL44;MRPL19;MRPL39;MRPL13
negative regulation of mitotic cell cycle phase transition	negative regulation of mitotic cell cycle phase transition;negative regulation of mitotic cell cycle	CASP2;BABAM1;GPR132;SPDL1;CDC73;RFPL1;GPNMB;KLF4;CHEK1;SYF2;NBN;PSMG2;MUC1;KNL1;RPA2;GFI1B;TRIP13;TP53;BRCC3;DYNC1LI1;HASPIN;PLK1;TICRR;DTL;BIRC5;NUF2;RPL26;IK;MAD2L1;NAE1;BLM;ZWINT;SPC25;PKMYT1;SPC24;CDCA8;TTK;GTSE1;CDK1;E2F7;ORC1;TAOK3;NDC80;BRD7;CLSPN;BUB1B;CCNB1;CENPF;BUB1;AURKB;CDC20;MAP3K20;SETMAR;BTG3;RAD9B;MTBP;FZD3;MSH2;FANCD2;EME1;TNF
granulocyte activation	granulocyte activation;neutrophil activation	DNASE1L3;PTAFR;KARS1;ITGAM;GRN;FCGR2B;FCER1A;SPI1;PRG3;CXCL8;CAMP;PRKCD;CD300A;TYROBP;FCER1G;ITGB2;SYK;LILRA2;CCR2;TNF;CTSG
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of lymphocyte proliferation;regulation of mononuclear cell proliferation	MAPK3;INPP5D;BTN2A2;IDO1;DHPS;IL2RA;TLR4;NFATC2;TLR9;IL18;BST2;ZP3;SCGB1A1;CD6;VSIR;CR1;SLC39A10;CSF1;FOXJ1;LILRB2;TWSG1;GLMN;IL6;LILRB1;TNFRSF13B;MYD88;SPN;TNFSF9;CCL8;IL12RB1;HLA-DRB1;EBI3;TNFRSF13C;MPL;BID;HLA-DMB;CD80;GPNMB;HLA-DPB1;HAVCR2;CSF2RB;CD22;CD209;PTK2;HHLA2;VSIG4;HLA-A;VCAM1;ADA;CLEC4G;CD70;HLA-DPA1;PYCARD;NMB;FCGR2B;SASH3;IL1B;LEP;HLA-G;IL33;RAC2;CORO1A;TNFSF18;LGALS9;CD74;LILRB4;IL4I1;BTK;CSF1R;NCKAP1L;PDCD1LG2;PTPN6;CD300A;TYROBP;FCGR3A;LST1;SYK;CD86;MZB1;AIF1;VAV3;DLG5;BST1;CCR2
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation factor activity, RNA binding;translation regulator activity	EEF1A1P5;GSPT1;EIF4G3;EIF3J;EIF2S2;EIF2B1;EEF1B2;TUFM;EIF4G1;EIF3C;TSFM;EIF2S1;EIF2B3;EIF6;ABCF1;EEF1G;GFM1;EIF2D;PAIP2;PABPC1;DHFRP1;MCTS1;EIF5A2;EIF4G2;HBS1L;EIF3M;PAIP2B;EIF3I;DHX29;COPS5;EIF2A;EIF3D;MRPL58;EIF1AY;EIF3A;EIF3L;DHFR;TYMS;EIF3H;EEF1A1;MTIF2;PAIP1;EIF4E3;EIF3E;EIF4B;EFL1;MTIF3;SERBP1;CNBP;AIRE;FXR1
proton motive force-driven ATP synthesis	proton motive force-driven ATP synthesis;proton motive force-driven mitochondrial ATP synthesis	NDUFA10;ATP5MJ;NDUFB9;NDUFB10;NDUFV2;NDUFV3;ATP5ME;NDUFB6;ATPSCKMT;NDUFAB1;ATP5PD;ATP6V1A;ATP5MG;ATP5MK;ATP5F1E;NDUFC1;NDUFA1;ATP5MC3;ATP5MC2;ATP5PO;DNAJC30;NDUFC2;NDUFB5;NDUFA12;NDUFB3;ATP5MF;NDUFS3;NDUFS5;SDHC;NDUFB4;ATP5F1C;NDUFA6;ATP5PF;SDHA;NDUFA8;SDHB;STOML2;NDUFA9;ATP5PB;NDUFS2;NDUFS1;ATP5F1B;ATP5F1A;NDUFS4
plasma membrane invagination	plasma membrane invagination;phagocytosis, engulfment	VAMP7;TREM2;ANO6;APPL2;ADGRB1;BIN2;SPIRE1;CDC42;ITGA2;CLCN3;MSR1;RAB31;BECN1;SH3BP1;FCGR1A;ITGAM;FCGR2B;C3;RHOA;XKR6;CD36;NCKAP1L;TIMD4;ARHGAP25;CD300A;ITGB2;ALOX15;MARCO;AIF1;AURKB
positive regulation of mitotic cell cycle phase transition	positive regulation of mitotic cell cycle phase transition;positive regulation of cell cycle phase transition;positive regulation of mitotic cell cycle	PBX1;CDC7;ANAPC5;CDC25B;CYP1A1;HSPA2;RB1;EIF4G1;PRAP1;CCNE2;CDK4;RAB11A;APP;ADAM17;ESPL1;STIL;CUL3;NSMCE2;PLRG1;MTBP;ANKRD17;STOX1;CPSF3;CDC25A;DTL;MTA3;RAD51C;AIF1;UBE2C;RRM1;CDK1;DLGAP5;CDCA5;CDC23;CCNB1;CDC25C;CCNE1;RRM2;CDC20;EZH2;CDC73;NPM1;PAF1;POLDIP2;PAFAH1B1;SPHK1;LGMN
hemostasis	hemostasis;blood coagulation;coagulation	DGKZ;IL6ST;PABPC4;SRC;METAP1;DGKA;C1GALT1C1;GATA1;FGB;F2;HPS5;HRG;VTN;PLA2G4A;PPIA;UBASH3B;CAV1;PIK3CA;PDIA3;DGKI;ANO6;FGG;SERPINA1;STXBP1;VPS33B;GGCX;TLR4;TYRO3;EMILIN2;WAS;ANXA5;MPIG6B;F8;AK3;DGKG;IL6;CD40;PRDX2;AXL;SERPIND1;MMRN1;SLC6A4;CD59;FLI1;ANXA2;FGL1;MERTK;ZNF385A;ADRA2A;F2RL2;SERPINC1;F13B;TFPI2;NFE2L2;ITGA2;GNAS;PDPN;PF4;SERPINA10;TSPAN18;KNG1;F5;SLC7A11;SERPING1;PIK3CG;F13A1;FERMT3;CLIC1;PLAUR;VAV1;AP3B1;NOS3;P2RY12;PLEK;CD36;APOH;PRKCD;HPSE;PTPN6;PLG;FCER1G;P2RX1;SYK;GP9;VAV3;CTSG;SERPINE2;COMP;PSEN1
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion;positive regulation of leukocyte cell-cell adhesion	SMAD7;RC3H2;NT5E;BTN2A2;IDO1;DHPS;IL2RA;PIK3R6;IL18;ZP3;NFAT5;SCGB1A1;ALOX5;CD6;VSIR;CR1;ITGB7;S100A9;FUT7;FOXJ1;LILRB2;HLA-DQA2;TWSG1;GLMN;IL6;S100A8;LILRB1;PRDX2;ETS1;NLRP3;SPN;HLA-DQB2;CHST2;TNFSF9;ADD2;OLR1;SIRPG;FGL1;B2M;IL12RB1;HLA-DRB1;STK10;GCNT1;EBI3;TNFRSF13C;HLA-DMB;PECAM1;CD80;MTOR;GPNMB;KLF4;HLA-DPB1;HAVCR2;PTAFR;FUT4;CD209;DOCK8;HHLA2;CD27;CD44;APOA4;VSIG4;HLA-A;VCAM1;ADA;SLC39A8;CLEC4G;CD70;CX3CR1;HLA-DQB1;HLA-DPA1;LAPTM5;PYCARD;VNN1;FGL2;SASH3;CD47;FERMT3;IL1B;LEP;HLA-G;RAC2;VAV1;AP3B1;HLA-DQA1;DPP4;CORO1A;ACTL6A;RHOA;LGALS9;CD74;LILRB4;IL2RG;IL4I1;NCKAP1L;HLA-DRA;PDCD1LG2;PTPN6;CD300A;SMARCE1;ITGB2;SMARCB1;SYK;CD86;KAT5;AIF1;TNFAIP8L2;SELPLG;FCHO1;DLG5;CCR2;TNF;CTSG;BRD7;PODXL2;ELANE
nucleoside triphosphate metabolic process	nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;ATP metabolic process	ATP5MJ;HIF1A;CLPX;NDUFB9;GALK1;NDUFB10;OGDH;PFKP;NDUFV2;NDUFV3;COX11;EP300;AK4;NME6;ATP5ME;NDUFB6;NME1;GPD1;TPI1;CTNS;ATPSCKMT;NDUFAB1;PRKAG3;ATP5PD;PFKM;HK1;TREM2;ATP6V1A;SLC25A13;PARP1;ATP5MG;ATP5MK;NT5E;TMSB4X;ATP5F1E;PRKAG1;NDUFC1;ENO1;NDUFA1;EIF6;APP;PGM1;ATP5MC3;GNAI3;NME7;ENO2;DMAC2L;OPA1;AK3;LDHC;IMPDH1;ENTPD3;NUDT5;SMPDL3A;ATP5MC2;ATP5PO;RAN;PGK1;DNAJC30;GIT1;NDUFC2;ALDOA;SAMHD1;NME5;NDUFB5;FBP1;MTOR;HKDC1;HK3;GAPDH;PRKAA2;BPGM;ARL2;HK2;HSPA8;OLA1;NDUFA12;NDUFB3;ATP5MF;NDUFS3;MYH7;NDUFS5;ADA;SDHC;NDUFB4;ATP5F1C;NDUFA6;PINK1;ATP5PF;PKM;ATP6V1B2;SDHA;VCP;NDUFA8;SDHB;TYMS;PSEN1;STOML2;NDUFA9;ATP5PB;NDUFS2;NDUFS1;TGFB1;GIMAP7;ATP5F1B;UCP2;ATP5F1A;NDUFS4;LIPA;PGAM1;EFL1
cellular detoxification	cellular detoxification;detoxification;cellular response to toxic substance	AIFM2;LTC4S;ADH4;SLC11A1;GSR;GSTP1;SELENOF;PTGS1;RDH11;CAT;HP;PRDX3;S100A9;GSTO1;LANCL1;HBG2;SOD3;ABCB6;PRDX2;SOD1;DHFRP1;MB;APOM;ADH5;ALB;PARK7;TXN;GPX2;AKR1B10;ALOX5AP;NFE2L2;FABP1;PRDX4;LPO;TXNDC17;APOA4;SLC39A8;AKR1A1;NQO1;ALDH1A1;DHFR;NOS3;KDM3B;CD36;GPX7;TXNRD1;CLIC2;PRDX1;EPX;ESD;MGST1;MPO;MT1H;RALBP1;MUC2;MT1F;OSCP1;PDZK1;MT1G;MT1HL1;ABCB1;PINK1;TNF
melanosome	melanosome;pigment granule	STOM;HSPA5;HSP90AB1;RPN1;YWHAZ;ITGB1;CTSD;CTNS;SLC1A5;ANXA11;PDIA3;ATP1B3;ATP1A1;RAB29;SLC1A4;SYTL1;PDIA6;BSG;CD63;CAPG;ABCB6;LAMP1;PPIB;TRPV2;SLC2A1;RAN;GANAB;ANXA2;ANKRD27;RAB5C;SERPINF1;RAB7A;GPNMB;HSPA8;CANX;YWHAB;ERP29;SND1;TPP1;NCSTN;MYO5A;ATP6V1B2;NAP1L1;CCT4;YWHAE;ATP6V1G2;SDCBP;PDCD6IP;RAB32;CLTC;ANXA2P2;PRDX1;GGH
disruption of anatomical structure in another organism	disruption of anatomical structure in another organism;killing of cells of another organism;disruption of cell in another organism	GBP7;PRF1;ARG1;MBL2;HMGN2;NKG7;USP7;H2BC12;NOS2;F2;HRG;GZMH;CXCL6;APOL1;CSNK2A1;GBP5;HAMP;CFHR1;C8A;MYD88;GZMA;C8B;C6;CSNK2B;H2BC11;GAPDH;C9;PF4;CLEC7A;RPL30;FCER2;CCL13;GBP3;CFHR2;C5;CAMP;CFHR5;LYZ;SYK;PGLYRP1;MICB;CTSG;LTF;DEFA3;DEFA4;AZU1;ELANE
