representative	grouped_terms	genes
external encapsulating structure organization	external encapsulating structure organization;extracellular structure organization;extracellular matrix organization	COL10A1;MMP11;FAP;GAS6;LUM;CTSK;MMP2;LOXL1;AXIN2;FURIN;COL11A1;MMP7;CMA1;TGFBR1;ANTXR1;CYP1B1;CCDC80;FBLN1;COL14A1;COL15A1;ADAMTS3;POMGNT1;B4GALT1;DDR1;PAPLN;MIA;COL1A1;POSTN;MFAP4;ABI3BP;DNAJB6;FOXF2;BCL3;NPNT;TNXB;DPT;ADAMTSL2;COL8A2;COL22A1;MMP24;MMP14;COL1A2;LAMA2;COL8A1;ADAMTS9;SPINT2;TGFB2;COL3A1;TPSAB1;MATN3;SPINT1;COL4A4;CREB3L1;TGM1;SCX;FKRP;EXOC8;OLFML2A;ADAMTS12;VIPAS39;POMT2;LAMB1;EGFL6;COL6A1;THSD4;WT1;MMP17;ADAMTSL5;MMP23B;PLOD3;MYO1E;MATN4;MMP15;HAS1;ELN;EMILIN1;COL4A6;SULF1;COL5A1;COLGALT1;ADAMTS10;TNFRSF1B;SMOC2;GFOD2;ADAMTS15;FKBP10;VWA1;NID1;SMOC1;SPINK5;HPN;TGFBI;PDGFRA;GREM1;KAZALD1;P3H4;LAMA1;COL5A2;LARGE1;CRTAP;MATN2;SULF2;MMP21;TLL2;SLC2A10;NPHS1;PDPN;TNR;COL16A1;PRICKLE1;FLRT2;TGFBR3;COL7A1;EFEMP2;AEBP1;P4HA1
U2-type precatalytic spliceosome	U2-type precatalytic spliceosome;precatalytic spliceosome	SF3A1;SNRPB;SF3B3;MAGOHB;SNRPG;SNRPD1;SNRPF;SNRPB2;PRPF8;SNRPD2;DHX16;LSM5;SMU1;BUD13;SNRPD3;WBP4;SF3A3;IK;EFTUD2;SNRPA1;SNRPE;LSM3;PRPF6;SNRNP200;CWC27;SF3B2;SNRPGP15;SF3B6
NADH dehydrogenase (ubiquinone) activity	NADH dehydrogenase (ubiquinone) activity;mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I;NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase (quinone) activity;NADH dehydrogenase activity	NDUFS7;NDUFC2;NDUFB6;NDUFA1;NDUFB3;NDUFV3;NDUFB10;NDUFA12;NDUFA10;NDUFA4;NDUFB9;NDUFA8;NDUFS3;NDUFB5;NDUFC1;NDUFA9;NDUFS2;NDUFB4;NDUFS5;NDUFS1;NDUFA6;NDUFS4;NDUFAB1;NDUFAF1;FOXRED1;NQO2;AIFM1
protein-RNA complex assembly	protein-RNA complex assembly;protein-RNA complex organization	STRAP;XAB2;DDX39B;SART1;NUDT21;BRIX1;SHQ1;RPL5;MRPS7;DHX9;RPL38;EIF3K;EIF3B;RPL11;SRPK1;CELF3;SNRPGP15;DDX20;SF3A1;EIF3L;SNRPB;DDX1;SF3B3;ZNHIT3;SNRPG;SNRPD1;DDX42;PRPF19;EIF3I;EIF6;DDX46;WEE2-AS1;CRNKL1;GCFC2;SNRPF;NUFIP1;SCAF11;GEMIN2;EIF3D;SNRPB2;SLU7;PRPF8;SNRPD2;SRPK2;USP4;EIF3A;EIF3E;BUD13;YJU2;EIF3H;CDC73;TAF9;HTATSF1;MRPL20;EIF3M;SNRPD3;ERAL1;XRCC5;GEMIN4;SF3B6;GEMIN5;RAMAC;PRPF18;SF3A3;DDX28;SNRPC;PUF60;COIL;DHX29;SNRPA1;SNRPE;PRPF6;FASTKD2;SNRNP200;SF3B2;VCP;TRIM21;DHX8
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process;nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	FAR1;DLST;SNCA;ACSM2B;ACSF3;GLYAT;GCDH;OGDH;GPAM;PDK1;ACAT1;ELOVL6;ACSM2A;HMGCS2;FAR2;MCEE;ACOT12;ACSL6;PDK4;PDHX;SUCLA2;ACLY;HSD17B12;OXSM;HSD17B4;NUDT8;PIPOX;ACSM3;ACACB;MPC2;ACSL5;ACSL1;TDO2;ACOT7;TECR;MVD;ACOT2;ACACA;MMUT;PDHA1;DLAT;DLD;MVK;SUCLG1;PPCS;ACSS2;PDHB;ACOT1;HMGCS1;SULT2A1;BPNT1;PAPSS1;CROT;VNN1;HMGCR
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	NDUFAF6;NDUFAF4;TIMM21;OXA1L;NDUFAF3;NDUFS7;NDUFC2;TMEM126A;NDUFB6;NDUFA1;NDUFB3;NDUFAF5;NDUFB10;NDUFA12;NDUFAB1;NDUFA10;NDUFAF1;NDUFB9;NDUFA8;LYRM2;NDUFS3;NDUFB5;NDUFC1;NDUFA9;FOXRED1;NDUFS2;NDUFB4;NDUFS5;NDUFS1;NDUFA6;NDUFS4;ACAD9
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;oxidoreductase activity, acting on NAD(P)H	CRYZ;AKR1C4;NDUFS7;CBR1;NDUFC2;NQO2;NDUFB6;NDUFA1;NDUFB3;AKR1C3;NDUFV3;NDUFB10;NDUFA12;ADH4;NDUFA10;NDUFA4;NDUFB9;NDUFA8;NDUFS3;NDUFB5;NDUFC1;NDUFA9;NDUFS2;NDUFB4;NDUFS5;NDUFS1;CRYZL1;NDUFA6;NDUFS4;NCF1;CYB5R4;DUOX2;AIFM1;RNLS;COX15
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	ADRM1;PSMC5;PSMC3;PSMD5;PSMD8;PSMD11;PSMD2;PSMC4;PSMD12;PSMD7;PSMC1;PSMD4;PSMD14;PSMD3;PSMC2;PSMD13;PSMD1;PSMC6;PSMD6;PSME1
secondary alcohol metabolic process	secondary alcohol metabolic process;cholesterol metabolic process;sterol metabolic process	INSIG1;FMO5;IDH2;MBTPS2;UGT1A4;CEBPA;PON1;SC5D;APOA1;STARD4;FECH;ABCG1;IDH3A;SULT2A1;DHCR24;ARV1;OSBPL1A;PRKAA2;CAT;LIPA;HMGCS2;LIMA1;ACADL;NPC1;APOA4;CYP11B2;IDH3G;CYP3A4;SOAT2;IDH1;LDLR;AKR1D1;NFE2L1;ACLY;LIPC;CYP51A1;APOL2;APOBR;LPCAT3;PCSK9;IDI1;CYP2C9;ABCG4;MVD;ACAA2;NPC1L1;SREBF2;IDH3B;CYP7A1;ACO2;MVK;LSS;EBP;HMGCR;G6PD;LEP;MSMO1;FDPS;DHCR7;CYP11B1;SQLE;CYP11A1;FDFT1;NSDHL;HMGCS1;STAR;CYP8B1;ERG28
appendage development	appendage development;limb development;appendage morphogenesis;limb morphogenesis	RDH10;SALL1;WNT3;SHH;HOXD9;PTCH1;PBX2;LRP5;SEMA3C;PKDCC;CYP26B1;GRHL2;IQCE;PRRX1;SLC39A1;OSR1;TGFB2;COL3A1;TWIST1;PRKAB1;SHOX2;SCX;FREM2;DYNC2H1;ZBTB16;TFAP2A;COL6A1;ZNF219;KAT2A;FRAS1;SKI;RARB;RC3H2;CIBAR1;BMPR2;CREBBP;PIAS4;C2CD3;LEF1;RARG;TAF10;WDR19;ZNF141;ITGB4;IFT140;TBX3;SMOC1;GREM1;NPR2;GNA12;LARGE1;FGFR2;BMP7;LMBR1;HOXA10;GLI3;MEOX2;HAND2;ZNRF3;ECE1;PRICKLE1;RPGRIP1L
amino acid activation	amino acid activation;tRNA aminoacylation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds	LRRC47;LARS1;IARS1;TARS1;IARS2;EPRS1;SARS1;GARS1;DARS2;KARS1;HARS1;WARS2;AARSD1;QRSL1;FARS2;DARS1;GATB;FARSB;RARS2;AASDH;RARS1;SARS2;VARS1;HARS2;YARS1;LARS2;YARS2
U2-type prespliceosome assembly	U2-type prespliceosome assembly;U2 snRNP	SF3A1;SNRPB;SF3B3;SNRPG;SNRPD1;DDX42;DDX46;SNRPF;SNRPB2;SNRPD2;BUD13;HTATSF1;SNRPD3;SF3B6;SF3A3;SNRPA1;SNRPE;SF3B2;SNRPGP15
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex;spliceosomal snRNP complex	DDX20;SF3A1;SNRPB;SF3B3;SNRPG;SNRNP27;ARFGEF1;SNRPD1;SNRNP40;RBM42;DDX46;WEE2-AS1;PPIH;SNRPF;GEMIN2;SNRPB2;SLU7;PRPF8;SNRPD2;LSM5;BUD13;PRPF40A;HTATSF1;SNRPD3;GEMIN4;SF3B6;GEMIN5;PRPF18;SF3A3;SNRPC;EFTUD2;SNRPA1;SNRPE;LSM3;PRPF6;LARP7;SNRNP200;SF3B2;SNRPGP15
eye development	eye development;visual system development;sensory system development;camera-type eye development	RDH10;ALDH1A3;WNT9B;SHH;TGFBR1;BLOC1S3;MFAP2;CYP1B1;PBX2;LRP5;PYGO2;SIX5;ZDHHC16;GRHL2;NRL;CNTF;HIPK1;FOXF2;SKIL;CRYGS;THY1;COL8A2;SAMD11;WNT9A;LCTL;COL8A1;TGFB2;TWIST1;DLL1;PDGFRB;ROM1;GRM6;ATP2B4;RDH13;PHACTR4;FKRP;PKNOX1;SALL2;CHRDL1;FREM2;WNT7B;HIPK2;TFAP2A;WNT16;NKD1;VAX2;SKI;YY1;WT1;KDM2B;AQP5;RARB;FGF2;USH1C;NR2E3;BMPR2;SMG9;SPRY1;BCL2;SLC17A8;MYOM2;EPHB2;AHI1;COL5A1;SPRED1;FBN1;CDKN1B;SLITRK6;CLN8;PBX3;TBC1D20;MITF;HSF4;EFEMP1;RARG;CDK20;SLC25A25;WDR19;ACVR2B;IFT140;SMOC1;MYOM1;ATF4;PDGFRA;SDK2;EGFR;C12orf57;ATP2B2;LAMA1;COL5A2;LARGE1;PAX2;BMP7;TMOD1;SRF;TCIRG1;GLI3;STRA6;MIP;AQP1;DZANK1;SIPA1L3;MAN2A1;ATOH7;FKBP8;LIMK2;HCN1;JAG1;CLCN2;PRICKLE1;PROX1;SPRED2;RPGRIP1L;MEIS3;FOXN4;RORB;CRB2;PDE6C;BAK1;IMPG2;IFT172;PBX4;ABI2;PROM1;DLG1;NRP1;MAB21L1;TMEM132E
detoxification	detoxification;cellular detoxification;cellular response to toxic substance;cellular oxidant detoxification	CAT;HBA1;MT1H;TXN;DHFR;HBB;HP;APOM;MT1F;ATP7B;S100A9;PRDX2;PRDX4;ALOX5AP;TXNRD1;APOA4;OSCP1;GSR;SLC11A1;HBD;KDM3B;PDZK1;ALDH1A1;ADH4;CD36;NOS3;GSTO1;MT3;TPO;ALB;MT1HL1;ADH5;RDH11;DUOX2;PRDX1;NFE2L2;ABCB1;MT1G;SLC39A8;TXNRD3;TXNDC17;HBG2;GPX7;MT1B;MGST1;ESD;AKR1A1;LPO;EPX;MPO;PINK1;TNF
fatty acid oxidation	fatty acid oxidation;lipid oxidation	PLIN5;ECHS1;FMO1;CRAT;FMO4;FABP1;ETFBKMT;LONP2;GCDH;EHHADH;PEX13;ECI2;ETFB;PEX7;CPT2;ACAT1;HADH;ETFDH;ADIPOQ;ACADL;ACADS;ILVBL;HAO2;PDK4;CROT;CYP4F2;ABCD3;ADH4;HSD17B4;ACADM;ECI1;ACACB;ADH5;HADHB;HSD17B10;HAO1;DECR1;ADIPOR2;SCP2;FABP3;ETFA;ECH1;ACAA2;ACAA1;AMACR;HADHA;SLC25A17;LEP;ECHDC1;ACAT2;HACL1;PLA2G7;APOD;ALOXE3
nucleoid	nucleoid;mitochondrial nucleoid	TRMT10C;TFB2M;POLRMT;VDAC2;POLDIP2;LONP1;VDAC1;FASTKD5;SLC25A5;HADHB;HSD17B10;HSPA9;TEFM;ELAC2;SUPV3L1;CLPX;TFB1M;SSBP1;ATP5F1B;DDX28;PRORP;HADHA;LRPPRC;FASTKD2
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process	TM7SF2;INSIG1;MBTPS2;SC5D;APOA1;ABCG1;DHCR24;ARV1;PRKAA2;LIPA;HMGCS2;ACLY;CYP51A1;LPCAT3;IDI1;ABCG4;MVD;ACAA2;NPC1L1;SREBF2;CYP7A1;MVK;LSS;EBP;HMGCR;G6PD;MSMO1;FDPS;DHCR7;FDFT1;NSDHL;HMGCS1
oxidoreductase activity, acting on CH-OH group of donors	oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MDH2;IDH2;HSD11B1;LDHD;ME1;PHGDH;HSD17B14;EHHADH;SORD;IDH3A;AKR1C4;HADH;CBR1;HPGD;AKR7A2;LDHC;HSD17B11;HSD11B2;HSD17B8;HAO2;AKR1C3;IDH3G;IDH1;DHRS11;CYP4A22;AKR1D1;HSD17B6;CYP4F2;ADH4;HSD17B12;HSD17B4;ADH6;UGDH;ADH5;HADHB;RDH11;HSD17B10;HAO1;CRYL1;PTGR1;DHRS9;AKR1B1;MDH1;FASN;IDH3B;DHRS7;HADHA;PGD;DHRS7B;GPD1;HMGCR;G6PD;HSD3B2;AKR1A1;NSDHL
peroxisome	peroxisome;microbody	ACOX1;PAOX;MYO5A;IDH2;FAR1;CRAT;TTC1;FABP1;LONP2;EHHADH;FIS1;PEX13;ECI2;NOS2;PEX7;PIK3C3;PEX14;MFF;ACBD5;CAT;IDE;DAO;LACC1;FAR2;PEX11B;HAO2;ACSL6;IDH1;PEX11A;DNM1L;CROT;ABCD3;HSD17B4;PIPOX;GNPAT;GDAP1;HAO1;IDI1;ACSL1;PEX19;SCP2;PEX1;ACOT2;ECH1;VWA8;ACAA1;TMEM135;MVK;AMACR;DDO;MARF1;DHRS7B;HMGCR;PEX16;SLC25A17;MGST1;PEX3;HACL1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	AURKAIP1;MRPS34;MRPS14;MRPS15;CHCHD1;MRPS2;MRPS7;MRPS35;MRPS18B;MRPS18A;MRPS18C;MRPS23;MRPS16;MRPS33;MRPS28;DAP3;MRPS22;MRPS10;MRPS9;MRPS31
pattern specification process	pattern specification process;regionalization	GDNF;ASCL1;OVOL2;SATB2;AXIN2;WNT3;MDFI;SHH;HOXD9;PTCH1;TGFBR1;CRAMP1;PBX2;RIPPLY1;LRP5;SEMA3C;CYP26B1;TSHZ1;RNF207;HIPK1;AURKA;SIM2;FOXA1;CELSR2;POGLUT1;PAX8;RNF220;SSBP3;ARL6;APC;HOXD3;OSR1;VANGL2;DLL1;TBX18;DVL1;GATA5;HES2;LRP6;CHRDL1;HOXC4;ATM;ZIC1;WNT7B;DYNC2H1;MEOX1;ZBTB16;HIPK2;NCLN;KAT2A;GLI1;NKD1;VAX2;SKI;FOXJ1;YY1;WT1;DDIT3;KDM2B;FGF2;TBX1;BMPR2;OOEP;SPRY1;HOXD8;OTX1;TASOR;SYNGAP1;C2CD3;AHI1;DNAAF3;RFNG;LEF1;LEFTY1;PBX3;BICC1;RARG;CHRD;CFAP53;TAF10;ARL13B;WDR19;GATA4;ACVR2B;IFT140;TBX3;CRKL;GPR161;GLI2;GREM2;GREM1;BMP5;RNF111;FGFR2;HEYL;BHLHE41;PAX2;APC2;TDRD1;BMP7;SRF;KMT2A;FOXH1;GALNT11;HOXA10;GLI3;MMP21;TLL2;MEOX2;FKBP8;CDX2;HAND2;TBX6;PRICKLE1;CYP26C1;BMI1;PSKH1;RPGRIP1L;MEIS3;FOXN4;CHSY1;IRX3;AXIN1;MKKS;PLD6;CRB2;MNS1;GPC3;CAPRIN2;HOXB3;IFT172;NR2F2;SFRP2;NRP1;PCGF2;SOSTDC1;ROBO1;SUFU;DNAH11;CDON;DLL4;HOXA2;WNT11;TMED2;PGAP1;IHH;MLLT3;XRCC2;COBL;RING1;ERBB4;SMAD6;TBX20;MEGF8;MID1
kidney development	kidney development;renal system development	RDH10;GDNF;WNT9B;SALL1;WNT4;SHH;PTCH1;DACT2;TGFBR1;CYP26A1;PYGO2;RRM2B;CYP26B1;SLIT2;PDGFA;CXCR2;ODC1;AMER1;EFNB2;NPNT;GLIS2;PAX8;CITED1;PLCE1;OSR1;PKHD1;VANGL2;KLF15;TGFB2;DLL1;PDGFRB;PTK7;SIM1;KIRREL3;YAP1;COL4A4;SDC1;SDC4;GCNT4;EPCAM;CD2AP;GZF1;FREM2;OVOL1;CD24;WNT7B;DYNC2H1;ZBTB16;TFAP2A;SIX4;TCF21;FRAS1;FOXJ1;WT1;MMP17;PKD1;RARB;MYO1E;FGF2;NOTCH3;SPRY1;BCL2;SULF1;PRKX;PDGFD;AHI1;CASP9;FBN1;PKD1L3;BICC1;EPHA7;ACVR2B;APH1A;NID1;PTCD2;ZBTB14;PDGFRA;GLI2;GREM1;AGTR1;FGFR2;HEYL;PAX2;BMP7;IL6R;SULF2;GLI3;STRA6;EDNRA;AQP1;HS3ST3B1;NPHS1;IFT20;TBX18;JAG1;PRICKLE1;PROX1;RPGRIP1L;IRX3;TNS2;APAF1
morphogenesis of a branching epithelium	morphogenesis of a branching epithelium;morphogenesis of a branching structure	RDH10;GDNF;WNT9B;SALL1;WNT4;SHH;GDF7;FGF7;PTCH1;LRP5;SEMA3C;CSMD1;GRHL2;SLIT2;PDGFA;DDR1;BTBD7;FOXA1;NPNT;PAX8;CITED1;MMP14;PKHD1;SPINT2;FEM1B;YAP1;SPINT1;TGM2;GZF1;SIX4;TCF21;WT1;PKD1;FGF2;SPRY1;BCL2;SULF1;BTRC;PGR;LEF1;SEMA3E;TBX3;GLI2;KRAS;GREM1;LAMA1;FGFR2;PAX2;PML;PLXNA1;BMP7;CCL11;SRF;SOX10;GLI3;EDNRA;HS3ST3B1;ST14;NFATC4;PROX1;RBM15;GRB2;GPC3;TACSTD2;HGF;DLG1;SFRP2;NRP1;MECP2;SHOX2;EPHA7;MAP3K13
RNA helicase activity	RNA helicase activity;ATP-dependent activity, acting on RNA	DDX31;DHX32;IGHMBP2;DDX6;DDX39B;DDX10;DHX9;DDX27;DDX19B;DHX38;DDX24;DDX50;DHX58;DDX20;DDX1;DHX15;DDX54;DDX19A;DDX42;DHX57;DHX8;DDX46;DDX18;EIF4A3;DHX16;DDX41;MOV10L1;SUPV3L1;DHX36;YTHDC2;DDX60;DDX25;IFIH1;DDX28;DDX60L;DHX29;SNRNP200;MTREX;AQR;DDX3Y;PIF1
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein targeting to mitochondrion;protein localization to mitochondrion	HUWE1;TIMM10;TIMM21;TOMM20;HSPA4;SH3GLB1;BCAP31;FIS1;OXA1L;MGARP;TOMM5;MFF;CHCHD4;PINK1;UBL5;GRPEL1;BNIP3L;TOMM7;ROMO1;RHOU;TIMM17A;TIMM23B;AP3B1;MTX1;GDAP1;C11orf65;TIMM9;AIFM1;TIMM8B;MIPEP;HK2;TIMM8A;SREBF2;TIMM23;MTX2;SAMM50;MTCH2;MAIP1;IMMP1L;PMPCB;PARL;DNAJC15;RNF186;DNM1L;MARCHF5
uronic acid metabolic process	uronic acid metabolic process;glucuronate metabolic process	UGT1A4;UGT2A3;XYLB;SORD;PRKCE;UGT2B4;UGT1A7;UGT1A6;ABHD10;UGT2B28;CRYL1;UGT1A9;UGT1A1;AKR1A1
axonogenesis	axonogenesis;axon development	GDNF;WNT3;SHH;GDF7;PTCH1;CDK5R1;SEMA3C;GFRA3;SEMA7A;METRN;EPHA3;SLIT2;CTTN;SLITRK2;NUMBL;PAK3;BOC;L1CAM;SKIL;STK11;EFNB2;LHX9;MARK2;MAP2K2;LRRC4C;THY1;CXCL12;PLXNA4;PRDM8;PLEKHG4B;LAMA2;VANGL2;MCF2;ETV1;NKX6-1;AUTS2;SHOX2;PLXNB3;PTK7;SLIT3;SPAST;TAOK2;ZFYVE27;NLGN3;DVL1;NGFR;FBXO45;IGSF9;STK25;DCLK1;CDKL3;UNC5C;WNT7B;RYK;YTHDF1;VAX2;ADNP;EFNB3;SPART;LPAR3;PLXNB2;SEMA4C;KLF7;NOTCH3;BMPR2;BCL2;EFNA2;SYNGAP1;CNTN1;NR4A2;EPHB6;EPHB2;PRKG1;CDH11;EPHB3;ACTBL2;SLITRK6;SEMA3E;RND2;NTN1;EPHA7;NDEL1;SEMA3B;PTEN;UNC5A;NCAM1;EDN3;MAP3K13;S100A6;LMO4;GDI1;PTPRZ1;RAB3A;CNTN4;ANOS1;NRXN1;TWF2;NGF;UNC5B;GLI2;EPHA6;DAB1;C12orf57;NPR2;TTL;FGFR2;PAX2;DISC1;PLXNA1;BMP7;C9orf72;ULK1;SSNA1;SRF;MATN2;GLI3;NTNG1;EDNRA;CHODL;SEMA4F;ATOH7;CREB1;FLRT3;IST1;TNR;RAB21;LIMK1;ECE1;MACF1;PRICKLE1;SHTN1;FLRT2;MAPT;CHL1;MMP2;BHLHE22;DDR1;CNTF;TRIM32;VASH2;ZPR1;PUM2;TSPO;TNFRSF21
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis	RDH10;SALL1;WNT3;SHH;HOXD9;PTCH1;PBX2;LRP5;CYP26B1;GRHL2;PRRX1;OSR1;TGFB2;TWIST1;SHOX2;FREM2;DYNC2H1;ZBTB16;TFAP2A;FRAS1;SKI;RARB;CREBBP;C2CD3;LEF1;RARG;WDR19;IFT140;TBX3;GREM1;GNA12;BMP7;LMBR1;HOXA10;GLI3;HAND2;ECE1;PRICKLE1;RPGRIP1L
nucleoside bisphosphate biosynthetic process	nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process;thioester biosynthetic process;acyl-CoA biosynthetic process	SLC25A1;SLC27A2;ELOVL2;PPT1;SNCA;ACSF3;GCDH;PDK1;ACAT1;ELOVL6;PAPSS1;ACSL6;PDK4;PDHX;ACLY;HSD17B12;ACACB;MPC2;ACSL5;ACSL1;ACOT7;TECR;ACACA;MMUT;PDHA1;DLAT;DLD;PPCS;ACSS2;PDHB
disruption of anatomical structure in another organism	disruption of anatomical structure in another organism;killing of cells of another organism;disruption of cell in another organism	C8B;GBP3;APOL1;NLRP6;CSNK2A1;CFHR2;GBP1;F2RL1;CLEC7A;MYD88;F2;S100A12;C8A;GZMM;NOS2;USP7;C9;MICB;CHGA;PRF1;NKG7;FCER2;RPL30;C5;HMGN2;GBP5;ROMO1;GZMA;GBP7;C6;GZMH;GAPDH;CSNK2B;GBP2;CTSG;CAMP;PF4;ARG1;PGLYRP1;LTF;DEFA4;DEFA3;ELANE;AZU1
protein-lipid complex	protein-lipid complex;plasma lipoprotein particle;lipoprotein particle	APOE;SAA1;APOL1;LCAT;APOB;PLA2G7;SAA2;PON1;APOA1;LSR;DBI;CLU;MSR1;APOO;APOC3;APOM;APOA4;LPA;LDLR;LIPC;APOBR;APOH;APOC2;PEX3
mesonephric epithelium development	mesonephric epithelium development;mesonephric tubule development;mesonephros development;ureteric bud development	GDNF;WNT9B;SALL1;WNT4;SHH;PTCH1;SLIT2;NPNT;PAX8;CITED1;OSR1;SIM1;SDC1;SDC4;EPCAM;GZF1;SIX4;TCF21;FOXJ1;WT1;PKD1;RARB;FGF2;SPRY1;BCL2;ZBTB16
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5MJ;ATP5F1E;ATP5ME;ATP5PD;ATP5MF;ATP5MC2;ATP5MC3;ATP5MK;ATP5PO;ATP5F1C;ATP5F1B;ATP5PB;ATP5F1A;ATP5PF;DMAC2L
peroxisomal matrix	peroxisomal matrix;microbody lumen	GSTK1;BAAT;NUDT12;ACOT4;ACOX3;HMGCL;GRHPR;EPHX2;ACOX2;ACOX1;PAOX;CRAT;FABP1;LONP2;EHHADH;ECI2;NOS2;PEX7;CAT;IDE;DAO;HAO2;IDH1;CROT;ABCD3;HSD17B4;PIPOX;GNPAT;HAO1;SCP2;ACOT2;ECH1;ACAA1;AMACR;DDO;HACL1
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation factor activity, RNA binding	EIF5A2;EIF4G2;DHFRP1;EIF5B;MTRF1L;EIF4A1;MCTS1;EIF3C;EIF3F;EIF3J;EIF5A;EIF2S2;PAIP2B;EIF4B;EEF1B2;EIF3K;EIF3B;EIF2B1;GSPT1;EIF4G1;COPS5;EIF3L;DHFR;EEFSEC;PABPC1;PAIP2;GFM1;EIF3I;EEF1A1;EIF6;EIF2S1;ABCF1;HBS1L;EIF3D;EIF2A;MRPL58;EIF3A;EIF3E;EEF1A1P5;EIF2B3;EIF3H;EIF3M;PAIP1;EIF1AY;EIF4E3;DHX29;SHMT1;EFL1;MTIF3;MTIF2
organelle outer membrane	organelle outer membrane;outer membrane;mitochondrial outer membrane	MGARP;RETSAT;MAOB;TOMM5;FUNDC2;MFF;APOO;BPHL;PGRMC1;BECN1;DAO;MAOA;PI4KB;PINK1;DNAJC11;RAF1;BNIP3L;TOMM7;ACSL6;VDAC2;SLC29A3;ATP5MC2;PSEN1;DNM1L;UBB;RSAD2;CISD1;VDAC1;ATP5MC3;PIGBOS1;SPIRE1;ITPRIP;UBC;HMOX1;MT3;ACACB;UGT2B28;HADHB;ACSL5;CHCHD3;MTX1;CASP8;GDAP1;HSPA9;RHOT1;ACSL1;MARCHF5;C11orf65;AMBRA1;TRAPPC2B;HINT2;HK2;ENO1;CYB5A;MTX2;RAB32;MGST1;IMMT;LRPPRC;SAMM50;MTCH2;MTERF3;OPA1;DHCR7;VDAC3;NLRX1;RTN4IP1;CYB5B;FUNDC1
regulation of cell projection assembly	regulation of cell projection assembly;regulation of plasma membrane bounded cell projection assembly	TRPM2;TGFBR1;ZMYND10;C15orf62;CCL21;ENTR1;ARAP1;AGRN;SLIT2;DCDC2;CEP97;CCL19;DPYSL3;WRAP73;MYO3A;APC;PLCE1;AUTS2;PLXNB3;TRIM32;YAP1;RHOQ;EVL;EPS8L1;MARK4;NEURL1;RCC2;RAB11FIP3;AVIL;LPAR1;ARHGAP44;DZIP1;CROCC;MAPK15;CDC42EP1;CCP110;EPHB2;KLF5;CDK10;PFN2;DNM3;NDEL1;CDC42EP3;DEF8;SH3YL1;IFT140;TWF2;TESK1;CCR7;PPP1R35;SRF;WASL;RAB3IP;DYNLT2B;ICAM1;TWF1;IFT20;PPP1R16B;ATMIN;LIMK2;EVI5L;RAP1GAP;MNS1;TACSTD2;HRAS;ABI2;FAM110C;NRP1;PIK3R1;FMR1;PLEK2;BIN3;SYNE2;ODF2;CNTROB;RAB17;HSP90AA1;NLGN1;COBL
translation preinitiation complex	translation preinitiation complex;eukaryotic 43S preinitiation complex;eukaryotic translation initiation factor 3 complex;eukaryotic 48S preinitiation complex;formation of cytoplasmic translation initiation complex	EIF3C;EIF3F;EIF3J;EIF3K;EIF3B;EIF3L;EIF3I;EIF2S1;EIF3D;EIF3A;EIF3E;EIF3H;EIF3M;DHX29;COPS5
steroid dehydrogenase activity	steroid dehydrogenase activity;steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	HSD17B14;AKR1C4;HSD17B11;HSD11B2;HSD17B8;AKR1C3;DHRS11;AKR1D1;HSD17B6;HSD17B12;HSD17B4;HSD17B10;SRD5A3;DHRS9;HSD3B2;NSDHL;HSD11B1
SAM complex	SAM complex;MIB complex	APOO;DNAJC11;CHCHD3;MTX1;HSPA9;MTX2;IMMT;SAMM50
tetrapyrrole metabolic process	tetrapyrrole metabolic process;porphyrin-containing compound metabolic process;heme metabolic process	PGRMC1;MMADHC;HMBS;MMAB;ALAD;MMAA;ABCC2;TMEM14C;NFE2L1;SUCLA2;SLCO1B1;HMOX1;COX10;UROD;FXN;ALAS2;BLVRB;EIF2AK1;ALAS1;TMEM14B;UGT1A1;ABCB7;COX15;ABCC1
