representative	grouped_terms	genes
regulation of phosphatase activity	regulation of phosphatase activity;regulation of phosphoprotein phosphatase activity	ROCK1;PPP6R3;CALM1;BMP2;HSP90AB1;PPP4R4;GNA12;STYXL1;PLEK;MGAT5;IKBKB;CALM2;RIPK3;HSP90B1;CD300A;MTOR;CALM3;CD33;HTT;NCKAP1L;PPP6R1;TNF;FKBP1A;BOD1;NUAK1
negative regulation of nuclear division	negative regulation of nuclear division;negative regulation of mitotic nuclear division	MAD2L1;TRIP13;LCMT1;FBXO43;NDC80;BMP7;CCNB1;TOM1L2;SPC25;BIRC5;TPR;CDC20;PLK1;HASPIN;BUB1;ZWINT;MAD2L1BP;TTK;NUF2;CHEK1;SPC24;INCENP;BUB1B;CDCA8;MAD2L2;RPS6KA2;AURKB;CENPF;IK;LIF
regulation of cell cycle G1/S phase transition	regulation of cell cycle G1/S phase transition;regulation of G1/S transition of mitotic cell cycle	CDC6;PSME1;CYP1A1;SMARCC2;SMARCE1;STIL;FGF10;SMARCC1;ARID1A;AMBRA1;AKT1;CASP2;ADAM17;CCL2;RRM2;RPA2;WAC;SOX2;PRMT2;PHB2;KIF14;BRD7;ACTB;MEPCE;RPTOR;CCNE2;PAF1;RFWD3;CCND3;TAF1;SMARCA4;INO80;SMARCD1;ANKRD17;CDKN2C;BID;GLI1;MN1;FBXO7;PRKDC;METTL13;PSME3;TFDP1;RRM1;E2F7;AIF1;DPF2;FAM83D;PTPN6;PKD1;PHF10;E2F1;EZH2;GTSE1;CTDSP2;KLF4;BCL7A;CCNE1;INHBA
peptidyl-serine modification	peptidyl-serine modification;peptidyl-serine phosphorylation	RPS6KA1;MAPK9;SRPK1;AXIN1;SH2D3A;ROCK1;TLK2;EIF4G1;DYRK2;PINK1;PDCD10;PRKCA;BAK1;TBK1;ATR;PRKD2;CDC7;SMG1;DYRK3;RAF1;GALNT2;PBK;PWP1;AVP;CHUK;INPP5K;RACK1;AKT1;CDK5;GPD1L;SGK1;ARAF;RIPK2;TOP1;PRKCZ;HIPK1;CSNK1D;PLK1;PRKCH;RPTOR;ULK1;GALNT4;MAP3K10;MAST4;MAPKAP1;BDKRB2;APP;TAF1;LMTK2;CSNK1G1;PRKCB;MGAT5B;IKBKB;MARK2;TTK;GSK3A;CDK1;MAPKAPK2;VRK2;MAPK12;PIKFYVE;IKBKE;PRKDC;ULK2;CSNK2A1;MTOR;MAPKAPK3;MAD2L2;DGKQ;SPTBN4;RPS6KA2;MAPK13;CD44;PDPK1;POGLUT2;IL6;SH2D3C;PKD1;DKK1;LIF;CAMK1D;TNF;PRKCD;DCLK3;NSD1;CLSPN;CSNK2A2;RPS6KA4;TGFBR1;MBOAT4;CDK5R1;SMAD7;PKN1;IL11;STK32C;PPM1F;AURKA
foam cell differentiation	foam cell differentiation;macrophage derived foam cell differentiation;regulation of macrophage derived foam cell differentiation	CSF2;CD36;NR1H2;ADIPOQ;IL18;PRKCH;PPARG;PLA2G2A;TGFB1;CETP;ALOX15B;ITGAV;EP300;MSR1;ABCG1;NFKB1;ITGB3
cell-substrate junction assembly	cell-substrate junction assembly;cell-substrate junction organization;focal adhesion assembly	TESK2;PTPRA;WNT4;ACTN3;ITGB4;ACTG1;ROCK1;NRP1;SLC9A1;PTPRK;RHOA;TRIP6;CTTN;PLEC;RHOD;BCR;LAMA3;THSD1;S100A10;TEK;FN1;LDB1;FMN1;CLASP2;LAMC1;ITGA6;DLC1;TLN1;MACF1;MMP14;KDR;ACTN1;ABL1;DUSP3;TAOK2;ITGA5;PTPRJ;ITGA2;MAP4K4;PTK2;RCC2;ACVRL1;PPM1F;ITGB3;MAPRE2;IQSEC1
positive regulation of peptidase activity	positive regulation of peptidase activity;positive regulation of endopeptidase activity;positive regulation of cysteine-type endopeptidase activity;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	CLDN4;BCAP31;PINK1;BAK1;DAPK1;PSME1;UACA;KHDC1;SOX7;AIM2;BCL2L13;APH1A;SERPINB3;MUL1;ACER2;TBC1D10A;HIP1;CTSD;RACK1;CASP2;PYCARD;VCP;VSIR;RIPK2;LYN;NCSTN;DAP;PPARG;MTCH1;DLC1;NLRP2;PDCD2;FADD;ATP2A3;CR1;BID;MAPK12;ANP32B;APAF1;SIRT1;CLEC7A;PSME3;TNFSF15;NLRP12;NLRC4;HIP1R;GRN;GPER1;CTSL;PMAIP1;SYK;CTSS;NKX3-1;LAPTM5;CARD9;TNF;LGALS9;LGMN;HTRA2;PPM1F
telomere organization	telomere organization;telomere maintenance	MAPK3;SIRT2;INO80B;NEK2;HNRNPU;FEN1;HAT1;XRCC1;XRCC5;CCT8;NSMCE3;APEX1;NOP10;ATR;SLX4;HNRNPC;SMG1;H4C8;H4C11;YLPM1;CCT3;SIRT6;H4C12;CTC1;SMG5;NABP2;DKC1;DOT1L;HSP90AB1;UPF1;CCT6A;EXOSC10;BRCA2;EID3;TFPT;RPA2;PCNA;XRCC6;NHP2;RPA1;MAP3K4;H3C10;PPP1R10;USP7;CCNE2;TEP1;CCT4;YY1;INO80;CCT7;ACD;CCT2;DCLRE1B;H4C9;SMG6;PRKDC;PIF1;MAD2L2;PARP1;AURKB;CCT5;TCP1;RECQL4;EXO1;EZH2;RAD51;RUVBL1;TFIP11;CTNNB1;BLM;CCNE1;NAF1
interleukin-2 production	interleukin-2 production;regulation of interleukin-2 production	HDAC7;STAT5B;RUNX1;PRNP;PNP;CD83;RIPK2;STOML2;SPTBN1;CR1;PDE4B;ABL1;CLEC7A;HOMER3;CD86;CD80;VSIG4;LAPTM5;CARD9;CCR2;SASH3;HAVCR2;ANXA1;LILRB4;IL1B;IRF4
lipid localization	lipid localization;lipid transport	VPS51;PPARD;PITPNB;NPC1L1;GULP1;CYP7A1;MYB;CRABP2;STX12;ATP8A2;SLC22A11;FABP3;ZFYVE1;HDLBP;RETN;PON1;KCNN4;PNPLA2;TNFAIP8L3;P2RX7;ATG2A;LRP1;XKR7;PRELID3B;UGCG;RFT1;ABCB1;CLN3;STAT5B;SERPINA5;STARD3;APOL1;GM2A;PLTP;AKT1;ABHD5;ATP11B;CD36;SLC13A3;PITPNM2;PTGES;STARD3NL;NR1H2;EPRS1;COMT;BMP6;C3;ABCC1;ADIPOQ;ANXA2;ESYT2;GAL;NPC2;GPS2;NR0B2;FABP4;ANO6;STOML2;VPS13D;CDS2;PPARG;BDKRB2;ATP8B3;ZDHHC5;PLA2G2A;AQP9;ATP11A;SLCO4A1;LBP;IKBKE;PLA2G2C;CETP;SIRT1;XKR6;ATG9A;ABCA7;LPCAT3;RXRA;ABCD1;CLN8;AKR1C1;SLC10A3;LRP10;ABCG4;ABCA3;PSAP;DAB2;RNF213;APOL4;TREM2;ACSL3;IL6;OSBPL3;FABP7;ITGAV;NPC1;FURIN;KDM5B;SYK;NKX3-1;FFAR2;TNF;ZDHHC8;PRKCD;SREBF1;EHD1;MSR1;PLIN3;PITPNA;ESYT1;APOBR;GRAMD1A;PLSCR3;ABCG1;IL1B;FABP5;ACE;NOS2;INHBA;MAP2K6;NFKB1;PITPNM1;ERFE;ITGB3
axon development	axon development;axonogenesis	NKX6-1;NEUROD2;PLXNB3;ATOH7;TNC;GLI2;BMP7;SEMA3C;CTTN;RAB10;B4GAT1;GFRA3;NTN4;C12orf57;EIF4G2;POU3F2;SEMA4A;NRCAM;APLP2;NOTCH3;NOTCH1;TNFRSF21;UNC5A;PARD3;TUBB2B;RTN4RL2;WDR47;EXT1;CDK5;ACTBL2;KCNA1;CTNNA1;NR4A2;CSPG5;ADAM17;AFG3L2;PTK7;SIN3A;FN1;GAP43;EPHA10;USP9X;ACTB;CERS2;TRIM46;PAFAH1B1;ULK1;SYNGAP1;CNP;LMO4;ROBO4;SLITRK3;BAIAP2;DVL1;B4GALT5;FLRT3;KIF13B;APP;FBXO45;PLXNA2;ROBO3;SKIL;RAB8A;LAMB2;EFNB2;VASP;MACF1;MARK2;UNC5B;MAP1S;PAX6;GDI1;PSEN1;MAG;NPTX1;NRP2;RND2;TTL;ITGB1;ABL1;ULK2;SEMA6B;STK24;PLXNA4;MEGF8;ARHGAP4;SPTBN4;S100A6;SEMA7A;TAOK2;FIGNL2;PTPRF;NOVA2;ARHGAP35;GRN;STMN1;EPHB6;CYFIP1;ECE1;HOXA2;IGF1R;LLGL1;PLXND1;SNAP25;PTPRO;DDR1;CSF1R;LPAR3;FEZ1;NEUROD1;LIMK1;ADARB1;NIBAN2;SEMA3F;TRPV2;LRP4;PITPNA;KLF4;CDK5R1;PLXNA1;PTK2;NECTIN1;NEFH;B3GNT2;TUBB3;KREMEN1;UCHL1;EPHB2;CCK;SEMA6A;NRP1;SEMA4C;CRABP2;RTN4R;ATP8A2;SCN1B;NTNG2;DNM2;RAC3
multi-multicellular organism process	multi-multicellular organism process;multi-organism reproductive process;female pregnancy	WNT4;THBD;DEDD;ITGB4;C1QBP;CAD;CLDN4;MAGED2;PPARD;ACOD1;PRL;DCAF13;OVGP1;TACR1;CYP1A1;KPNA6;DSG2;PNOC;STAT5B;CYP27B1;ACR;RPL29;AKT1;ASH1L;CALR;EPN1;CRHBP;PSG4;HYAL3;UBE2Q1;GJA1;TIMP1;GJB2;STC2;FUT7;VDR;TGFB3;ARHGDIB;MED1;FOSB;FKBP4;SLC19A1;INTS1;CD38;PARP1;SLC6A4;IHH;HSPG2;FOSL1;ITGA3;PTGFR;TAC1;ADCY7;CTSB;DDR1;ITGA5;LIF;ITGA2;HMX3;AGO2;TRIM28;B4GALT1;HAVCR2;ENDOU;TEAD4;PTHLH;IL1B;LGALS9;ACE;PTAFR;SCGB1A1;STS;CALCA;ITGB3
import into nucleus	import into nucleus;protein import into nucleus	CDAN1;RANBP2;NUP50;CABP1;HCLS1;POLA2;ABRA;MDFIC;SMO;RPL23;SHH;SPRN;HIKESHI;FLNA;TXNIP;IPO9;NF1;KPNA6;SQSTM1;SIRT6;RPAIN;TNPO2;NUP98;NOTCH1;NUP155;NUP188;AKT1;SUFU;NUTF2;CD36;BACH2;NUP93;FAM53B;TMCO6;NUP133;TPR;E2F3;PHB2;PPP1R10;IPO4;KPNA7;IPO13;POM121C;KPNB1;AKIRIN2;IPO5;TGFB1;IPO7;RANGRF;PTTG1IP;CDK1;PSEN1;HDAC3;MED1;TNPO3;POM121;KPNA2;FAM53C;RAN;IL33;SYK;EP300;PRKCD;TRIM28;HYAL2;ECT2;MMP12;PIK3R2;UBR5;BAG3;ELAVL1
regulation of amide metabolic process	regulation of amide metabolic process;regulation of translation	SCARB2;MTIF2;PPP1R15A;NGRN;SORL1;SARNP;RPS6KB2;MPV17L2;CNOT10;EIF3H;POLDIP3;TNRC6C;EIF4A2;LRPPRC;DDX1;EIF2AK2;DHX36;EIF3B;TRAP1;YTHDF2;CPEB4;EIF4E2;TRMT10C;RPS4X;EIF4H;SP1;RBM4;CAPRIN1;CNOT8;TRNAU1AP;SERBP1;EIF1B;IGF2BP2;PRG3;PIWIL1;RPL10;PDK2;RPS6KA1;ORMDL2;YTHDF1;EIF3E;DNAJC3;DDX3X;C1QBP;PGAM1;HNRNPU;AARS1;IREB2;GZMB;TCOF1;ROCK1;EEF2K;CASC3;NCBP1;EIF4G1;RPUSD4;PINK1;ALKBH5;RPS14;IFRD2;NCBP2;MTPN;DAPK1;POLR2G;PPP1CA;LSM14A;DHX9;EIF2B4;NPM1;EIF4E;LARP4B;EIF4G2;PA2G4;EIF5AL1;UPF1;CNOT7;BIN1;DDX6;PRNP;CYP1B1;GAPDH;GGA3;SARS1;RACK1;AKT1;EIF4G3;ILF3;RTN3;NCK2;ENC1;NCL;CALR;EEF2;SPHK1;EPRS1;EIF4EBP1;TPR;TENT5B;C6orf52;PAIP2;HBS1L;FXR2;NOLC1;RPTOR;KBTBD8;OGFOD1;EIF3C;LIMD1;EIF3D;EIF2B2;SAMD4A;RTN2;STK35;CHRNA7;EIF4B;TYMS;DAP;EIF4EBP2;APP;PRMT1;GEMIN5;IGF2BP3;DNAJC1;GSK3A;GSPT1;GCN1;EIF5;PABPC1;CSDE1;MLST8;EIF2S1;EIF4A3;YBX3;PRKDC;INPP5E;ABCA7;NANOS1;CSNK2A1;MTOR;EIF1;BZW2;LARP1;ZNF385A;YBX1;EIF5A2;CYFIP1;RELA;IL6;ETF1;ELP1;CNOT1;TNF;ITGA2;LARP6;PRKCD;AGO2;PKM;SAMD4B;AGO1;SLC7A11;ABCG1;PTAFR;ELAVL1
morphogenesis of a branching epithelium	morphogenesis of a branching epithelium;morphogenesis of a branching structure;branching morphogenesis of an epithelial tube	TMEM59L;DLL4;TIMELESS;PPP1CA;TNC;GLI2;BMP7;SIRT6;SEMA3C;NTN4;TACSTD2;GNA13;BMP2;FGF10;HNF1B;NOTCH4;NOTCH1;HOXB7;EXT1;FGF2;AREG;SALL1;SOCS3;TBX3;PHB2;GRB2;TGM2;DLG5;WNT2;MMP14;VDR;COL4A1;KDR;MED1;HS3ST3A1;RASIP1;ST14;ABL1;HS3ST3B1;CTSZ;SIX4;FKBPL;HOXA5;MDK;KRAS;IHH;GZF1;PKD1;PLXND1;KDM5B;DDR1;NKX3-1;LAMA5;DCHS1;TNF;NRARP;GCM1;PLXNA1;CTNNB1;TIE1;WNT1;PDGFA;LRP5;SOX8;IL10;SETD2;FIGNL2
canonical NF-kappaB signal transduction	canonical NF-kappaB signal transduction;regulation of canonical NF-kappaB signal transduction	PLCG2;TMED4;INAVA;RHOC;TNFRSF19;PRDX4;S100B;UBE2V1;BRD4;TNIP1;TNFRSF10B;TICAM2;NOD1;BST2;TNIP2;FLNA;ROCK1;USP20;AKAP13;JMJD8;PINK1;PRL;RNF31;ERC1;TRAF2;TBK1;IRAK2;DHX15;ZDHHC13;RHOA;SQSTM1;MID2;PPM1A;CLEC4D;TLR4;TLR9;RFPL2;GSTP1;CHUK;FBXW11;TRIM62;MUL1;DDX21;GAPDH;CXXC5;AKT1;TSPAN6;NFKBIB;PYCARD;CD36;TLR6;CPNE1;SHISA5;TRADD;RIPK2;ADIPOQ;CX3CR1;CX3CL1;TRIM59;IRAK1;ATP2C1;GJA1;SLC20A1;SLC44A2;CCR7;LITAF;TLR7;PLEKHG5;TMEM101;TGFB1;SIRPA;PRKCB;IKBKB;DAB2IP;TRAF3;FADD;ANKRD17;LTB;SLC39A8;CANT1;IKBKE;HDAC1;TMEM106A;SIRT1;OPTN;RELB;ABL1;CLEC7A;OTUD7B;NLRP12;MAPKBP1;BIRC3;PARP1;NFKB2;CUL1;PDPK1;TREM2;LGALS1;RELA;TLR2;TRIM8;CARD9;EP300;TNF;FKBP1A;S100A4;SECTM1;TLR8;TRIM21;ECT2;ARRB2;TNIP3;NKIRAS2;LILRB4;IL1B;LGALS9;NLRP6;NFKB1
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	SMO;HNRNPAB;MAPK3;FUZ;SHH;AGT;DPPA4;WNT4;FOXA1;JAG1;NCLN;TCOF1;FLNA;ROCK1;ENG;WWTR1;SEMA6A;NRP1;SEMA4C;LDLRAD4;AMER1;PDCD4;BMP7;SEMA3C;BMP2;ADAMTS5;FGF10;SEMA4A;CRELD1;NOTCH4;NOTCH1;SERPINB3;CDC42;TRIM62;DAND5;EXT1;ZNF703;AXIN2;PTK7;TCF15;WNT16;FN1;TBX3;NUP133;NOLC1;BAMBI;CLASP2;KBTBD8;ADIPOR1;GCNT2;NRTN;SLC39A10;DLG5;TGFB1;GATA4;WNT2;DAB2IP;LOXL2;PAX6;TGFB3;SLC39A6;NRP2;SDCBP;BASP1;HDAC2;SEMA6B;MTOR;MAD2L2;HMGA2;SIX4;HOXA5;MDK;SEMA7A;HIF1A;DAB2;TEAD2;RFLNB;ADAM15;COL1A1;FAM83D;IL6;HEY2;VASN;SP6;DKK1;LAMA5;DCHS1;NOMO1;EZH2;SNAI1;S100A4;TRIM28;GLIPR2;MSX1;NOMO3;SEMA3F;TGFBR1;NOS3;BCL9L;HAS2;CTNNB1;PTK2;SMAD7;HEY1;IL1B;ACVRL1;SOX8
response to type II interferon	response to type II interferon;cellular response to type II interferon	DAPK1;CALM1;IL12RB1;RAB20;CCL26;RAF1;VAMP3;TLR4;PARP14;RAB43;CYP27B1;CDC42;GAPDH;CCL2;ACTR3;NR1H2;EPRS1;ZYX;CX3CL1;SLC11A1;TXK;IFNGR2;CCL20;PPARG;KYNU;CXCL16;SIRPA;FLNB;GBP4;MED1;CCL17;WAS;AIF1;CCL22;NUB1;CCL18;HCK;TLR2;TNF;CDC42EP2;MYO1C;CCL24;TRIM21;CD47;IRF8;LGALS9;NOS2;JAK1
regulation of peptidase activity	regulation of peptidase activity;regulation of endopeptidase activity	PSME1;RAF1;UACA;KHDC1;SERPINA6;LRP1;SOX7;AIM2;BCL2L13;APH1A;AVP;SERPINA5;SERPINA2;SERPINB3;SERPINB6;BIN1;MUL1;ACER2;TBC1D10A;GAPDH;HIP1;IGBP1;CTSD;RACK1;AKT1;CASP2;PYCARD;SFN;VCP;SERPINE3;VSIR;SOX2;RIPK2;UBXN1;LYN;SERPINA1;NCSTN;CST2;DAP;PPARG;TIMP1;DNAJB6;MTCH1;DLC1;NLRP2;PDCD2;PSMB8;FADD;ATP2A3;CR1;USP47;BID;MAPK12;HDAC1;ANP32B;APAF1;SIRT1;SERPINB9;CLEC7A;CSNK2A1;PSME3;ATP13A2;TNFSF15;NLRP12;BIRC3;SERPINB1;PSMB9;NLRC4;HIP1R;CD44;GRN;GPER1;CTSL;PMAIP1;FURIN;SERPINB2;SYK;CTSS;NKX3-1;LAPTM5;CARD9;TNF;KLF4;LAMP3;LGALS9;LGMN;HTRA2;PPM1F;PLAUR
regulation of production of molecular mediator of immune response	regulation of production of molecular mediator of immune response;production of molecular mediator of immune response	PLCG2;INAVA;UBE2J1;FCGR2B;CD226;B2M;LACC1;STAT6;IL13RA2;EXOSC3;TICAM2;NOD1;KIR2DL4;BST2;AXL;CLCF1;PMS2;MZB1;XBP1;CD40LG;TRAF2;CD160;SUPT6H;P2RX7;TLR4;TLR9;TRPM4;RABGEF1;TNFRSF1B;TMBIM6;PANX1;DDX21;JAK3;GPI;HLA-A;IRF5;SLAMF1;PYCARD;CD36;CUEDC2;RIPK2;SCIMP;IL18;PRKCZ;PHB2;KMT5C;LITAF;TLR7;TGFB1;BTK;CR1;PAXIP1;MAPKAPK2;TGFB3;HLA-G;SIRT1;SLC7A5;TP53BP1;CLEC7A;MAD2L2;IL27RA;CGAS;CD86;SEMA7A;NSD2;HK1;NR4A3;IL6;IL33;LILRB1;SYK;FFAR2;LAPTM5;CARD9;TNF;ACP5;CCR2;SASH3;IL13;RAET1G;SMAD7;LILRB4;PKN1;CD55;IL1B;IL10;EPHB2;IGKV1D-13;CYREN;IGKV2-30;BATF;YY1;IGKV2D-24;SAMHD1;PRKDC;IGLV1-47;TCF3;EXO1;POLQ;MCM3AP;RNF8;IGKV2-24
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	SP5;OVOL1;ENO1;ZNF668;ZBTB39;HINFP;PPARD;ZNF263;E2F6;CTCF;ZBTB34;ZNF354C;ZC3H8;TGIF1;CREB3L1;ZBED6;NKX6-1;MLX;DEAF1;MNX1;MXD1;SCRT1;ZNF239;ZFHX3;ZNF134;ETV7;TCFL5;ZNF85;CREM;BACH2;ZBTB12;SALL1;TBX3;MSC;KLF16;HIVEP1;MAFK;PURB;NACC1;E2F8;PRDM2;LRRFIP1;PPARG;HIC2;YY1;GTF2IRD1;ZBTB7B;SKIL;ZBTB45;NFATC2;PAX6;TFEC;ETV3;MNT;TCF7;TGIF2;ELK3;FOXK2;BCL6B;E2F7;SPI1;HIF1A;GZF1;ZBTB2;TCF3;RELA;HOXA2;HEY2;SKI;HES2;SNAI1;ZNF219;FOXK1;HES6;MSX1;BATF3;NACC2;ZBTB4;HEY1;IRF8;THAP11;SNAI3;ZBTB7A;HES5;NFKB1
pyridine-containing compound metabolic process	pyridine-containing compound metabolic process;pyridine nucleotide metabolic process;nicotinamide nucleotide metabolic process	ACTN3;MDH2;ENO1;PGAM1;PFKM;JMJD8;PKLR;PGM1;FMO1;SIRT6;P2RX7;PRPS2;BPGM;OGDH;MACROH2A1;PNP;GAPDH;GPI;LDHA;TKT;H6PD;VCP;GPD1L;CBFA2T3;GPD2;ME1;PFKP;RPTOR;ALDOA;PGD;APP;KYNU;INSR;PSEN1;LDHB;MLST8;MTOR;FOXK2;PFKFB2;CD38;ARL2;HIF1A;HK1;NADK;ME2;EP300;FOXK1;PKM;GCK;HK3;G6PD;SLC2A6;HDAC4;ZBTB7A;UCP2;GIT1
hormone transport	hormone transport;hormone secretion	BMP6;FFAR1;TBX3;ADIPOQ;SLC8B1;CRHBP;GAL;LYN;UBE2Q1;GJA1;NR0B2;PPARG;CDK16;SSTR5;SIRT4;VIP;CYB5R4;ALOX5;GNA11;PRKCB;BTK;SLCO4A1;NLGN2;SLC9B2;F2RL2;EXOC3L1;SNAP23;SLC7A5;PFKFB2;SLC3A2;CD38;IL1RN;TCIRG1;HIF1A;DAB2;SLC7A8;GPER1;IL6;NADK;RAB11FIP1;PTPRN;SNAP25;KDM5B;SPINK1;NKX3-1;FFAR2;LIF;ORAI1;CPLX1;TNF;NEUROD1;SREBF1;NIBAN2;CHD7;GCK;ANXA1;IL1B;NOS2;IL11;UCP2;LRP5;INHBA;MAFA;DOC2B
granulocyte migration	granulocyte migration;neutrophil migration	SLAMF1;XG;CCL2;CXCL5;C5AR2;CD99;DNM1L;CX3CL1;PECAM1;CCL20;CCR7;PREX1;VAV1;FUT7;IL23A;LBP;PIKFYVE;PDE4B;CCL17;CD300A;CXCL3;PIP5K1C;ITGB2;MDK;TNFAIP6;CD177;CCL22;PIK3CG;CCL18;ADGRE2;NCKAP1L;CD300H;SYK;CSF1R;CAMK1D;WDR1;IL17RA;CCL24;C3AR1;CMKLR1;FCER1G;PTK2;ANXA1;SLAMF8;IL1B
protein glycosylation	protein glycosylation;macromolecule glycosylation;glycosylation	ALG9;DAD1;FUT4;POMT1;ST8SIA5;TMEM59;DPY19L1;B3GNT3;B3GLCT;DPM2;ST6GALNAC3;GMPPB;STT3B;NAGPA;POMGNT1;POMT2;ST6GALNAC4;DOLK;UBE2J1;MOGS;ST3GAL3;ST6GALNAC6;TRAK1;B3GNT8;NUDT14;SLC51B;TMTC4;SLC35C1;XXYLT1;PMM1;B3GNT4;GALNT8;ALG11;TMEM165;GALNTL6;B3GNT7;MAN2A1;GALNT2;MAGT1;DHDDS;TMTC2;B4GAT1;MGAT3;A4GALT;FUT9;RFT1;ST3GAL4;ACER2;GFPT2;EXT1;MAN2A2;VEGFB;DPAGT1;POFUT1;C1GALT1C1;UGGT1;POMGNT2;RPN1;ST6GAL1;ARFGEF1;POMK;RPN2;OST4;GCNT1;GALNT10;B3GALNT2;GALNT4;DDOST;GCNT2;B4GALT5;MGAT5;FUT7;ST3GAL1;MGAT5B;PLOD3;GALNT14;SLC39A8;PSEN1;ST3GAL5;MLEC;MGAT2;RAMP1;STT3A;GBGT1;ST6GALNAC2;EXT2;MGAT4B;DERL3;B3GNT5;GALNT18;B3GALT4;ST8SIA4;B4GALT3;POGLUT2;NPC1;GALNT6;B4GALT1;ST3GAL2;FUT1;EXTL3;B3GNT2;B4GALNT1;COG2;NANS;COG1
regulation of superoxide anion generation	regulation of superoxide anion generation;positive regulation of superoxide anion generation	AATF;TGFB1;ITGAM;CLEC7A;ITGB2;CD177;TYROBP;FPR2;SYK;PRKCD;ACP5;ELAVL1
channel activity	channel activity;passive transmembrane transporter activity;monoatomic ion channel activity	KCNJ9;KCNS3;CLDN4;TOMM40;BEST1;CHRNB1;CACNG8;KCNJ12;SCN1B;BAK1;GJD3;GABRB2;SLC12A4;GJA5;CACNG4;CHRNA3;HCN3;LRRC8A;KCNT1;KCNN4;P2RX7;SLC24A1;HTR3A;ATP6V0C;GRIK4;KCNMB4;TMEM38B;SLC17A7;PRF1;TRPM4;KCNQ2;CLIC2;ATP5F1B;GSDMA;RYR2;APOL1;TMEM150C;CACNB3;PANX1;TMEM63A;ITPR1;GJA4;KCNH4;ANO10;KCNA1;CACNG1;TMEM38A;TRPM7;AQP7;ATP6V1A;CACHD1;ITPR3;SLC12A5;SLC26A11;KCNE3;GABRD;KCNF1;KCNG2;SLC4A11;CALHM6;GJA1;KCNK6;CALHM5;ANO6;CHRNA7;GJB2;TMEM63C;TTYH2;LRRC8E;ASIC1;AQP9;LRRC8C;KCNJ10;BEST3;SLC1A5;CLIC1;PSEN1;KCNC3;PACC1;SLC24A4;CNGB1;PKD1L1;PKD2L1;SLC1A4;CLCN7;MCOLN1;CACNA1A;VDAC2;TMC6;SLC6A4;GRIA4;CACNA1D;CACNA1H;GABRA6;KCNJ2;NALF2;CLCNKA;GRIN3A;CACNA2D4;GSDMD;ITGAV;PKD1;OCA2;SNAP25;ORAI1;PANX2;ORAI2;TTYH3;TMEM109;MPEG1;NCS1;TRPV2;SLC12A7;GRIN2D;KCNK9;PIEZO1;KCNK13;TMC7;P2RX2;CHRNA2;RHCG
establishment of spindle localization	establishment of spindle localization;spindle localization	OOEP;ZW10;MAP4;UBXN2B;NSFL1C;GPSM2;SPIRE1;MAD2L1;NDC80;FGF10;ENKD1;FBXW11;MISP;PLK1;CLASP2;PAFAH1B1;GJA1;SAPCD2;KPNB1;SPAG5;PAX6;CENPA;SPIRE2;HDAC3;NUSAP1;DCTN1;ITGB1;MYH9;CFL1;NDE1;HTT;LLGL1;DYNC1H1;MAPRE1;ACTR3;ASPM
positive regulation of actin filament bundle assembly	positive regulation of actin filament bundle assembly;positive regulation of stress fiber assembly	RHOC;PAK1;ARHGEF10L;WNT4;FLNA;PFN1;FHOD1;NRP1;TACR1;RHOA;CDC42;S100A10;EVL;ARHGEF5;CX3CL1;PLEK;GPR65;VIL1;TGFB3;ARHGEF15;ABL1;MTOR;TESK1;PXN;NF2;LIMK1;TGFBR1;CD47;PPM1E;SYNPO;PPM1F
'de novo' post-translational protein folding	'de novo' post-translational protein folding;'de novo' protein folding	HSPA9;TOR2A;DNAJB5;SDF2;DNAJC7;DNAJC18;HSPA2;UGGT1;TOR1A;HSPA5;CCT2;HSPH1;CHCHD4;BAG1;TOR1B;HSPA1L;HSPA7;HSPA6;DNAJC2;HSPD1;HSPA14;FKBP1A
immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis;Fc-gamma receptor signaling pathway involved in phagocytosis	LYN;FGR;VAV1;MYO1G;PLD2;ABL1;YES1;HCK;SYK;PRKCD;LIMK1;PTK2
response to tumor necrosis factor	response to tumor necrosis factor;cellular response to tumor necrosis factor	ADAMTS7;DHX9;PPP2CB;CCL26;H2BC11;AIM2;GSTP1;CHUK;TNFRSF1B;TNFRSF21;INPP5K;ASAH1;CYP1B1;IGBP1;EXT1;AKT1;PYCARD;TNFSF13B;ADAM17;CPNE1;CCL2;CD14;SPHK1;TRADD;CARD14;ADAM10;ADIPOQ;CRHBP;HIPK1;NFATC1;CX3CR1;CX3CL1;HYAL3;MMP8;ULK1;GPS2;IL18BP;FABP4;CCL20;SMPD1;CXCL16;IKBKB;DAB2IP;TRAF3;MAPKAPK2;PELI3;DCSTAMP;PRPF8;CCL17;ARHGEF2;YBX3;SIRT1;ADAM9;BRCA1;BIRC3;CCL22;NUB1;CEBPA;GPER1;CCL18;RELA;COL1A1;ACTN4;SYK;CYLD;NKX3-1;LAPTM5;TNF;CCL24;HYAL2;AKAP12;HAS2;NKIRAS2;TUBA1A;NFKB1;SLC2A4;CALCA
