representative	grouped_terms	genes
regulation of actin cytoskeleton organization	regulation of actin cytoskeleton organization;regulation of actin filament-based process;regulation of actin filament organization	ARPC5;PLEK;ARFGEF1;SIGLEC15;ARHGEF15;ARHGAP28;WNT4;MTPN;TMSB4X;CGNL1;ITGB1BP1;CAPN10;MTOR;KANK4;FCHSD1;WNT11;ARF6;CSF1R;CAPZB;ADD1;GBA2;GMFB;CRK;SH3BP1;CORO2B;GPR65;TGFB3;RHOQ;VILL;TACR1;SPTBN1;CDC42;SLC4A2;RHPN2;HRAS;ABL2;NCKAP1L;NCK2;NAA80;HAX1;HCK;CLASP2;PPFIA1;ARHGAP35;PAK1;WASF2;CORO1B;BAIAP2;CTTN;CCL26;ACTG1;CDC42EP1;SLC9A1;TAOK2;WAS;KANK2;CYRIB;SPTAN1;PFN1;ARPC2;FLII;RAC3;GRB2;PEAK3;DVL3;CD47;FSCN1;VIL1;RHOD;CCR7;CORO1A;ABL1;ARHGEF18;MKKS;SVIL;TMSB15A;COTL1;RND2;RALA;S100A10;NF2;TESK1;PRKCD;TMSB10;VASP;GRHL3;CX3CL1;RHPN1;CDK5R1;RHOG;SHANK3;CAPG;BIN1;SYNPO;WDR1;PPM1E;MLST8;SPTBN4;MAGEL2;ECT2;HIP1R;CDC42EP2;PXN;LIMK1;S1PR1;ASAP3;TGFBR1;TRIOBP;PDGFA;PIK3R2;STMN1;CSF3;PPM1F;RHOF;ITGB3;SSH1;KCNJ2;SCN5A;PDE4B;MYBPC3;MYH9;RANGRF;ATP2A2
spindle elongation	spindle elongation;mitotic spindle elongation;spindle midzone assembly;mitotic spindle midzone assembly	PPP2R1A;INCENP;MAP10;RACGAP1;BIRC5;PRC1;AURKB;KIF23;CDCA8;KIF4A;KIF11;LZTS2
cellular response to abiotic stimulus	cellular response to abiotic stimulus;cellular response to environmental stimulus	USP47;YY1;GPR68;RAB11FIP5;BRCA1;STK11;GRK4;ATF4;INO80;MTPN;LRRC8D;RRH;HSF1;RUVBL2;DDB1;MTOR;PLEC;CAMKMT;CASP5;TLK2;LRRC8C;WNT11;BAD;IL33;GNAT1;NSMCE3;XRCC6;KCNJ2;KDM1A;SLC25A23;PCNA;SIRT1;CERS1;EP300;CASP2;PARP1;MAP2K4;MAPK8;HYAL3;ITGB6;TLR8;HRAS;BCL2L1;MCOLN1;RPTOR;LRRC8E;TMEM150C;NPM1;EIF2S1;TP53BP1;BAK1;USP28;RELB;BDKRB2;LETM1;NEUROD2;FADD;EEF1D;SLC9A1;POLD1;IGF1R;CHEK1;POLD3;ADSS2;COPS9;TMEM161A;RAD51AP1;ASIC1;SERPINB6;GRB2;RP1;GNB5;IL1B;PBK;HYAL2;GNA11;SLC4A11;PRKCD;RHNO1;ELK1;CDC25A;ARHGEF2;COL1A1;PTAFR;TMEM109;MAPK13;FGF2;BAG3;CRYAB;TSPYL5;N4BP1;RGS9;MLST8;AURKB;RAD51;ECT2;H2AX;PIEZO1;BLM;ANKRD1;NSMF;PKD2L1;SLC2A4;NFKB1;IL13;BMF;ITGA2;SIPA1;ITGB3;MMP1;MMP3
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	FAF2;HM13;RPL23;ACVR1B;RNF40;AXIN2;RPL5;PAX6;MFHAS1;CAMLG;UBE2N;RPS27A;WRAP53;CACYBP;CRK;CASC3;PA2G4;PRKAR2A;HGS;SCN5A;UBE2A;GPI;GGN;SLC25A5;PARP1;ISG15;CCT2;TRAF2;DAXX;TCP1;GSK3B;PRKACA;BAG5;EIF4E2;RPL11;RNF31;AXIN1;CUL1;UBXN1;MAP1LC3C;IKBKE;LAPTM5;MAP1LC3B;SUMO2;TNK2;PCBP2;LYN;UBE2J2;UBE2G1;ACTG1;UBOX5;DNM1L;UBE2L3;RPA2;AMBRA1;UBE2T;SCAMP3;MOAP1;SH3KBP1;YWHAZ;ATP6V0C;FBXO7;HIF1A;UBE2D2;TRAF3;STAM;TOLLIP;MUL1;STUB1;YOD1;RNF8;SMAD6;UBA52;RALA;CTNNB1;ARRB2;RELA;BID;TUBA1B;UBASH3B;CCNB1;FZD8;TUBB;MFN2;TRIM28;MAP1LC3B2;JAK1;TRIB3;NEDD8;SKI;TGFBR1;TRIOBP;BAG1;SUMO3;SMAD7;UBE2C;AURKA;HSPA1L;ARRB1;PTPRN;UCHL1
regulation of actin filament bundle assembly	regulation of actin filament bundle assembly;regulation of stress fiber assembly;contractile actin filament bundle assembly;stress fiber assembly;regulation of actomyosin structure organization	PLEK;ARHGEF15;ARHGAP28;WNT4;CGNL1;ITGB1BP1;MTOR;WNT11;CORO2B;GPR65;TGFB3;TACR1;CDC42;RHPN2;CLASP2;PPFIA1;PAK1;WASF2;ACTG1;SLC9A1;WAS;PFN1;CD47;VIL1;ABL1;ARHGEF18;MKKS;S100A10;NF2;TESK1;CX3CL1;RHPN1;SHANK3;SYNPO;PPM1E;PXN;LIMK1;S1PR1;ASAP3;TGFBR1;PIK3R2;STMN1;PPM1F;DNM2;PHACTR1;TNFAIP1;ZYX;ARRB1;ECT2
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	CTNNBIP1;PYGO2;CSNK1G2;FAM53B;RUVBL2;RSPO2;AXIN2;DDB1;PFDN5;LGR5;DKKL1;TCF7L1;AMER1;WNT9A;WNT11;SDHAF2;RPS12;LIMD1;PTPRO;FRMD8;RNF213;TMEM198;BCL9;IFT20;AMFR;CHD8;FUZ;DKK4;SHISA2;CDC42;PPM1A;CTDNEP1;TBL1X;CCAR2;MARK2;LZTS2;PPP2R1A;GSK3B;SDC1;FRAT1;WNT16;GNAQ;NKD1;RSPO4;SHH;CSNK1D;DAB2IP;WNT5B;SOX10;AXIN1;DAB2;TLE4;LDB1;FRAT2;RACK1;PTK7;CCND1;CSNK2B;UBR5;TLE5;TAX1BP3;CSNK1G3;FGF10;RTF1;PTPRU;TMEM9;DEPDC1B;PPP1CA;GSK3A;PKD1;PAF1;LYPD6;BMP2;RAC3;EMD;CXXC4;VANGL1;ZNF703;KLF4;DVL3;HDAC1;SOX7;ATP6V0C;CYLD;ABL1;PORCN;BAMBI;SNAI1;MAD2L2;SOX2;SMARCA4;CTNNB1;KREMEN2;GRHL3;CTHRC1;NLE1;FZD2;COL1A1;FZD8;GRK6;DKK1;CSNK2A1;TLE2;ASPM;HNF1B;MDK;NR4A2;DVL1;FGF2;GID8;TMEM132A;GLI1;CSNK2A2;TCF7;ITGA3;CDH3;SKI;ZNRF3;BCL9L;FOLR1;TPBGL;IGFBP4;LRP5;SOX17;RUVBL1;NOTUM;NRARP;WNT1;MDFI;LRP4;KREMEN1;NFKB1;CCNE1;FZD9;WNT8B
endoderm formation	endoderm formation;endodermal cell differentiation;endoderm development	HSBP1;MMP14;COL4A2;MACROH2A1;COL5A1;RTF1;DUSP4;MYH9;PAF1;GRB2;SOX7;LAMB3;SOX2;CTNNB1;ITGAV;DKK1;MMP15;HNF1B;ITGA5;DUSP5;SOX17;HMGA2;INHBA;HDAC1;PAX9;ARC
translation factor activity, RNA binding	translation factor activity, RNA binding;translation regulator activity, nucleic acid binding	EIF3E;EIF4G2;GCN1;GTPBP1;EIF3C;EIF1AX;MTRF1L;CPEB4;EIF4G3;EIF3K;EIF3H;EIF4B;EIF4H;HBS1L;EIF3B;EIF5;EEF1A1;EEF2;EEF2K;EEF1B2;EIF2S2;EIF1B;EIF4E;EIF4A1;ABCF1;EIF5A;EIF5B;EIF3A;GSPT2;EIF2B2;EIF3D;EIF4E2;EIF2S1;GSPT1;EEF1G;EIF3G;EEF1D;DENR;EIF6;EIF3J;EIF1AD;EIF2B4;EIF3F;EIF1;EIF5A2;MTRFR;EIF3I;ETF1;AGO2;EIF5AL1;CELF4;PABPC1;TYMS;LARP1;RARA
actin filament bundle assembly	actin filament bundle assembly;actin filament bundle organization	PLEK;ARHGEF15;ARHGAP28;WNT4;CGNL1;ITGB1BP1;MTOR;WNT11;DPYSL3;DNM2;MARCKS;ADD1;PHACTR1;CORO2B;GPR65;TGFB3;TACR1;CDC42;SPIRE1;RHPN2;CLASP2;PPFIA1;PAK1;AIF1;WASF2;FSCN2;CORO1B;BAIAP2;ACTG1;SLC9A1;WAS;PFN1;CD47;FSCN1;VIL1;TNFAIP1;RHOD;DIAPH3;ABL1;FSCN3;ARHGEF18;MKKS;ZYX;S100A10;NF2;TESK1;CX3CL1;RHPN1;SHANK3;SYNPO;PPM1E;SPIRE2;PXN;LIMK1;S1PR1;ASAP3;TGFBR1;PIK3R2;STMN1;ESPNL;PPM1F;ARRB1;RFLNB
exogenous protein binding	exogenous protein binding;virus receptor activity	ITGB1;SELPLG;SLC20A2;CD80;ITGB6;BSG;ITGB7;ILF3;XPR1;RPSA;ICAM1;TYRO3;SLC3A2;CCR5;HYAL2;SIVA1;SLC7A1;ITGAV;SLC52A2;CDK1;ITGA5;CR2;NPC1;CD55;SERPINB3;HAVCR1;NECTIN1;ITGA2;ITGB3;CLDN6
peptidyl-threonine modification	peptidyl-threonine modification;peptidyl-threonine phosphorylation	WNT5A;SPRED2;PRKDC;UBE2K;STK11;DYRK3;AKT1;GALNT2;ACVR1B;TBK1;PRKCA;CDK5;GALNT4;CALM1;MAPK8;MARK2;MAP3K10;S1PR2;GSK3B;SIRT2;RPTOR;AXIN1;DYRK2;PPEF2;PDPK1;CEMIP;LMTK2;CSNK2B;CHEK1;ULK1;CSNK2A3;GSK3A;CALM2;CADM4;RIPK2;PRKCD;CDK5R1;PLK1;GALNT6;CSNK2A1;SPHK1;CALM3;DGKQ;CDK1;CSNK2A2;CDC42BPB;SMAD7
regulation of mitochondrial membrane permeability	regulation of mitochondrial membrane permeability;regulation of membrane permeability	BAD;NAIF1;SLC35F6;SLC25A5;GSK3B;BCL2L1;CNP;BAK1;SLC9A1;BLOC1S2;RTL10;GSK3A;SLC25A6;IER3;BCL2L2;MUL1;MPV17L;BID;TMEM102;PMAIP1;PPIF;VDAC2;BCL2L11;HIP1R;FZD9;RASIP1;LAPTM5;HEG1
regulation of spindle checkpoint	regulation of spindle checkpoint;regulation of mitotic cell cycle spindle assembly checkpoint;regulation of mitotic spindle checkpoint	MAD1L1;MAD2L1BP;ANAPC15;INCENP;MAD2L1;LCMT1;NDC80;ZWINT;CCNB1;BIRC5;AURKB;CDCA8
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	DENND10;ARHGAP9;RGS2;ARHGAP26;TBC1D24;ARHGAP11B;RGS17;FGD3;ABR;ARHGAP21;RABGEF1;EIF5;ARHGAP18;TBC1D5;AGFG1;ARHGAP27;DOCK4;ARHGEF11;ARFGEF1;ARHGEF15;ARHGAP28;PDE6D;SMAP1;TBC1D20;BCR;ITGB1BP1;SGSM1;GDPGP1;RGS3;DNMBP;DEF6;EEF1B2;ARFGEF2;WDR41;GPSM3;PLEKHG3;TBC1D9B;TBC1D14;WNT11;VAV1;TBC1D16;IPO5;ADAP2;HERC1;NPRL3;SH3BP1;DENND2D;SH3BP5L;PLCD4;AGAP1;RGP1;IQSEC1;SRGAP1;RASGRP4;IPO7;RIC8B;PLEKHG5;ARHGEF37;ARHGAP31;ARHGAP4;GNAQ;GPSM2;ARHGAP39;ARHGDIB;NCKAP1L;RASGRP2;EIF2B2;FGD5;PGAM5;DAB2IP;CYTH4;LAMTOR1;SIPA1L3;ACAP3;SIRPA;SGSM2;ARHGAP35;ARHGDIA;SH2D3C;ARHGAP23;RGL2;TNK2;GAPVD1;RIMS1;SMCR8;MCF2L;EEF1D;SH3BP5;TBC1D25;DNM1L;ASAP2;RTKN;WAS;ADAP1;GMIP;GNA13;DEPDC1B;RALGAPB;EIF2B4;GDI1;RIN1;AGFG2;ANKRD27;IQSEC3;RAPGEF1;RANGRF;GRB2;DENND4B;RASGEF1C;ARFGEF3;GPS2;GNB5;DENND1C;ARHGAP30;RHOD;LLGL1;TBC1D10B;MYO9B;ARHGEF18;VAV2;RIN3;GIT2;ARHGAP11A;ARHGAP20;SBF1;DEPDC1;CYTH1;SESN2;FGD1;ARHGEF2;CCZ1;RASGRP3;RANBP1;TBC1D1;RACGAP1;DENND5A;RASGRF2;RGS9;RIC8A;ECT2;CDC42EP2;ASAP3;TBC1D13;RCC2;IQGAP3;AGAP3;RGS12;MADD;ARRB1;RALGPS1;RGS16;RHOF;GIT1;SIPA1;TBC1D2
regulation of mononuclear cell proliferation	regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation;regulation of leukocyte proliferation;leukocyte proliferation;mononuclear cell proliferation;lymphocyte proliferation	TMIGD2;CD80;TACR1;CD276;SLC4A2;MAD1L1;TNFSF9;BCL2L1;SCRIB;TNFRSF21;MAPK8IP1;NCKAP1L;NCK2;SHH;NFATC2;SLC39A10;PNP;AIF1;SYK;LYN;FADD;LILRB1;TSPAN32;FGF10;IL2RA;PTPN6;CD300A;IHH;HAVCR2;TYROBP;LST1;LILRB2;IL1B;RIPK2;CORO1A;HLA-G;PKN1;IL4I1;SASH3;CLCF1;CTNNB1;LGALS9C;BID;SLC7A1;ICOSLG;LILRB4;ZBTB7B;FOXJ1;LGALS9;ADA;IL23A;ANXA1;CD55;GAL;TNFRSF9;GPAM;IL10;CD320;IL6;IL13;ARG2;RASSF5;SCGB1A1;EPHB2;EFNB1;IL33;VSIG4;CSF1R;CSF2;PPP3CA;IKZF3;CSF2RB;GSTP1;PTK2;PIK3CG;TREM2;CCND3;ALKBH5;PSMB10;SLC11A1;MSN;CD151;HELLS;BAP1;ABL1;ACE;PRKCD;CX3CL1;TCIRG1;TNFSF11;ELF4;CR2
positive regulation of leukocyte activation	positive regulation of leukocyte activation;positive regulation of cell activation	RHOA;ITPKB;TLR6;CD274;BCL10;LEP;SIRPB1;CD83;WNT5A;EXOSC6;GLI2;CARD11;ARID1A;SMARCE1;PRKDC;EBI3;TLR9;BRD7;CD209;ZMIZ1;CCL2;XCL1;CTSC;AKT1;EXOSC3;CRLF2;BRD2;TIRAP;MTOR;HHLA2;RPS3;STAT5B;PRKCZ;BAD;VAV1;EFNB1;IL33;XRCC6;TREM2;PPP3CA;CBFB;KARS1;TMIGD2;TNIP2;CD80;HLA-DOB;TACR1;CD276;SPI1;PAXIP1;MMP14;TNFSF9;ABL2;NCKAP1L;HMCES;NCK2;FCHO1;SHH;ARID2;NFATC2;SIRPA;PMS2;TP53BP1;SLC39A10;PDPK1;PNP;AIF1;SYK;AKIRIN2;LYN;FADD;LILRB1;FGF10;IFNG;IL2RA;HLA-DRB5;PTPN6;CYRIB;IHH;AMBRA1;ACTB;HAVCR2;CD160;TYROBP;AP3D1;YES1;CD47;SH3KBP1;PIK3R6;LILRB2;CYLD;MAP3K8;IL1B;RIPK2;CCR7;CORO1A;ABL1;HLA-G;SOX12;IL1RL2;IL4I1;KMT5C;MAD2L2;SASH3;CLCF1;SMARCA4;BLOC1S3;SLC7A1;ICOSLG;TNFSF11;RARA;LILRB4;ZBTB7B;PHF10;LGALS9;MDK;SMARCD1;ADA;IL23A;TNF;NSD2;NR4A3;ANXA1;CD55;GPAM;IL10;LGALS1;CD320;CEBPA;HAVCR1;IL6;IL13;EPHB2;GP9;PLEK;LILRA2;LILRA5
immunoglobulin production	immunoglobulin production;production of molecular mediator of immune response	IGLV3-27;IGKV1-9;IGLV3-21;IGKV1-17;IGKV1-8;IGKV3-7;IGLV1-36;IGLV3-9;IGKV3D-15;IGKV1D-33;IGLV3-1;IGKV3-20;IGLV3-10;IGKV1-39;IGKV3D-20;NFKBIZ;IGLV5-37;IGLV3-25;IGKV3-15;IGLV1-44;IGKV5-2;IGLV3-19;IGLV2-23;BCL6;IGLV1-51;IGLV2-18;IGLV1-40;IGKV2-28;IGKV1-5;IGKV1-16;IGKV6D-21;IGLV4-69;IGLV6-57;IGKV4-1;IGLV8-61;IGLV9-49;IGKV1-12;IGKV1D-12;TNFSF4;IGLV1-50;FOXP3;IGKV2-40;IGKV2-29;IGKV1-27;CD28;IGLV5-45;IGLV4-60;IGKV1D-39;TRAF6;TRAV19;LGALS4;KIT;ARG1;ANGPT1;F2RL1;CLC;PGC;MAP3K7
positive regulation of protein modification by small protein conjugation or removal	positive regulation of protein modification by small protein conjugation or removal;positive regulation of post-translational protein modification;positive regulation of protein ubiquitination	UBE2N;AMER1;TNIP1;NSMCE3;KDM1A;BIRC3;RASD2;PAXIP1;INAVA;HUWE1;SAE1;GSK3B;AXIN1;NPM1;AIMP2;CHFR;LAPTM5;HDAC4;UBE2L3;SPSB4;DCUN1D5;GSK3A;UBA2;MAPK9;MTA1;RIPK2;TOLLIP;MUL1;STUB1;FANCI;PTTG1IP;PHF23;PLK1;FZR1;SPHK1;HDAC3;TSPYL5;ARRDC4;TRIB3;UBE2S;CDC20;CENPX;UBE2C;RASSF5
protein localization to mitochondrion	protein localization to mitochondrion;establishment of protein localization to mitochondrion;protein targeting to mitochondrion	AKT1;SH3GLB1;RNF186;TOMM5;GRPEL1;TIMM10B;UBL5;GDAP1;TIMM9;TOMM6;PARL;ARIH2;ISG15;TOMM7;TIMM44;TOMM20;HUWE1;TIMM50;SAE1;TOMM40L;HAX1;RNF31;USP36;TIMM10;UBE2J2;TIMM13;TOMM40;DNM1L;MTCH1;TIMM17B;UBE2L3;HK1;GSK3A;SAMM50;MOAP1;BAP1;FBXO7;TOMM22;RALA;TOMM34;BID;CHCHD4;MFN2;CSNK2A2;TIMM22;HTRA2;HSPA1L;SREBF1
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	ARID5A;CYBA;INAVA;TLR8;LILRA2;NCKAP1L;SIRPA;NLRP12;AIF1;SYK;AKIRIN2;CD200R1;IFNG;PTPN6;IL17RA;IL17RC;HAVCR2;TYROBP;MAPKAPK2;CD47;LILRB2;IL1B;RIPK2;HYAL2;IL1RL2;ARRB2;RELA;CARD9;CX3CL1;LILRA5;LILRB4;ARHGEF2;FOXJ1;PTAFR;LGALS9;MAPK13;ELF4;TNF;IL10;IL6;ARRB1;NOS2
cell-cell adhesion involved in gastrulation	cell-cell adhesion involved in gastrulation;negative regulation of heterotypic cell-cell adhesion;regulation of cell-cell adhesion involved in gastrulation	MAPK7;KLF4;IL1RN;ADIPOQ;RIC8A;IL10
DNA conformation change	DNA conformation change;DNA duplex unwinding;DNA geometric change	RFC4;GINS2;RUVBL2;TOP3A;RECQL;RFC3;MCM3;HMGB2;DDX12P;XRCC6;TWNK;MCM2;CHD8;GINS4;CHTF8;GINS1;CHTF18;UPF1;DDX11;MCM7;TOP1MT;ABL1;MCM4;POLQ;TOP2A;DSCC1;RECQL4;CDC45;PIF1;RAD51;BLM;RUVBL1;CHD1L;HMGA1
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	STAT5B;PBX1;ITGB1;PRKCZ;BATF2;BAD;VAV1;CSF1R;XRCC6;CSF2;SLC39A7;ST3GAL1;TREM2;CBFB;NCAPH2;IKZF3;NFAM1;CLPTM1;PRELID1;JAG2;MIR17HG;MFNG;CD80;KMT2A;EP300;LYL1;SLC25A5;SPI1;SLC4A2;SPINK5;ITGB6;MMP14;TNFSF9;RORC;NCKAP1L;SHH;AIRE;ARID2;TPD52;CTSL;BAK1;PNP;BATF3;SYK;LYN;RELB;TYRO3;FADD;HDAC4;FANCA;CDK6;LILRB1;DCSTAMP;IFNG;IL2RA;PTPN6;ZC3H8;TUSC2;IHH;SLAMF8;AMBRA1;MYH9;ACTB;FANCD2;AP3D1;PIK3R6;LILRB2;LRRC8A;GPS2;PDE1B;FBXO7;CYLD;IL1B;RIPK2;CCR7;ABL1;HLA-G;SOX12;IL1RL2;RNF41;IL4I1;SASH3;CLCF1;SMARCA4;CTNNB1;TCIRG1;RARA;LILRB4;FZD8;ZBTB7B;FOXJ1;PPARG;PHF10;HDAC5;LGALS9;MDK;SMARCD1;IRF8;JAK1;ADA;IL23A;FCER1G;TCF7;CR2;TCF3;CEBPG;EZH2;ZBTB7A;ANXA1;MAFB;TNFRSF9;CHD7;IL10;NRARP;WNT1;PIK3R2;IRF4;LGALS1;SMAD7;PTPRJ;IL11;IL6;FASN;ZFPM1;FZD9;INHBA
epithelial cell migration	epithelial cell migration;epithelium migration;tissue migration	MECP2;TACR1;IQSEC1;CORO1C;ADIPOR1;PAXIP1;FGFBP1;PLEKHG5;PTPRG;AAMP;DAB2IP;LOXL2;CLASP2;GFUS;MAP2K3;CIB1;PDPK1;VASH1;CORO1B;ARSB;CSNK2B;FGF10;IFNG;P2RX4;CARD10;RREB1;KANK2;PLXND1;PFN1;GLUL;MYH9;FAP;NOS3;PPARD;ZNF580;KLF4;NANOS1;RHOJ;HIF1A;VIL1;FGF18;FUT1;CORO1A;ABL1;PKN1;SNAI1;FAT2;LGMN;TESK1;EPHB4;PPARG;HBEGF;HDAC5;FGF2;PTK2;ANLN;TNF;ITGA3;GLIPR2;EMC10;AMOT;ACVRL1;PXN;ANXA1;TGFBR1;PDGFB;STAT5A;HAS2;S100A2;MAP4K4;PPM1F;ITGA2;ITGB3;DNAJA4
morphogenesis of a branching epithelium	morphogenesis of a branching epithelium;morphogenesis of a branching structure	SHH;SOX10;PAK1;DCHS1;AREG;TGM2;FGF10;SEMA3C;PLXND1;GNA13;IHH;SIX4;PPP1CA;PKD1;BMP2;GRB2;PAX8;FKBPL;ABL1;HS3ST3B1;GZF1;HS3ST3A1;TBX3;CTSZ;CTNNB1;ST14;KDM5B;KRAS;PHB2;HOXA5;NKX3-1;HNF1B;MDK;FGF2;TNF;TIE1;PLXNA1;LAMA5;LRP5;GCM1;PDGFA;DDR1;IL10;NRARP;WNT1;SOX8;RASIP1;SIRT6;MECP2;SMO;COL4A1;MMP14;FIGNL2
G1/S transition of mitotic cell cycle	G1/S transition of mitotic cell cycle;cell cycle G1/S phase transition	CRLF3;ANKRD17;CUL3;ARID1A;KMT2E;PPP2CA;SMARCE1;BCL7B;PRKDC;WAC;CUL2;BRD7;LSM10;CCL2;INO80;AKT1;CDC6;ACVR1B;MUC1;RFWD3;ITGB1;CYP1A1;DPF1;PPP3CA;CCND3;MEPCE;EIF4E;KIF14;CDK7;CASP2;PSME1;CDK4;RPTOR;ARID2;CUL1;GSPT1;AIF1;PPP6C;E2F3;CCND1;BCL7C;CCNA2;STIL;CDK6;FGF10;CTDSP2;TAF10;PTPN6;RPA2;KANK2;DPF2;RRM1;AMBRA1;CDKN2C;PKD1;ACTB;TFDP1;CCNE2;E2F7;KLF4;PSME3;FBXO7;CDC34;SMARCA4;RRM2;BID;CDC25A;E2F1;CDKN3;PHF10;SMARCD1;CDK1;EZH2;GTSE1;EIF4EBP1;IQGAP3;CCNE1;BCL7A;POLE;INHBA;PLCG2;METTL13;PAGR1;MN1;PAF1;MAP3K11;SOX2;PHB2;GLI1;FAM83D
mitotic centrosome separation	mitotic centrosome separation;centrosome separation	CHEK1;CEP85;NEK2;NSFL1C;NDE1;RANBP1;KIF11;AURKA;CNTROB
regulation of neurogenesis	regulation of neurogenesis;regulation of nervous system development	MECP2;SMO;HAPLN3;SEMA6B;PLAG1;SEMA7A;STK25;ARHGAP4;SIRT2;ULK2;DIP2B;SHH;ACAN;FXR2;SOX10;XRCC2;SRRT;PLXNA2;KIAA0319;SORL1;BAIAP2;LYN;TGM2;SYT4;MAP2K2;VCAN;WDR62;IFNG;SEMA3C;ULK1;PLXND1;L1CAM;CRABP2;HES7;TRAK1;CDKL5;GDI1;TRIM11;BMP2;PLXNA4;ANKRD27;MYRF;CUX1;RTN4R;PLXNB3;HDAC1;HIF1A;IL1B;HDAC2;ACE;ANXA2;RND2;CLCF1;S100A10;NF2;CTNNB1;RELA;LTA;KRAS;SKIL;CX3CL1;RASSF10;TRPV2;DBN1;SHANK3;ASPM;BIN1;MDK;FGF2;SEMA3F;SLC7A5;TNF;HES5;PLXNA1;SKI;EZH2;HEY1;LIMK1;HEY2;LIF;GPER1;HES6;CHD7;LPAR3;HES2;LRP4;IL6;HAPLN4;ITPKA;SOX8;LRP8;EPHB2;KIF14;TPPP;TNFRSF21;NSUN5;RARA;LRRTM2;DKK1;TYMP
negative regulation of mononuclear cell proliferation	negative regulation of mononuclear cell proliferation;negative regulation of lymphocyte proliferation;negative regulation of leukocyte proliferation	CD80;SLC4A2;MAD1L1;SCRIB;TNFRSF21;SHH;LYN;LILRB1;TSPAN32;IL2RA;PTPN6;CD300A;IHH;HAVCR2;TYROBP;LST1;LILRB2;HLA-G;PKN1;IL4I1;LGALS9C;LILRB4;ZBTB7B;FOXJ1;LGALS9;GAL;IL10;ARG2;RASSF5;SCGB1A1;GSTP1
negative regulation of natural killer cell mediated cytotoxicity	negative regulation of natural killer cell mediated cytotoxicity;negative regulation of natural killer cell mediated immunity	TGFB1;GFER;MICA;KLRC1;KIR2DL4;HLA-B;CRK;LILRB1;HAVCR2;SERPINB9;HLA-G;ARRB2;LGALS9;SERPINB4
symbiont entry into host	symbiont entry into host;symbiont entry into host cell	CTSL;TPCN2;ILF3;XPR1;AVP;RNASEK;JPT2;RPSA;ICAM1;TYRO3;TRIM21;TRIM8;SIGLEC1;TRIM11;SLC3A2;CCR5;FURIN;RFPL2;CBL;HYAL2;SIVA1;CTSB;SLC7A1;EXOC7;ITGAV;SLC52A2;LGALS9;CDK1;TRIM26;ITGA5;CR2;VPS18;NPC1;CD55;LGALS1;SERPINB3;HAVCR1;PTX3;NECTIN1;ITGA2;ITGB3;CLDN6
interleukin-1 production	interleukin-1 production;regulation of interleukin-1 production;interleukin-1 beta production;regulation of interleukin-1 beta production	INAVA;TLR8;LILRA2;GSTP1;SIRPA;NLRP12;FFAR1;GSDMD;IFNG;HK1;HAVCR2;TYROBP;SERPINB1;RIPK2;CCR7;HDAC2;NLRC4;ARRB2;RELA;CX3CL1;PANX2;LILRA5;LILRB4;SPHK1;LGALS9;NLRP2;ELF4;TNF;ANXA1;IL10;IL6;ARG2;GIT1
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	TUBA8;ARL8B;MX2;TUBB1;NME1;SRPRA;ARL11;RRAGD;GIMAP8;RAB26;GNA12;HBS1L;PIP4K2B;GNL3L;ARF5;EIF5;EEF1A1;SRPRB;ARL3;SAR1A;GNAZ;GIMAP6;RAB11A;EFTUD2;EEF2;BMS1;DIRAS1;RAB20;GIMAP7;RAB37;MFHAS1;CPLANE2;RTCB;RASL11B;ARF6;GNAT1;DNM2;ARL9;RHOQ;AGAP1;RAP2A;RASD2;CDC42;RAB9B;NOA1;RAB9A;GNAT2;RHOV;EIF5B;RAB5C;HRAS;SEPTIN9;GIMAP1;GNAQ;DNM1;ARL4A;GNAI3;GSPT2;RAB35;EIF2B2;ARL14;ARFRP1;GTPBP4;RAB22A;GSPT1;ARHGAP35;RAB40B;RAB42;TSR1;GNAO1;RAB8A;TGM2;RAB31;RAB1B;ACSM6;ERAS;DNM1L;RTKN;MFN1;RAP1BL;ADSS2;GNA13;TUBA4A;RABL6;RHOBTB2;RAC3;ARF3;GNA15;GBP4;SEPHS1;ARL4D;GPN2;RHOJ;TUBA1C;ARL2;RHOD;NRAS;IFT22;IRGQ;RAB3D;TUBB4B;GNA11;GPN1;RAB39B;RND2;RALA;KRAS;TUBA1B;RHOG;ARL8A;TUBB;MFN2;RHEBL1;EHD4;TUBG1;RAN;RAB3B;GNL1;GNAS;TUBA4B;TUBA1A;TUBA3D;TUBB6;AGAP3;TUBB3;RRAD;NKIRAS2;RHOF;EHD1;PDE6G;CNGB1;NME2;MPPED2;SLC19A1
