representative	grouped_terms	genes
signaling receptor activator activity	signaling receptor activator activity;receptor ligand activity;signaling receptor regulator activity	INHBA;LIF;CSF3;ARTN;CXCL8;TNFSF14;CXCL14;FGF17;HAMP;STC1;IL11;HGF;BGLAP;SEMA3B;FGF10;CXCL10;IL17D;OXT;IL24;TTR;TGFB3;CCK;AREG;SEMA4F;IGF2;ADM;C1QTNF12;THPO;EDN3;UCN;ENHO;CCL24;TNFSF12;GDF15;NGF;CCL2;VEGFD;BMP4;FGF11;GNRH1;TYMP;IL1RN;PGF;WNT5B;MDK;PTHLH;CCL3L3;SEMA3E;CCN3;CLEC11A;BMP1;PENK;SEMA6B;FNDC5;OGN;CCL8;GFER;CD320;IL6;CGA;CCL22;THNSL2;TNFRSF11B;GNRH2;CMTM3;TAFA1;BTC;PTN;DLL1;NPFF;CCL19;BMP10;IL32;GH1;CCL18;CCL16;CGB7;WNT9A;SEMA3D;NDP;EFEMP1;NBL1;TRH;CD70;NTF3;BMP8B;EGFR;CALCA;NRG4;FGF5;CDC42EP2;SECTM1;LHB;BDNF;METRN;SEMA3F;TNFSF13;CXCL3;FLT3LG;CCL11;SEMA4C;IL33;NMB;QRFP;GDF7;VEGFA;IL1B;CSF1;TNFSF13B;C5;WNT9B;SEMA4A;SEMA6A;INHBB;MIA;FGF16;BMP2;GDF10;JAG1;CCL14;IL34;CTF1;NPPC;IGF1;C1QTNF4;FLRT2;VEGFB;CMTM7;DGKQ;VEGFC;DLL4;SLURP1;S100A4;LTA;PF4;CMTM5;CHGB;CD80;GREM1;SEMA4D;WNT10B;RABEP2;NTF4;GDF11;ASIP;FBN1;BMP5;CCL3;GRN;GDNF;NPPA;APLN;POMC;BMP8A;CCL7;HSPA1A;SEMA4B;MTRNR2L8;FST;TMEM35A;PRRT1;MRAP2;WFIKKN2;DKKL1;LY6H;ESR2;LYPD1;IL18BP
nuclear periphery	nuclear periphery;nuclear matrix	MORC3;PRKCD;PHF10;KIN;HNRNPU;PSMA6;SRPK1;AKAP8;CASK;SNW1;CFL2;SMARCC1;SMARCC2;ZNF350;LRIF1;PHACTR3;BRD7;GFI1;MORC2;ZNF326;GMCL1;SMARCA4;SMARCB1;HNRNPA2B1;NONO;HLTF;NUP205;ARID2;PIAS1;HNRNPM;RAD21;NUP93;EBNA1BP2;PCNA;SMARCE1;DAG1;PBRM1;YY1;AHCTF1;NUFIP1;NUP153;ARFGEF1;XPOT;PPIG;POLA1;STAG2;HAT1;DCAF7;PSPC1;PRPF40A;TPR;FIGN;NUP107;ACTL6A;SCAF8;STAG1;SMC3;SMC1A;ALOX5
positive regulation of mRNA catabolic process	positive regulation of mRNA catabolic process;RNA destabilization;mRNA destabilization	HNRNPD;CPEB3;PDE12;RBM24;EIF4ENIF1;CSDE1;HNRNPU;CNOT6;DCP1A;METTL16;PAIP1;CNOT8;EXOSC8;TOB1;DIS3;CNOT10;CNOT4;TNRC6A;CAPRIN1;YBX1;FTO;RC3H2;MLH1;SYNCRIP;TNRC6B;DHX36;YTHDF2;DIS3L2;CNOT1;ROCK2;YTHDF3;ELAVL1;PNPT1;CNOT7;DCPS;TUT4;PUM2;CELF1;GIGYF2;DHX9;TUT7;QKI;PATL1;PUM1;METTL14;ROCK1;EXOSC9;PARN
amino acid activation	amino acid activation;tRNA aminoacylation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds	RARS1;CARS1;QARS1;HARS2;FARSA;KARS1;QRSL1;MARS1;NARS2;LARS2;YARS1;NARS1;WARS2;HARS1;MARS2;GARS1;IARS2;RARS2;SARS1;PARS2;DARS2;IARS1;TARS3;DARS1;FARSB;EPRS1;TARS1;LARS1;AARS1;AASDH
DNA-templated transcription elongation	DNA-templated transcription elongation;transcription elongation by RNA polymerase II	EAF2;KAT7;PARP1;INTS2;PWWP2A;SART3;HNRNPU;INTS13;GLYR1;WDR43;PAF1;INTS14;USP15;IWS1;CCNK;SETD2;MED6;TCERG1;WDR82;CDK12;EAPP;ZNF326;CDK13;ENY2;NCBP2;POLR1F;RNF168;MED7;NCBP1;LARP7;MED21;MED4;INTS12;ELP2;INTS8;ELP4;PBRM1;CTR9;PCID2;MED14;ZMYND11;ELOA;RTF1;TCEA1;ZMYND8;CDC73;INTS7;MED1;SUPT16H;MED23;SCAF8
recombinational repair	recombinational repair;double-strand break repair via homologous recombination	NSMCE2;WDR48;SETD2;WRN;MAGEF1;FEN1;SLF2;ZFYVE26;EXD2;INO80;MORF4L1;NSMCE3;TP53BP1;MCM2;RNF169;ATM;FIGNL1;KAT5;RIF1;MCM5;ARID2;ING3;HTATSF1;RAD21;XRCC5;MMS22L;MCM8;RMI1;NIPBL;LIG3;YY1;SLF1;NUCKS1;ERCC4;INIP;FANCM;ACTR2;RPA1;FANCB;MCM4;RECQL;ZMYND8;NBN;EPC1;ZGRF1;EPC2;PALB2;SMCHD1;TOPBP1;TRRAP;MCM3;ACTL6A
cytoskeleton-dependent intracellular transport	cytoskeleton-dependent intracellular transport;transport along microtubule;microtubule-based transport	CCDC186;IFT172;BLOC1S5;FLOT2;TTC21B;KIF3B;PAFAH1B1;ARL3;BICD2;MAK;STAU1;LCA5;KIFAP3;HSBP1;DYNC2LI1;NEFH;HNRNPU;MAP1B;OPA1;ARMCX3;LCA5L;IFT57;DST;UXT;RPGR;TERF2;TMEM201;IFT88;LRPPRC;FBXW11;RAB1A;HOOK3;HTT;TUB;SPAST;KIF3A;IFT140;AGTPBP1;TUBB;DYNC1I2;IFT74;CDC42;FYCO1;KIF1B;KIF13A;COPG2;SYNE2;APP;TUBA1B;CCDC88A;BICDL1;SPG11;DYNC1H1;AP3M1;WDPCP;AP3B1;ACTR10;PRICKLE1;IFT122;RAB6A;IFT81;TRAK2;CLUAP1;PCM1;MYO5A;SUN1;RHOT1;KIF5B;COPG1;PURA;KIF28P;RABGEF1;WDR35;DPCD;CCDC40;CCDC39;DNAAF2;DNAH11;NEK10;GAS8;KIF27;AQP4
DNA-templated transcription initiation	DNA-templated transcription initiation;transcription initiation at RNA polymerase II promoter	TAF9;PAXIP1;TAF3;GTF2A2;KAT7;TAF9B;PWWP2A;TAF7;DPY30;TAF1;GTF2B;ARID1A;GLYR1;PSMC6;TAF6;MED12;TAF4;SUB1;TAF2;KMT2A;ARID1B;GTF3C4;MED13;TRMT112;BRD7;MED6;RBBP5;GTF2E1;CAND1;SMARCA4;SMARCB1;HMGB1;POLR1F;DR1;SMARCA5;MED7;MYOCD;TFAM;DHX36;ATF7IP;CDK7;MED21;THRA;MED4;POLR2D;GTF2A1;TAF8;MITF;PCID2;SETX;MED14;ELOA;RSF1;ASH2L;MED1;EP300;NCOA6;MED23;MACROH2A1;BDP1
regulation of sister chromatid segregation	regulation of sister chromatid segregation;metaphase/anaphase transition of mitotic cell cycle;regulation of mitotic metaphase/anaphase transition;metaphase/anaphase transition of cell cycle;regulation of metaphase/anaphase transition of cell cycle	CDC6;SMARCD3;HNRNPU;ARID1A;ZW10;BECN1;CDK5RAP2;SMARCC1;SMARCC2;PSMG2;ANAPC7;MAP3K20;ARID1B;DYNC1LI1;NSMCE2;IK;CUL3;BRD7;SMARCA4;SMARCB1;ATM;KAT5;ARID2;RIOK2;RAD21;ANAPC5;SMARCE1;PBRM1;PCID2;CDC23;SPDL1;SMARCA2;INCENP;RB1;HECW2;APC;TPR;ANAPC1;ACTL6A;CDC27;PHF10
basal transcription machinery binding	basal transcription machinery binding;basal RNA polymerase II transcription machinery binding	TBP;RUVBL1;RPRD1B;SMYD3;RTRAF;DRAP1;NOP58;SUPT4H1;GTF2A2;TAF7;TAF1;ERCC5;NCOA3;HNRNPU;GTF2B;RPRD1A;WDR43;PAF1;ESRRB;SMYD2;LLPH;PCIF1;URI1;ZNF326;UVSSA;WAC;RPRD2;ELP2;AHR;ELP4;GTF2A1;CTR9;DHX9;AGO1;ERCC4;CDC73;SCAF8
RNA stabilization	RNA stabilization;negative regulation of RNA catabolic process	HNRNPD;RBM24;EIF4ENIF1;YBX3;CSDE1;HNRNPU;METTL16;PAIP1;THRAP3;LARP1;NRDE2;AXIN2;TAF15;YBX1;SYNCRIP;DHX36;NSUN2;NAF1;ELAVL1;DKC1;PHAX;LARP1B;IREB2;DHX9;QKI;TENT5C;PARN;TRDMT1;MAPK14;NBAS;TOB1;SLIRP;LRPPRC;HNRNPAB
DNA-directed RNA polymerase complex	DNA-directed RNA polymerase complex;RNA polymerase complex;nuclear DNA-directed RNA polymerase complex	MMS19;PRIM1;POLR1E;TAF9;TAF3;GTF2A2;POLA2;TAF9B;MNAT1;POLR3C;TAF7;TAF1;GTF2B;GTF2H2C;TAF6;PAF1;TAF4;TAF2;POLR2C;POLR1B;GTF2E1;PRIM2;ENY2;POLR1F;POLR2B;CDK7;POLR3K;PEX2;GTF2H3;PRIMPOL;POLR2D;GTF2A1;POLR3A;TAF8;CTR9;POLR3B;RTF1;TCEA1;CDC73;POLA1;TRRAP;MCM3
primary lysosome	primary lysosome;azurophil granule	VNN1;FUCA1;ABCA13;DSN1;ATP11B;FAF2;FRK;PLAC8;STXBP2;TMEM30A;DPP7;PSMD1;GLB1;PRDX6;MAGT1;NFAM1;CCT8;PRKCD;CD68;TUBB4B;RNASE2;PA2G4;VAMP7;ATP8A1;BPI;CEACAM6;PIGR;TUBB;FPR1;GDI2;CKAP4;GNS;SNAP23;CEACAM8;DNAJC13;ARG1;MAPK1;DEFA4;ACLY;DYNC1H1;PRTN3;SNAP29;ACTR10;MNDA;PYGB;AZU1;CPNE3;LYZ;CCT2;MPO;LAMP2;RNASE3;ACTR2;ACP3;PSEN1;STX7;ELANE;RETN;DNAJC3;DEFA3;FUCA2
methylated histone binding	methylated histone binding;methylation-dependent protein binding	MORC3;PWWP2A;TAF7;TAF1;KDM7A;GLYR1;ZCWPW2;NCAPD3;CDYL;LRWD1;TDRD3;TP53BP1;ING3;MPHOSPH8;KDM4A;ZZEF1;SUZ12;CHD8;NCAPG2;PWP1;KDM4C;SPIN1;ZMYND11;KDM5A;CBX1;ZMYND8;ZZZ3;CBX3;ATRX;MSH6;CBX5;BPTF
precatalytic spliceosome	precatalytic spliceosome;U2-type precatalytic spliceosome	SF3A3;ZMAT2;SNRPB;LSM2;PRPF38B;SNRPD2;SNU13;WBP4;SF3B4;LSM3;PRPF4;LSM8;SART1;CWC27;EFTUD2;SNRPD3;SNRPD1;SNRPG;SF3A1;IK;CWC22;SNRPGP15;SF3B1;PRPF6;MFAP1;SNRPB2;MAGOHB;SF3B2;DHX16;SF3B6;SNRPE;SF3B3;PRPF8;SMU1;SNRNP200
DNA duplex unwinding	DNA duplex unwinding;DNA geometric change;DNA conformation change	FBH1;SSBP1;ASCC2;RFC4;POLQ;MNAT1;XRCC6;MCMDC2;NAV2;MRE11;ASCC1;SUB1;WRNIP1;WRN;DTD1;MCM2;MCM5;DHX36;XRCC5;G3BP1;ASCC3;CHD8;MCM8;RAD50;RFC5;DHX9;SETX;RFC3;FANCM;MCM4;RECQL;POT1;NBN;PURA;ZGRF1;MCM3;DDX3X;ZRANB3;HMGB1;HNRNPA2B1;TOP2B
MLL1 complex	MLL1 complex;MLL1/2 complex	TAF7;DPY30;TAF1;C17orf49;HCFC1;TAF6;TAF4;E2F6;KMT2A;MCRS1;TEX10;RBBP5;KANSL1;CHD8;RNF2;ASH2L;PHF20;MGA;HCFC2
regulation of establishment of protein localization to chromosome	regulation of establishment of protein localization to chromosome;regulation of protein localization to chromosome, telomeric region;positive regulation of establishment of protein localization to telomere;positive regulation of protein localization to chromosome, telomeric region;protein localization to nuclear body;protein localization to Cajal body;regulation of establishment of protein localization to telomere;protein localization to nucleoplasm;establishment of protein localization to telomere;regulation of protein localization to Cajal body;positive regulation of protein localization to Cajal body	CCT4;CCT3;CCT8;WRAP53;CCT7;TERF1;CCT6A;TCP1;CCT5;DKC1;CCT2;GNL3L;MACROH2A1;LARP7;ZNF827;POT1
dosage compensation by inactivation of X chromosome	dosage compensation by inactivation of X chromosome;sex-chromosome dosage compensation	HNRNPU;JARID2;LRIF1;CDYL;SUZ12;PCGF5;YTHDC1;SMCHD1;XIST;MACROH2A2;MACROH2A1
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex;spliceosomal snRNP complex	SF3A3;STRAP;ZMAT2;SNRPB;LSM2;SNRPD2;PRPF40B;FMR1;LSM11;PPIH;SNU13;LSM1;SF3B4;LSM3;PRPF4;LSM8;SART3;SART1;AAR2;EFTUD2;SNRNP27;SNRNP40;SNRPD3;DDX20;SNRPD1;SNRPG;GEMIN2;SF3A1;SLU7;SNRPGP15;SF3B1;TGS1;PRPF6;PRPF18;SNRPB2;USP39;HTATSF1;LARP7;SF3B2;SF3B6;SNRPE;SF3B3;DDX46;PRPF8;ARFGEF1;GEMIN5;PRPF40A;SNRNP200
histone acetyltransferase activity	histone acetyltransferase activity;peptide-lysine-N-acetyltransferase activity;peptide N-acetyltransferase activity;N-acetyltransferase activity	KAT8;JADE1;KAT14;NAA40;TAF9;KAT7;PHF10;TAF1;NCOA3;GTF2B;KAT6A;NAA50;TADA2A;GTF3C4;CREBBP;BRPF3;KAT5;ING3;KAT6B;MCM3AP;CLOCK;HAT1;SRCAP;EP300;NCOA1;ESCO1;NAA30;NAA10;NAA20;NAT1;NAT10;TMEM68;SMARCE1
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	UBE2A;SPOPL;PER1;RTN4;TRIOBP;ARIH1;GABARAPL2;SH3KBP1;UBE2J1;UBE2G1;RPS27A;SMAD5;PSMA3;LAPTM5;MFN2;STX8;RBX1;PRKACA;RPA2;FZD5;FAF2;PRKN;CACYBP;PSMD1;FANCL;DLG3;TMBIM6;PRDX6;TRIM37;PARP1;RRAGA;TRIP4;JAK1;KCNH2;USP25;WRAP53;SPART;PER3;HSPA9;PRKAR2B;SUMO1;UBE2N;CACUL1;CRK;ABCB1;STAM;DBT;PA2G4;RALB;USP13;BAG2;BECN1;SCN5A;YWHAE;DAZAP2;RPL11;GSK3B;LRPPRC;YWHAZ;PCBP2;TXNIP;SUMO2;ERLIN2;UBE2K;PRKACB;CUL4A;PACRG;ABI2;CUL3;UBASH3B;BLZF1;TUBB;SLF2;DET1;AXIN2;TSG101;FAF1;EIF4E2;STAT1;RNF20;RALA;HLTF;CUL2;CUL5;RPL23;SUMO3;TUBA1B;NAE1;MFHAS1;TANK;TCP1;KDM4A;PIAS1;CUL1;XRCC5;RPL5;GLMN;PRKAR2A;CALR;ITCH;DNM1L;HERC2;CCT2;SLF1;SPOP;JKAMP;CCDC50;PIAS2;HSPA5;UBXN7;RB1;DERL1;BAG5;APC;SHPRH
transferase activity, transferring one-carbon groups	transferase activity, transferring one-carbon groups;methyltransferase activity;S-adenosylmethionine-dependent methyltransferase activity	METTL1;KMT5A;SETMAR;SUV39H2;PRDM11;METTL22;METTL9;FTSJ1;NDUFAF5;SETD1B;LCMT1;SETD4;BMT2;PCMTD2;METTL6;ATIC;TRMT12;DPH5;BCDIN3D;TARBP1;SMYD3;CARNMT1;COQ3;METTL8;EMG1;BUD23;ATPSCKMT;FTCD;NSUN5P2;PCMTD1;METTL2A;NSUN3;SHMT2;TRMT11;FBLL1;PRDM2;MTFMT;METTL15P1;PRMT5;METTL3;TRMT10C;SMYD4;NSD1;SMYD1;SETD6;GCSH;METTL13;EEF1AKMT2;NSUN7;MTR;ETFBKMT;PCMT1;RNMT;TPMT;NSD3;METTL15;TRMT1L;ICMT;METTL16;TRMT2B;MRM2;TRMT5;TYW3;METTL5;JARID2;SMYD2;SETDB1;GART;THUMPD3;SETDB2;KMT2A;SHMT1;METTL2B;FDXACB1;TRMT44;DIMT1;SETD2;PCIF1;TRMT61B;LCMT2;TRMT112;TGS1;TRMT13;ZCCHC4;FTSJ3;ARMT1;PRDM4;NSD2;METTL25;SETD3;KMT5B;EEF1AKMT1;NSUN2;KMT2D;METTL18;SUZ12;PRMT6;FAM98B;PNMT;TRMT9B;PRMT3;FBXO11;TRMO;PRDM5;CMTR2;ASH1L;METTL14;GNMT;ALKBH8;TRDMT1;KMT2C;PRDM10
protein import into nucleus	protein import into nucleus;import into nucleus	CHP1;KPNA6;RGPD8;NUP50;IPO7;TNPO3;ECT2;POLA2;JAK2;SYK;POM121B;PRKCD;RAN;EIF4ENIF1;RAB23;UBR5;KPNA4;SUMO1;ZPR1;PTTG1IP;KPNA1;NUTF2;TXNIP;EFCAB7;STK3;IPO11;RPL23;KPNB1;SPG11;IPO5;NUP93;TNPO1;ELAVL1;NUP133;PRICKLE1;NUP88;PIK3R1;CD36;NF1;NUP153;NUP35;APPL1;HEATR3;PSEN1;MED1;EP300;IPO9;NUP214;TPR;CSE1L;NUP107;IPO8;NUP155;MAPK14
somatic diversification of immune receptors	somatic diversification of immune receptors;somatic diversification of immune receptors via germline recombination within a single locus;somatic cell DNA recombination;somatic diversification of immunoglobulins;somatic recombination of immunoglobulin gene segments	NSD2;HMGB1;TP53BP1;ATM;RNF168;DCAF1;RIF1;MLH1;HMCES;CD40LG;KMT5B;IL10;PTPRC;LIG4;SANBR;CTNNBL1;YY1;MCM3AP;XRCC4;NBN;PRKDC;MSH6;MSH2;TFRC;NHEJ1
regulation of DNA-templated transcription initiation	regulation of DNA-templated transcription initiation;regulation of transcription initiation by RNA polymerase II;positive regulation of DNA-templated transcription initiation;positive regulation of transcription initiation by RNA polymerase II	TAF9;PAXIP1;TAF3;GTF2A2;PWWP2A;TAF7;TAF1;PSMC6;TAF6;MED12;TAF4;SUB1;TAF2;MED13;MED6;CAND1;HMGB1;MED7;DHX36;ATF7IP;MED21;THRA;MED4;GTF2A1;TAF8;MITF;PCID2;SETX;MED14;MED1;MED23;MDC1
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity	AREL1;PPIL2;SH3RF2;FBXL22;RBX1;UBR4;NEDD4L;KCMF1;PRKN;UBE2O;RCHY1;RNF185;RBBP6;UBE3C;FANCL;FBXO4;TRIM37;PPP1R11;UBE3D;PRPF19;WWP1;ATG3;RNF39;UHRF2;ZMIZ1;UBR5;TRIM35;TRIM32;NFX1;HERC2P3;FBXO30;FBXO40;RMND5A;ASB1;MED12;MARCHF8;RNF139;CBLL1;RNF181;RNF180;RPGR;ZNRF3;COP1;RNF121;UBE4B;UBE2K;CUL4A;ARIH2;NSMCE2;CCNB1IP1;TRIP12;CUL3;MED6;CDC42;GID4;TRIM44;RNF41;NT5C2;XIAP;UBR1;MARCHF7;RNF20;VPS11;RNF6;MKRN1;HLTF;CCAR1;UBR3;PDZRN3;RNF168;RC3H2;MED7;BIRC7;TRIM2;UBE3A;UBR7;RNF11;ATG5;BIRC2;ZNRF2;TRIM24;PIAS1;RNF38;PEX2;MED21;UBR2;ITCH;KIAA1586;MARCHF6;BRAP;HERC2;MIB1;RNF111;RNFT1;HECW1;TRIM23;PIAS2;RNF2;HUWE1;TRIM13;PCGF5;LTN1;UFL1;RNF13;HECTD1;MYCBP2;MED1;PJA2;HECW2;HERC3;UBE4A;RABGEF1;TRIM55;SHPRH;RNF216
positive regulation of translation	positive regulation of translation;positive regulation of amide metabolic process	SAMD4A;NPM1;EIF5A;EIF6;POLR2G;PKM;METTL8;NGRN;FMR1;EIF2B5;CDK5RAP1;PRR16;CCL5;CNBP;METTL3;EIF3E;TRMT10C;FASTKD2;LARP4B;EIF4G2;HNRNPD;CPEB3;EIF4G1;GUF1;PLD1;YBX3;CSDE1;HNRNPU;NAT10;PAIP1;EIF2AK4;METTL5;UHMK1;LARP1;EIF3D;FASTKD3;MTOR;PCIF1;ZCCHC4;DHX29;YBX1;RBM3;ERBB2;SYNCRIP;EIF4G3;USP16;DHX36;YTHDF2;HABP4;RPL5;YTHDF3;ELAVL1;EIF3C;LARP1B;DHX9;RPL26;KHDRBS1;METTL14;SSB;PRKDC;DNAJC3;ITGA2;RPS4X;DDX3X;PICALM;EPHA4;PRKCD;LRRTM3;SP1;ROCK2
response to insulin	response to insulin;cellular response to insulin stimulus	UPRT;ATP2B1;FUT7;SOS2;SOS1;CPEB2;SMARCC1;PTPN11;GSK3B;PIK3C2A;ADIPOR1;MTOR;EEF2K;SP1;KANK1;PRKCB;RAF1;GAB1;BCAR3;STAT1;FER;DENND4C;RAB10;GPLD1;GCLC;XBP1;USO1;TBC1D4;PPARA;IL10;MAPK1;RAB8A;OSBPL8;NCOA2;SESN2;MYO1C;ZBED3;SORL1;PDPK1;IDE;PRKCQ;INSIG2;HDAC9;SGCB;EPRS1;PIK3CA;HADHA;NCL;EPM2AIP1;GRB14;NUCKS1;MYO5A;CAV2;CAT;PIK3R1;GRB2;APPL1;PRKAA1;HMGCS2;RB1;STXBP3;NCOA1;RETN;PRKDC;ALPL;APC;PHIP;SYAP1;VPS13C;MAPK14
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	PRKAA2;SEC14L2;HSD17B7;ERLIN2;CFTR;ARV1;FDFT1;ACLY;SC5D;SREBF2;INSIG2;CYP51A1;FDPS;MBTPS2;PRKAA1;HMGCS2;APOB;MSMO1;IDI1;DHCR24;HMGCS1;HMGCR;ERG28;SQLE
cell cycle checkpoint signaling	cell cycle checkpoint signaling;negative regulation of cell cycle phase transition	CEP63;MDC1;RNASEH2B;USP28;MAD1L1;RPA2;SPC25;FBXO4;TAOK3;PRPF19;RAD1;SDE2;SYF2;MRE11;CDC6;EIF2AK4;CRADD;ZW10;CDK5RAP2;BRCC3;PTPN11;PSMG2;ABRAXAS1;MAP3K20;PROX1;DYNC1LI1;CUL4A;IK;WAC;GNB1L;TP53BP1;ATM;NAE1;FOXN3;NSUN2;RINT1;TIPRL;ATR;RAD17;RAD9B;CDC5L;RAD50;GIGYF2;PCID2;SPDL1;INIP;RPL26;CLOCK;ETAA1;MBTPS2;TAOK1;UFL1;NBN;INCENP;INTS7;PRKDC;UIMC1;APC;TPR;TOPBP1;MSH2;MAPK14;KANK2;METTL13;USP47;MYO16;FHL1;BRD7;RBL2;DLG1;RAD21;RBL1;ACVR1;CDC73;RB1;MACROH2A1
establishment of vesicle localization	establishment of vesicle localization;vesicle localization	CADPS;EXOC6B;KLHL12;TRAPPC4;SNF8;MKKS;KIF1A;ATP9A;PICALM;LIN7A;RAB7A;TRAPPC3;SNAP25;CCDC186;BLOC1S5;SDC4;KIF3B;PRKN;UNC13B;PAFAH1B1;SAR1B;FAM91A1;DNM2;KIFAP3;SNAP91;CHMP2A;STAM;C17orf75;EXOC8;EXOC3;TRAPPC13;TMED2;EXOC6;PPP6C;GBF1;FBXW11;STARD3NL;RAB1A;HTT;KIF3A;CLASP1;CUL3;FYCO1;TRAPPC6B;TSG101;KIF13A;TMED10;SNAP23;CLASP2;BICDL1;TRAPPC10;SPG11;AP3M1;VPS4B;SNAP29;EXOC5;AP3B1;CDH3;EXOC1;PDCD6IP;TRAK2;EXOC2;AP1G1;MYO5A;AP1AR;TRAPPC8;TRAPPC11;RAB11A;KIF5B;SYNJ1;TBC1D23;PSEN1;TRIP11;NLGN1;SYN1;VPS33A;CDH2;MYO1A;USO1
RNA polymerase II preinitiation complex assembly	RNA polymerase II preinitiation complex assembly;transcription preinitiation complex assembly	TAF9;TAF3;GTF2A2;TAF7;TAF1;GTF2B;PSMC6;TAF6;TAF4;TAF2;MED6;CAND1;HMGB1;DR1;MED7;ATF7IP;MED21;THRA;MED4;GTF2A1;TAF8;MED14;MED1;MED23;POLR1E;SMARCA4;SMARCB1;BDP1
NuA4 histone acetyltransferase complex	NuA4 histone acetyltransferase complex;H4/H2A histone acetyltransferase complex	RUVBL2;MORF4L2;VPS72;MEAF6;RUVBL1;KAT8;POTEF;YEATS4;POTEJ;POTEKP;MORF4L1;KAT5;ING3;EPC1;EPC2;TRRAP;ACTL6A
demethylase activity	demethylase activity;histone H3 demethylase activity;histone demethylase activity;protein demethylase activity	KDM5D;UTY;HR;KDM6B
positive regulation of telomerase activity	positive regulation of telomerase activity;regulation of telomerase activity	PTGES3;CCT4;WRAP53;PARM1;MAPKAPK5;TNKS;TCP1;MAPK1;XRCC5;NAF1;PRKCQ;NEK7;DKC1;CCT2;POT1;PARN;PKIB;HNRNPD;TERF1;HNRNPA2B1;SMG6
chromosome separation	chromosome separation;regulation of chromosome separation	ZW10;CDK5RAP2;NCAPD3;PSMG2;ANAPC7;CSNK2A1;DYNC1LI1;NSMCE2;IK;CUL3;ATM;RAD21;ANAPC5;DIS3L2;NCAPG2;SMARCAD1;PCID2;SMC2;CDC23;SPDL1;INCENP;RB1;APC;TPR;SMC4
maintenance of sister chromatid cohesion	maintenance of sister chromatid cohesion;maintenance of mitotic sister chromatid cohesion	NAA10;NSMCE2;SLF2;TNKS;NIPBL;SLF1;RB1;ATRX;MACROH2A1
negative regulation of cell cycle process	negative regulation of cell cycle process;negative regulation of cell cycle	METTL13;FBXO4;TRIM37;TAOK3;PRPF19;RAD1;SDE2;USP47;SYF2;MDM1;MRE11;CDC6;CHMP2A;EIF2AK4;TMEM67;NUBP1;CRADD;ZW10;WAPL;CDK5RAP2;NAA10;MYO16;TERF2;BRCC3;PTPN11;PSMG2;ABRAXAS1;MAP3K20;PROX1;DYNC1LI1;CUL4A;IK;TERF1;FHL1;BRD7;NME6;WAC;GNB1L;TP53BP1;ATM;SMARCA5;NAE1;RBL2;TNKS;FOXN3;NSUN2;DLG1;RINT1;RAD21;TIPRL;ATR;RAD17;RAD9B;CDC5L;RAD50;GIGYF2;PCID2;RBL1;SPDL1;INIP;RPL26;CLOCK;ETAA1;MBTPS2;TAOK1;UFL1;RPS6KA2;ACVR1;CDC73;NBN;BAZ1B;INCENP;INTS7;RB1;ATRX;PRKDC;UIMC1;APC;TPR;TOPBP1;MACROH2A1;MSH2;MAPK14;SIRT1;PPP1R13B;TRIM35;TAF6;THAP5;GMNN;HECA;MYOCD;PTPN3;GMNC;IL10;IPO5;YTHDC2;PTPRK
extracellular structure organization	extracellular structure organization;extracellular matrix organization;external encapsulating structure organization	ELF3;ANGPTL7;ADAMTS4;ITGB3;PTX3;MMP3;ADAMTS13;MMP17;SPINT1;APLP1;MATN1;COL8A2;COL28A1;COL14A1;ITGA8;PAPLN;FOXF1;SMOC2;COL2A1;COL12A1;ABI3BP;ABL1;MMP24;ADAMTS14;COL6A1;TPSAB1;MMP2;MYH11;ADAMTSL2;HPSE2;SMAD3;HAS2;BCL3;MAD2L2;AEBP1;TNXB;CTSK;LUM;HPN;NFKB2;BMP1;CST3;EFEMP2;FERMT1;HAS1;COL9A1;ADAMTS9;DPT;TLL2;IL6;ANTXR1;CRISPLD2;CYP1B1;SULF1;COL27A1;VWA1;MMP16;FOXF2;TNFRSF11B;TEX14;MFAP4;LOXL3;TMPRSS6;FGFR4;COL15A1;MATN2;COL9A3;MELTF;MMP19;FBLN1;ECM2;CMA1;FKBP10;PDGFRA;NOTCH1;COLGALT1;ADAMTS16;ADAMTS8;ADAMTS10;COL5A3;ERO1A;PBXIP1;RUNX1;FOXC2;COL18A1;TGFBI;COL17A1;HAS3;EMILIN1;COL4A3;SH3PXD2B;SPINK5;COL9A2;TCF15;CCDC80;ZNF469;TNFRSF1A;LRP1;ADAMTS1;ADAMTSL4;LAMB1;B4GALT1;WDR72;MIA;COL4A5;BMP2;COL4A4;COL4A1;FLRT2;COL5A1;TGFBR1;EGFLAM;COL11A2;DDR2;MMP28;FKRP;ADAM15;GREM1;SOX9;COL16A1;SLC2A10;TNFRSF1B
