representative	grouped_terms	genes
myofibril	myofibril;contractile fiber;sarcomere	MYL2;ANKRD1;AHNAK;SDC4;STYXL2;FBXO22;TNNT2;MYL9;PARVB;ACTN1;PLEC;TRIM32;LDB3;MYO18B;KRT8;NRAP;MYH7;FXR1;JUP;HRC;ATP2B4;PDLIM3;CSRP3;DCTN4;MTM1;MYBPC3;MYPN;C10orf71;MYH13;ACTN2;SYNE2;SYNC;TCAP;SCN1A;FHOD3;KLHL41;MYOM2;FKRP;TRIM63;ALDOA;TRIM54;CAB39;CAPZB;KCNE1;PARVA;KY;BAG3;HOMER1;DNAJB4;DST;JPH1;TPM2;UNC45B;PDLIM5;DNAJB6;HSPB1;DES;SCO1;ASB2;MYH15;CAV3;STUB1;PPP3CB;MYOM3;ITGB1BP2;SYNM;TMOD1;PDE4DIP;SYNPO2L;PYROXD1;XIRP2;NEBL;RYR2;FLNC;LMOD3;ANK2;CASQ2;CRYAB;TNNC1;SORBS2;PPP1R12B;MYOZ2;ANK3;PPP2R5A;SVIL;ACTC1;SMPX;TPM1;NBR1;SCN5A;CMYA5;PSMA6;PGM5;TNNI1;CAVIN4;CFL2;GLRX3;MYH6;MYOM1;SLC2A1;HABP4;CACNA1C;TTN;JPH2;CALM3;OBSL1;OBSCN;CASQ1;SYNPO2;SLC8A1;MYOT;DMD;FHL2;NEXN;PALLD;ADPRHL1;NOS1AP;DAG1;VCL;KLHL40;CDK5R1;GJA1
protein localization to mitochondrion	protein localization to mitochondrion;establishment of protein localization to mitochondrion;protein targeting to mitochondrion	MTX2;COX18;MTERF4;TOMM40L;PARL;NPEPPS;TOMM6;TIMM8B;CSNK2A2;OXA1L;TIMM17B;VPS11;NDUFA13;SREBF2;FIS1;TOMM40;TIMM23;MTX1;TOMM7;SIRT4;BCAP31;PMPCB;SH3GLB1;ROMO1;GSK3A;AIFM1;MFF;HSPA4;TIMM21;TIMM23B;TIMM22;TOMM70;MAIP1;GRPEL1;SAE1;TIMM8A;MOAP1;HAX1;BCS1L;AP3B1;PITRM1;SAMM50;TOMM20;CHCHD4;TOMM22;UBE2L3;PINK1;AGK;HK2;HSPA1L;PRKN;TIMM44;MAPT;ARIH2;DNM1L;TIMM50;MFN2;TIMM17A;MAVS;AKT1;MTCH2;HK1;DNAJC15;HUWE1;TIMM10;FZD5
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity;NADH dehydrogenase activity;NAD(P)H dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	NDUFA7;NDUFB2;NDUFV2;NDUFB8;NDUFB7;NDUFB4;NDUFAB1;NDUFB3;NDUFC1;NDUFA11;NDUFB10;NDUFS8;NDUFB5;NDUFA13;NDUFS5;NDUFA1;NDUFS7;NDUFB11;NDUFS3;NDUFB6;NDUFA8;NDUFS2;NDUFA6;NDUFC2;FOXRED1;NDUFS6;NDUFV1;NDUFA4;NDUFA10;NDUFA5;NDUFS1;NDUFA9;NDUFB9;NDUFV3;NDUFA12;DMAC1;NDUFS4;AIFM1;ENOX1;NQO2;CBR4;DHRS4;DCXR;AIFM2
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process	ETFBKMT;PEX7;ACOT7;ACADM;SCP2;HACL1;PHYH;PEX2;AUH;ACADS;PEX13;MCEE;GCDH;ABCD2;CPT2;PLA2G15;ECH1;DECR1;AKT2;ECI1;CRAT;MCAT;ACAA2;ABCD3;ABCD1;PCCB;CPT1B;ACOX1;ABCB11;ETFA;HADH;ECI2;ACAA1;ILVBL;ACAT1;HSD17B4;LPIN3;NUDT19;CPT1A;MLYCD;EHHADH;ACADVL;ETFDH;PCCA;PLIN5;LEP;LONP2;CROT;LPIN1;IRS2;ETFB;ACACB;HADHB;ACOX3;ABHD2;ADIPOQ;AKT1;HADHA;HSD17B10;ACAT2;PPARA;SORD;LDHD;SLC16A1;PGD;DCXR;HOGA1;FAH
mitochondrial electron transport, NADH to ubiquinone	mitochondrial electron transport, NADH to ubiquinone;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity	NDUFA7;NDUFB2;NDUFV2;NDUFB8;NDUFB7;NDUFB4;NDUFAB1;NDUFB3;NDUFC1;NDUFB10;NDUFS8;NDUFB5;NDUFS5;NDUFA1;NDUFS7;NDUFS3;NDUFB6;NDUFA8;NDUFS2;NDUFA6;NDUFC2;NDUFS6;NDUFV1;NDUFA4;NDUFA10;COQ9;PARK7;NDUFA5;NDUFS1;NDUFA9;NDUFB9;NDUFV3;PINK1;DLD;NDUFS4;DNAJC15;NDUFA12
protein-RNA complex assembly	protein-RNA complex assembly;protein-RNA complex organization	GEMIN4;SRPK1;EIF3B;XRCC5;LSM2;DHX9;SF3A1;EIF3G;RUVBL1;EIF3M;SNRPD3;SNU13;DDX20;GEMIN2;CELF2;AGO1;RPL38;RPS5;SLU7;CLP1;MRPS7;PUF60;EIF3L;EIF3J;NOL3;NOPCHAP1;EIF2S2;AAR2;SNRPG;CELF1;EIF3K;DHX29;SRPK3;BOP1;EIF3F;RPSA;RRS1;GEMIN8;CRNKL1;SNRPE;DHX30;DDX46;DDX1;RPL5;MRPL20;DENR;MRM2;SNRPGP15;PRKRA;WDR77;POLR2D;NCBP1;CDC73;SF3B3;EIF3C;RPLP0;GEMIN5;DDX28;MDN1;TXNL4A;HTATSF1;PRPF6;EIF5;ERAL1;PRKDC;EIF3I;SRPK2;RUVBL2;SNRPC;SNRNP200;SHQ1;STRAP;FASTKD2;EIF3A;RAMAC;PRPF8;PRMT5;RPLP0P6;EIF2S3B;RPL23A;ZRSR2;EIF2S3;KIF5B;VCP;TFIP11;KLC1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	ETFBKMT;ACOT4;PEX7;ACOT7;CBS;ACADM;MTHFS;HIBADH;SCP2;GNPDA1;HACL1;PHYH;GNPDA2;SLC25A44;ADHFE1;SORD;PEX2;AUH;ACADS;LDHD;SLC16A1;PEX13;ATP2B4;MCEE;GCDH;BCAT2;ABCD2;ALDH5A1;HIBCH;GPT;GOT2;SHMT1;BCKDHA;CPT2;PLA2G15;ECH1;DECR1;AKT2;ECI1;CRAT;AASDHPPT;GLUD1;ARG2;MCAT;ACAA2;DLST;RIDA;ABCD3;ABAT;PPM1K;DDO;ABCD1;QDPR;MCCC2;PCCB;CPT1B;ACOX1;ABCB11;ETFA;HADH;GCSH;PGD;ECI2;ACAA1;ILVBL;ACAT1;GOT1;DCXR;HSD17B4;LPIN3;TST;NUDT19;CPT1A;MLYCD;ALDH6A1;ACADSB;EHHADH;ACAD8;ACADVL;ETFDH;ALDH1L1;BCKDHB;PCCA;PLIN5;LEP;LONP2;CROT;LPIN1;IRS2;KYAT1;DLD;ETFB;MCCC1;ACACB;SCLY;ALDH4A1;AASS;HADHB;ACOX3;DBT;HOGA1;ABHD2;FAH;GLUL;ADIPOQ;AKT1;MPST;HADHA;HSD17B10;ACAT2;PPARA
peroxisome	peroxisome;microbody	ACOT4;PEX7;DHRS7B;ACSL4;HMGCR;SCP2;IDH2;HACL1;DHRS4;PHYH;PEX2;FIS1;PEX13;PMVK;ABCD2;PNPLA8;TRIM37;PEX5L;TTC1;ECH1;ACOT2;PEX3;CRAT;MYO5A;PEX1;PRDX5;SOD1;RIDA;ABCD3;MFF;AGPS;DDO;AOC1;SZT2;ABCD1;PEX19;ACOX1;VWA8;ECI2;ACAA1;HSD17B4;IDH1;NUDT19;PEX11A;ATAD1;MLYCD;ACSL1;ALDH3A2;CAT;PEX26;MPV17L;EHHADH;ACBD5;GNPAT;HSDL2;PLAAT3;PXMP2;LONP2;CROT;GRHPR;PEX12;NUDT12;NBR1;PEX14;DNM1L;ACOX3;PEX11B;MAVS;IDE;MUL1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	SFRP2;GHRL;GREM1;CXCL8;PIK3R6;ANGPTL7;PGF;IL6;AQP1;APLNR;SEMA3E;DCN;ADGRB3;CYP1B1;VEGFC;SEMA6A;ETS1;JCAD;CLDN5;ADAMTS9;NRP1;IL1B;CHI3L1;DLL1;RHOJ;ABL1;FGF2;RECK;SMAD1;CD40;CDH5;ISM1;NPR1;FOXC2;PLK2;PROK1;AKT3;TNFSF12;TLR3;TWIST1;SASH1;PTGIS;SMOC2;APOH;ADGRA2;CD34;MDK;NFE2L2;ECSCR;SERPINF1;TNFAIP3;SPRED1;PIK3CG;PRKD2;WARS1;ADGRB1;CXCL10;EPHA2;AMOT;ADAMTS1;BTG1;ADM;RHOB;ZC3H12A;CMA1;PLXND1;FLT1;PML;THBS2;PRKD1;EFNA1;TGFBR1;CEMIP2;GPR4;RAMP2;HHEX;TIE1;COL4A3;TGFB1;ANGPT2;THBS4;CX3CR1;CAMP;HMOX1;VASH1;PDCD6;CXCL12;SULF1;TBXA2R;DAB2IP;ENG;SP100;CTSH;PPARG;C3;RUNX1;ANXA3;FOXC1;ITGB8;ACVRL1;FUT1;RELA;CCL24;FASLG;PLCG1;LRG1;HRG;ECM1;PPP1R16B;NOS3;TEK;VEGFA;ANGPTL4;SPARC;KDR;PRL;ANGPTL3;CXCR4;CEACAM1;SPRY2;ITGB3;EFNA3;ATF2;VASH2
aminoacyl-tRNA editing activity	aminoacyl-tRNA editing activity;aminoacyl-tRNA metabolism involved in translational fidelity;regulation of translational fidelity	AARSD1;DTD2;VARS1;TARS2;IARS1;DTD1;AARS1;LARS1;IARS2;LARS2;RPS5;CDK5RAP1
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	SDHAF3;PRELID1;SIRT5;NDUFS5;MICU1;TIMM23;ARL2BP;AK2;SORL1;NDUFA8;MICU2;SOD1;COA4;AIFM1;NLN;PNPT1;PARK7;TIMM8A;NDUFS1;HAX1;REXO2;THOP1;PLAAT1;CHCHD2;CHCHD7;CHCHD4;STOML2;ALOX5;PINK1;AGK;OPA1;COA7;IMMT;CLPB;IGF2R;TRAP1;DIABLO;NBR1;SUOX;THEM4;STMP1;BLOC1S1;TUBB;CIAPIN1;TIMM10;TIMM8B;CYCS
lipid oxidation	lipid oxidation;fatty acid oxidation	PPARGC1A;SAMD1;ETFBKMT;PEX7;ACADM;ALOXE3;SCP2;HACL1;PHYH;PEX2;AUH;ACADS;PEX13;GCDH;ABCD2;SIRT4;CPT2;ECH1;DECR1;AKT2;ECI1;CRAT;ADH5;MCAT;ACAA2;ABCD3;KLHL25;ABCD1;CPT1B;ACOX1;ABCB11;ETFA;HADH;PDK4;ECI2;FABP3;ACAA1;ALOX15B;ILVBL;ACAT1;HSD17B4;CPT1A;MLYCD;ALOX5;EHHADH;ACADVL;ETFDH;PLIN5;LEP;LONP2;CROT;IRS2;ETFB;ACACB;ADIPOR1;HADHB;ACOX3;ADIPOQ;AKT1;MAPK14;HADHA;HSD17B10;ACAT2;PPARA;PRKAG2
iron-sulfur cluster assembly	iron-sulfur cluster assembly;metallo-sulfur cluster assembly	IBA57;NDUFAB1;LYRM4;CIAO2A;ISCA2;ISCA1;NFU1;NUBPL;CIAO2B;CIAO1;NUBP1;HSPA9;FXN;ABCB7;GLRX5;GLRX3;NFS1;CIAPIN1
metal cluster binding	metal cluster binding;iron-sulfur cluster binding	FDX1;POLR3F;CISD2;DPH2;TYW1;NDUFS8;SDHB;CISD3;PRIM2;NDUFS7;ERCC2;ISCA2;NDUFS2;RFESD;ISCA1;IREB2;NFU1;NUBPL;ABAT;NDUFV1;NDUFS1;NUBP1;LIAS;FBXL5;UQCRFS1;ELP3;ACO2;CISD1;GLRX2;FXN;ETFDH;GSTP1;POLE;GLRX5;ACO1;GLRX3;NFS1;CIAPIN1;FECH;CDK5RAP1
regulation of cardiac muscle cell contraction	regulation of cardiac muscle cell contraction;regulation of actin filament-based movement	GATA4;JUP;PLN;ATP1A2;AKAP9;DSG2;HCN4;ATP2A2;CAV3;RYR2;ADORA1;ANK2;DSC2;CAMK2D;DSP;SCN5A;CTNNA3;DLG1;CACNA1C;PDE4D;PKP2;KCNJ2;MYBPC3;TNNC1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS25;MRPS15;CHCHD1;MRPS18A;MRPS14;MRPL42;MRPS6;MRPS24;DAP3;MRPS7;MRPS28;MRPS33;MRPS22;MRPS9;MRPS31;MRPS2;MRPS10;MRPS11;MRPS18C;MRPS35;MRPS34;PTCD3;MRPS17;MRPS16;MRPS27;MRPS18B;MRPS23;MRPS5
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	PSMD12;PSMC4;PSMD13;PSMC6;PSMD6;PSMD4;ADRM1;PSMC5;PSMC3;PSMC2;PSMD8;PSMD7;PSMD9;PSMC1;PSMD14;PSMD11;PSMD3;PSMD1;PSMD2;PSME3
regulation of proteasomal protein catabolic process	regulation of proteasomal protein catabolic process;regulation of proteolysis involved in protein catabolic process	MTM1;WAC;BTRC;UBXN2A;MAP1A;TLK2;HSPBP1;PSMC6;BCAP31;RAD23B;KEAP1;GSK3A;PRICKLE1;PKD1;GLMN;DDA1;PARK7;DNAJB2;WFS1;TRIB1;UCHL5;PHF20L1;MAPK9;DET1;USP38;GSK3B;UFL1;STUB1;VCP;DDRGK1;RCHY1;PINK1;BAG6;UBQLN2;USP14;AURKA;GCLC;PRKN;ALAD;GIPC1;USP7;USP19;ZYG11B;USP13;RAD23A;UBQLN1;PSMF1;PSME3;XPO1;PSMC5;PSME3IP1;BAG2;PSMC3;AXIN2;PITHD1;USP5;PSMC2;AKT1;PIAS1;HECTD1;PRKACA;PSMC1;PSMD14;ARAF;FBXW8;USP9X;KLHL40;PDCL3;EGF;RPL5;CAV3;MAGEF1;TMEM168;CSNK2A1;HIPK2;UBE3A
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	APOO;MTX2;TOMM40L;TOMM6;TOMM40;MTX1;TOMM7;MICOS10;MICOS13;TOMM70;SAMM50;TOMM20;TOMM22;HSPA9;IMMT;CHCHD3;DNAJC11;CHCHD6;APOOL;MTX3;MFN1
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	CYP1A1;ATP4B;CXCL6;CSF3;PTGS2;SELE;PCSK1;BDKRB1;NR1D1;CXCL8;NOS2;PTGER4;IL6;CXCL3;VCAM1;CXCL1;CLDN1;DIO2;CITED1;RARA;CX3CL1;SRC;PTGFR;IL1B;ABL1;COL6A1;CD40;PELI1;IDO1;VIM;CXCL2;ACE;PLSCR4;PLCG2;SASH1;PTGIR;NOTCH1;MALT1;CARD8;CARD16;CCL2;NFKB2;CSF2RB;LITAF;CAPN2;TNFAIP3;TNFRSF1B;CASP1;CD96;F2R;CXCL10;AKAP12;C2;CXCL11;ADM;BMP6;FMO1;CTSG;ZC3H12A;AXL;MAPK3;NFKB1;MAPK8;NR1H3;MMP3;LTF;ZFP36;KLRK1;GCH1;LDOC1;SCARB1;FOXP1;IFNAR1;CX3CR1;CAMP;NFKBIZ;NOS1;STAP1;IRAK2;FOS;CASP7;IRAK4;TBXA2R;PLSCR3;SELP;DAB2IP;NFKBIA;SPON2;GBP2;CASP8;LGALS9;FOXP3;PABPN1;RELA;FASLG;NUGGC;GIT1;CD6;SBNO2;TNFRSF11A;GBP3;UPF1;IRF3;NOS3;PDCD1LG2;TLR4;LYN;CNP;ARID5A;PDCD4;FGFR2;BCL10;SLPI;IL12A;IRAK3;NAGLU;B2M;AHR;SSC5D
regulation of trans-synaptic signaling	regulation of trans-synaptic signaling;modulation of chemical synaptic transmission	NLGN4Y;GHRL;UNC13A;SYT4;PTGS2;CPLX3;PCDH17;KIT;NTNG1;PDE9A;SLC4A8;CPLX1;GPR158;PTN;NEURL1;APBA2;CHRDL1;ACHE;PLCB1;TACR1;FYN;SNCAIP;KCNMB4;CNTN4;TSHZ3;BCHE;BRSK1;MCTP1;INA;GRID2;PPFIA2;RARA;RASGRF2;SNAP25;CX3CL1;NTRK2;PLPPR4;APOE;NLGN4X;IL1B;ABL1;GNAI2;PLAT;MME;ADRA2A;PLK2;DRD2;ACE;RAP1B;NRG3;PRRT1;SV2B;SNCG;CELF4;SLC6A1;VGF;HRH1;CCL2;NTRK1;RIMS2;EGFR;TUBB2B;SLC1A1;NTF3;STX3;HAP1;RGS4;NLGN3;S100B;CLSTN3;SLC8A3;RASGRF1;F2R;ADGRB1;AKAP12;HTR2A;GRIA2;BAIAP3;P2RX3;PXK;GRIN3A;DLGAP1;SHANK2;BEGAIN;FER1L4;ASIC1;NRXN1;GRIK3;MAPK3;ROR2;FABP5;AGER;SHISA6;GUCY1B1;DGKE;PTPRA;CACNA1A;UNC13C;PRRT2;LRRC4C;DBN1;SLC24A1;GRIN2C;LZTS1;ADORA2B;GRIK4;ADORA2A;CRHR2;SYNGAP1;SORCS3;CDH1;DLG4;LRRTM1;SHANK3;GRID2IP;CNTNAP4;OTOF;NEFH;PLG;SYT12;CX3CR1;NFATC4;SYT1;CAMKV;DISC1;PPP3R1;CDC20;PPFIA3;CHRNA3;DNM1;SNX14;EGR2;MAPK8IP2;GRIN2D;SYBU;STXBP1;CACNB4;SHISA7;PLCG1;SHANK1;GIT1;NLGN2;GABBR1
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	SLF1;PA2G4;GLMN;CKB;PRKACB;RNF20;STX8;CUL1;UBASH3B;BRCA1;WFS1;TRIB1;NPLOC4;MOAP1;RANGAP1;SHPRH;RPL5;TNK2;DET1;CUL2;UBE2T;KDM4A;TUBA1B;PRKAR1A;OTUB1;USP2;GSK3B;UBE2A;HLTF;STUB1;PARP1;VCP;DDRGK1;UBE2G1;UBE2L3;TCP1;PINK1;CUL3;GPI;BAG6;HSPA9;AURKA;PACRG;LRPPRC;HSPA1L;PRKN;UBE2D4;BECN1;EIF4E2;RRAGA;UBE2D2;USP13;SCN5A;CUL5;LAPTM4B;DNM1L;SUMO3;MFN2;CUL4A;BAG2;JKAMP;SLC25A5;STAM;HERC2;FAF1;DBT;TPI1;MFHAS1;PRDX6;CCT2;AXIN2;NEDD8;PIAS1;YWHAE;APC;PRKACA;TUBB;APBB1;PSMD1;PRKAR2A;KCNH2;ATP6V0C;MUL1;SPOP;DLG3;SCAMP3;VCL;SLC22A18;DERL1;FZD5
SAM complex	SAM complex;MIB complex	MTX2;MTX1;MICOS10;MICOS13;SAMM50;HSPA9;IMMT;CHCHD3;DNAJC11;CHCHD6;APOOL;MTX3
endothelial cell migration	endothelial cell migration;epithelium migration;tissue migration;epithelial cell migration	SCG2;PTGS2;AGTR2;GREM1;NRP2;PTN;DCN;PLEKHG5;CYP1B1;VEGFC;DLL4;ETS1;SLIT2;JCAD;ROBO1;ADAMTS9;EFNB2;NRP1;APOE;RHOJ;ABL1;BMP10;FGF2;CD40;FLT4;CDH5;CLEC14A;FGF16;FOXC2;CARD10;PLK2;AKT3;TNFSF12;CCN3;GATA3;MMRN2;TMSB4X;SASH1;SMOC2;APOH;NOTCH1;ADGRA2;MEOX2;NFE2L2;SERPINF1;SPRED1;PIK3CG;PRKD2;LOXL2;ADGRB1;EPHA2;AMOT;RHOB;ZC3H12A;ANXA1;PLXND1;NR2F2;PRKD1;EFNA1;TGFBR1;PXN;PRCP;STC1;CORO1B;PLG;TGFB1;ANGPT2;SCARB1;FOXP1;HMOX1;VASH1;PDCD6;TBXA2R;DAB2IP;HDAC7;SP100;SH3BP1;RAB13;PPARG;ANXA3;LPXN;GFUS;ACVRL1;FUT1;AGT;PLCG1;PRKX;HRG;RIN2;P2RX4;ADTRP;NOS3;PDGFB;TEK;ANGPT1;VEGFA;SPARC;KDR;EPHB4;CEACAM1;ITGB3;DPP4;EGR3;SOX18;KIT;ENPP2;FERMT1;TACR1;PPM1F;KITLG;SRC;DOCK1;PLCG2;PTPRR;PKN3;CTSH;LRG1;PPARD;IFNG;FOXF1
regulation of cardiac muscle cell action potential	regulation of cardiac muscle cell action potential;regulation of action potential	AKAP9;DSG2;HCN4;ATP2A2;CAV3;SLC4A3;RYR2;CXADR;ANK2;DSC2;CAMK2D;DSP;CTNNA3;DLG1;CACNA1C;CALM3;PKP2;NOS1AP;CACNA2D1;SCN5A;ADRA1A;KCNJ2
sex-chromosome dosage compensation	sex-chromosome dosage compensation;X chromosome;sex chromosome	PCGF5;LRIF1;MACROH2A1;XIST
RNA localization to Cajal body	RNA localization to Cajal body;telomerase RNA localization to Cajal body;telomerase RNA localization;RNA localization to nucleus;positive regulation of telomerase RNA localization to Cajal body;regulation of telomerase RNA localization to Cajal body	RUVBL1;WRAP53;CCT8;CCT4;NOP10;NHP2;CCT6A;CCT5;CCT3;TCP1;CCT7;RUVBL2;SHQ1;CCT2;PARN;NAF1
translation preinitiation complex	translation preinitiation complex;eukaryotic 43S preinitiation complex;eukaryotic 48S preinitiation complex	EIF3B;EIF3G;EIF3M;EIF3L;EIF3J;EIF1B;EIF3K;DHX29;EIF3F;EIF3C;EIF3I;EIF2S1;EIF3A;EIF1AX
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process;nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	GPAT4;PMVK;PDK1;SUCLG1;MCEE;GCDH;MPC2;ACOT1;PDHB;ACOT2;DLST;HSD17B12;ACSS2;PDHX;OXSM;ABCD1;PDHA1;PDK4;ACAT1;HSD17B4;SUCLG2;NUDT19;ACOT11;MLYCD;ACSL1;ACSM5;FITM2;ACACA;SUCLA2;DLD;HMGCS2;ACOT9;PDK2;GPAM;ACACB;AASS;MMUT;DLAT;ELOVL6;OGDH;HACD1;HMGCS1;DGAT2;BPNT1;PANK4;MCCC2;TPST2;CROT;PANK1;DCAKD
regulation of cardiac muscle contraction by calcium ion signaling	regulation of cardiac muscle contraction by calcium ion signaling;regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	HRC;PLN;ATP1A2;ATP2A2;TMEM38A;RYR2;ANK2;CASQ2;CAMK2D;TMEM38B;CACNA1C;CALM3;PRKACA;SLC8A1;ATP1B1;DMD
protein insertion into ER membrane by stop-transfer membrane-anchor sequence	protein insertion into ER membrane by stop-transfer membrane-anchor sequence;EMC complex	EMC4;EMC7;EMC3;EMC6;EMC1;EMC8;WNK1;MMGT1;EMC10
epithelial cell proliferation	epithelial cell proliferation;regulation of epithelial cell proliferation	SFRP2;NOX5;GHRL;SCG2;ALDH1A2;KIT;CDKN1C;NR1D1;CLDN18;GPC3;PGF;HGF;IL6;NRP2;PTN;FERMT1;TACR1;HTR2B;APLNR;PTPRN;CLDN1;APLN;VEGFC;DLL4;JCAD;ROBO1;WNT10B;EFNB2;NRP1;APOE;IFT52;BMP4;LIPA;FGF2;FLT4;ZFP36L1;GLI1;IGFBP4;DAB2;PROK1;AKT3;DRD2;TNFSF12;CCN3;GATA3;MMRN2;SULF2;TWIST1;JAG1;B2M;EGFL7;APOH;NOTCH1;CCL2;CD34;EGFR;TBX1;MDK;SERPINF1;IGF1;TNFAIP3;CYP7B1;PRKD2;RASGRF1;LOXL2;EPHA2;DEAF1;BMP6;KDM5B;NLRC3;ST8SIA1;HES1;NR2F2;FLT1;MMP14;WNT16;PRKD1;HLX;TGFBR1;CCL5;ID2;DACH1;BAX;TBX2;ZFP36;TGM1;TIE1;NRARP;STAT6;COL4A3;TGFB1;OSR2;BMP5;THBS4;SCARB1;SMAD3;TP63;HMOX1;NFKBIZ;VASH1;PDCD6;ITGA4;CXCL12;SULF1;COL8A2;DAB2IP;ERN1;PPARG;CDKN1B;ACVRL1;LAMB1;VIP;FUT1;CCL24;PLCG1;FGL1;EPGN;AGTR1;PRKX;LRG1;EREG;NEAT1;ECM1;PPARD;PPP1R16B;CDK6;ACVR2A;LAMA5;SERPINB1;PDGFB;LAMC1;TEK;ERRFI1;TGFA;VEGFA;TCF7L2;SPARC;SIX4;IQGAP3;KDR;PRL;FST;CEACAM1;FGFR2;ITGB3;SIX1;DLX5;IL12A;ESR1;EGR3;VASH2;JAML
peroxisomal matrix	peroxisomal matrix;microbody lumen	ACOT4;PEX7;SCP2;HACL1;DHRS4;PHYH;ECH1;ACOT2;CRAT;PRDX5;ABCD3;AGPS;DDO;ACOX1;ECI2;ACAA1;HSD17B4;IDH1;NUDT19;MLYCD;CAT;EHHADH;GNPAT;LONP2;CROT;GRHPR;NUDT12;ACOX3;IDE
nuclear DNA-directed RNA polymerase complex	nuclear DNA-directed RNA polymerase complex;RNA polymerase complex;DNA-directed RNA polymerase complex	GTF2H1;TRRAP;CRCP;POLA2;POLR2I;POLR3D;TAF9;POLR1F;POLR2J;POLR2J3;MMS19;GTF2H2;POLR2G;LEO1;MYZAP;POLR3F;USP22;POLR3E;PEX2;POLR3C;POLR2F;GTF2E1;PRIM2;POLR2L;PRIM1;ERCC2;TAF8;TAF9B;POLR1B;POLR3GL;POLR1A;GTF2H2C;POLR1E;MCM3;TAF7;POLR2D;TAF6L;TAF6;CDC73;TAF4;CTR9;POLR2E;PAF1;POLR2B;POLR2C;POLR3H;GTF2F1;POLR3K;POLR3B;POLR3A;PRIMPOL;RPAP1;POLRMT
protein transmembrane transporter activity	protein transmembrane transporter activity;macromolecule transmembrane transporter activity	TOMM40L;SEC61G;TIMM17B;PEX2;TOMM40;TIMM23;PEX13;TOMM7;TIMM23B;TIMM22;TOMM70;TMED10;SEC61A2;TOMM20;TOMM22;PEX12;PEX14;AZGP1;TIMM17A;SEC63;AP4M1;SLC15A4;ABCC5
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex	ATP5PF;ATP5MC1;ATP5ME;ATP5MJ;ATP5PO;ATP5PD;ATP5F1E;ATP5MF;ATP5F1C;ATP5MG;ATP5PB;ATP5F1A;ATP5MC2;ATP5MC3;ATP5F1B;PPIF;DMAC2L
regulation of protein localization to chromosome, telomeric region	regulation of protein localization to chromosome, telomeric region;regulation of establishment of protein localization to telomere;positive regulation of protein localization to chromosome, telomeric region;positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to chromosome;protein localization to nuclear body;regulation of protein localization to Cajal body;positive regulation of protein localization to Cajal body;protein localization to Cajal body	WRAP53;TERF1;CCT8;CCT4;CCT6A;CCT5;CCT3;TCP1;CCT7;GNL3L;CCT2;MACROH2A1;LARP7;DKC1
