representative	grouped_terms	genes
cell activation involved in immune response	cell activation involved in immune response;leukocyte activation involved in immune response	LY9;CD19;POU2AF1;CCL3;SWAP70;CD28;DOCK11;EOMES;NOTCH2;FGL2;SLAMF6;LEF1;PTPRC;TGFB1;ATP7A;DOCK10;CD40LG;LAMP1;JAK1;HLA-DRA;KMT2A;PTK2B;IL13RA2;PSEN1;RORA;APLF;NLRP3;ANXA1;CDH17;DOCK2;STXBP3;SLC18A2;MDK;NFKBID;RAC2;CCR6;CD74;KIT;FOXP3;VAMP7;BTK;ITGAL;CD1C;F2RL1;CD46;FOXP1;AICDA;PGLYRP1;HLA-DRB1;PIK3CD;CLNK;TBX21;RABGEF1;CD84;CD300A;JUNB;CLEC4E;GAB2;CD86;GAPT;RNF8;LFNG;GPR183;SYK;CD244;LRP1;PIK3CG;RAB44;HMGB1;RIF1;NMI;PTPN6;SOCS5;NCKAP1L;SUCNR1;TNFSF13;NFKBIZ;FCGR3A;SH2D1B;LCP1;HLA-DMB;ITM2A;LYN;TYROBP;ABL1;FCGR2B;SOCS3;TNFSF18;SEMA4A;ATAD5;ITGB2;GRN;IL33;APP;RC3H2;IL12RB1;VAMP8;LOXL3;CD180;TICAM1;HAVCR2;TCIM;IL18;RARA;IL10;LAT;PYCARD;STXBP1;CORO1A;STAT6;CD177;RIPK2;PLCG2;TREM2;CR1;SCNN1B;CLEC4D;CD80;MFNG;MYD88;IL4R;PAXIP1;BATF;CBL;FGR;NDFIP1;MILR1;EXO1;TNFSF4;TMEM98;GATA2;FER;ADA;MYB;PHF14;RNF168;S100A13;PTGDR
transforming growth factor beta receptor superfamily signaling pathway	transforming growth factor beta receptor superfamily signaling pathway;transmembrane receptor protein serine/threonine kinase signaling pathway	USP9Y;COMP;SFRP4;LTBP2;LTBP1;FMOD;CILP;RUNX2;CHRDL1;SPRY1;COL3A1;NOTCH2;LPXN;SPRY2;LEF1;PCSK6;ZEB1;TWSG1;COL1A2;TGFB1;SPRED2;ITGB5;GDF10;ASPN;SKI;GDF15;GDF3;SFRP2;LRP2;CCN1;TGFBR1;FBN1;CRIM1;CRB2;BMP6;LOX;LTBP4;HIVEP1;INHBA;NBL1;FUT8;ACVR1;ELAPOR2;GLG1;JUN;FOS;LTBP3;NEO1;CDH3;BMP4;TSC22D1;SMPD3;EGR1;VASN;SAP30L;HTRA1;FSTL1;SKIL;PDCD4;GPC3;SPART;SIN3A;LEFTY1;ADAM17;SMAD2;GREM1;APPL2;TGFBR3;RBPJ;TGFB3;NODAL;SULF1;INHBB;FNTA;LRRC32;ARID4B;ATF2;SNX6;SINHCAF;ZFYVE9;BMPR2;DACT2;SLC2A10;ING2;TMPRSS6;SIRT1;WNT1;TGFB2;HPGD;SNX25;IL17RD;SUDS3;KDR;ING1;SMURF2;HTRA4;FERMT1;SPRED1;SKOR1;EXT1;SMAD9;SMURF1;PELO;SNW1;PMEPA1;CHST11;ZNF451;TMEM100;ZEB2;HES1;SPRED3;ABL1;KCP;WNT5A;PML;FSTL5;SORL1;CTDSPL2;SMAD4;HFE;ARRB2;BMP2;THBS1;WWTR1;AMH;LRP1;SPTBN1;EMILIN1;GLCE
outer membrane	outer membrane;organelle outer membrane;mitochondrial outer membrane	SLC44A2;PRKN;HMOX1;MTX1;CYB5R3;GK;VDAC1;SLC22A3;FUNDC2;CYB5B;STMP1;BAK1;PINK1;LRPPRC;COASY;MFF;BPHL;STING1;CISD1;BRI3BP;MTCH1;MAOB;MSTO1;DNAJC11;SFXN2;MTX2;ASS1;TOMM40L;MFN2;APOO;ACSL6;CHCHD3;UBB;VDAC2;MAVS;HADHB;PI4KB;BOK;ACSL1;NIPSNAP2;MUL1;RHOD;DCAKD;IMMT;TOMM7;VDAC3;MTCH2;MTARC2;NUTF2;TAFAZZIN;SYNE4;DELE1;TOMM22;SAMM50;RTN4IP1;NLRX1;ACACB;TOMM40;AKAP1;TMEM53;BNIP1;RHOT2;TSPO;PLD6;CPT1B;ABCB6;MICOS10;HINT2;FUNDC1;MT3;COX14;ATP5MC2;ATP5MC3;HAX1;TOMM6;PLEC;DMPK;CPTP;FIS1;MGST3;STARD7;CYB5A;RETSAT;MTARC1;TUFM;PHB2;CHCHD6;MICOS13;MIGA2;MIEF2;AIFM2;GPAM
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	TIMM8A;PDCD5;TIMM23;COX18;TOMM5;AIP;HSPA1L;UBE2L3;AKT1;AGK;BAP1;IMMP1L;MTERF4;RALA;BCAP31;TIMM10;PRKN;SREBF2;MTX1;TIMM22;MIPEP;ATP5IF1;SIRT4;PINK1;PITRM1;PARL;ABLIM3;TIMM29;MFF;AIFM1;DNAJC15;MTCH1;MTX2;TOMM40L;MFN2;RNF31;MAIP1;FZD5;TIMM21;FBXW7;TOMM7;MTCH2;PMPCB;TOMM22;CHCHD4;SAMM50;PMPCA;UBL5;DNAJC19;TOMM40;TIMM50;TSPO;ROMO1;TIMM13;PAM16;TIMM17B;HAX1;MAPT;TOMM6;FIS1;BCS1L;OXA1L;TIMM8B;NDUFA13;TIMM44;MAVS
chemotaxis	chemotaxis;taxis	CXCL13;CXCR4;CCL4;CNR2;CCL3;CXCL14;SWAP70;MMP2;ACKR2;ANO6;LEF1;TGFB1;IL16;TPBG;ITGA2;PRKCQ;CCL22;PDGFD;DUSP1;CCR4;VAV3;SMOC2;ENPP2;CXCL16;ANOS1;STAP1;EGR3;GPNMB;CMTM3;CCL5;SCG2;CCN1;SLIT2;CMKLR1;S1PR1;BST1;FGF16;ROBO1;LYST;TMSB4X;CYP19A1;PTK2B;CCL26;LOX;ANXA1;NBL1;DOCK2;NEDD9;MDK;SEMA3E;RAC2;CCR6;CD74;ITGA1;BMP4;FGF2;PARVA;KIT;RYK;THBS4;GPSM3;F2RL1;DPP4;EDN1;PTN;PDGFRB;CXCL12;PRKD2;KLRK1;ROBO3;CXCL9;VAV1;DPEP1;PIK3CD;ADAM17;IL34;GREM1;FLT1;CCR5;JAM3;CXCL10;XCL2;GPR183;NRP2;ANGPT2;SYK;SEMA3C;LPAR1;MOSPD2;F7;BMPR2;C3AR1;SERPINE1;GPR18;CCL3L3;BIN2;SEMA7A;TGFB2;GDNF;PIK3CG;NR4A1;EDNRB;CCL28;S100A4;XCL1;MAPK1;KDR;PRKD1;HMGB1;ARHGEF5;RAC1;HGF;PDGFRA;P2RX4;CXCR3;C5AR1;NCKAP1L;SUCNR1;JAML;IL1B;MTUS1;CCL14;PLA2G7;CSF1R;CRK;CMTM5;CALCA;CXCL11;FLRT2;RHOA;CCL24;PIP5K1A;CYP7B1;UNC5C;STX3;MYCBP2;SEMA6B;CH25H;ACKR3;LYN;ADGRA2;ITGAV;WNT5A;TNFSF11;RIN3;NRG1;CTSG;CMTM7;SEMA4A;CCL16;LSP1;ADAM10;AMOT;FPR3;ITGB2;ARRB2;SEMA3A;SERPIND1;THBS1
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of cell-cell adhesion	TNFRSF13C;CARD11;IL7R;ITGA4;RHOH;CD28;LCK;CD70;CD3E;CD5;RUNX3;TESPA1;LEF1;CD4;PTPRC;IL2RG;PRKCQ;HLA-E;RASAL3;CD6;IL1A;ZAP70;EGR3;PPP3CA;CCL5;STAT5B;CBFB;CD40LG;SIRPG;HLA-DRA;SOX4;CD27;NLRP3;ANXA1;THY1;FOXO3;SKAP1;PIK3CA;IGF1;MDK;NFKBID;EPO;CD74;IL6ST;FOXP3;B2M;FUT4;CD46;HLA-DPA1;DPP4;PDCD1LG2;ETS1;KLRK1;GCNT1;DUSP10;HLA-DRB1;CHST2;VAV1;YES1;HLA-DOA;GLI2;ICOS;HLA-DQA1;HLA-DPB1;HLA-DOB;IGFBP2;SIRPA;CD86;TNFSF9;DOCK8;WNT10B;NCK1;CD44;SYK;NCK2;IL2RA;ABL2;GLI3;CD83;GP1BA;XCL1;HMGB1;BCL10;PTPN6;SMARCC2;SOCS5;NCKAP1L;HLA-DRB5;NFKBIZ;IL1B;PHF10;ARID2;RHOA;HLA-DMB;MAP3K8;HLA-DQB1;LYN;HES1;TNFSF13B;ABL1;IL1RL2;TNFRSF14;TNFSF11;RELA;SMARCE1;ITGB2;IL12RB1;FCHO1;BTN2A2;HAVCR2;BMI1;CYLD;IL18;RARA;FYN;CCDC88B;PYCARD;HLA-A;ADAM8;ARID1B;KITLG;CORO1A;ZBTB1;PNP;VCAM1;VNN1;RIPK2;CD55;RUNX1;CR1;ICOSLG;SELP;SMARCC1;CD80;CXCL13;MMRN1;JAK1;DENND6A;SERPINF2;NODAL;MEGF10;F11R;EMILIN1;WNT5A;CTSG;PLAUR;IL10;KIFAP3;MFSD2B;PIK3R6;CX3CL1;IL4R;SASH3;AIF1
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex	ATP5PB;ATP5PD;ATP5F1A;ATP5PF;ATP5F1EP2;ATP5F1E;ATP5MK;ATP5MF;ATP5F1C;ATP5F1B;ATP5MJ;ATP5ME;ATP5MC2;ATP5MC3;ATP5MC1;ATP5MG;ATP5PO;ATP5F1D;DMAC2L;ATP5MGL
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	MTLN;ACADM;HSD17B4;ETFDH;HADHB;IVD;HADH;ETFA;ACAD10;ACAA2;HADHA;ACACB;MLYCD;GCDH;CPT1B;MCAT;ECHS1;CRAT;ACADVL;DECR1;AKT2;HSD17B10;ACAA1;ECH1;ACADS;ECI2;ACAT1;ACOT8;PLIN5;ETFB;ADIPOQ;ECI1;LEP;FABP3;PRKAG2;KLHL25;CYP4V2;PHYH;ILVBL;ALOXE3
sarcomere	sarcomere;myofibril;contractile fiber	PDLIM5;CASQ2;NOS1AP;CALM1;CACNA1D;TMOD1;MYOM1;RYR2;SCN5A;KLHL41;CACNA1C;ANK1;LMOD3;MYPN;PPP1R12B;SLC8A1;STK11;LRRC39;FBXO22;TNNT1;MYOZ2;HOMER1;MYH6;ATP2B4;ACTN2;MYH2;SCN1A;PPP2R5A;C10orf71;CAPN3;MYOM2;MYZAP;MYOM3;HSPB1;DMD;TRIM54;TTN;JPH2;MYBPC1;FRG1;ALDOA;KLHL40;KCNE1;NEBL;TPM1;STYXL2;MYBPC2;MYL9;OBSL1;FLNC;CRYAB;LRRC10;KY;MYO18B;FLNA;TCAP;ANK3;PSMA6;MYH7;TNNT2;ADPRHL1;PARVB;CSRP3;NRAP;CASQ1;SORBS2;MYBPC3;CALM3;TNNC1;HRC;CAV3;TNNI3;FHOD3;MYLK2;KCNN2;XIRP2;PLEC;TNNI1;OBSCN;STUB1;MYH1;ANKRD2;MYL3;FHL2;MYL2;PDE4DIP;TWF2;KCNJ8;IDO1
intermediate filament organization	intermediate filament organization;intermediate filament;intermediate filament-based process;intermediate filament cytoskeleton organization;intermediate filament cytoskeleton	KRT6A;KRT4;KRT13;KRT78;KRT20;KRT6C;KRT14;INA;KRT10;EPPK1;NEFM;KRT5;KRT83;KRT16;KRT15;PLEC;KRT27;KRT6B;KRT24;KRT17;NEFL;KRT86;KRT85;KRT25;KRT31;KRT71;KRT79;KRT81;EIF6;NARF;KRTAP5-1;GPER1;KRTAP11-1;SOD1;DTNA;HSDL1
peroxisome	peroxisome;microbody	DHRS4L2;IDH1;NUDT7;TYSND1;MVK;PEX1;ABCD2;PEX26;VWA8;PEX10;ACOX1;MPV17;PXT1;TMEM35A;ATAD1;DHRS7B;SERHL2;PEX16;LONP2;ABCD1;XDH;CAT;FABP1;HMGCL;CRYM;TKT;SZT2;RIDA;EHHADH;MFF;STING1;PEX11B;GNPAT;AOC1;PEX19;ACSL6;SOD1;MPV17L;HSD17B4;EPHX2;MAVS;AGXT;ACSL1;MUL1;PEX11A;NUDT17;MTARC2;ISOC1;HSDL2;PHYH;ACOT2;PECR;MLYCD;GSTK1;DHRS4;CRAT;ACOT4;PRDX5;PLAAT3;FIS1;GRHPR;SYT7;ACAA1;ECH1;ECI2;ACOT8;MAP2K2;PMVK;PEX14;PXMP2;IDH2
transmembrane transporter complex	transmembrane transporter complex;transporter complex	CACNA1D;NDUFA5;SCNN1D;CLIC5;HTR3A;GRIN2C;DLG2;ATP1B1;RYR2;CATSPERB;CHRNA10;SCN5A;CACNA1G;GRIN2A;KCNAB2;MICU2;CACNA1C;UQCC3;KCNIP2;GABRB3;KCNJ5;LRRC38;ATP6V0C;CACNG7;GABRR2;NDUFS1;NDUFB5;PRKACA;TTYH1;CNGA1;CCDC51;CHRNB4;KCNA4;KCNMB3;KCNH2;SCN1A;CATSPER3;NDUFAF1;FXYD1;NALCN;PORCN;UQCRHL;HVCN1;UQCRC2;AKAP6;KCNE1;WDR93;ABCA2;NDUFA12;ATP6V0B;NDUFA2;UQCRH;TPCN2;ABHD12;KCNH3;KCNF1;UQCRFS1;NDUFA3;GABRG2;CLCNKB;NDUFV2;KCNQ1;CLCNKA;TTYH2;SCN2B;NDUFAB1;GABRB1;CATSPER1;ATP1A3;VWC2;ABCC8;NDUFA6;TRPC3;UQCRFS1P1;ATP6V0D1;NDUFS2;NDUFA9;KCNJ8;NDUFB3;UQCRQ;NDUFB4;UQCR11;NDUFC1;ATP6V1F;KCNJ11;NDUFS5;NDUFB1;CALM3;NDUFA1;KCNJ12;ABCB6;CACNB2;UQCRB;NDUFA4;TPCN1;NDUFB2;UQCR10;NDUFB6;NDUFA8;SMDT1;DMAC2;NDUFA10;NDUFA7;NDUFB8;NDUFA11;CHRNA4;NDUFV3;BCS1L;UQCRC1;DMAC1;NDUFB10;TRPM4;NDUFC2;NDUFB11;NDUFS3;NDUFB9;NDUFA13;NDUFS4;NDUFB7;NDUFS6;NDUFV1;PTPA;CYC1;NDUFS7;NDUFS8;KCNMB2;ABCB8;FOXRED1;LRRC52;KCNK13;GABRA4;TIMM10;ATP11A;TIMM13;TIMM8B;PEX14
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	RHOH;SWAP70;DOCK11;TBC1D10C;RGS1;ELMO1;ARHGAP18;RANBP3L;RASAL3;VAV3;ARHGAP22;ARHGAP45;RASGEF1B;ARHGAP6;GNAQ;DOCK10;CYTH3;RGS2;SMAP2;SLIT2;SIPA1L1;WASL;TAGAP;TBC1D2B;RP2;ARHGDIB;ARHGEF28;CHN2;DENND10;RGS10;DOCK2;THY1;ARHGEF3;KRIT1;DEPDC1;RASA4B;FGD4;ARHGAP8;JUN;RACGAP1;PSD2;IQGAP2;RIC1;STXBP5L;GPSM3;DNMBP;OCRL;ARHGAP21;ACAP1;DENND1C;TBC1D9;DENND6A;TBC1D12;PLEKHG1;RAPGEF5;ASAP2;SH3BP5;STXBP5;IQGAP1;ARHGAP36;PSD4;VAV1;TBC1D15;GNA13;ITSN2;RABGEF1;ERRFI1;OPHN1;SLC38A9;SIRPA;ACAP2;IQSEC2;DENND4C;RHOU;PLCG1;RGL1;DOCK8;CCZ1;WNT11;RCBTB2;GMIP;ARAP2;TBC1D10A;TBC1D9B;EPS8L1;RAB3IL1;RASGRF1;RGPD1;ARHGAP11B;CYTH2;USP6NL;IQSEC3;ARHGAP30;DENND2D;CHN1;AGAP1;ARHGAP25;FGD5;RGS18;RASA1;ARHGEF5;RCC1;DOCK7;RCC2;ARHGAP19;AGAP9;LRRK2;ARFGEF1;NCKAP1L;DEPDC1B;DOCK1;HACD3;FAM13A;PREX2;ARHGAP42;ARHGAP11A;ARHGEF6;MCF2L2;DENND4A;SH3BP1;ELMOD1;ARHGAP9;ARHGAP44;MYCBP2;TBC1D20;ADGRB3;DENND11;FARP2;DOCK9;TBC1D5;GAPVD1;PLEKHG4;RGPD8;RASA4;CDC42SE1;RIN3;PLEKHG2;HPS4;HTR2B;SRGAP2;ARHGAP12;ARHGEF1;RIMS1;STARD8;CYTH1;SH2D3A;NRP1;RGPD3;SH3BP4;RGS20;RIN2;RPGR;DEF6;DOCK5;RGS5;FGD2;RALBP1;KIAA1755;WDR41;RAP1A;ARL2BP;WAS;ARHGAP15;CCDC88C;MYO9A;NUCB2;RANBP2;TBCK;RASA2;SBF2;ARFGAP3;BNIP2;RAP1GDS1;TRIO
iron-sulfur cluster assembly	iron-sulfur cluster assembly;metallo-sulfur cluster assembly	NUBPL;CIAO2A;CIAPIN1;XDH;FDX2;HSPA9;ABCB7;NUBP1;IBA57;GLRX5;NDUFAB1;BOLA1;CIAO2B;BOLA3;FXN;NFS1;NUBP2;NFU1;CIAO3
response to BMP	response to BMP;cellular response to BMP stimulus;BMP signaling pathway	USP9Y;COMP;SFRP4;RUNX2;CHRDL1;NOTCH2;LEF1;PCSK6;TWSG1;SKI;GDF3;SFRP2;LRP2;CCN1;FBN1;CRIM1;CRB2;BMP6;HIVEP1;NBL1;ACVR1;ELAPOR2;NEO1;BMP4;SMPD3;EGR1;HTRA1;FSTL1;SKIL;PDCD4;GPC3;SPART;SMAD2;SPINT2;GREM1;TGFBR3;RBPJ;SPINT1;SULF1;ATF2;BMPR2;TMPRSS6;WNT1;KDR;SMURF2;SKOR1;EXT1;SMAD9;SMURF1;PELO;TMEM100;HES1;HEYL;ABL1;KCP;WNT5A;GATA5;FSTL5;SORL1;CTDSPL2;SMAD4;HFE;BMP2
mitochondrial respiratory chain complex III	mitochondrial respiratory chain complex III;respiratory chain complex III;mitochondrial electron transport, ubiquinol to cytochrome c	UQCRHL;UQCRC2;UQCRH;UQCRFS1;UQCRFS1P1;UQCRQ;UQCR11;UQCRB;UQCR10;BCS1L;UQCRC1;CYC1;UQCC3
cytochrome-c oxidase activity	cytochrome-c oxidase activity;oxidoreductase activity, acting on a heme group of donors	COX7A2L;COX4I1;COX7B;COX5B;COX6B1;COX7A1;SURF1;COX5A;CYB5A;MTCO2P12;COX8A
nucleoid	nucleoid;mitochondrial nucleoid	SOD2;DBT;MTERF2;SUPV3L1;POLG;TEFM;FASTKD2;HSPA9;VDAC1;LRPPRC;ELAC2;VDAC2;HADHB;DHX30;POLRMT;SLC25A5;HADHA;SSBP1;POLDIP2;UQCC2;TFB1M;ATAD3A;ATP5F1B;ACADVL;LONP1;HSD17B10;TUFM
endopeptidase complex	endopeptidase complex;peptidase complex	PSMC6;PSME2;PSMF1;PSMD1;PSMA4;CASP9;PSMC4;VCP;PSMD14;PIGU;PAAF1;CRADD;PSMA5;FCN3;PSMC2;PSMD2;PIGS;TXNL1;HSPB1;PSMA2;COLEC10;CAPN1;ADRM1;RAD23A;PSMB10;PSMD9;FCN2;PSMD13;PSMD4;PSMA6;PSMA3;PSMB4;PSMA7;PSMB1;PSMD3;GPAA1;PSMC5;PSMB5;PSMB3;PSMB2;CAPNS1;PSMC3;PSMB6;PSMB7;TADA1;TAF10;SPCS1;AFG3L2;TAF6;SEC11C;SUPT7L;SPG7;SF3B5
regulation of heart contraction	regulation of heart contraction;heart contraction;heart process;regulation of blood circulation	MYL4;BVES;CXADR;GJC1;KCNA5;CACNA1H;TMEM161B;FGF13;TBX5;YWHAE;SLC9A1;ADRB1;AGTR2;TMEM38B;DES;CASQ2;POPDC2;HCN4;NOS1AP;EDNRA;CALM1;ADRA1B;CACNA1D;CORIN;DSP;ATP1B1;RYR2;SCN5A;GPD1L;CACNA1G;CHRM2;CACNA1C;KCNIP2;THRB;KCNJ5;SLC8A1;PRKACA;MYH6;ATP2B4;CTNNA3;HEY2;SPTBN4;CYP2J2;KCNH2;FXYD1;EHD3;THRA;DMD;GJA5;KCNE1;TPM1;UCN;SNTA1;FLNA;KCNQ1;SCN2B;IRX3;MYH7;TMEM65;TNNT2;ATP1A3;CSRP3;KCNJ8;GATA4;HSPB7;CALM3;SLC4A3;ADORA1;KCNJ12;TH;CACNB2;HRC;CAV3;TNNI3;GLP1R;NKX2-5;KCNN2;RNF207;DMPK;TRPM4;TMEM38A;EDN2;TNNI3K;SPX;MYL3;ADRA1A;MYL2;MYL7;VEGFB;NEDD4L;SCN1A;SGCD;SOD1;TTN;TAFAZZIN;FGF12;TCAP;SGCG;MYBPC3;TNNC1;MYLK2;TNNI1;ZNHIT1;TBXA2R;ZDHHC21;AVP;FGA;FGB;FGG;FAAH;HRH2;KCNMB2;LEP
negative regulation of cell activation	negative regulation of cell activation;negative regulation of leukocyte activation;negative regulation of lymphocyte activation	TNFRSF13B;CNR2;CTLA4;TBC1D10C;LAG3;PELI1;FN1;RUNX3;LAX1;FGL2;ADAMTS18;PTPRC;TWSG1;TIGIT;HLA-E;PLA2G2D;INPP5D;GPNMB;CBFB;CD9;AXL;SERPINE2;APOE;ANXA1;INHBA;MDK;FBXO7;CD74;BMP4;FOXP3;BTK;LAPTM5;CD200;TYRO3;NR1D1;PDCD1LG2;SYT11;PGLYRP1;HLA-DRB1;CLNK;TBX21;BANK1;BPI;RABGEF1;CD84;CD300A;PAG1;CD86;MERTK;LRRC32;TMX1;PTPN22;IL2RA;CST7;DLG5;GLI3;XCL1;HMGB1;PTPN6;PDGFRA;CRTAM;SOCS5;ITCH;CNR1;THBD;SAMSN1;EMILIN1;LYN;TYROBP;FCGR2B;TMEM131L;TNFRSF14;CTSG;CASP3;GRN;HFE;RC3H2;LOXL3;ALOX12;BTN2A2;RIPOR2;HAVCR2;PAWR;LST1;PDE5A;IL10;GLMN;PIBF1;MARCHF7;CBLB;TREM2;CEBPB;RUNX1;CR1;CYGB;ID2;CD80;PDGFA;VSIG4;IL4R;ARG1;FGR;NDFIP1;MILR1;LGALS9B;TNFSF4;PLA2G5;HMGB3;FER;ZC3H8;PRNP;ADGRF5
striated muscle contraction	striated muscle contraction;cardiac muscle contraction	GJC1;KCNA5;TNNC2;FGF13;SLC9A1;VEGFB;TMEM38B;CHRND;CASQ2;HCN4;NOS1AP;CALM1;ADRA1B;CACNA1D;NEDD4L;DSP;ATP1B1;RYR2;SCN5A;GPD1L;CACNA1G;KLHL41;CACNA1C;STRIT1;LMOD3;KCNJ5;SLC8A1;TNNT1;PRKACA;HOMER1;MYH6;CTNNA3;KCNH2;SCN1A;MYH14;EHD3;SGCD;DMD;KBTBD13;TTN;GJA5;ALDOA;KCNE1;TPM1;UCN;SNTA1;C12orf57;DTNA;TAFAZZIN;FGF12;FLNA;TCAP;KCNQ1;SCN2B;MYH7;TNNT2;CSRP3;KCNJ8;CASQ1;GATA4;MYBPC3;CALM3;ADORA1;CACNB2;TNNC1;HRC;CAV3;TNNI3;NKX2-5;MYLK2;KCNN2;RNF207;DMPK;TNNI1;TRPM4;TMEM38A;TNNI3K;MYL3;ADRA1A;MYL2
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	IL7R;RHOH;CASP8;NOTCH2;RUNX3;TESPA1;LEF1;CD4;PTPRC;IL2RG;TGFB1;INPP5D;ZAP70;MMP14;EGR3;PPP3CA;STAT5B;CBFB;HLA-DRA;EVI2B;AXL;SOX4;CD27;NLRP3;ANXA1;NEDD9;FOXO3;MDK;NFKBID;FOS;CD74;FOXP3;BTK;CD46;RB1;DUSP10;HLA-DRB1;PRKCA;GLI2;IL34;CD86;TNFSF9;WNT10B;SYK;IL2RA;ZFP36L1;GLI3;CD83;HCLS1;HMGB1;SMARCC2;KLF10;SOCS5;NCKAP1L;SLC9B2;NFKBIZ;TRIB1;PHF10;ARID2;RHOA;TYROBP;IL1RL2;GPR68;TNFSF11;SMARCE1;IL12RB1;BTN2A2;CYLD;IL18;RARA;IL10;ADAM8;ARID1B;KITLG;ZBTB1;PNP;VNN1;RIPK2;TREM2;RUNX1;CR1;ID2;SMARCC1;RIPK1;CD80;PIK3R6;IL4R;SASH3;CSF1
I band	I band;Z disc	DES;PDLIM5;CASQ2;NOS1AP;CACNA1D;RYR2;SCN5A;CACNA1C;ANK1;MYPN;PPP1R12B;SLC8A1;STK11;FBXO22;MYOZ2;HOMER1;MYH6;ATP2B4;ACTN2;SCN1A;PPP2R5A;C10orf71;CAPN3;MYZAP;HSPB1;DMD;TRIM54;TTN;JPH2;FRG1;ALDOA;KLHL40;KCNE1;NEBL;MYL9;OBSL1;FLNC;CRYAB;KY;MYO18B;FLNA;TCAP;ANK3;MYH7;PARVB;CSRP3;NRAP;CASQ1;SORBS2;HRC;CAV3;FHOD3;KCNN2;XIRP2;PLEC;OBSCN;STUB1;ANKRD2;MYL3;FHL2
negative regulation of cell motility	negative regulation of cell motility;negative regulation of cell migration	CXCL13;STC1;SERPINF1;DCN;RECK;CDH11;COL3A1;DPYSL3;FBLN1;TGFB1;APOD;DUSP1;ADTRP;PODN;PIP5KL1;LRCH1;STAP1;RAP2B;IGFBP3;SFRP2;SLIT2;WASL;TGFBR1;ROBO1;CYP19A1;WNT4;NFE2L2;ARHGDIB;APOE;NBL1;NEDD9;SP100;THY1;FOXO3;CERS2;KRIT1;STK26;RHOB;KLF4;CD74;BMP4;FGF2;TMEFF2;SAP30L;MAPK15;TAFA5;CD200;PTPRT;DPP4;MCTP1;CXCL12;KLRK1;SIN3A;DUSP10;DPEP1;GNA13;SPINT2;DLL4;RABGEF1;GREM1;CD300A;TGFBR3;FIGNL2;NODAL;BCL2;SULF1;WNT11;ARID4B;CYP1B1;ANGPT2;JAG1;SINHCAF;MMRN2;LRP1;SERPINE1;GPR18;ING2;NAV3;RAP2A;DLG5;CCL28;SUDS3;RGCC;ING1;HMGB1;RAC1;CLDN19;SPRED1;CRK;TRIB1;ARID2;PTEN;RHOA;CORO1C;CD200R1;ZEB2
proton-transporting ATP synthase activity, rotational mechanism	proton-transporting ATP synthase activity, rotational mechanism;proton channel activity	ATP5MGL;ATP6V0C;ATP5PB;ATP5PD;ATP5F1A;ATP5PF;ATP5F1EP2;ATP5F1E;ATP5MF;ATP5F1C;ATP5F1B;ATP5ME;ATP5MG;ATP5PO;ATP5F1D;TMEM175;STING1;HVCN1
branched-chain amino acid metabolic process	branched-chain amino acid metabolic process;branched-chain amino acid catabolic process	DBT;ACAD8;AUH;SDSL;HIBADH;ACADSB;HMGCL;PCCA;PPM1K;ALDH6A1;DLD;HIBCH;IVD;MCCC2;MCCC1;PCCB;ECHS1;BCKDK;HSD17B10;ACAT1;BCKDHA;ILVBL;BCAT2
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of lymphocyte proliferation;positive regulation of mononuclear cell proliferation	TNFRSF13C;CARD11;FCRL3;CD28;CD70;PELI1;CD3E;PTPRC;PRKCQ;HLA-E;RASAL3;VAV3;CD6;IL1A;ZAP70;PPP3CA;CCL5;STAT5B;CD40LG;BST1;CSF2RA;ANXA1;IGF1;RAC2;EPO;CD74;IL6ST;KIT;FOXP3;BTK;CD46;HLA-DPA1;PDCD1LG2;IL34;HLA-DPB1;IGFBP2;CD86;BCL2;TNFSF9;GPR183;NCK1;SYK;NCK2;NFATC2;IL2RA;XCL1;MAPK1;HMGB1;NCKAP1L;EPHB2;IL1B;FCGR3A;CSF1R;HLA-DMB;LYN;HES1;TNFSF13B;TLR9;ATAD5;IL12RB1;SLC39A10;TICAM1;HAVCR2;BMI1;IL18;CDKN1A;CCDC88B;PYCARD;HLA-A;NMBR;KITLG;CORO1A;PNP;VCAM1;RIPK2;CD55;ICOSLG;CD80;MYD88;PTK2;SASH3;CSF1;AIF1;TMIGD2;TNFSF4
