representative	grouped_terms	genes
muscle system process	muscle system process;muscle contraction	CSRP3;FKRP;PTGER3;ANKRD2;TPM1;CERT1;ACTN3;CAV1;CACNA1C;TCAP;CAMK2B;HOMER1;BBS2;SCN2B;SLC8A3;BMP10;MIR17HG;MYBPC3;ADRB2;TNNT2;SCN5A;JUP;KLHL41;TRDN;TRIM63;KCNJ12;GATA6;SOD1;SYNM;ALDOA;ADRA1B;LEP;FBXO32;PAK2;CAMK2D;SMPX;CAV3;KCNJ3;AKAP9;CACNA1G;KDM4A;TOMM70;GNAO1;GATA4;SCN3A;SETD3;PDLIM5;AKAP6;MYLK2;JARID2;KCND3;MYH7;PDE4D;ACE2;ROCK1;CAMTA2;PLN;TBX20;PIK3CA;CRYAB;ATP2B4;TNNI3K;MAP2K4;MTPN;SPX;APBB1;MYOM2;FGF12;HRC;TTN;ABCC8;CHRM2;ADORA1;ROCK2;TNNC2;SLC9A1;SCN10A;NEDD4L;SLMAP;TRPV4;ATP1A1;GJA1;KCNQ1;ATP1A2;CTNNA3;ADRA1A;TNNI2;LMOD3;CKMT2;PRKG1;KCNIP2;LMOD2;GJA5;MYH6;ATP2A1;G6PD;DTNA;MYOCD;MYH2;PPP1R12B;MYOZ2;MTOR;ASPH;DAG1;KCNA5;BECN1;CASQ2;PPARG;KCNH2;TMOD1;KCNE1;HCN4;MYH14;DSC2;DSG2;CASQ1;EDNRA;MYL1;ACACB;ATP1B1;PARP1;ANK2;KLF15;TNNI1;TMEM38B;ATP2A2;CACNB2;SORBS2;RYR2;KCNJ5;MLIP;PTAFR;DSP;PKP2;RCSD1;CACNA1D;ABAT;NOS1AP;TACR2;MEF2A;KCNN2;SLC8A1;MYH1;GPD1L;PPARA;SGCD;DMPK;DMD
NADH dehydrogenase (ubiquinone) activity	NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;NAD(P)H dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	NDUFV2;NDUFB1;NDUFB10;NDUFS8;NDUFA10;NDUFS6;NDUFS4;NDUFB9;NDUFS5;NDUFB4;NDUFA1;NDUFA6;NDUFV1;NDUFB3;NDUFC2;NDUFB5;NDUFA4;NDUFS3;NDUFB6;NDUFS2;NDUFV3;NDUFA9;NDUFA8;NDUFC1;NDUFA12;NDUFA5;NDUFS1;NQO1;AIFM1;CRYZ;NQO2;DHRS4;AIFM2;DCXR;AKR1C1;CBR4
peroxisomal matrix	peroxisomal matrix;microbody lumen	NUDT19;NUDT7;PHYH;ACOT4;ECI2;SCP2;ABCD3;CRAT;AMACR;HACL1;CROT;DDO;GRHPR;ACAA1;ACOX1;IDH1;NUDT12;ECH1;CAT;GNPAT;LONP2;MLYCD;ACOT2;IDE;EHHADH;HSD17B4
regulation of amide metabolic process	regulation of amide metabolic process;regulation of translation	OGFOD1;CNOT7;MALSU1;ELP3;SAMD4A;PAIP1;EIF4E3;TOB1;TRUB2;ALDOB;SECISBP2L;ORMDL2;SRP9;MRPS27;METTL14;TMED10;BZW2;RTN1;TNRC6B;SARS1;SSB;EIF3K;TSFM;EIF4H;RTN4;NIBAN1;APP;ABCA2;SPHK2;TACO1;PTCD3;RPUSD3;PKM;EIF1B;EIF2A;DDX1;IGF2BP2;RNF139;EIF4G1;RBM24;EEF2;PGAM1;LIMD1;NHLRC1;ROCK1;AGO4;EIF4B;CNOT11;ERBB2;PUM1;MTPN;ELAVL1;FASTKD2;DHX36;FXR1;CALR;HABP4;TRMT10C;PRKDC;YTHDF3;GSPT1;MSI2;ROCK2;CPEB4;EIF2AK1;C8orf88;PRKCD;DDX6;SIRT3;EIF4G3;FECH;LRPPRC;EEFSEC;RPTOR;EEF2K;CSDE1;GEMIN5;EIF3C;CSNK2A1;EIF2AK4;SLC7A11;QKI;ELAVL4;FXR2;TPR;EIF5;METAP1;USP16;EPHA4;PAIP2;AARS1;RTN3;MTOR;NCBP1;NMNAT2;ELP1;GUF1;NTRK2;ACO1;PDK2;LARP1;AKT1;RIDA;TRAP1;YBX1;PLD1;HBS1L;LSM14B;EIF4EBP2;WFS1;CNOT1;PINK1;PTAFR;MTIF2;SNCA;EPRS1;GIGYF2;SHMT1;PAIP2B;RPS4X;DDX3X
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	COA4;THEM4;PRELID3B;TIMM10B;PNPT1;UQCC2;FGR;ARL2;OMA1;NDUFS5;AGK;STMP1;TIMM10;REXO2;PRELID2;COX17;PARK7;HAX1;SOD1;BCHE;STOML2;SDHAF3;APP;CYCS;NLN;PLAAT1;NDUFA8;ALOX5;ARL2BP;CHCHD7;CHCHD4;IMMT;OPA1;AIFM1;MICU2;BLOC1S1;CLPB;SIRT5;NBR1;NDUFS1;TRAP1;COA7;SUOX;PINK1;IGF2R;STAR;HSD3B2
vesicle localization	vesicle localization;establishment of vesicle localization	RAB11B;CTNNB1;MLPH;VPS4B;SNF8;AP1G1;TRAPPC1;MECP2;BBS2;CDK5;STARD3NL;SYN3;SYN1;RAB7A;TRAPPC3;TMED10;EXOC7;SYBU;HTT;ARFGAP2;ATP9A;TRAPPC10;TRAPPC4;VPS33A;SYNJ1;PTEN;SAR1B;DYNC1I1;RAB11A;TRAPPC11;IKBKG;RAB1A;KLHL12;LIN7A;COPS5;AP3S2;FBXW11;AP3B1;TRAPPC9;TRAK1;TRAPPC13;FYCO1;KIF5B;KIF13A;PPP6C;WIPI1;KIF1C;AP3D1;EXOC6B;TRAK2;SYN2;PRKN;MYO7A;AP3M1;TRAPPC8;BLOC1S1;EXOC2;RAB3A;MYO5A;C17orf75;KIFAP3;SNAP23;TRAPPC12;SPG11;CDH2;UNC13B;CLASP2;STAM;SNAP29;CUL3;TRAPPC6B;PAFAH1B1;PRKCZ;USO1;CLASP1;PINK1;MYO1A;EXOC8;SNCA;TRIP11;PCLO;GBF1;KIF1A;KIF5A
receptor ligand activity	receptor ligand activity;signaling receptor activator activity	TRH;CXCL10;IL24;CXCL5;CCL20;CXCL11;CSF3;PENK;IL11;NBL1;CXCL6;CXCL1;CCL26;IL32;CCL8;PGF;GREM1;ALKAL2;HGF;APLN;EPO;CXCL3;DLL4;BMP4;CX3CL1;PROK1;CARTPT;CMTM3;CCL16;CXCL2;NRG4;HDGFL3;IL6;GHRL;CCL2;OXT;NPFF;SEMA3G;LEFTY2;CXCL8;C1QTNF12;VIP;PTN;TNFSF10;SEMA6B;CLEC11A;GDF5;S100A4;REG3A;OSTN;IL33;OGN;CCL19;MSTN;IL17D;IL34;WNT10B;GAL;SCG2;IL23A;BMP1;FLT3LG;CALCA;C1QTNF4;VEGFB;TNFSF15;JAG1;MDK;SEMA5B;CCL14;TTR;GPNMB;NTF3;SEMA4C;IL1A;CCL7;GDNF;LIF;GNRH1;VEGFC;NTS;FGF2;IL20;FGF5;CCL3;UCN2;TYMP;C1QTNF9;XCL1;GDF3;ERFE;CORT;CXCL14;FASLG;CSF1;TGFB1;SEMA3B;IL25;FGF14;AGT;WNT11;RABEP2;INSL3;KITLG;PDGFD;HSPA1A;WNT4;PDGFA;INHBA;CCN3;EDN1;NDP;POMC;FLRT2;CCL28;LEFTY1;SST;CCL24;WNT9A;ENG
peroxisomal membrane	peroxisomal membrane;microbody membrane	DHRS4;PEX13;PEX14;ACSL3;ABCD1;DHRS7B;ACSL6;PEX5L;TTC1;PNPLA8;ABCD3;PEX2;MGST1;TRIM37;ATAD1;PEX11B;PEX1;PEX3;ACOX1;PEX19;PECR;CAT;NBR1;GNPAT;PLAAT3;ACBD5;ACSL1;PXMP2;FAR2;PEX12;MAVS;ABCD2;MPV17L;PEX11A;HSD17B4
sex-chromosome dosage compensation	sex-chromosome dosage compensation;sex chromosome	MACROH2A1;BRCA1;XIST
monosaccharide metabolic process	monosaccharide metabolic process;hexose metabolic process;glucose metabolic process	TIGAR;PGK1;FUCA1;GPT;G6PC3;GLB1;PGP;GLYCTK;OMA1;AKR1A1;FUCA2;KAT2B;TSTD1;FKRP;ACTN3;PDK4;GPI;OTOGL;PMM1;ALDOB;SLC25A11;AKR1B1;DCXR;NPY1R;SIK1;UXS1;ALDOA;RANBP2;IRS1;LEP;MAPK14;SDHAF3;HK3;PFKP;MDH1;GAL3ST3;FGGY;MAN2A2;PKM;EPM2AIP1;PCK2;IRS2;NLN;ACADM;PDHB;FUT9;PGAM1;PIK3CA;KCNJ11;MDH2;SLC25A10;RBP4;GDPGP1;ADIPOR1;USP7;GOT1;SORD;NCOA2;PDHA1;DDB1;FBP1;PRKN;WDTC1;CPT1A;GCLC;KCNQ1;GNMT;B3GLCT;G6PD;DYRK2;MLYCD;SORBS1;EP300;SLC25A12;PDK2;PGM1;TKTL1;AKT1;PC;ALDOC;ACACB;HK1;LRP5;PGD;GALK2;PCK1;PFKM;DLAT;PPARA;GPD1;PFKFB1;ADIPOQ;HKDC1;LCMT1;ENO3;FOXO1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	DAP3;MRPS21;MRPS10;MRPS17;MRPS7;MRPS27;MRPS11;MRPS33;MRPS28;PTCD3;MRPS23;MRPS18B;MRPS18A;MRPS35;MRPS18C;MRPS14;MRPS22;MRPS16;MRPS9;MRPS5;MRPS31
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process;nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	DIP2A;ACSL3;TECR;PDK4;ACSL6;PDHX;ELOVL2;PDHB;ELOVL3;ACLY;PDHA1;ACAT1;ACACA;HSD17B12;DLD;HACD1;GCDH;MLYCD;ACSS2;PDK2;ACSL1;ACACB;ELOVL6;HACD2;SNCA;DLAT;MMUT;DCAKD;PANK4;PANK1
glucan metabolic process	glucan metabolic process;glycogen metabolic process;energy reserve metabolic process	GYG1;PYGM;IRS1;PPP1R3B;EPM2AIP1;IRS2;ACADM;PRKAG2;GYS1;NHLRC1;UGP2;PPP1R3D;GSK3B;PHKG1;PPP1R1A;PHKA1;GNMT;DYRK2;AGL;SORBS1;AKT1;PPP1R3A;PPP1R3F;PHKB;STBD1;PHKA2;PFKM;GYS2;GYG2;LEP;MT3;MTOR
intercalated disc	intercalated disc;cell-cell contact zone	SCN5A;JUP;SLC31A1;CAV3;SPTBN4;AKAP6;PIK3CA;CTNNA1;KCNJ11;SLC9A1;GJA1;ATP1A2;CTNNA3;OBSL1;GJA5;CDH2;VCL;PGM5;KCNA5;DSC2;DSG2;ATP1B1;ANK2;DSP;PKP2;ANK3;SLC8A1;MYH1;PKP4;FGFRL1;OPALIN
pyridine-containing compound metabolic process	pyridine-containing compound metabolic process;pyridine nucleotide metabolic process;nicotinamide nucleotide metabolic process	FKRP;ACTN3;PDXP;IDH2;GPI;VCP;ALDOB;PNPO;SLC4A4;DCXR;NAXE;ALDOA;HK3;PFKP;APP;MDH1;PRKAA2;PKM;KMO;PCK2;PDXK;JMJD8;PRKAG2;PGAM1;MDH2;LDHB;NQO1;ME2;FBP1;RPTOR;MLXIPL;IDH1;NMNAT1;GPD2;NUDT12;PRKAG1;NNT;G6PD;KCNAB2;MTOR;NMNAT2;UCP2;NADK2;EP300;PGM1;NCOR1;PC;ALDOC;OGDH;ACACB;HK1;MACROH2A1;PGD;TALDO1;ME1;DHTKD1;PFKM;ALDH1L1;GPD1L;PPARA;GPD1;PFKFB1;HKDC1;NUDT17;ENO3;ARL2;BPGM;TIGAR;PGK1;CD38;KAT2B
nucleoid	nucleoid;mitochondrial nucleoid	CPS1;POLRMT;UQCC2;TFB1M;DHX30;LONP1;TFB2M;SLC25A5;TFAM;ELAC2;ACADVL;SSBP1;SUPV3L1;VDAC1;HSPA9;HSD17B10;FASTKD2;TUFM;TRMT10C;VDAC2;GRSF1;DDX28;LRPPRC;ATP5F1B;FASTKD5;CLPX;PRORP;DBT;HADHB;HADHA
neutral lipid biosynthetic process	neutral lipid biosynthetic process;acylglycerol biosynthetic process;triglyceride biosynthetic process	SIK1;GPAT4;PNPLA2;PCK2;MOGAT1;LPIN1;GPAT3;KAT5;GNPAT;ACSL1;PNPLA3;FITM2;PLIN5;PCK1;THRSP;GPAM;DGAT2
sarcoplasmic reticulum	sarcoplasmic reticulum;sarcoplasm	SLN;DMPK;CAMK2B;NOL3;KLHL41;TRDN;HAX1;JPH2;CAMK2D;MANF;AKAP6;PLN;ITPR2;CALU;CALR;HRC;JPH1;SRL;CHERP;ATP2A1;AGL;JPH4;FSD2;ASPH;CASQ2;CASQ1;SYNE2;TMEM38B;ATP2A2;CMYA5;RYR2;NOS1AP;ANK3;SGCD;SLC8A3;SCN3A;BCL9;ELAVL1;HABP4;CAVIN4
response to peptide hormone	response to peptide hormone;response to peptide	IRS1;LTA4H;LEP;SGCB;MAPK14;FAT1;NR5A1;CYC1;SCAP;TRIM16;RAB8A;PIK3R2;PIP4K2C;ACTN2;PKM;EPM2AIP1;GNRHR2;PCK2;IRS2;JAK2;SLC27A4;ASS1;DENND4C;TNFRSF11A;ROCK1;SLC25A33;ACVR1C;PIK3CA;AGTR1;BMP7;MYO1C;ARID1B;APPL2;LPIN1;PTPN11;PRKDC;AANAT;ABCC8;ROCK2;GSK3B;ADIPOR1;PRKCD;GOT1;SLC9A1;NCOA2;HDAC9;TBC1D4;FBP1;PRKAR1A;EEF2K;TRPV4;NUCKS1;WDTC1;PDPK1;ZBED3;GCLC;KCNQ1;YWHAG;MYO5A;SORT1;ADCY6;RAF1;CAT;ECHDC3;MTOR;DAG1;UCP2;SOS2;ZNF106;SORBS1;HADH;PDK2;PPARG;UPRT;AKT1;RAB10;EDNRA;TRIM24;PARP1;GRB2;EIF4EBP2;KLF15;KANK1;PNPLA3;LRP5;HADHA;IDE;APC;PDE3B;CYBB;CYP11A1;PRKCZ;USO1;PCK1;EPRS1;GRB14;TRARG1;PIK3R1;PPARA;HMGCS2;PFKFB1;ADIPOQ;IL10;SYAP1;CYP11B1;CARD9;APP;PTPN22;TREM2;ATP1A3;CALCR;KLF11;GJA1;EPHA4;IRF5;CD36;KAT7
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	MRPL13;MRPL24;MRPL10;MRPL57;MRPL16;MRPL48;MRPL15;NSUN4;MRPL39;MRPL33;MRPL3;MRPL50;MRPL27;MRPL34;MRPS30;MRPL37;MRPL58;MRPL46;MRPL2;MRPL1;MRPL44;MRPS18A;MRPL19;MRPL35;MRPL45;MRPL30
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	MVD;LSS;FGF1;PLPP6;CYB5R3;DHCR24;LPCAT3;PMVK;SOD1;SREBF2;NSDHL;APOA1;SCAP;PRKAA2;HMGCS1;MBTPS1;ARV1;ACLY;ERLIN2;ACAA2;EBP;FDPS;G6PD;MBTPS2;FDFT1;APOB;HMGCS2;PRKAG2
external encapsulating structure organization	external encapsulating structure organization;extracellular matrix organization;extracellular structure organization	COL11A1;SMOC2;FOXC2;COL1A1;IBSP;PTX3;GREM1;ELF3;MMP3;CCDC80;COL1A2;COL3A1;TGFBI;COL5A1;COL24A1;CST3;LOX;DPT;IL6;ECM2;NFKB2;RUNX1;COL5A2;CTSK;ABI3BP;FBLN1;TGFBR1;HAS3;COL6A1;ADAMTS16;ADAMTS14;COL27A1;LOXL3;LOXL2;MMP1;FAP;FMOD;NOTCH1;COL15A1;EMILIN1;BCL3;ADAMTS18;LUM;COL8A2;BMP1;RIC1;COL17A1;COL5A3;MMP2;HRNR;MFAP4;KLK5;PXDN;COL9A3;TGM1;COL22A1;ADAMTSL1;EFEMP2;FKBP10;CCN1;COL12A1;COLGALT2;ANGPTL7;COLGALT1;AEBP1;TNXB;LOXL1;NDNF;ENG;ANXA2;MMP16;SERPINH1;LOXL4;TGFB1;RECK;ANTXR1;AGT;SERPINB5;TIE1;VWA1;FSCN1;RAMP2;SPINT1;CYP1B1;TLL1;COL9A2;RXFP1;GFOD2;MYO1E;TNFRSF1A;ADAMTSL2;FLRT2;EXT1;HMCN1;SULF1;NPHP3;ADTRP;ADAMTS10;MMP17;PHLDB1;MELTF;ABL1;COL14A1;DMP1;TNFRSF1B;COL4A4;SMPD3;PRDX4;ITGB3;ADAM8;APBB2;MATN4;ZNF469;CTSG;PAPLN;TCF15;TNFRSF11B;SULF2;CMA1;ADAMTS17;COL16A1;ADAMTS9;COL4A2;COL8A1;MATN2;COL4A1;DPP4;COL28A1;BMP2;SERAC1;P4HA1;MMP23B;COL4A3;VIT;VPS33B;HAS1;EGFLAM;SFRP2;WASHC1;PRDM5;GAS6;ADAMTS12;ITGA8;TGFB2;EGFL6;COMP;TNF
cellular response to insulin stimulus	cellular response to insulin stimulus;cellular response to peptide hormone stimulus	NCOA1;BAIAP2;FOXO4;XBP1;IRS1;LEP;SGCB;RAB8A;PIK3R2;PIP4K2C;PKM;PCK2;IRS2;SLC27A4;DENND4C;SLC25A33;PIK3CA;MYO1C;APPL2;LPIN1;PTPN11;PRKDC;GSK3B;ADIPOR1;PRKCD;GOT1;SLC9A1;NCOA2;HDAC9;TBC1D4;FBP1;EEF2K;NUCKS1;WDTC1;PDPK1;GCLC;YWHAG;MYO5A;RAF1;ECHDC3;MTOR;UCP2;SOS2;ZNF106;SORBS1;PDK2;PPARG;AKT1;RAB10;PARP1;GRB2;EIF4EBP2;KANK1;PNPLA3;IDE;APC;PDE3B;PRKCZ;USO1;PCK1;EPRS1;GRB14;TRARG1;PIK3R1;HMGCS2;ADIPOQ;SYAP1;FAT1;ACTN2;GNRHR2;JAK2;ASS1;ROCK1;AGTR1;ARID1B;ROCK2;PRKAR1A;ADCY6;EDNRA;CYP11A1;CYP11B1
carboxylic acid biosynthetic process	carboxylic acid biosynthetic process;organic acid biosynthetic process	MGST3;XBP1;HPGDS;ACOT4;LTA4H;PNPLA8;CYP39A1;SCP2;BCAT2;SCAP;ACADVL;PCBD2;ABCD3;ILVBL;MTHFR;ELOVL2;PRKAA2;NLRC4;KMO;LIAS;GSTM4;GOT2;AMACR;PRKAG2;ASS1;ELOVL3;DHFR2;GLUL;FADS1;ATP2B4;CYP46A1;TECRL;ACLY;HSD17B10;SEPHS2;OXSM;ALOX5;OSBPL1A;ERLIN2;GOT1;HOGA1;ABHD2;PECR;MLXIPL;AASS;GAD1;ACACA;WDTC1;HSD17B12;QKI;AASDHPPT;CBR4;PROX1;MGST2;PRKAG1;GNE;HACD1;DHRS9;MLYCD;CTH;ACSS2;SLC38A1;SUCLA2;SYK;PYCR2;SLC1A3;TBXAS1;ACACB;LPL;SCD;SRR;BRCA1;ELOVL6;OSBP;ABCD2;HACD2;FASN;ABAT;ALOX15B;SHMT1;MTHFD1;CYP1A2;STAR
vacuolar membrane	vacuolar membrane;lysosomal membrane;lytic vacuole membrane	CHMP3;GPR137B;TMEM59;VAPA;ARL8B;YWHAB;CLCN7;SLC46A3;ABCD1;VPS11;HLA-DMA;ATP6V1B2;AP1G1;STX7;OSTM1;ATP6V1A;ZFYVE26;MARCHF2;GRN;LRRC8A;PCSK9;STARD3NL;ATP6V1G2;TM6SF1;RAB7A;TAB2;AP5B1;SLC38A7;GLMP;MAGT1;FNIP2;VPS13C;RRAGD;GFAP;ATP6V1D;CTSA;ABCA3;NDUFC2;DDOST;PIP4P2;MFSD1;TPCN1;TRIM23;CHMP4A;VPS33A;TMEM163;TMEM106B;AP2A2;SLC22A17;FPR1;MMD;VPS18;ABCA2;SPHK2;WDFY3;ATP6V0C;AP2A1;JMY;CD1B;SZT2;OCA2;MCOLN1;EEF1A2;SLC49A4;RMC1;CLCN3;RAB2A;MGST1;HLA-DMB;VPS13A;RRAGA;VAMP8;DNAJC5;RNF167;CPNE3;SLC36A2;GOPC;AP3B1;CLTC;ATP6V0D1;CHMP7;KIF5B;AP1S2;ABHD6;AP5M1;TMEM199;LNPEP;WIPI1;ABCB6;HPSE;LAPTM5;AP2B1;ATP6V1H;AP3D1;RPTOR;TMEM150B;VTI1B;KICS2;MYO7A;VPS41;RB1CC1;AP3M1;SLC30A3;LRRC8E;VLDLR;ATP6V1E1;AP1B1;BLOC1S1;DNAJC13;CD68;SORT1;EGF;CHMP4C;CALCOCO2;SPG11;SLC31A2;MARCHF8;HPS6;ATP6AP1;MIOS;MTOR;PLAAT3;M6PR;PLD1;SNAP29;LAPTM4B;ATP11A;C3AR1;LRBA;CLCN4;VPS35;TRPM2;NFAM1;TLR8;MITF;TMEM192;MPEG1;ANXA6;FFAR4;UBA1;RDH14;CTSD;ACP2
pyridine nucleotide catabolic process	pyridine nucleotide catabolic process;ADP metabolic process;pyridine-containing compound catabolic process;glycolytic process;ribonucleoside diphosphate catabolic process;purine nucleoside diphosphate catabolic process;purine ribonucleoside diphosphate catabolic process;ADP catabolic process;ribonucleoside diphosphate metabolic process;purine nucleoside diphosphate metabolic process;purine ribonucleoside diphosphate metabolic process;nucleoside diphosphate catabolic process;nucleoside diphosphate metabolic process	HDAC4;PPP2CA;PRKACA;FOXK2;FOXK1;HKDC1;NUDT17;ENO3;ARL2;BPGM;TIGAR;PGK1;KAT2B;FKRP;ACTN3;GPI;ALDOB;SLC4A4;ALDOA;HK3;PFKP;APP;PRKAA2;PKM;JMJD8;PRKAG2;PGAM1;FBP1;RPTOR;MLXIPL;NUDT12;PRKAG1;MTOR;UCP2;EP300;PGM1;NCOR1;ALDOC;OGDH;HK1;DHTKD1;PFKM;PPARA;GPD1;PFKFB1;AK4;AK1;AK3;PDXP;ENTPD5;UMPS;DLG1;DHODH;RRM1;MPP1;ENTPD6;NUDT7
secondary alcohol metabolic process	secondary alcohol metabolic process;cholesterol metabolic process;sterol metabolic process	MVD;FDX1;LSS;FGF1;PLPP6;CYB5R3;APOA4;DHCR24;IDH2;APOBR;LPCAT3;PCSK9;PMVK;IDH3B;SOD1;SREBF2;NSDHL;APOA1;LEP;GBA2;CYP39A1;SCAP;ACADVL;SMPD1;APP;PRKAA2;HMGCS1;MBTPS1;ARV1;CYP46A1;ACLY;HDLBP;IDH3G;OSBPL1A;NFE2L1;ERLIN2;FECH;ACAA2;EBP;IDH1;VLDLR;FDPS;CAT;G6PD;MBTPS2;FDFT1;IDH3A;ACO2;LRP5;CYP11A1;SULT2A1;APOB;LIPE;CEBPA;HMGCS2;CYP1A2;CYP11B1;STAR;PRKAG2
monosaccharide biosynthetic process	monosaccharide biosynthetic process;gluconeogenesis;hexose biosynthetic process	ENO3;FOXO1;PGK1;GPT;G6PC3;PGP;AKR1A1;KAT2B;GPI;ALDOB;SLC25A11;AKR1B1;SIK1;RANBP2;LEP;SDHAF3;MDH1;PCK2;NLN;ACADM;PGAM1;MDH2;SLC25A10;RBP4;USP7;GOT1;SORD;DDB1;FBP1;GNMT;G6PD;EP300;SLC25A12;PDK2;PGM1;PC;ALDOC;PGD;PCK1;PPARA;GPD1;PFKFB1;ADIPOQ
tRNA aminoacylation	tRNA aminoacylation;amino acid activation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds	AARS2;IARS1;QARS1;RARS1;EARS2;PARS2;MARS1;QRSL1;FARS2;SARS1;KARS1;NARS2;FARSA;HARS1;LARS1;TARS1;LRRC47;TARS2;TARS3;NARS1;GATB;AARS1;MARS2;IARS2;LARS2;EPRS1;DARS2
atrial cardiac muscle cell action potential	atrial cardiac muscle cell action potential;atrial cardiac muscle cell to AV node cell signaling;atrial cardiac muscle cell to AV node cell communication	GJC1;CACNA1C;SCN5A;KCNJ3;GJA1;KCNQ1;GJA5;KCNA5;ANK2;CACNB2;RYR2;KCNJ5;KCNN2
oxidoreductase activity, acting on CH-OH group of donors	oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	DHRS7B;AKR1B15;AKR1E2;IDH2;ADH1A;PTGR1;IDH3B;AKR1B1;DCXR;NSDHL;AKR1C1;AKR1B10;MDH1;DHRS11;RDH5;HIBADH;DHRS7;HSD17B10;BDH1;MDH2;LDHB;GRHPR;IDH3G;ME2;SORD;LDHD;IDH1;GPD2;HSD17B12;CBR4;G6PD;KCNAB2;DHRS9;ADH5;IDH3A;HADH;HADHB;L2HGDH;HADHA;PGD;PTGR2;FASN;ME1;EHHADH;HSD17B4;GPD1L;GPD1;HSD3B2
transporter complex	transporter complex;transmembrane transporter complex	MCUB;PKD1L3;NDUFB1;TIMM10B;NDUFB10;NDUFS8;PRKACA;CHRNE;BEST3;UNC80;KCNIP1;KCNQ3;CALM1;NDUFA10;DMAC2;CATSPER1;RYR1;NDUFS6;KCNJ16;NDUFS4;NDUFAB1;SCN1A;KCNA4;KCNF1;CACNA2D3;PEX13;PEX14;KCNB1;KCNMB1;GRIN2C;NDUFB9;CALM3;C2CD6;UQCRFS1P1;NDUFS5;CLCN7;NDUFB4;UQCRB;ABHD12;TIMM10;ABCB8;OSTM1;ATP6V1A;CACNA1C;NDUFA1;SHISA8;NDUFA6;SCN2B;LRRC8A;NDUFV1;KCNJ9;NDUFB3;SCN5A;TRPC4;KCNH4;KCNJ12;HSPA2;ATP6V1D;NDUFC2;NDUFB5;NDUFA4;GABRB1;UQCRC1;TPCN1;CYC1;NDUFS3;KCNJ3;TMEM37;GABRA1;KCNC1;GABRG1;ABCA2;AKAP9;CACNA1G;ATP6V0C;NDUFB6;TRPC1;KCND1;NDUFS2;KCNH3;GRIK2;SCN3A;DMAC1;CLCC1;NDUFV3;AKAP6;GABRA4;NDUFAF1;NDUFA9;NALCN;KCND3;ATP8B3;PDE4D;AMIGO1;NDUFA8;PLN;CHRNA4;NDUFC1;UQCRFS1;KCNA6;KCNJ11;NDUFA12;GRIN2A;FOXRED1;TTYH2;PKD1;ERGIC2;ATP6V0D1;WDR93;UQCRC2;ABCC8;ABHD6;CACNA2D2;UQCRH;KCNQ2;GLRB;SLC9A1;ABCB6;SCN10A;ATP1A3;ATP6V1H;LRRC8E;MICU2;ATP1A1;KCNQ1;CLIC5;ATP1A2;KCNIP2;ATP2A1;KCNAB2;KCNK1;VWC2;NDUFA5;KCNC3;KCNA5;CASQ2;HCN1;CHP1;UQCRHL;KCNH2;KCNE1;NDUFS1;HCN4;ATP1B1;PORCN;ATP11A;GRIN1;PEX12;CACNB2;CYBB;RYR2;KCNJ5;CACNG7;CACNA1D;KCNK13;GABRB3;GABRA5
aminoacyltransferase activity	aminoacyltransferase activity;ubiquitin-like protein transferase activity	UBE2E1;ASB2;CBX4;RNF175;FBXO27;RANBP2;SH3RF2;TRIM23;TRIM69;FBXO21;MYCBP2;CDC23;RNF6;ASB1;TOPORS;UBE2O;VPS18;SHPRH;LTN1;ASB12;TRIM36;TRIM55;ATE1;BARD1;PEX2;FBXO3;RNF139;GID4;RCHY1;FBXL22;NHLRC1;RNF14;KLHL9;BCOR;MARCHF6;PPP1R11;RNF40;TRIM37;RNF115;MUL1;FBXO30;RNF167;ASB4;UBA3;MED18;UFC1;NFX1;PJA1;NEDD4L;NT5C2;WWP1;MED1;CNOT4;FBXW8;UBR2;PRKN;BIRC6;RNF34;TGM2;RNF20;BTRC;PJA2;RNF103;CUL4A;FBXL5;TRIP12;RNF141;ZMIZ1;IRF2BPL;UBE3A;HLTF;UBR5;RMND5A;CUL2;WDSUB1;MKRN2;UFL1;MARCHF8;F13A1;RNF41;CBLL1;RNF150;UBR3;LNX2;PDZRN3;UBE3B;UBE3C;FBXO40;FBXO11;HERC1;MKRN1;ARIH2;ZNRF3;CUL5;TRIM24;LMO7;RNF214;CUL3;PEX12;HECTD1;HERC3;FBXO9;BRCA1;HUWE1;TRIM14;RNF123;PIAS1;UBE4B;DZIP3;HERC2;UBE4A
