representative	grouped_terms	genes
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	TIMM10;TRIAP1;TIMM13;OMA1;CIAPIN1;CHCHD2;TIMM10B;PARK7;HAX1;COA4;NDUFS5;CHCHD4;THEM4;IMMT;NBR1;TIMM29;PRELID2;TIMM23;MICU1;PNPT1;ARL2BP;STOML2;OPA1;SIRT5;CHCHD7;NDUFA8;NDUFS1;SOD1;NLN;REXO2;COA7;COA6;PINK1;STMP1;FBXL4;AIFM1;CLPB;SUOX;CYCS;MICU2;COX17;SDHAF3;STAR;HSD3B2;APP;PLAAT1;BCHE;IGF2R
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	AURKAIP1;PTCD3;MRPS12;MRPS15;MRPS25;MRPS34;MRPS21;MRPS7;MRPS2;MRPS5;CHCHD1;MRPS24;MRPS31;DAP3;MRPS18B;MRPS18A;MRPS11;MRPS23;MRPS33;MRPS22;MRPS35;MRPS27;MRPS18C;MRPS9;MRPS16;MRPS28;MRPS14;MRPS17;MRPS10
neuron to neuron synapse	neuron to neuron synapse;asymmetric synapse;postsynaptic specialization;postsynaptic density	LRRC7;MPDZ;CDH2;PJA2;PDLIM5;P2RY1;MAL2;DCC;GOPC;ATP1A3;EPHA4;SIGMAR1;DRP2;PSD;DNM2;PKP4;CADM1;GRIN1;EFNB3;SHISA8;CDK5;GRID2IP;CHRNA3;C1QL3;EGLN1;PCBP1;ARHGAP44;AKAP7;RTN4;RTN1;SEMA4B;NSF;ERBB4;PDPK1;MAP1B;DROSHA;SLC8A2;PDE4B;CACNG8;MPP2;SLC8A1;RGS7BP;RGS9;DAGLA;LRRC4;DLG3;CTNND2;PRKAR1B;USP8;IGSF9B;SLC16A7;PRKCG;CAP2;TIAM1;BSN;HOMER1;SLC1A1;EIF3A;PPP1R9A;ROGDI;VPS35;LZTS3;PLEKHA5;SLC30A3;SYN1;SYNDIG1;LRFN5;PAK2;ADCY1;ARFGEF2;ITGB1;CHRM2;GPHN;PRKN;GRIN2A;LIN7A;GRIK5;NECTIN1;EEF2K;DLG2;PLXNA4;CHD4;PPP3R1;RTN3;SHISA7;GRIK2;GRM1;ZDHHC2;PTEN;NRCAM;CAMK2A;PRKCZ;DMTN;RNF10;INSYN1;HNRNPH2;PCLO;CHRM1;ABHD17C;LRRC4B;MAPK8IP2;FBXO45;LRFN1;GRIP1;ADORA1;PAK6;ATP1A1;FAM81A;DNAJC6;ABHD17B;SYT1;PRNP;AURKA;SLITRK3;NPTN;SYT7;HOMER2;CALCA;NEFH;CRIPT;ATP2B2;GABRA4;ZDHHC5;LHFPL4;KCND3;ERBIN;GABRB1;CHRNB1;GABRA5;CHRND;CDH10;GLRB
tRNA aminoacylation	tRNA aminoacylation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds;amino acid activation	FARSB;AARS2;IARS1;TARS2;NARS1;HARS1;PARS2;MARS2;LARS2;RARS1;KARS1;LRRC47;FARS2;YARS2;GATB;EPRS1;EARS2;NARS2;IARS2;DARS2
peptidyl-threonine modification	peptidyl-threonine modification;peptidyl-threonine phosphorylation	ROCK2;DYRK2;MARK2;HIPK3;ACVR1B;HIPK2;GALNT11;CDK5;APP;PARD3;WNK3;TTC36;CSNK2A3;PRKCA;CALM2;PDPK1;HIPK1;DYRK1A;CDC42BPG;WNT5A;MYLK2;STK39;CAMK2D;GALNT2;HIPK4;PRKDC;LMTK2;MAPK1;GALNT1;TRIM6;UBE2K;PPP2R5D;EIF4G1;CAMK2A;CALM1;DMTN;CSNK2A1;TTBK1;TNKS;CAB39;CALM3;NLK;GSK3B;WNK1;EGF;CADM4
RNA polymerase complex	RNA polymerase complex;nuclear DNA-directed RNA polymerase complex;DNA-directed RNA polymerase complex	POLR3E;TAF2;ENY2;POLR3GL;POLR2K;POLR1A;TAF4B;PEX2;GTF2A1;POLR1D;MYZAP;POLR2L;GTF2H2C;PRIM1;TAF6;TAF12;MNAT1;TBP;TAF8;PRIM2;TAF6L;GTF2F1;POLR3G;POLR3F;GTF2H1;GTF2A2;TAF7;PRIMPOL;GTF2F2;USP22;POLR2A;TAF13;POLR2D;POLR3K;GTF2B;POLR3H;PAF1;GTF2E1;MCM3;POLR1B;POLA1;POLR3B;POLR1F;GTF2H5;TAF9B;LEO1;POLR1G;POLR2B;CTR9
ubiquitin-protein transferase activity	ubiquitin-protein transferase activity;ubiquitin-like protein transferase activity;aminoacyltransferase activity	MYCBP2;KCMF1;KLHL21;UBE2H;LONRF2;TMEM129;RNF41;TRAF3;LMO7;FBXO9;HERC2;MUL1;FBXO40;UBR1;BSPRY;LRSAM1;SIAH3;TRIM23;VPS18;TRIM61;MED31;RNF157;TRIM68;FBXO27;RBX1;UBE2R2;HERC6;RNF167;CDC42;BCOR;RNF6;ZFP91;AMFR;FBXL22;GID4;FBXO21;RNF115;UBE2T;COP1;TRIM32;RNF26;MKRN2;RNF5;DZIP3;RNF11;BRCA1;CDC23;LNX2;FBXO11;MED11;RNF175;HECTD1;FBXO30;PDZRN3;UBE2L3;UBE2D1;RNF139;UBE3A;RMND5A;NEDD4L;UBE4A;PPP1R11;ASB4;CBLL1;RNF14;UBR3;PRKN;TRIM37;MED1;FBXO10;TRIM6;UBE2K;RNF20;UBE2QL1;HLTF;UBE4B;HECW2;FBXL5;UBE2G1;TRIM24;RNF123;CUL5;UBE3B;RNF141;UBE2D2;PEX12;RNF8;FBXW2;MARCHF8;ASB12;RNF103;RNF10;UBE2A;TRIP12;NHLRC1;MED18;KLHL9;MARCHF11;MKRN1;CUL4A;RNF150;WWP1;UBE2E1;CUL3;UBE2N;BTRC;CUL2;UBE3C;MED7;RNF43;HUWE1;ZNRF3;UBE2E3;RNF182;TRIM72;IRF2BPL;TRIM69;TRIM13;UBL4A;FBXO6;PIAS1;KLHL13;ASB1;ZBED1;RANBP2;UBE2F;AKTIP;UBA3;CBX4;F13A1;ATE1
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process;acyl-CoA metabolic process;thioester metabolic process	DCAKD;SUCLG2;HSD17B12;SULT1A2;HMGCS1;ACSM2B;TECR;PDK2;HACD1;ACOT1;PDK3;ACSS1;DLST;ACOT2;FAR2;NUDT8;ACSS2;GPAT4;PDHX;ELOVL5;ACSL6;OGDH;SUCLG1;HACD2;GCDH;OXSM;MCCC2;MMUT;ACSF2;MPC2;PMVK;ACSL3;PPCS;CROT;PANK1;DLD;ACAT1;PANK4;ACOT8;ABCD1;ACOT4;ACACA;DLAT;FITM2;HSD17B4;SUCLA2;NUDT7;PDHA1;BPNT1;PDHB;NUDT19;ACSL4
rRNA metabolic process	rRNA metabolic process;rRNA processing	NOL9;IMP3;NAF1;TRIR;DHX37;MRTO4;NOL7;TCOF1;UTP14A;RRS1;NOL10;MPHOSPH6;TBL3;IMP4;RSL1D1;EXOSC4;IPPK;MPHOSPH10;NHP2;BYSL;GTPBP4;DKC1;METTL15P1;SRFBP1;GAR1;EIF4A3;UTP15;MAPT;NUDT16;PIN4;LYAR;HEATR1;DDX10;GTF3C3;POLR1D;NIFK;TSR2;FRG1;PDCD11;SDE2;UTP4;METTL15;KRR1;SMARCA4;PIH1D2;ZCCHC4;RRP7A;RPP40;EXOSC3;EMG1;RRP1B;BUD23;DROSHA;XRN2;MACROH2A2;DCAF13;TAF1B;POP7;DDX21;UTP11;RPP30;DIMT1;C1D;ESF1;MRM1;FTSJ3;DDX18;WBP11;EBNA1BP2;RPUSD4;BMS1;SHQ1;UTP20;RPF1;KAT2B;TSR1;NOP10;NCL;TRMT2B;MRM2;PRKDC;PA2G4;RRP15;GTF3C6;CHD7;MRM3;TFB1M;RPUSD2;MTOR;POP4;RIOK2;NOL11;WDR12;UTP23;POLR1B;YTHDF2;NOLC1;SNU13;POLR1F;FDXACB1;GTF2H5;WDR3;DDX52;METTL5;UTP3;TFB2M;FCF1;RPL7L1;MTREX;POLR1G;GTF3A;NOP9;DIS3L;TRMT61B;GTF3C4
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	RAB30;MFN1;ARL11;GNL2;TUBA4A;EFL1;EEF2;GTPBP10;RHOD;ARL3;ADSS1;RAP1A;LSG1;GIMAP6;TUBA1A;TUBA1B;TUBG1;RASL11B;TUFM;EEF1A2;RHOU;RAB39A;RAB3D;RAB3C;TUBB2B;FPGT;DNM2;EHD3;DRG1;RAB1B;RAB9A;EIF2S3;MRAS;GLUD1;DIRAS1;TRIM23;TUBA3E;RAB26;RAB29;NUDT2;RAB15;RAB18;RABL3;AGAP1;SRL;RAB7A;RAB3A;RASD1;DNM1L;NKIRAS1;RRAGA;ANXA6;GTPBP8;RND2;RHOQ;CDC42;GLUD2;DNAJC27;OPA1;GPN1;URGCP;TUBA3D;RAB2A;IFT22;ARHGAP35;BMS1;DAP3;RAB1A;RRAGD;RAB1C;SEPTIN3;GPN3;TSR1;ARL5A;RAB27A;RAB9B;RNGTT;AK3;RAP1BL;TUBB2A;ERAL1;MFHAS1;RTCB;MTIF2;SRP54;ARL8B;NOLC1;TUBB4A;RAN;UPRT;RAB39B;GNAS;RAB12;SAR1B;GUF1;NKIRAS2;NOA1;IRGQ;EFTUD2;TUBA1C;RASL11A;CPLANE2;RHOF;LANCL2;GFM1;RAB11A;RHOT1;GUCY2D;RALA;OLA1;RAB5B;NMUR2;ARF3;GFM2;RASL12;EIF2S3B;RAB3B;GSPT2;GNAL;GNA12;GSPT1;EHD4;GNAO1;HBS1L;RAB6B;RAB10;MMAA;CNGB3;DYNC1LI1;STING1;MIEF1;PRKG2;PDE11A
Z disc	Z disc;I band	PARVA;PPP3CA;TCAP;HRC;C10orf71;PARVB;FHL2;GGPS1;RYR1;NRAP;FBXO22;TRIM54;SCN1A;TTN;PDLIM5;MYZAP;NEB;ITGB1BP2;MYOZ2;FRG1;FLNB;NEXN;LDB3;FHOD3;CFL2;MYOT;CSRP3;SORBS2;SYNPO2;PDE4B;CASQ2;NOS1AP;SLC8A1;FBXO32;UNC45B;KY;GLRX3;JUP;FBXL22;FBP2;SYNC;HOMER1;NEBL;CSRP2;PALLD;RYR2;PAK1;OBSL1;CAV3;CAVIN4;PGM5;KCNA5;CACNA1D;MYH6;ANK2;CASQ1;PPP1R12A;PPP1R12B;ATP2B4;PPP2R5A;JPH1;CAB39;SYNE2;KCNN2;RTN2;XIRP2;ANK3;ALDOA;MTM1;KAT2B;FERMT2
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process	MCAT;LPIN1;PEX7;ETFB;PEX2;ADIPOQ;IRS1;ABHD2;ACAA2;AIG1;CRAT;PPARA;IVD;NUDT8;HADHA;PCCB;ETFDH;PHYH;GCDH;ECHDC1;SCP2;ACAA1;AUH;ETFA;CROT;HACL1;HADHB;LONP2;ACAT1;ECI2;ACOT8;ABCD1;DECR1;ACOXL;ETFBKMT;PEX5;ACADM;HSD17B4;ABCD2;NUDT7;PCCA;FAAH;AMACR;HADH;ACOX1;CPT2;EHHADH;PEX13;NUDT19;ABCD3;SLC16A1;PGD;AKR1A1;SORD
nucleoid	nucleoid;mitochondrial nucleoid	TUFM;POLDIP2;TWNK;HSPA9;SUPV3L1;MTERF2;HADHA;VDAC2;DDX28;VDAC1;ATP5F1B;ELAC2;TEFM;HADHB;TFB1M;CLPX;DBT;LRPPRC;TFAM;FASTKD5;PRORP;FASTKD2;TRMT10C;GRSF1;TFB2M;SSBP1
potassium ion transmembrane transport	potassium ion transmembrane transport;potassium ion transport	ATP1B3;OPRK1;KCNS1;KCNQ1;AKAP6;SLC9A3;CCDC51;HPN;ATP1A2;CASQ2;NOS1AP;KCNS2;KCND3;ANO6;STK39;KCNN1;KCNA1;KCNQ5;SLC1A3;KCNH3;LETM1;KCNH2;AMIGO1;CAV1;KCNA6;NALCN;CAV3;ITGB1;GHITM;NEDD4L;KCNA7;KCNE5;KCNJ3;KCNA5;CACNA1D;ATP1B1;TMEM38A;SUMO1;ANK2;YWHAE;KCNF1;HCN4;SLC12A5;KCNK12;ATP1A1;PRNP;TMEM38B;CAB39;KCNN2;KCNJ5;KCNA3;KCNC3;KCNK1;SLC9A6;KCNA2;SLC12A6;KCNJ12;KCNH7;HCN1;KCNIP2;ANK3;SLC9A7;NSF;CHP1;ADORA1
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	MCAT;PEX7;ETFB;PEX2;ADIPOQ;IRS1;ACAA2;CRAT;PPARA;IVD;HADHA;ETFDH;GCDH;ECHDC1;SCP2;ACAA1;AUH;ETFA;CROT;HADHB;LONP2;ACAT1;ECI2;ACOT8;ABCD1;DECR1;ACOXL;ETFBKMT;PEX5;ACADM;HSD17B4;ABCD2;AMACR;HADH;ACOX1;CPT2;EHHADH;ABCD3;FMO4;NR4A3;PHYH;SIRT4;HACL1;ADH5;PEX13;PLA2G7
regulation of trans-synaptic signaling	regulation of trans-synaptic signaling;modulation of chemical synaptic transmission	PTK2B;SSH1;KRAS;SNAP25;BCR;KCNB1;RAPGEF2;ITPKA;SQSTM1;SCTR;SORCS3;SEPTIN5;CHRNB2;PRKACA;FXR2;ADORA3;SHANK1;SLC4A10;IGSF11;CLSTN2;GRIA3;NLGN4Y;EIF4A3;FLOT1;MAPT;TACR2;RAP1A;DMPK;CDH2;JPH4;ADIPOQ;P2RY1;PTGS2;DCC;KIF5B;CYP46A1;CPLX2;EPHA4;CACNA1A;CUX2;TUBB2B;CCL2;ATAD1;STAU1;NCSTN;CHRNA7;GRIN1;EFNB3;SHISA8;CDK5;USP46;APP;GRID2IP;CHRNA3;SYNGR1;LRP8;SLC18A3;PACSIN2;ARHGAP44;NTF4;RIMS3;AKAP7;RTN4;DYSF;VPS18;MAP1B;SLC8A2;ATP1A2;CACNG8;ABR;MPP2;RAB3A;MAP1A;LRRC4;WNT5A;RNF167;PLCL1;PRKAR1B;ADNP;USP8;CCR2;PRKCG;EPHA7;SLC1A3;HOMER1;SLC7A11;SLC1A1;CAMKV;BCHE;PPP1R9A;CSPG5;ZDHHC12;ABHD6;VPS35;C22orf39;NALCN;SYN1;CBLN1;SNAPIN;ADCY1;ITGB1;UBE3A;CHRM2;RAP1BL;BTBD9;EIF4E;SV2B;MAPK1;PRKN;RIMS4;GRIN2A;EIF4EBP2;RELN;GRIK5;SV2C;NSG1;PPP3R1;SHISA7;GRIK2;PINK1;GRM1;PAFAH1B1;MAPK9;ZDHHC2;PTEN;SLC38A1;CAMK2A;PRKCZ;FXR1;PREPL;NCDN;CHRNB4;ERC1;PRKCE;EPHB1;CHRM1;EIF2AK4;SYAP1;YWHAG;ATP2A2;SYP;MAPK8IP2;PFN2;INA;FBXO45;ROR2;DAG1;ADORA1;FRRS1L;SYT1;PRKAR2B;PRNP;TMEM25;NEFL;STAU2;PLCL2;PAIP2;NPTN;APBA1;SYT7;RAB3GAP1;GSK3B;NEFH;CACNA2D2;SLC6A4
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5F1E;ATP5ME;ATP5MK;ATP5MJ;ATP5PD;ATP5PO;ATP5MG;ATP5MC2;ATP5MF;PPIF;ATP5PF;ATP5MC1;ATP5F1EP2;ATP5F1A;ATP5F1B;ATP5F1C;ATP5MC3;ATP5PB;DMAC2L
nucleocytoplasmic transport	nucleocytoplasmic transport;nuclear transport	SQSTM1;ATXN1;RBM8A;PTPN11;STAT3;PRKACA;THOC3;FBXO22;ENY2;CHP2;SUFU;ABCE1;EIF4A3;SUPT6H;NUP62CL;LSG1;GLE1;PIK3R2;PTGS2;E2F3;RSRC1;RBM4;THOC7;TNPO1;POM121;ANGPT1;AGFG1;PPM1A;MAVS;CITED1;PARK7;CDK5;RANBP3;SDAD1;CHCHD4;TPR;HSPA9;NUP43;IPO5;PKIG;ALKBH5;RANBP2;NUP107;NSUN2;ECT2;NUP210;NUP98;XPO7;DDX19A;HNRNPA2B1;SMG7;JUP;DNAJC27;EP300;STRADB;NUP42;HEATR3;PHAX;ZC3H11B;CHP1;UPF2;NUP93;ABRA;NCBP2;NEMF;KPNA6;THOC5;MDN1;NUP214;ANP32A;RBM15B;KPNA2;PRKAG1;FAM53C;EIF4E;IPO7;DHX9;MED1;RIOK2;KPNA4;TARDBP;NUP88;PPP3R1;NDC1;CD36;RAN;IPO13;TNPO3;NUP133;NUP37;FRAT1;IWS1;SUMO1;RITA1;TMEM53;SPG11;KPNB1;YWHAE;SSB;PPP1R12A;IPO11;KPNA3;ELAVL1;NUP62;NCBP1;PKIA;NOP9;CSE1L;RANBP6;GSK3B;WNK1;DESI1;PPP1CC
cell communication by electrical coupling	cell communication by electrical coupling;cell communication by electrical coupling involved in cardiac conduction	ATP1A3;GJA5;GJA1;TRDN;CALM2;ATP1A2;CASQ2;SLC8A1;KCNA1;CAMK2D;PDE4D;RYR2;CAV1;TBX5;ATP1B1;CALM1;PKP2;ATP1A1;CALM3;ANK3
regulation of cardiac muscle cell contraction	regulation of cardiac muscle cell contraction;regulation of actin filament-based movement	PDE4B;ATP1A2;CAMK2D;JUP;PDE4D;RYR2;CAV1;GATA4;CAV3;DSG2;PLN;ANK2;DSC2;ATP2A2;DSP;PKP2;HCN4;ADORA1;FGF13;ZEB2;MYLK2
iron-sulfur cluster binding	iron-sulfur cluster binding;metal cluster binding	NDUFV1;NFU1;ABCE1;LIAS;TYW1;CIAPIN1;AOX1;SDHB;PRIM2;ACO2;POLR3F;NDUFV2;IREB2;GLRX3;ETFDH;EXO5;NUBP1;NDUFS1;PPAT;GLRX5;FECH;FXN;UQCRFS1;ISCA1;FBXL5;NDUFS2;FDX1;NFS1;CISD1;ACO1;ELP3;AIFM3;NUBPL;RFESD
organelle outer membrane	organelle outer membrane;outer membrane	HINT2;GDAP1;RETSAT;WASF1;BMF;PTRH2;CNR1;TOMM5;UFL1;AGPAT5;KRAS;EXD2;AMBRA1;DHCR7;DCAKD;MFN1;SPIRE1;CHCHD3;LPIN1;ABCB6;RHOD;DMPK;SLC22A3;PTGS2;BCL2L10;TUFM;EPHA4;BAK1;SIGMAR1;PGR;MICOS10;ATP5MC2;ATAD1;MAVS;HAX1;NEU4;SAMM50;MT3;TOMM22;MUL1;SFXN2;HSPA9;IMMT;MAOB;TOMM20;STING1;TIGAR;BRI3BP;COX14;SLC44A2;VDAC2;ARMCX6;DNM1L;ACSL6;ARMCX3;RTN4IP1;CYB5B;HK1;OPA1;MAOA;DNAJC11;BECN1;MIEF1;VDAC1;STARD7;TOMM40L;MFF;ACSL3;PIGBOS1;HADHB;AKAP1;MTERF3;NIPSNAP2;PGAM5;MOAP1;VDAC3;APOO;MTOR;RAF1;PRKN;ATP5MC3;SLC25A46;ARMC1;PINK1;STMP1;BCL2L2;LRPPRC;CISD1;ARMCX2;MTCH2;TMEM53;TOMM70;FUNDC1;SH3GLB1;MTX2;RHOT1;GUCY2D;APOOL;SYNE2;ACSL4;NLRX1;PPP1CC;SYNJ2BP
killing of cells of another organism	killing of cells of another organism;disruption of cell in another organism;disruption of anatomical structure in another organism	F2RL1;GSDMB;MICB;ARG1;GBP2;RPS19;GBP3;MUC7;GZMH;NKG7;TREM1;GBP1;GZMM;GNLY;GBP5;MICA;DEFA5;H2BC12;F2;DEFA6;PRF1;S100A12;AZU1;PF4;KRT6A;APOL1;LTF;PGLYRP1;GZMB;DEFA3;HRG;CHGA
regulation of monoatomic ion transmembrane transporter activity	regulation of monoatomic ion transmembrane transporter activity;regulation of transporter activity;regulation of transmembrane transporter activity	CACNB2;ATP1B3;KCNS1;SHISA8;APP;WNK3;AKAP6;WNK2;TCAF1;TRDN;CALM2;ATP1A2;CACNG8;FGF12;CASQ2;NOS1AP;KCNS2;PPIF;SLMAP;STK39;CAMK2D;PIRT;CCR2;HOMER1;PCSK9;CHP1;RYR2;CAV1;CAV3;GNB5;NIPSNAP2;SLN;NDUFA4;ITGB1;NEDD4L;CHRM3;KCNE5;RELN;P2RY6;SHISA7;CACNA1D;HECW2;ATP1B1;CALM1;SUMO1;PLN;PRKCE;ANK2;YWHAE;CASQ1;EDNRA;COX17;MAPK8IP2;PRNP;JPH1;CAB39;FGF13;TESC;CALM3;KCNIP2;ANK3;NDFIP1;RXRA;NDFIP2;SYNGR3
regulation of mitochondrial gene expression	regulation of mitochondrial gene expression;regulation of mitochondrial translation	FASTKD3;NGRN;RMND1;THAP11;RPUSD4;TACO1;C1QBP;ALKBH1;RPUSD3;TRUB2;LRPPRC;MALSU1;TSFM;MRPS27;FASTKD2;TRMT10C;MTRES1
cardiac muscle cell contraction	cardiac muscle cell contraction;actin-mediated cell contraction;actin filament-based movement	SCN1A;CACNA1G;GPD1L;SCN3A;GJA5;CACNB2;GJA1;KCNQ1;SGCD;PDE4B;ATP1A2;FGF12;NOS1AP;KCND3;CAMK2D;JUP;PDE4D;KCNH2;RYR2;CAV1;GATA4;CAV3;NEDD4L;KCNE5;KCNJ3;DSG2;KCNA5;CACNA1D;PLN;ANK2;DSC2;ATP2A2;DSP;PKP2;HCN4;ADORA1;ATP1A1;FGF13;KCNN2;KCNJ5;MYBPC3;ZEB2;TNNT2;LIMCH1;MYLK2;EPDR1;MYH6;MYO5C;MYO5B;MYH14;SYNE2
neuron projection cytoplasm	neuron projection cytoplasm;axon cytoplasm;axonal transport	ZC3H14;MAPT;KIF5B;HPCA;STAU1;KIF5C;AGBL4;KIF1A;MAP1A;ARMCX3;AP3D1;KIF1C;AP3B1;DYNC1H1;OPA1;TRAK1;SOD1;KIF5A;HIF1A;AP3S2;KIF1B;HSBP1;SNAPIN;FLOT2;AGTPBP1;EIF4EBP2;ARL8B;DLG2;GRIK2;PAFAH1B1;ACTR10;CALY;AP3M1;FBXW11;NEFL;STAU2;MAP2K4
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;sarcoplasmic reticulum calcium ion transport;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum	AKAP6;TRDN;CALM2;ATP1A2;DHRS7C;CASQ2;SLC8A1;CAMK2D;PDE4D;RYR2;CHD7;TMEM38A;CALM1;PLN;ANK2;CASQ1;TMEM38B;CALM3;ZMPSTE24;SLN;ATP2A2
RNA 5'-end processing	RNA 5'-end processing;ncRNA 5'-end processing;tRNA 5'-end processing;tRNA 5'-leader removal	RPP40;POP7;POP1;RPP30;PNPT1;UTP20;POP4;PRORP;TRMT10C;SSB;NOP9;RPP25L
5'-3' RNA polymerase activity	5'-3' RNA polymerase activity;RNA polymerase activity;DNA-directed 5'-3' RNA polymerase activity	POLR2K;POLR1A;POLR1D;POLR2L;PRIM1;TRNT1;POLR3G;POLR3F;PRIMPOL;POLR2A;POLR3K;POLR3H;POLR1B;POLR3B;POLR2B;MED20
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	TIMM8B;UBE2D3;PARL;GDAP1;ARIH2;NDUFA13;TOMM5;LEPROT;TIMM8A;SAE1;OXA1L;FZD5;TIMM17B;TIMM10;PMPCA;LMAN1;MAPT;TIMM13;UBL5;COX18;RHOU;TIMM10B;HAX1;HSPA4;SAMM50;CHCHD4;IMMP1L;TOMM22;ATP5IF1;SIAH3;TOMM20;TIMM29;TIMM23;PITRM1;AP3B1;HK1;TIMM22;GRPEL1;TOMM40L;MFF;SIRT4;PMPCB;SREBF2;UBE2L3;MOAP1;DNAJC19;PRKN;TIMM21;TIMM17A;DNAJC15;ABLIM3;PINK1;AIFM1;MTCH2;NPEPPS;TOMM70;SH3GLB1;MTX2;RALA;MAIP1;HUWE1;MAVS;DNM1L
connective tissue development	connective tissue development;cartilage development	COL11A1;BARX2;FRZB;RUNX2;BGN;BMP4;TGFBR1;BMP6;COMP;TYMS;LOX;CCN3;IHH;GHRL;THBS3;SERPINH1;SORL1;ECM1;ZNF516;CYTL1;GDF5;KAT2A;SFRP2;TGFB1;GLI3;CTSK;TRPM4;SLC39A13;PITX1;MAPK3;FOXC2;SHOX2;HES5;DDRGK1;CCN4;NOG;SELENOM;CSF1;SULF1;SCX;STC1;SOX8;EFEMP1;SULF2;SMAD7;RXFP1;WNT9A;PDGFRB;CCN1;TGFBI;RSPO2;EXT1;ATP7A;LNPK;COL5A1;CRIP1;WNT11;HOXD3;EDN1;HOXB3;RARA;RFLNA;CCN2;LOXL2;COL1A1;FOXA1;ARID5A;BMP1;FGF18;MGP;BMP2;VPS13B;EVC;OPTC;ATF2;MATN1;ERRFI1;SNORC;PDGFD;SIX2;HOXC4;HMGA2;SMPD3;NFIB;COL6A1;CFLAR;SOX6;FGFR1;LTBP3;GPLD1;CHI3L1;HSD17B1;SCIN;TRPV4;HRAS;RUNX1
protein serine/threonine phosphatase complex	protein serine/threonine phosphatase complex;phosphatase complex	PPP3CA;PDPR;CTDNEP1;PPP1R3F;PPP2R2A;PPP1R3G;PPP4R4;PTPA;PDP1;CNEP1R1;SHOC2;TOX4;PPP2CA;PPP2R5E;PPP3R1;PPP2R5D;PPP1R3D;PPP1R3A;PPP2CB;PPP1R12A;PPP2R5A;PPP2R3A;PPP2R5C;WDR82;PPP1CC;PPP2R2C
axo-dendritic transport	axo-dendritic transport;axonal transport	STAU1;KIF5C;AGBL4;APP;KIF1A;MAP1A;ARMCX3;AP3D1;KIF1C;AP3B1;DYNC1H1;OPA1;TRAK1;SOD1;KIF5A;HIF1A;AP3S2;KIF1B;HSBP1;SNAPIN;FLOT2;AGTPBP1;ARL8B;DLG2;PAFAH1B1;ACTR10;CALY;SPG11;AP3M1;FBXW11;NEFL;STAU2;APBA1
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process;nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	TECR;PDK2;HACD1;PDK3;ACSS1;ACSS2;PDHX;ELOVL5;ACSL6;HACD2;GCDH;MMUT;MPC2;ACSL3;PPCS;DLD;ACAT1;ACACA;DLAT;PDHA1;PDHB;ACSL4;PANK1;PANK4
ubiquitin protein ligase activity	ubiquitin protein ligase activity;ubiquitin-like protein ligase activity	ASB1;MYCBP2;KCMF1;LONRF2;TMEM129;RNF41;TRAF3;HERC2;MUL1;FBXO40;UBR1;BSPRY;LRSAM1;SIAH3;TRIM23;VPS18;TRIM61;MED31;RNF157;TRIM68;FBXO27;RBX1;HERC6;RNF167;CDC42;RNF6;AMFR;FBXL22;GID4;RNF115;COP1;TRIM32;RNF26;MKRN2;RNF5;DZIP3;RNF11;MED11;RNF175;HECTD1;FBXO30;PDZRN3;UBE2D1;RNF139;UBE3A;RMND5A;NEDD4L;UBE4A;PPP1R11;ASB4;CBLL1;RNF14;UBR3;PRKN;TRIM37;MED1;TRIM6;UBE2K;RNF20;HLTF;UBE4B;HECW2;TRIM24;RNF123;UBE3B;UBE2D2;RNF8;MARCHF8;ASB12;RNF103;RNF10;UBE2A;TRIP12;NHLRC1;MED18;MKRN1;CUL4A;RNF150;WWP1;CUL3;BTRC;UBE3C;MED7;RNF43;HUWE1;ZNRF3;TRIM72;IRF2BPL;TRIM69;ZBED1;RANBP2;UBE2F;CBX4
ubiquinone biosynthetic process	ubiquinone biosynthetic process;quinone biosynthetic process;ubiquinone metabolic process	COQ6;PPTC7;PDSS1;COQ10A;COQ10B;COQ8B;COQ5;NDUFA9;UBIAD1;COQ9;COQ3;ADCK2;PDSS2;COQ7;COQ2;COQ8A;NQO1
