representative	grouped_terms	genes
transmembrane transporter complex	transmembrane transporter complex;transporter complex	GRIK4;ATP6V1G1;CACNA1A;NDUFA10;CACNG4;UQCRQ;KCNMB1;TMEM249;TTYH1;KCNN1;CACNA1G;MICU1;NDUFS4;DLG4;ABCB6;KCNJ8;KCNMB2;BEST4;STX1A;ATP1B2;RYR1;CACNG7;ATP1B3;VWC2;CHRNA1;NDUFV3;GRIN3A;UQCR10;KCNJ11;NDUFA12;GRIN1;KCNE1;CALM2;NDUFA9;UQCRFS1P1;PDE4B;UQCRH;NDUFB11;CATSPERB;BEST3;BCS1L;GRIK1;NDUFA5;NDUFA7;ABCG8;GRIA2;KCNG2;GABRG1;CLCNKA;NDUFB10;NDUFB7;MCU;CACNA1D;CHRNA6;PRKACA;ATP1A3;NDUFB5;CCDC51;KCNH3;NDUFS5;CHRNB1;PLN;NDUFA3;ATP6V0C;CALM1;CHRNA5;GRIK3;NDUFB9;UQCRC2;CACNG6;SMDT1;CLIC5;NDUFA2;NDUFAF1;UQCRFS1;KCNJ3;NDUFA1;KCNJ5;KCNS1;KCNA2;ATP6V1H;LRRC8E;SCN2B;HCN4;UQCC3;KCNK13;NDUFC1;NDUFA13;TTYH2;CNGB3;CLCN2;KCNA6;KCNA7;ATP1B1;KCNK1;KCNQ5;CYC1;NDUFS8;NDUFAB1;NDUFS7;KCNA1;UQCRC1;AMIGO1;NDUFV2;SNAP25;KCNH2;NDUFV1;SHISA7;NDUFA6;NDUFB1;KCNE5;DMAC2;NDUFS6;OLFM3;KCNA5;UQCR11;NDUFB3;NDUFB8;UQCRB;NDUFA8;AKAP6;ATP1A1;SLC9A1;CNTNAP2;FOXRED1;GLRB;NDUFB4;PKD1L1;KCNC3;CATSPER1;KCNQ1;KCNIP2;DMAC1;MICU2;CLIC4;NDUFS2;WDR93;NDUFB6;ATP6V0D1;NDUFA4;NDUFA11;NALCN;ABCB8;TRPC4;KCNA3;CLIC6;GRIK2;SUMO1;CACNA2D3;GRIK5;NDUFB2;CACNA2D2;PTPA;CHRND;HVCN1;KCNK12;GABRB3;CLCNKB;GABRB1;GABRG2;NDUFC2;HCN1;KCNH7;CALM3;DLG2;HTR3A;CHRNA3;CHRNB4;KCNJ12;GABRA4;KCNF1;ATP10B;PEX12;CHP1;TIMM10B;ERGIC2;TIMM8B;TIMM8A;PEX14;TIMM13;ATP11A;PEX13;ATP8A2
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	MS4A1;CD79A;CD19;LY9;POU2AF1;CD79B;IHH;PAX5;F2RL1;FCRL3;BMP4;AICDA;RORA;BCL2;KMT2A;CARD11;RHOH;CTSK;DOCK11;DCLRE1C;FBXO7;ITGA4;CR2;RC3H1;TNFSF9;FNIP1;CDH17;RIPK3;NOTCH2;ZFP36L2;WNT4;CRTAM;NFKBIZ;FOXP1;EOMES;CD27;PSEN1;CSF1;LEF1;RUNX2;RAG1;MT1G;IL2RG;TLR9;ATP7A;INPP5D;CTLA4;IL1A;CD4;LAG3;SMARCD1;MFNG;EGR1;RBPJ;IRF1;PGLYRP1;VSIR;ATF2;PLA2G2D;SLAMF6;LCK;FOXO3;SPN;PCK1;BATF;SPINK5;AQP8;LFNG;MMP14;LMBR1L;TRAF6;DLL4;THEMIS;TSC1;CBFB;IKZF3;SMARCD2;ZBTB16;CD2;HLX;ITK;CD74;TBX21;CD3D;MDK;SP3;TGFB1;HLA-DOA;STAT5B;CD3E;ARID2;MR1;ZBTB1;SYVN1;AXL;ZNF683;NFKBID;HLA-DRA;BCL6;LIPA;ZEB1;BAX;GLI2;IL7R;CD1D;TESPA1;ZFP36L1;IL15RA;BTK;RUNX3;KLF6;PIK3CD;ADA;ATM;GLI3;CCR6;STAT6;TCIRG1;VAV1;PTPRC;PTPRJ;PIK3R3;PREX1;IKZF1;SMAD7;ITPKB;ZAP70;MERTK;PRDM1;DCSTAMP;PIR;AGER;IL18;TMEM98;SMARCC2;MYH9;BTN2A2;HLA-DRB1;SOX13;CD46;HMGB1;NFATC1;RHOA;RARA;IL34;BRD2;LEPR;ZC3H8;CD3G;EZH2;BMI1;B2M;CD80;FOS;IRF7;IL7;USP44;SH3RF1;TP53;SYK;TCF3;FCGR2B;LGALS9;PTGER4;NTRK1;CYP26B1;BLNK;NFAM1;CD28;LYL1;ANXA1;DHRS2;BATF2;PIK3R6;MALT1;ZMIZ1;FZD8;ITM2A;EGR3;KAT2A;HLA-B;TNFSF13B;SLAMF1;CLEC4D;ACIN1;ASCL2;CMTM7;BCL11B;CCR7;DOCK2;VNN1;PDP2;SASH3;ACTB;FZD7;IL1B;SOCS1;KLRC1;SEMA4A;STAT4;KIT;IL15;HMGB3;ZC3H12A;ADGRG3
immune response-activating signaling pathway	immune response-activating signaling pathway;immune response-regulating signaling pathway	IGHM;MS4A1;CD79A;CD19;IGHG1;IGKC;BLK;IGHG3;IGHG2;CD79B;IGLC1;IGHA1;IGHA2;F2RL1;FCRL3;IGLC3;AIM2;TLR10;PLCG1;IGHG4;BCL2;NR1D1;CARD11;CMKLR1;HCFC2;TRAF3IP3;NLRP1;RNF135;CMTM3;IRAK4;KLRD1;LPXN;ICOSLG;CACNB3;RFTN1;CR2;RC3H1;BTNL3;IGHD;PRKD2;VAV3;GBP2;NFKBIZ;FOXP1;BTNL9;IGLC7;PSEN1;TLR6;TLR9;LAX1;LGR4;INPP5D;CTLA4;IKBKB;IRF1;HLA-DPB1;C3;NFKBIA;PELI1;STAP1;LCK;MICB;ELF1;TNF;SEC14L1;TLR4;TRAF6;THEMIS;SMPDL3B;TASL;IRAK3;CD8B;BANK1;TLR1;CD247;UNC93B1;ITK;SLA2;CD3D;PYCARD;CD3E;NR1H4;PTPRS;NAGLU;NFKBID;SKAP1;USP50;LIPA;TRBC2;FYN;IRF3;TRBC1;BAX;TESPA1;BTK;GBP5;CACNB4;THEMIS2;NCR3;PIK3CD;BTN1A1;ADA;PRKCH;TSPAN6;NFKBIL1;TLR5;GPR108;PIK3CA;VAV1;PTPRC;PTPRJ;FGR;APPL2;KLRK1;MYD88;FBXL2;RIOK3;MAPK8;CD22;BTNL8;PVRIG;LY96;FCMR;UBASH3A;CASP1;LRRC19;TLR7;FCHO1;ZAP70;TBK1;GBP1;BTN2A3P;COLEC11;BTN2A1;PAK3;BTN2A2;SH2D1A;HLA-DRB1;HMGB1;BTN3A1;BCL10;LAT;DHX58;TNFAIP3;NOD1;TMIGD2;NOP53;RNF170;RELA;KLRC3;CD300A;SLC15A3;CD3G;GFI1;CD14;KLRC2;TNIP3;OASL;IRF7;TXK;LTF;COLEC12;SYK;AURKB;LAT2;FCGR2B;CTSS;BLNK;NFAM1;PLSCR1;PRKD1;DDX60;GPLD1;CD28;BIRC3;TRIM3;DDX3X;BTN3A3;CGAS;HLA-A;CD38;EIF2B5;BMX;TICAM2;MALT1;BTLA;IL20RB;KIR2DL1;CTSH;MAP3K1;FER;PRKCQ
leukocyte proliferation	leukocyte proliferation;mononuclear cell proliferation;lymphocyte proliferation	MS4A1;CD79A;CD19;TNFRSF13B;IHH;F2RL1;CD70;MZB1;TNFRSF13C;FCRL3;BMP4;BCL2;CARD11;LRRC32;HLA-E;EPO;PLA2G5;ICOSLG;CR2;RASAL3;RC3H1;TNFSF9;IL20RB;VAV3;RIPK3;WNT4;CRTAM;NFKBIZ;NCK1;CSF1;LEF1;TLR9;TNFRSF14;EMP2;CLU;INPP5D;ELF4;ARG1;CCL5;MAPK3;CTLA4;IL1A;IRF1;VSIR;HLA-DPB1;PELI1;PLA2G2D;ATAD5;SPN;TLR4;CX3CL1;AHR;LMBR1L;TRAF6;GAPT;PLA2G2A;HES1;IKZF3;FKBP1B;RAC2;IRS2;CLC;TNFSF11;CD74;HLA-DPA1;BCL2L1;PYCARD;STAT5B;CD3E;BST2;HLA-DMB;BCL6;LIPA;FYN;TWSG1;BAX;IL7R;CD1D;BST1;BTK;ADA;CCND3;ATM;PDCD1LG2;CD6;STAT6;TCIRG1;PTPRC;MYD88;CD22;ZAP70;TBK1;AGER;IL18;BTN2A2;HLA-DRB1;CD46;HMGB1;BTN3A1;HELLS;TNFAIP3;IL34;TMIGD2;CD300A;JAK2;PIK3CG;BMI1;CD80;TNFSF18;IL7;SH3RF1;TP53;SYK;FCGR2B;LGALS9;PKN1;GPNMB;PLA2G2F;CD28;ANXA1;PRKCQ;DOCK8;HLA-A;CD38;IGFBP2;MALT1;TNFSF13B;SLAMF1;CORO1A;CD180;TYK2
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion	IHH;CD70;TNFRSF13C;BMP4;CARD11;LRRC32;RHOH;HLA-E;EPO;PLA2G5;ICOSLG;ITGA4;RASAL3;TIGIT;RC3H1;TNFSF9;IL20RB;CRTAM;SELL;NFKBIZ;NCK1;CCL28;CD27;NT5E;LEF1;RAG1;IL2RG;TNFRSF14;LAX1;ARG1;CCL5;CTLA4;IL1A;CXCL12;CD4;LAG3;SMARCD1;IRF1;VSIR;HLA-DPB1;PELI1;PLA2G2D;LCK;FOXO3;PECAM1;SPN;PCK1;HLA-DMA;TNF;TRAF6;PLA2G2A;CD5;HLA-DQB2;CBFB;HES1;SMARCD2;RAC2;ZBTB16;HLX;TNFSF11;CD74;TBX21;RIPOR2;MDK;HLA-DPA1;HLA-DOA;PYCARD;STAT5B;CD3E;ARID2;CD177;SIRPG;DPP4;HLA-DMB;ZBTB1;CCL21;NFKBID;SKAP1;HLA-DRA;ITGB7;BCL6;FYN;TWSG1;GLI2;IL7R;CD1D;TESPA1;RUNX3;GP1BA;ADA;GLI3;PDCD1LG2;PIK3CA;CD6;ITGAL;ELANE;VAV1;HLA-DQA1;PTPRC;KLRK1;HSPH1;FUT4;CERCAM;SMAD7;ITPKB;FCHO1;ZAP70;ITGA5;GCNT1;CHST2;AGER;IL18;SMARCC2;BTN2A2;SELP;HLA-DRB1;SOX13;CD46;HMGB1;BCL10;SELPLG;RHOA;GOLPH3;EFNB2;RARA;BRD2;TMIGD2;RELA;CD300A;JAK2;SELE;ADORA2A;ZC3H8;BMI1;B2M;CD80;IL7;SYK;NFAT5;LGALS9;KLF4;GPNMB;PLA2G2F;CD28;ANXA1;PRKCQ;DOCK8;ALOX5;HLA-A;IGFBP2;PIK3R6;MALT1;ZMIZ1;EGR3;ADTRP;TNFSF13B;SLAMF1;ASCL2;CORO1A;HLA-DQA2;TYK2;CCR7;VNN1;MAP3K8;HFE;HLA-DOB;SASH3;CD47;ACTB;IL1B;SOCS1;PAG1;CTSG;IL15;FERMT3;ZC3H12A;IGF1;HLA-DQB1
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of cell-cell adhesion;positive regulation of T cell activation;positive regulation of lymphocyte activation;positive regulation of leukocyte activation	IHH;CD70;TNFRSF13C;CARD11;RHOH;HLA-E;EPO;ICOSLG;ITGA4;RASAL3;TNFSF9;NFKBIZ;NCK1;CD27;LEF1;RAG1;IL2RG;TNFRSF14;CCL5;IL1A;CD4;SMARCD1;VSIR;HLA-DPB1;LCK;FOXO3;SPN;PCK1;HLA-DMA;TNF;TRAF6;CD5;HLA-DQB2;CBFB;HES1;SMARCD2;ZBTB16;HLX;TNFSF11;CD74;MDK;HLA-DPA1;HLA-DOA;PYCARD;STAT5B;CD3E;ARID2;SIRPG;DPP4;HLA-DMB;ZBTB1;CCL21;NFKBID;SKAP1;HLA-DRA;BCL6;FYN;GLI2;IL7R;CD1D;TESPA1;RUNX3;GP1BA;ADA;GLI3;PDCD1LG2;PIK3CA;CD6;ELANE;VAV1;HLA-DQA1;PTPRC;KLRK1;HSPH1;FUT4;ITPKB;FCHO1;ZAP70;GCNT1;CHST2;AGER;IL18;SMARCC2;BTN2A2;SELP;HLA-DRB1;SOX13;CD46;HMGB1;BCL10;RHOA;EFNB2;RARA;BRD2;TMIGD2;RELA;JAK2;SELE;BMI1;B2M;CD80;IL7;SYK;NFAT5;LGALS9;CD28;ANXA1;PRKCQ;DOCK8;ALOX5;HLA-A;IGFBP2;PIK3R6;MALT1;ZMIZ1;EGR3;TNFSF13B;SLAMF1;CORO1A;HLA-DQA2;TYK2;CCR7;VNN1;MAP3K8;HLA-DOB;SASH3;CD47;ACTB;IL1B;SOCS1;CXCL13;NODAL;GP6;PIEZO1;MYO10;CX3CL1;FUT3;FSTL3;FGA;FOXA1;DENND6A;SMAD7;MEGF10;FGB;PODXL;FGG;CTSG;IL15;FCRL3;BCL2;VAV3;TLR9;INPP5D;PELI1;ATAD5;TLR4;MMP14;IRS2;TBX21;TGFB1;AXL;BST1;IL15RA;BTK;KMT5B;STAT6;MYD88;RIF1;BLOC1S3;CD38;TICAM2;FCGR3A;IGF1;FGF10;HLA-DQB1;CCL3;LRRK2;TLR6;STAP1;CD2;PLA2G4A;MMP8;CLEC4D
tRNA aminoacylation	tRNA aminoacylation;amino acid activation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds	TARS1;NARS1;DARS2;GARS1;SARS2;TARS2;IARS2;VARS1;MARS1;LARS2;FARSA;VARS2;RARS1;HARS1;IARS1;LRRC47;GATB;FARSB;EPRS1;YARS2;FARS2;KARS1;EARS2;AARS2;NARS2
complement activation, classical pathway	complement activation, classical pathway;humoral immune response mediated by circulating immunoglobulin	IGHM;IGHG1;IGHG3;IGHG2;IGHA1;IGHA2;SERPING1;IGHG4;C1R;C1S;CFI;C1RL;CR2;C2;CLU;C3;TNF;C4BPA;LTA
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5PD;ATP5ME;ATP5F1A;ATP5MJ;ATP5F1D;ATP5F1EP2;ATP5PB;PPIF;ATP5PO;ATP5PF;ATP5MG;ATP5MK;ATP5F1E;ATP5MF;ATP5MC1;ATP5F1B;ATP5MC2;ATP5F1C;ATP5MC3;DMAC2L
nucleoid	nucleoid;mitochondrial nucleoid	TRMT10C;TWNK;TFAM;HSD17B10;POLRMT;HADHA;HADHB;DBT;UQCC2;MTERF1;HSPA9;MTERF2;TFB2M;VDAC2;SLC25A5;PRORP;LRPPRC;FASTKD2;DHX30;LRRC59;GRSF1;ATAD3A;ELAC2;VDAC1;ATP5F1B;SOD2;LONP1;TEFM;TUFM;POLDIP2;SSBP1;TFB1M
regulation of mononuclear cell proliferation	regulation of mononuclear cell proliferation;regulation of leukocyte proliferation;regulation of lymphocyte proliferation	TNFRSF13B;IHH;CD70;MZB1;TNFRSF13C;FCRL3;BMP4;BCL2;CARD11;LRRC32;HLA-E;EPO;PLA2G5;ICOSLG;RASAL3;RC3H1;TNFSF9;IL20RB;VAV3;RIPK3;CRTAM;NCK1;CSF1;TLR9;TNFRSF14;INPP5D;ARG1;CCL5;CTLA4;IL1A;IRF1;VSIR;HLA-DPB1;PELI1;PLA2G2D;ATAD5;SPN;TLR4;AHR;TRAF6;PLA2G2A;HES1;IKZF3;RAC2;IRS2;CLC;CD74;HLA-DPA1;BCL2L1;PYCARD;STAT5B;CD3E;HLA-DMB;BCL6;TWSG1;CD1D;BST1;BTK;ADA;ATM;PDCD1LG2;CD6;PTPRC;MYD88;CD22;ZAP70;AGER;IL18;BTN2A2;HLA-DRB1;CD46;HMGB1;TMIGD2;CD300A;JAK2;BMI1;CD80;TNFSF18;IL7;SH3RF1;SYK;FCGR2B;LGALS9;PKN1;GPNMB;PLA2G2F;CD28;ANXA1;PRKCQ;HLA-A;CD38;IGFBP2;MAPK3;BST2;STAT6;TNFAIP3;IL34
respiratory chain complex IV assembly	respiratory chain complex IV assembly;mitochondrial cytochrome c oxidase assembly	SLC25A46;COX18;COA5;SURF1;PET100;SCO2;BCS1L;COA3;TIMM21;COX10;SCO1;PET117;COX15;TMEM223;COX16;STMP1;COA4;TACO1;SMIM20;COX14;COA6;COA1;COX17
iron-sulfur cluster binding	iron-sulfur cluster binding;metal cluster binding	POLD1;DDX11;TYW1;GLRX2;IREB2;NUBP2;ETFDH;EXO5;POLR3F;DPH2;NTHL1;ISCU;NDUFS1;SDHB;CIAPIN1;NFU1;ABCE1;ACO2;CIAO3;LIAS;DPH1;ISCA1;UQCRFS1P1;GLRX5;FBXL5;PRIM2;PPAT;FECH;ACO1;ELP3;FDX2;TYW1B;FXN;UQCRFS1;CISD3;NDUFS8;NDUFS7;GLRX3;NDUFV2;NDUFV1;NUBP1;CISD1;AIFM3;NFS1;NDUFS2;NUBPL;FDX1;RFESD;GSTP1
peroxisomal matrix	peroxisomal matrix;microbody lumen	PAOX;DDO;HSD17B4;CRAT;ACOT2;ACOXL;PHYH;EPHX2;IDE;EHHADH;GRHPR;NUDT7;LONP2;PEX7;ACOX1;NUDT19;ECI2;GSTK1;ACAA1;AMACR;GNPAT;DHRS4;PEX5;PRDX5;ACOT8;ACOT4;ABCD3
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion;protein targeting to mitochondrion	COX18;TSPO;HTRA2;GDAP1;SAMM50;SIRT4;TOMM34;MTCH1;SIAH3;HK1;TIMM10B;OXA1L;ROMO1;BCS1L;AIFM1;NPEPPS;CHCHD4;GRPEL1;PARL;PITRM1;TOMM20;TIMM21;IMMP1L;TIMM8B;PMPCB;TIMM44;MTCH2;MOAP1;DNAJC15;PINK1;FIS1;TOMM22;TOMM5;HAX1;TIMM23;TIMM8A;NDUFA13;TOMM70;ABLIM3;TIMM17A;TIMM17B;HUWE1;TOMM40;PMPCA;UBE2L3;MAIP1;UBL5;MFF;SH3GLB1;TIMM13;TOMM40L;DNAJC19;PRKN;SREBF2;TIMM22;ATP5IF1;MTX2;TIMM29;RALA;MAVS;SAE1;GSK3A;AGK;UBE2D3;FKBP8;TOMM6;UBE2J2;MAPT;DNM1L
extracellular matrix organization	extracellular matrix organization;external encapsulating structure organization;extracellular structure organization	IHH;FMOD;ADAMTS6;RECK;SFRP2;COMP;TGFBR1;FBLN5;CTSK;ABI3BP;COL8A1;ADAMTS18;SULF2;VIT;LOX;CARMIL2;MMP9;LAMB1;MMP2;COL8A2;PHLDB1;MMP1;TNXB;ANTXR1;CRTAP;ADAMTSL4;FAP;AEBP1;ELN;SULF1;TGFBR3;COL12A1;ATP7A;DDR2;PRDM5;PXDN;CCN1;NPHP3;ADAMTS5;HAS3;POMT1;LRP1;ENG;COL16A1;ADAMTS10;SMPD3;NDNF;APBB2;TMPRSS6;HAS1;TNF;SPINK5;RGCC;DPT;MMP14;ADAMTS2;RIC1;COL4A3;NPHS1;COL11A1;SMOC2;TGFB1;FBLN1;LUM;DPP4;LAMA2;OPTC;ADAMTSL3;NID1;RAMP2;ECM2;COL24A1;P4HA1;ANGPTL7;COL5A1;FOXC1;AGT;MFAP4;LOXL1;MATN3;COL6A1;ELANE;COLQ;ADAM15;COL1A1;CCDC80;FOXF2;HPSE2;ERO1A;LOXL2;IMPG2;MMP25;MMP28;FKBP10;CST3;COL18A1;COL14A1;SMAD4;MIA;CMA1;TGFBI;TGM1
proton transmembrane transport	proton transmembrane transport;proton transmembrane transporter activity	SLC15A2;RNASEK;ATP6V1E1;SLC16A1;ATP5PD;CHP1;SURF1;UQCR10;UQCRFS1P1;SLC9A3;UQCRH;SLC36A1;PHB2;ATP5ME;COX7A2L;CHP2;ATP5F1A;GHITM;ATP1A3;ATP5F1D;ATP5F1EP2;ATP6V0E2;SLC25A5;COX5B;ATP5PB;ATP6V0C;PPIF;COX7A1;ATP5PO;ATP5PF;UQCRFS1;ATP6V1H;ATP5MG;COX4I1;ATP5F1E;COX15;ATP5MF;COX6B1;ATP1B1;ATP5MC1;ATP5F1B;ATP5MC2;CYC1;ATP6V1G2;NDUFS7;SLC25A3;UQCRC1;LETM1;ATP5F1C;ATP5MC3;COX5A;COX8A;ATP1A1;SLC9A1;COX7B;SLC9A6;ATP6V0D1;ATP6V1E2;NDUFA4;STING1;SLC9A7;DMAC2L;CLCN3;HVCN1;COX17;SLC18A3;TESC;SLC45A4
peroxisomal membrane	peroxisomal membrane;microbody membrane	GDAP1;IMPDH2;PEX12;PEX11G;PNPLA8;HSD17B4;PECR;ALDH3A2;ACSL6;TMEM35A;MAP2K2;PLAAT3;ACSL3;FIS1;DHRS7B;ABCD2;PXMP2;PEX11A;PEX19;PEX10;PEX7;PEX14;ACOX1;ABCD1;TTC1;GNPAT;DHRS4;PEX5;PEX13;FNDC5;SYT7;ABCD3;ACSL4
regulation of heart contraction	regulation of heart contraction;heart contraction;heart process;regulation of blood circulation	CACNA1G;NOS1AP;KCNJ8;ATP1B2;MYL4;CTNNA3;JUP;RGS2;TRDN;MYH6;KCNE1;CALM2;PDE4B;SLC8A2;FOXN4;SPTBN4;AGTR2;ZMPSTE24;KCNG2;DSG2;CACNA1D;PRKACA;ATP1A3;CORIN;PKP2;PLN;CHGA;TMEM38B;CALM1;ANK2;SLC1A1;KCNJ3;KCNJ5;MYL2;SCN2B;HOPX;DSP;HCN4;ATP1B1;CHRM2;TNNT2;GLRX3;CSRP3;KCNH2;DSC2;KCNE5;KCNA5;TNNI3K;S100A1;ATP1A1;SLC9A1;TBX5;EDNRA;SLC4A3;KCNQ1;KCNIP2;KCNN2;CAV3;THRA;TMEM65;YWHAE;RNLS;DMPK;GATA4;HSPB7;TMEM38A;EHD3;ADRB1;ADORA1;CXADR;GLP1R;SPX;ATP2B4;NKX2-5;FGF13;CALM3;ATP2B2;KCNJ12;TTN;MTOR;DNM1L;TCAP;MAP2K3;MYBPC3;FGF12;SOD1;MYLK2;NEDD4L;YAP1;PPCS;KCNMB2;ZDHHC21;HTR1A;LEP;AGTR1;CHRM3;FAAH;HRH2
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	CD19;LY9;POU2AF1;F2RL1;AICDA;RORA;KMT2A;DOCK11;RNF168;CCL3;ANXA3;RC3H1;CDH17;GAB2;NOTCH2;SWAP70;NFKBIZ;FOXP1;STXBP1;EOMES;PSEN1;LEF1;DNASE1L3;ATP7A;RAB44;MFNG;PGLYRP1;LAMP1;SLAMF6;CD1C;ATAD5;SPN;PCK1;TNF;BATF;TLR4;LFNG;GAPT;TSC1;RAC2;HLX;CD74;TBX21;PLA2G3;MDK;TGFB1;PYCARD;CD177;HLA-DMB;ZNF683;NFKBID;HLA-DRA;BCL6;IL27RA;BTK;IL13RA2;PIK3CD;ADA;GATA2;KMT5B;CCR6;ITGAL;STAT6;PTPRC;FGR;MYD88;FER;STXBP3;SH2D1B;SMAD7;VAMP2;RIF1;IL18;TMEM98;HLA-DRB1;CD46;HMGB1;LAT;MRGPRX2;RARA;BRD2;CD300A;HLA-F;PIK3CG;KLRC2;CD80;TNFSF18;TP53;SYK;CD244;LAT2;FCGR2B;LGALS9;PTGER4;LRP1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	GAD2;DBT;CNR1;ACAA2;PCCA;ENOSF1;SLC16A1;DDO;GOT1;ECI1;DLST;AIG1;HSD17B4;ETFBKMT;ECHS1;OTC;AUH;CRAT;ACADSB;AMT;GAD1;ADIPOQ;BCKDHA;MCCC1;XYLB;AASDHPPT;ETFB;GPT2;SLC25A44;ACOXL;PHYH;BCAT2;ALDH5A1;PCCB;MCAT;LEP;CARNMT1;HADH;GOT2;ABCD2;EHHADH;ECHDC1;HAL;PGD;NUDT8;ETFA;MTHFS;NUDT7;LONP2;ACAT1;GCSH;MTLN;PEX7;ABHD1;DECR1;ACADM;ACOX1;NUDT19;ECI2;SDS;IVD;CPT2;ABCD1;ACAA1;TST;HIBADH;PPARD;AMACR;KYAT1;AKT2;QPRT;AKR1A1;PEX5;PEX13;QDPR;GSTZ1;BCKDK;HIBCH;ATP2B4;SCLY;FAAH;SORD;ACOT8;ACOT4;ABCD3
regulation of T cell differentiation	regulation of T cell differentiation;regulation of lymphocyte differentiation	IHH;BMP4;CARD11;RHOH;RC3H1;TNFSF9;CRTAM;NFKBIZ;CD27;LEF1;RAG1;IL2RG;CTLA4;LAG3;SMARCD1;IRF1;VSIR;FOXO3;PCK1;BATF;SPINK5;CBFB;SMARCD2;ZBTB16;CD2;HLX;CD74;TBX21;MDK;HLA-DOA;STAT5B;ARID2;ZBTB1;ZNF683;NFKBID;HLA-DRA;BCL6;ZEB1;GLI2;IL7R;TESPA1;RUNX3;ADA;GLI3;PTPRC;SMAD7;ITPKB;ZAP70;PRDM1;IL18;SMARCC2;BTN2A2;HLA-DRB1;SOX13;CD46;HMGB1;RHOA;RARA;BRD2;ZC3H8;CD80;IL7;SH3RF1;SYK;LGALS9;CYP26B1;CD28;ANXA1;PIK3R6;MALT1;ZMIZ1;EGR3;KAT2A;ASCL2;FCRL3;FBXO7;ZFP36L2;TLR9;INPP5D;PGLYRP1;MMP14;IKZF3;AXL;ZFP36L1;IL15RA;BTK;NFAM1
response to molecule of bacterial origin	response to molecule of bacterial origin;response to lipopolysaccharide	CXCL13;F2R;PENK;CNR2;TLR10;AICDA;NUGGC;BMP6;NR1D1;EPO;PLSCR4;CASP8;MMP9;IRAK4;SSC5D;C2;GBP2;NFKBIZ;FOXP1;TLR6;EDN1;ATP4B;ACP5;TLR9;PDCD4;VIM;CARD16;GBP3;MAPK3;BDKRB1;IL1A;NFKBIA;PELI1;STAP1;PCK1;CASP7;TNF;TLR4;CX3CL1;AHR;TRIM5;TRAF6;IRAK3;REN;TLR1;AKAP8;LITAF;CXCL10;ZFP36;IL10RA;LTA;PYCARD;PTGFR;NR1H4;NOS1;CXCL9;AXL;NAGLU;WDR83;IFNAR1;IRF3;SELENOS;CD96;BTK;GBP5;OTUD5;LOXL1;NFKBIL1;PDCD1LG2;CD6;COL6A1;ELANE;KLRK1;MYD88;FER;MAPK8;LY96;CASP1;GIT1;ALPL;DEFA5;SHPK;SPON2;DEFB124;SELP;HMGB1;BCL10;ABCA1;RHOA;PTGIR;CDK19;TNFAIP3;RARA;RELA;JAK2;SELE;GFI1;CD14;CDK4;DEFA6;MMP3;B2M;CD80;FOS;TNIP3;CAPN2;CYP27B1;LTF;MMP8;FCGR2B;LGALS9;PTGER4
sarcomere	sarcomere;myofibril;contractile fiber	CASQ2;HRC;LMOD2;TRIM32;MYOZ2;JPH2;TNNI1;FRG1;LRRC39;FBP2;PARVB;MYOM2;MYH1;MYL7;ADPRHL1;PDLIM3;UNC45B;PDLIM5;MYZAP;KRT8;SQSTM1;MYL9;STYXL2;TTN;NOS1AP;C10orf71;TRIM54;SMPX;RYR1;MYL4;MYOM3;JUP;ARF1;MYH6;KY;KCNE1;CALM2;PLEC;PDE4B;OBSCN;TCAP;DCTN4;SYNE2;TPM2;PYROXD1;CSRP2;PGM5;CACNA1D;FHL2;HOMER1;CAB39;CALM1;PSMA6;NEBL;ANK2;CMYA5;MYBPC3;JPH1;MYL2;FHOD3;NRAP;TNNT2;GLRX3;CSRP3;PPP1R12A;STK11;LRRC27;PPP1R12B;KCNA5;FBXO22;MYBPC2;FBXL22;ALDOA;NEB;STUB1;TMOD1;PPP2R5A;MYBPC1;SORBS2;MYBPHL;PAK1;KCNN2;CAV3;MYLK2;OBSL1;LMOD3;CASQ1;RTN2;LRRC10;KLHL41;ATP2B4;ANK3;MYOT;CALM3;XIRP2;SYNM;FKRP;KCNJ8;DAG1;SCO2;PDE4DIP;SCO1;FXR1;MYL6B
