representative	grouped_terms	genes
nucleoid	nucleoid;mitochondrial nucleoid	TFB1M;HSPA9;SUPV3L1;CPS1;TFB2M;SSBP1;GRSF1;TEFM;ATP5F1B;DBT;ELAC2;HADHB;LRPPRC;HADHA;DDX28;PRORP;FASTKD2;CLPX;TRMT10C;FASTKD5;MTERF2;TFAM
intermediate filament-based process	intermediate filament-based process;intermediate filament cytoskeleton organization	KRT7;KRT18;KRT81;KLHL24;MACF1;SYNC;KRT80;TCHH;AGFG1;KRT17;PPL;KRT74;KRT5;KRT83;RAF1;MTM1;KRT31;KRT85;KRT6B;KRT25;PKP2;KRT27;DSP;KRT71
cardiac muscle cell contraction	cardiac muscle cell contraction;actin-mediated cell contraction	SCN4A;PLN;CAV3;KCNJ5;RNF207;CTNNA3;FGF12;KCNH2;NEDD4L;NOS1AP;JUP;ADORA1;NUP155;ATP2A2;GJA1;KCND3;ANK2;KCNN2;HCN4;DSG2;RYR2;CACNA1D;SCN1A;ATP1A2;DSC2;PKP2;FGF13;AKAP9;SGCD;GPD1L;GJA5;CACNB2;KCNJ3;DSP;KCNA5;MYBPC3;ZEB2;TNNT2;EPDR1;MYH6;LIMCH1
regulation of actin filament-based movement	regulation of actin filament-based movement;regulation of cardiac muscle cell contraction	MYLK2;GATA4;MYBPC3;ZEB2;PLN;CAV3;CTNNA3;JUP;ADORA1;ATP2A2;ANK2;HCN4;DSG2;RYR2;ATP1A2;DSC2;PKP2;FGF13;AKAP9;GJA5;DSP
mitochondrial outer membrane	mitochondrial outer membrane;organelle outer membrane;outer membrane	ATP5MC3;GPAM;MFF;PRKN;SAMM50;CPT1B;FAM210B;APOO;CPT1A;HSPA9;CISD1;BRI3BP;BMF;HK1;MTCH2;FUNDC1;MTARC2;PLD6;BECN1;DNM1L;MIEF1;BCL2L2;MTERF3;CISD2;UFL1;RTN4IP1;STING1;GDAP1;ACACB;CHCHD3;MTOR;BCL2L11;DNAJC11;ACSL6;TOMM20;IMMT;ATAD1;STARD7;MAOA;SLC44A2;VDAC3;HADHB;ACSL3;MTX1;RAF1;EPHA4;EXD2;APOOL;OPA1;PGR;AGK;NIPSNAP2;MTX2;MFN1;PPP1CC;SLC25A46;TOMM70;MAOB;ABCB6;MUL1;STMP1;ARMC1;HMOX1;PIGBOS1;AKAP1;SYNJ2BP;RHOT1;SLC22A3;LRPPRC;SYNE2
focal adhesion	focal adhesion;cell-substrate junction	FAP;ITGA5;ARHGEF7;TNC;FHL3;ITGB3;MYH9;CBL;HSPA1B;CTTN;FLNC;ITGB5;GAK;PLAUR;LRP1;NOX4;NHS;FLT1;AKAP12;SPRY4;HSPA1A;PXN;PTPN12;TGFB1I1;ACTN4;RPL18;LAYN;RPS19;ARHGAP22;EPHA2;CD44;CSPG4;PIP5K1C;LIMS1;FBLN7;TNFSF13B;MPRIP;ITGBL1;MCAM;SCARF2;ZYX;FLNA;RRAS2;HSPB1;ITGA1;PDLIM7;ATAT1;GNB2;ACTN1;VASP;ACTB;ANXA5;IQGAP1;L1CAM;WASF1;GNA13;S100A7;TPM4;MAP2K1;PDGFRB;CD9;MRC2;RPS3;THY1;RPS5;ITGA3;RPS15;RRAS;GSN;BCAR1;RPS7;RPS10;VIM;RPL7A;FES;ARHGEF2;PVR;EGFR;SHC1;RPS8;RPLP0;MSN;CD99;PFN1;PPIB;ACTG1;PDLIM1;LIMD1;NEDD9;PHLDB2;RPL13A;NRP1;SLC4A2;CNN1;MAPK3;RPL27;RPS11;ITGB8;RPS16;PPIA;ARPC3;IRF2;CNN3;RPL12;CDC42EP1;SLC9A5;RPL10A;FLOT1;XIRP1;ARPC2;MME;TRIP6;UBOX5;SHROOM4;FLRT1;RPL37A;RPS14;PEAK1;P4HB;RPLP1;RPL8;ITGA8;EVL;SNTB1;MAP4K4;CD81;FHL1;RPL3;ADAM17;RPS9;CD151;CASK;RPL19;ACTN3;RPL31;LIMA1;NUMB;ARL2;ADGRB1;STX16;YES1;HMGA1;RPL7;ARPC5;RPS17;ITGA11;RPS18;PTK7;RPS4X;DOCK7;RPS2;CYFIP1;RPL6;TSPAN9;MPZL1;IL1RL1;RPL38;ADGRE5;PABPC1;RPS13;CAP1;ITGB4;PPFIA1;SNTB2;SORBS3;FAT1;TWF1;RPL4;HSP90B1;FLNB;PAK1;MMP14;RPS29;RHOA;NPHS1;IL16;PROCR;PLAU;PRAG1;AFAP1;MARCKS;PAK4;EFS;FLII;CFL1;ARPC5L;PTPRC;PTPRA;MAP2K2;ALKBH6;STARD8;HSPG2;SCARB2;CD59;FLRT3;DLC1;NRAP;LAMA3
fibrillar collagen trimer	fibrillar collagen trimer;banded collagen fibril	LUM;COL27A1;COL5A2;COL1A1;COL5A1;COL11A1;COL3A1;COL1A2;COL28A1
positive regulation of collagen metabolic process	positive regulation of collagen metabolic process;positive regulation of collagen biosynthetic process	TGFB3;TGFB1;F2R;RUNX1;RGCC;UCN;LARP6;SERPINF2;VIM
hemoglobin complex	hemoglobin complex;haptoglobin-hemoglobin complex	HBB;HBD;AHSP;HBA1;HBM;HBA2;HBQ1;HBE1
peroxisomal membrane transport	peroxisomal membrane transport;peroxisomal transport	ABCD3;PEX19;PEX12;USP9X;PEX2;TRIM37;PEX13;ABCD1;PEX1;ABCD2;PEX3;LONP2
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process	SC5D;MBTPS1;DHCR7;SOD1;CYP51A1;PRKAA1;APOB;SCAP;EBP;HMGCS2;LSS;FDPS;SREBF2;FDFT1;ABCG4;CYP7A1;PLPP6;HMGCS1;NSDHL;HMGCR;ERLIN2;MBTPS2;G6PD;ARV1
regulation of viral entry into host cell	regulation of viral entry into host cell;regulation of biological process involved in symbiotic interaction	TRIM22;TRIM58;LRRC15;PTX3;MID2;LGALS1;IFITM1;LY6E;TRIM5;TRIM10;FCN1;GSN;APCS;CIITA;TRIM59;IFITM2;TRIM38;TRIM11;P4HB;FURIN;IFITM3;TMPRSS4;CXCL6;F2RL1;CXCL8;ARG1
regulation of cardiac muscle contraction by calcium ion signaling	regulation of cardiac muscle contraction by calcium ion signaling;regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	CALM3;HRC;PLN;TMEM38A;CASQ2;ATP2A2;ANK2;CALM1;RYR2;TMEM38B;SLC8A1;ATP1A2;CALM2;ATP1B1
symbiont entry into host cell	symbiont entry into host cell;symbiont entry into host	ITGA5;TNFRSF4;ITGB3;TRIM22;GPR15;TRIM58;HSPA1B;ITGB5;NPC1;SCARB1;LRRC15;HSPA1A;AVP;EPHA2;PTX3;AXL;CXCR4;MID2;LGALS1;CLDN9;IFITM1;TNFRSF14;PLSCR1;LY6E;TRIM5;INSR;TRIM10;FCN1;CLEC4M;GSN;APCS;GYPA;CIITA;PVR;EGFR;TRIM59;IFITM2;LAMP1;NRP1;RNASEK;TRIM38;HTR2A;SLC3A2;HAVCR1;CD80;TRIM11;P4HB;FURIN;SLC7A1;CD81;CDHR3;IFITM3;ITCH;RPSA;TMPRSS4;TYRO3;CBL;CXCL8
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid catabolic process	ECHDC2;ECH1;ACAT2;PLIN5;ACAD10;TYSND1;ECHDC1;ADIPOQ;MCAT;ETFB;CRAT;AMACR;ACOXL;ACAA1;ABCD3;CPT1B;MLYCD;CPT1A;DECR1;PEX2;ACACB;PPARA;HADH;ACOX2;ETFDH;SCP2;IRS1;ABCD1;HADHB;AUH;HADHA;ACAT1;EHHADH;ACADM;ABCD2;ETFBKMT;CROT;ACOX1;HSD17B4;LONP2;FAAH;CYP4F12;PCCB;HACL1;PHYH;NUDT19;ILVBL;PEX13;PCCA
atrial cardiac muscle cell action potential	atrial cardiac muscle cell action potential;atrial cardiac muscle cell to AV node cell signaling;atrial cardiac muscle cell to AV node cell communication	NUP155;GJA1;ANK2;KCNN2;RYR2;GJA5;CACNB2;KCNJ3;KCNA5
regulation of mitotic metaphase/anaphase transition	regulation of mitotic metaphase/anaphase transition;metaphase/anaphase transition of mitotic cell cycle;metaphase/anaphase transition of cell cycle;regulation of sister chromatid segregation;regulation of metaphase/anaphase transition of cell cycle	ZW10;MAD2L1;MAD2L1BP;SPDL1;DPF3;DPF2;CDK5RAP2;ANAPC5;KLHL22;TPR;PBRM1;RAD21;IK;CUL3;RIOK2;APC;MAP3K20;CDC23;GEN1;HECW2;DYNC1LI1;SMARCA2;BRD7;SMARCE1;KAT2B;BECN1
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	EPO;SERPINE1;PENK;CXCL6;CXCL10;PF4;MMP3;CXCL11;UPF1;IDO1;TRAF6;MALT1;MAP2K3;GATA1;PPBP;SLC7A5;ABL1;SCARB1;RELA;AKAP12;IRAK2;NFKB2;F2R;PABPN1;GBP2;CNR1;IL24;SBNO2;AXL;IRF3;EDN1;PLSCR3;DIO2;CDK4;OTUD5;PCK1;RARA;PLSCR4;IRGM;TRIM5;S100A7;ARID5A;PTGFR;CCR7;SCGB1A1;REN;ABCA1;IL18BP;LTA;ATP4B;NAGLU;VIM;TICAM2;CASP1;LOXL1;PTGIR;ANKRD1;TLR9;CEBPB;ALPL;TNIP1;IRAK3;RPL13A;CXCL1;MAPK3;NOS1;TNIP2;PALM3;HSF1;TSPO;PRKCA;CD40;CD80;VCAM1;DAB2IP;NR1D1;CXCL8;HPGD;IFNAR1;GJB6;LITAF;PCSK1;NOD2;ADAM17;GBP3;STAP1;COL6A1;NFKBIB;SASH1;MMP8;CARD8;RPS6KB1;SIRPA;CSF3;GCH1;NFKBIA;CNR2;ADAMTS13;NUGGC;IL12RB2;FMO1;AICDA;MMP9;CSF2RB;FOSL2;CX3CL1;CITED1;S100A8;TICAM1;CARD16;CMPK2;BCL10;TNFAIP3;C2;SNCA;BCR;RHOA;NOTCH1;LTF;IL12A;CASP9;CX3CR1;NFKBIL1;SELENOS;NOCT;LILRB1;LGALS9;PTGS2;SSC5D;TLR6;TAP2;DEFB124;TLR10
regulation of chromosome segregation	regulation of chromosome segregation;regulation of sister chromatid segregation	ZW10;KAT2B;MAD2L1;MAD2L1BP;SMC4;SPDL1;BECN1;DPF3;DPF2;SMC6;HORMAD1;CDK5RAP2;ANAPC5;KLHL22;TPR;PUM2;PBRM1;SMC2;RAD21;IK;CUL3;RIOK2;APC;MAP3K20;CDC23;GEN1;NCAPG2;HECW2;DYNC1LI1;SMARCA2;BRD7;SMARCE1
negative regulation of hemostasis	negative regulation of hemostasis;negative regulation of coagulation;negative regulation of blood coagulation	SERPINE1;COMP;FAP;APOH;PLAUR;HRG;SH2B3;SERPINE2;EDN1;ADTRP;FGG;CD9;SERPINF2;CEACAM1;PROC;PDGFRA;TFPI;PDGFB;TSPAN8;F12;FGB;FGA;CPB2;ANXA5
acyl-CoA hydrolase activity	acyl-CoA hydrolase activity;fatty acyl-CoA hydrolase activity	OLAH;ABCD3;DESI1;ACOT2;THEM5;ACOT11;ACOT13;MBLAC2;ABCD1;ABCD2;THEM4
positive regulation of substrate adhesion-dependent cell spreading	positive regulation of substrate adhesion-dependent cell spreading;regulation of substrate adhesion-dependent cell spreading	ARHGEF7;ITGB3;ABL1;LIMS1;FLNA;BRAF;MYOC;FGG;S100A10;MDK;CIB1;UNC13D;NEDD9;NRP1;TESK1;RAC3;ARPC2;OLFM4;P4HB;FGB;FGA;DOCK1;GBP1;SPRY4;ACTN4;RCC2;MELTF
fatty acid oxidation	fatty acid oxidation;lipid oxidation	ADIPOR2;ECHDC2;ECH1;ACAT2;PLIN5;ACAD10;TYSND1;ECHDC1;ADIPOQ;ACSM1;MCAT;ETFB;FMO4;CRAT;AMACR;ACOXL;ACAA1;PRKAA1;ABCD3;CPT1B;MLYCD;CPT1A;SOX9;DECR1;SIRT4;HACL1;PHYH;PEX2;APPL2;ACACB;PPARA;HADH;ILVBL;ACOX2;ETFDH;PEX13;SCP2;CYP4V2;IRS1;ABCD1;HADHB;AUH;HADHA;ACAT1;EHHADH;ACADM;ABCD2;ETFBKMT;CROT;ACOX1;ADH5;HSD17B4;LONP2;ALOX15B
heme A biosynthetic process	heme A biosynthetic process;heme a metabolic process	ALAS1;ALAD;HMBS;COX15;COX10;FECH
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process	HACD1;MPC2;MLYCD;HSD17B12;ELOVL3;PPCS;PDHA1;ACACB;ACSL6;DLD;ACSL3;PDHB;MMUT;ACAT1;DLAT;HACD2
protein methylation	protein methylation;protein alkylation	EEF1AKMT1;FAM86B2;SETD7;SNRPD3;GSPT1;ICMT;FAM98A;SMYD2;PCMT1;PRMT7;ATPSCKMT;PRMT6;METTL21EP;NTMT2;ETFBKMT;N6AMT1;METTL18;FAM98B
alcohol dehydrogenase (NADP+) activity	alcohol dehydrogenase (NADP+) activity;aldo-keto reductase (NADP) activity	RDH13;DHRS7;RDH10;ALDH3A1;CBR1;RDH12;AKR1C3;AKR1B10;AKR1B15;RDH14;AKR1C1;KCNAB2
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	CALM3;CHD7;HRC;PLN;AKAP6;TMEM38A;CASQ2;ANK2;CALM1;RYR2;TRDN;TMEM38B;SLC8A1;ATP1A2;CALM2;CCL3
