representative	grouped_terms	genes
SAM complex	SAM complex;MIB complex	HSPA9;MICOS10;SAMM50;CHCHD3;MICOS13;DNAJC11;IMMT;APOOL;APOO;MTX2;MTX1
ubiquinone metabolic process	ubiquinone metabolic process;ubiquinone biosynthetic process;quinone biosynthetic process	COQ8B;PDSS1;ADCK2;COQ9;NDUFA9;COQ5;COQ6;COQ4;COQ10A;UBIAD1;COQ3;COQ8A;COQ7;NQO1
endonuclease complex	endonuclease complex;endoribonuclease complex	DROSHA;TSEN2;RAD51C;PRKRA;TARBP2;POP5;PRORP;HSD17B10;POP1;DHX9;RPP25L;MRPL44;CLP1;RPP30;DGCR8;TSN;POP7;TRMT10C;AGO1;POP4
tetrapyrrole metabolic process	tetrapyrrole metabolic process;porphyrin-containing compound metabolic process	NFE2L1;SLC46A1;BLVRB;TMEM14B;UROD;CLYBL;MMAA;SUCLA2;HMBS;COX10;HMOX2;HMOX1;MMACHC;ABCB6;FXN;SRRD;FECH;CYP1A1
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	ADRM1;PSMC6;PSMD12;PSMD9;PSMD13;PSMD2;PSMD5;PSMD3;PSMD7;PSMD4;PSMD11;PSMD6;PSMC4;PSMC5;PSMC1;PSME3;PSMD14;PSMD1;PSMC2
5'-3' RNA polymerase activity	5'-3' RNA polymerase activity;RNA polymerase activity;DNA-directed 5'-3' RNA polymerase activity	POLR2J3;POLR2A;POLR2J;POLR2L;POLR2I;POLR2C;POLR1C;POLR3H;POLR2K;POLR2B;POLR1B;MED20;PRIM1;POLR3B;POLR3K;POLR3G;POLR3F
nucleoid	nucleoid;mitochondrial nucleoid	ACADVL;DHX30;SOD2;TWNK;VDAC2;DBT;SUPV3L1;TUFM;MTERF1;HSPA9;GRSF1;PRORP;HSD17B10;TFB1M;ATP5F1B;TEFM;LRPPRC;HADHA;FASTKD2;HADHB;TFB2M;ELAC2;SSBP1;DDX28;CLPX;TFAM;MTERF2;TRMT10C;FASTKD5
protein targeting to mitochondrion	protein targeting to mitochondrion;establishment of protein localization to mitochondrion;protein localization to mitochondrion	TOMM7;PMPCA;PITRM1;SH3GLB1;ATP5IF1;MTERF4;PRKAA1;UBL5;FBXO7;RNF31;LEPROT;TOMM6;PAM16;GRPEL2;ABLIM3;PARL;TIMM50;TIMM8B;TIMM23;HSPA1L;NDUFA13;PDCD5;TIMM13;TIMM10;TOMM20;TIMM10B;SAMM50;AGK;GSK3A;NPEPPS;PMPCB;MFF;TIMM21;TIMM22;MTCH2;TOMM40L;MIPEP;AIFM1;IMMP1L;UBE2J2;DNAJC19;TIMM17A;TIMM29;HUWE1;CHCHD4;TOMM70;SREBF2;MTX2;SIRT4;VPS11;UBE2L3;MTX1;DNAJC15;DNAJA1;AP3B1;HK1;COX18;OXA1L;MAIP1;TOMM22;DNM1L;RALA
cholesterol transfer activity	cholesterol transfer activity;sterol transfer activity	STAR;GRAMD1C;ABCG1;OSBPL2;GRAMD1A;STARD3;NPC2;APOE;PLTP;APOA4;ABCA1
regulation of cardiac muscle contraction by calcium ion signaling	regulation of cardiac muscle contraction by calcium ion signaling;regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	CASQ2;HRC;ANK2;ATP1A2;SLC8A1;RYR2;ATP2A2;ATP1B1;CALM3;CALM1;TMEM38B;TMEM38A;CALM2
kinetochore	kinetochore;condensed chromosome, centromeric region	KIF2C;PLK2;ORC2;NUP43;KAT5;TPR;CHMP2A;CBX5;ZW10;CHMP4B;CENPV;KNSTRN;SKA3;HJURP;CLIP1;DCTN6;SKA1;ANAPC16;SGO1;SUMO3;DYNC1I1;MAD2L1;BUB1B;SPC24;PMF1;DCTN5;AURKA;CDC20;CLASP1;CENPL;DSN1;SUGT1;ACTL6A;DYNC1LI1;LRWD1;SIN3A;NUP133;CLASP2;CKAP5;TRAPPC12;NUDCD2;APC;AURKB;CHAMP1;CENPF;SPDL1;NUP37;SMC1A;CENPQ;ITGB3BP;CHMP6;CHMP7;CCNB1;SMARCE1;NUP107;CHMP4C;SGO2;PSEN2;PPP1CC;BRD7;GTF2B;NSL1;ATRX;NCAPD2;KMT5B;CENPB
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	UQCR11;UQCRC1;CYC1;UQCRH;UQCRC2;UQCRHL;UQCRFS1P1;UQCR10;UQCRFS1;CYCS;UQCRB;UQCC3
organelle outer membrane	organelle outer membrane;outer membrane;mitochondrial outer membrane	MGST3;TOMM6;EXD2;VDAC2;BCL2L2;ARMCX2;DHCR7;OPA1;BRI3BP;HK1;TUFM;COX14;MAOA;ATAD1;STARD7;LTC4S;PGAM5;ACSL3;HSPA9;MICOS10;PTGS2;TOMM20;ACACB;MIEF2;ATP5MC2;SAMM50;AGK;PTRH2;VAMP1;PGR;CPTP;RTN4IP1;MFF;MFN1;MTCH2;CHCHD3;TOMM40L;MICOS13;CPT1A;MTOR;HINT2;TMEM53;BMF;DNAJC11;PLD6;CISD1;BCL2L11;IMMT;ARMC1;MIEF1;MAOB;FUNDC1;APOOL;TMEM109;LRPPRC;ATP5MC3;RAF1;EPHA4;SLC25A46;HADHB;CNP;TOMM70;NIPSNAP2;SLC44A2;APOO;MTX2;NUTF2;STING1;MTARC2;MTERF3;RHOT1;ACSL6;VDAC3;SYNE2;SLC22A3;PIGBOS1;CISD2;SYNJ2BP;HMOX1;ABCB6;AKAP1;PPP1CC;MUL1;MTX1;STMP1
precatalytic spliceosome	precatalytic spliceosome;U2-type precatalytic spliceosome	SF3B1;SF3B6;PRPF38B;IK;LSM2;WBP4;SNRPD3;SNRNP200;PRPF6;SF3A3;CWC27;SNU13;SMU1;SNRPB2;SNIP1;ZMAT2;MFAP1;SNRPE;LSM5;SF3B4
molting cycle process	molting cycle process;hair cycle process;hair follicle development	DLX3;TNF;NSUN2;IGFBP5;CDH3;FGF10;FGFR2;TSPEAR;LRIG1;SMO;WNT5A;WNT10B;FUZ;TNFRSF19;PUM2;FZD6;LDB2;HDAC2;NSDHL;SPINK5;ALX4;SOSTDC1;KRT17;EDA;KRT71;SOX18;MSX2;INHBA;KRT25;KRT27
proton-transporting ATP synthase complex, coupling factor F(o)	proton-transporting ATP synthase complex, coupling factor F(o);mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ATP5ME;ATP5PD;ATP5MC1;ATP5MC2;ATP5PO;DMAC2L;ATP5MF;ATP5PF;ATP5MG;ATP5PB;ATP5MC3
iron-sulfur cluster assembly	iron-sulfur cluster assembly;metallo-sulfur cluster assembly	CIAO1;IBA57;LYRM4;GLRX3;NFU1;CIAPIN1;HSPA9;GLRX5;NFS1;ISCU;BOLA3;NUBP1;NUBPL;NDUFAB1;CIAO2A;BOLA1;FXN;ISCA1
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	TIMM8B;TIMM23;COA7;CIAPIN1;SDHAF3;TIMM13;TIMM10;TIMM10B;NDUFB7;FBXL4;COX19;AGK;PRELID2;MICU1;CHCHD7;COX17;AIFM1;SIRT5;CHCHD10;TRIAP1;IMMT;NDUFS1;NDUFA8;CHCHD5;STOML2;NDUFS5;TIMM29;THEM4;CHCHD4;ARL2BP;COA6;CYCS;SOD1;DIABLO;MICU2;SUOX;STMP1;BCHE;APP
mitochondrial respiratory chain complex IV	mitochondrial respiratory chain complex IV;respiratory chain complex IV	COX8C;COX4I1;COX7A2L;COX7A1;COX5A;COX5B;COX7A2;COX6A2;UQCRC2;UQCRFS1;COX8A;C15orf48;COX7B;NDUFA4;COX7C;COX6A1;COX6C;COA6
rRNA modification	rRNA modification;rRNA methylation;catalytic activity, acting on a rRNA;rRNA methyltransferase activity	METTL5;NSUN3;TRMT2B;TFB1M;MRM2;MRM3;GAR1;FTSJ3;TFB2M;FDXACB1;METTL15P1;ZCCHC4;RPUSD2;TRMT61B
regulation of mitotic metaphase/anaphase transition	regulation of mitotic metaphase/anaphase transition;regulation of metaphase/anaphase transition of cell cycle;metaphase/anaphase transition of mitotic cell cycle;metaphase/anaphase transition of cell cycle	CDCA8;ANAPC11;MAD2L1;BUB1B;SPC24;IK;CDC20;CUL3;ACTL6A;DYNC1LI1;RAD21;GEN1;ANAPC15;KLHL22;MAP3K20;APC;AURKB;CENPF;DPF2;SMARCA2;SPDL1;CDC23;MAD2L1BP;ANAPC5;ANAPC7;RIOK2;CCNB1;SMARCE1;HECW2;BRD7
alcohol dehydrogenase (NADP+) activity	alcohol dehydrogenase (NADP+) activity;aldo-keto reductase (NADP) activity	AKR1A1;ALDH3A1;DHRS7;RDH10;AKR1B1;RDH12;AKR1B10;AKR1C3;CBR1;AKR1B15;AKR1C1;RDH14;SPR
small GTPase binding	small GTPase binding;GTPase binding	PLCE1;SYTL5;FARP1;SORL1;RNF152;RIMS2;MYO5A;MICALL2;DIAPH2;BICD1;DAAM2;IQGAP1;SYTL2;FLNA;DAPK3;FMNL2;WHAMM;MYO9B;PLEKHG2;NPC1L1;HPS4;PLEKHG1;FMNL3;RUSC2;CDC42SE1;AFDN;AKAP13;GCC2;GRIA1;DVL3;RIC1;RIMS1;PICALM;ARHGAP1;DVL2;XPOT;CDC42EP5;TBC1D20;DOCK7;GGA3;GDI1;KCTD13;DOCK11;FGD4;KNTC1;GGA1;IFT20;RAPGEF6;DIAPH1;CYRIA;NDRG1;LRRK2;GAPVD1;IQGAP2;PKN1;DVL1;WASF1;LZTR1;ALS2CL;MICAL1;ATP7A;RABGEF1;C9orf72;HACE1;DOCK1;PAK3;TBC1D30;SGSM3;RBSN;NOX1;PAK1;INF2;DOCK2;SGSM2;MYO5B;TNPO2;DOCK5;NCF2;ABCA1;RPH3A;RHOBTB3;YIPF2;DOCK3;CYFIP1;DEPDC5;DIAPH3;RIN3;XPO6;SYTL4;RANBP17;ARHGEF16;FGD2;UNC13D;RIMS3;ARFIP2;RGPD8;ARHGEF2;RAB11FIP3;EPS8;WAS;RAB3GAP2;STRN3;NGFR;RAB34;NXT1;GNB3;PREB;MARCHF5;GNB2;ATG14;BNIP3
molting cycle	molting cycle;hair cycle	ZMPSTE24;CLOCK;ACVR1B;FA2H;APCDD1;PTGS2;DLX3;TNF;NSUN2;IGFBP5;CDH3;FGF10;KRT14;FGFR2;TSPEAR;LRIG1;SMO;WNT5A;WNT10B;FUZ;TNFRSF19;PUM2;FZD6;LDB2;KRT83;HDAC2;NSDHL;SPINK5;ALX4;SOSTDC1;KRT17;EDA;KRT71;SOX18;MSX2;INHBA;KRT25;KRT27
TRAPP complex	TRAPP complex;TRAPPIII protein complex	TRAPPC2L;TRAPPC3L;TRAPPC4;TRAPPC5;TRAPPC6A;TRAPPC12;TRAPPC3;TRAPPC1;TRAPPC8;TRAPPC13
protein localization to nuclear body	protein localization to nuclear body;protein localization to Cajal body	CCT3;CCT2;CCT6A;CCT5;CCT7;WRAP53;CCT8;MEPCE;TCP1;LARP7
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on the aldehyde or oxo group of donors	ALDH16A1;ALDH5A1;ALDH4A1;ALDH3A1;ALDH2;ALDH3A2;DLAT;DLD;AKR1B1;ADH5;ALDH1A2;OGDH;PDHA1;PDHB;AKR1B10;AKR1C3;ALDH7A1;BCKDHA;OGDHL
positive regulation of mitotic cell cycle phase transition	positive regulation of mitotic cell cycle phase transition;positive regulation of cell cycle phase transition	RAD51C;CCNE2;CCNE1;STOX1;RRM1;CDC20;APP;CUL3;MEPCE;FGF10;TFDP1;SIN3A;CPSF3;WNT10B;CDC25B;CUL4A;HYAL1;MBLAC1;PBX1;RAB11A;CDK1;CDC23;MAD2L1BP;ANAPC5;ANAPC7;PLRG1;RDX;CCNB1;KCNA5;CYP1A1
zymogen granule membrane	zymogen granule membrane;zymogen granule	PNLIPRP2;SYCN;GP2;STX3;CUZD1;SLC30A2
positive regulation of metaphase/anaphase transition of cell cycle	positive regulation of metaphase/anaphase transition of cell cycle;positive regulation of mitotic metaphase/anaphase transition	RB1;UBE2C;ANAPC11;CDC20;CUL3;CDC23;MAD2L1BP;ANAPC5;ANAPC7
negative regulation of cardiac muscle tissue growth	negative regulation of cardiac muscle tissue growth;negative regulation of heart growth	YY1;GSK3A;CAV3;TBX5;CTDP1;TOMM70;G6PD;CITED2;MIR17HG
sister chromatid segregation	sister chromatid segregation;mitotic sister chromatid segregation	UBE2C;KAT5;WAPL;TPR;ANAPC2;CHMP2A;ZW10;CHMP4B;RMDN1;NCAPD2;KNSTRN;CDCA5;SKA3;KIF14;SMC2;SKA1;KIFC1;CDCA8;ANAPC11;MAD2L1;BUB1B;SPC24;KATNB1;IK;DRG1;BCCIP;CDC20;CLASP1;TUBG1;KIF18B;RACGAP1;CUL3;ACTL6A;KIF11;DYNC1LI1;RAD21;CLASP2;GEN1;ANAPC15;KLHL22;MAP3K20;APC;AURKB;CHAMP1;ANKRD53;CENPF;NCAPH;DPF2;MISP;SMARCA2;SPDL1;PRICKLE1;RAB11A;CDK1;SMC1A;CDC23;MAD2L1BP;ANAPC5;ANAPC7;CHMP6;CHMP7;RIOK2;TOP2B;CCNB1;SMARCE1;NUP62;CHMP4C;ABRAXAS2;MAP9;HECW2;BRD7;SMC3;MAP10;NSL1;TTN;CDK5RAP2;STAG1;KIF2C;NUSAP1
ribonuclease P activity	ribonuclease P activity;multimeric ribonuclease P complex;ribonuclease P RNA binding	RPP40;RPP14;RPP38;POP5;PRORP;POP1;RPP30;POP7;POP4
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex	RBM42;CLNS1A;LSM10;SF3B1;SF3B6;LSM2;LSM1;TGS1;MEPCE;GEMIN5;SNRPD3;SNRNP200;SLU7;PRPF6;LARP7;SF3A3;TXNL4B;SNU13;DDX20;SNRPC;SNRPB2;GEMIN6;HTATSF1;SNIP1;ZMAT2;SNRPE;AAR2;LSM5;HEXIM1;SF3B4
coagulation	coagulation;blood coagulation	COMP;FAP;PF4;SERPINE1;CELA2A;P2RX1;F2R;DGKH;PDIA2;FLNA;DGKD;MYH9;HBB;FGL1;FGG;APOH;SVEP1;ITGB3;HPS4;SH2B3;F2RL1;ACTB;SLC4A1;GNA13;F12;PROZ;ILK;GATA1;EMILIN1;DGKA;TREML1;SERPINA10;PAPSS2;EDN1;ACTG1;APOE;ADTRP;PROC;DGKI;PLAUR;HRG;VTN;ADAMTS13;HSPB1;CD9;DGKB;ADAMTS18;SERPINE2;MERTK;TXK;SERPINF2;TEC;ST3GAL4;STXBP1;MYL12A;SERPINA1;PRKCQ;SERPING1;TSPAN8;PLSCR1;COL3A1;VKORC1;GNAQ;GP9;ADORA2A;PDGFB;PRKCA;WAS;DGKG;DGKZ;AXL;PDGFRA;PROS1;CPB2;ADRA2B
