representative	grouped_terms	genes
regulation of catalytic activity	regulation of catalytic activity;regulation of molecular function	BOK;BID;BAX;BAD;PMAIP1;GPX1;ANTKMT;CASP8;BBC3;PIF1;PRELID1;ARL2;SPHK2;HTRA2;CDK5RAP1;CYP27B1;BCL2;MAVS
positive regulation of mitochondrial membrane permeability involved in apoptotic process	positive regulation of mitochondrial membrane permeability involved in apoptotic process;regulation of mitochondrial membrane permeability involved in apoptotic process	BOK;BID;BAX;BNIP3L;BCL2L11;SLC25A6;RHOT1;RTL10;RHOT2
negative regulation of cellular component organization	negative regulation of cellular component organization;negative regulation of organelle organization	BCL2L1;BOK;USP30;DGUOK;GPX1;PIF1;MGARP;PICK1;BCL2L2;PRELID1;TSPO;SLC25A6
organic acid transmembrane transporter activity	organic acid transmembrane transporter activity;carboxylic acid transmembrane transporter activity	SLC25A32;SLC25A1;SLC25A29;SFXN3;SLC25A22;SLC25A13;SFXN5;SLC25A10;SLC25A44;SLC25A18
protein homodimerization activity	protein homodimerization activity;protein dimerization activity	BCL2A1;BCL2L1;BCL2;BOK;BAX;BNIP3L;NUDT5;MCL1;PDE2A;ACOT7;STOM;XPNPEP3;LYRM4;MTHFD1L;SLC8B1;MIGA1;QTRT1;BCL2L2;SLC25A14;CPOX;ABCB10;GRPEL2;KYAT3;ABCD1;TXNRD2
tRNA threonylcarbamoyladenosine metabolic process	tRNA threonylcarbamoyladenosine metabolic process;mitochondrial tRNA modification;mitochondrial RNA modification	MTO1;YRDC;TRMT5;PUS1;METTL8;CDK5RAP1;RPUSD4
cellular response to organic substance	cellular response to organic substance;response to organic substance	BCL2L1;BCL2;BOK;MGST1;BAX;BAD;PDE2A;GPX1;PIGBOS1;GOLPH3;COMT;CASP8;MAVS;CPT1A;BCL2L11;MGARP;BCL2L2;TSPO;GFER;ABCB10;SPHK2;CMPK2;PDK3;HTRA2;KMO;CYP27B1;TWNK;CRY1;FASN;SLC25A33;PDE12;AHCYL1;CASP3;PMAIP1;MCL1;DTYMK;DUT;GPX4;SHMT2;OGG1
adenyl ribonucleotide binding	adenyl ribonucleotide binding;ATP binding	DGUOK;ACSM3;PDE2A;SELENOO;ACOT7;ACLY;ABCB6;ACADL;GUK1;DHX30;PGS1;DTYMK;ALDH18A1;PANK2;TK2;DCAKD;CKMT1B;MTHFD1L;RARS2;ATAD3B;PIF1;FPGS;GATC;TRMU;COASY;ABCA9;NME3;RECQL4;PC;CYB5R3;THG1L;ABCB10;COQ8B;SPHK2;ATAD3A;CMPK2;MMAB;NME4;ACSF3;GLYCTK;PDK3;ABCD1;ACSM5;NAXD;ADCK2;SPG7;PARS2;TWNK;ACSM1;CARS2;FLAD1;TRNT1
localization	localization;transport	BCL2A1;BCL2L1;BCL2;BOK;BID;MGST1;BAX;BAD;PMAIP1;BNIP3L;DNLZ;FKBP8;MCL1;AKAP10;GOLPH3;HTATIP2;SLC25A32;STOM;YRDC;ABCB6;PRELID3A;SLC25A37;ANTKMT;COMT;MCUB;SLC25A25;SLC25A1;MAVS;SLC25A28;RAB24;SLC25A42;SLC25A29;SFXN3;SEPTIN4;CPT1A;BCL2L11;SLC8B1;ARF5;TIMM29;MGARP;PICK1;ABCA9;SLC25A22;BCL2L2;SLC25A13;MTERF4;SLC25A14;SLC25A43;PISD;PRELID1;TSPO;SLC25A6;TIMM10B;SLC25A39;ARL2;LETMD1;MTX1;CROT;ABCB10;RHOT1;SERAC1;RTL10;RHOT2;SPHK2;GRPEL2;NME4;SFXN5;HTRA2;SLC25A10;KMO;ABCD1;CYP27B1;PMPCA;NSUN2;COX4I2;SLC25A44;SPG7;PNKD;SLC25A18;ROMO1;TOMM5;MICU3;TIMM13;BLOC1S1;TOMM6;STX17;LETM1;CRY1;SNAP29;OSBPL1A;TOMM34;SLC25A33;SLC25A27;TIMM9;AHCYL1;ATP5F1D;COA8
response to unfolded protein	response to unfolded protein;response to topologically incorrect protein	BOK;BAX;PIGBOS1;BCL2L11;ABCB10
regulation of phosphate metabolic process	regulation of phosphate metabolic process;regulation of phosphorus metabolic process	BCL2;BAX;BAD;FKBP8;ANTKMT;MAVS;TSPO;TAFAZZIN;ARL2;SPHK2;PDK3;CDK5RAP1
catalytic activity, acting on a nucleic acid	catalytic activity, acting on a nucleic acid;catalytic activity, acting on RNA	DHX30;MUTYH;TRMT5;POLRMT;ANGEL2;TOP1MT;PUS1;RARS2;PIF1;PRIMPOL;GATC;PTRH2;TRMU;TRMT1;METTL4;QTRT1;NSUN3;MTFMT;RECQL4;METTL8;POLG;THG1L;ALKBH1;NSUN4;NSUN2;PARS2;OGG1;TWNK;PTRH1;POLG2;CARS2;TRNT1;EXOG;PDE12;SUPV3L1;RNASEH1;ELAC2;PLD6;POLQ;HARS2;AARS2;YBEY;MRM3;ENDOG;EXD2;MRM2;LIG3
