representative	grouped_terms	genes
cellular response to stimulus	cellular response to stimulus;response to stimulus	CYP27B1;BCL2A1;BID;POLQ;BOK;BCL2;DELE1;PDE2A;BCL2L1;BAX;MCL1;PMAIP1;CASP8;RHOT1;PICK1;PYCR2;CPT1A;HMGCS2;NBR1;MAVS;AKAP10;UNG;PIGBOS1;TXNRD1;ABCD1;CASP3;RHOT2;ALKBH1;GOLPH3;CMPK2;DIABLO;NSUN2;SDHAF2;GPX1;PEX11B;GSR;BBC3;BCL2L2;LETM1;SEPTIN4;PRXL2A;GUK1;PRDX6;COMT;PDK4;UCP3;POLG;BNIP3L;PDE12;EFHD1;MUTYH;SLC25A14;PDK3;PRELID1;RECQL4;LONP1;FASN;BAD;TXNRD2;SPIRE1;TWNK;CAT;FKBP8;RTL10;MAOA;UCP1;GDAP1;CBR3;SLC8B1;PIF1;COA8;AK4;DNM1L;APEX1;THG1L;THEM4;MTCH1;HTRA2;BAK1;PNPT1;SPHK2;OCIAD2;MGST1;ABCB6;SLC25A6;TIMM50;AIFM2;TSPO;NME3;HSPD1;ABCB10;OXR1;ACSL1;PYCR1;SLC25A33;BCL2L11;GFER;ACACB;SLC25A25;ALAS2;DTYMK;SLC25A13;ALDH18A1;FKBP10;DHRS7B;NOCT;ATAD3A;CA5B;C15orf48;HADHA;SLC25A27;ACADVL;AKAP1;LETMD1;SHMT2;SLC25A12
regulation of cellular catabolic process	regulation of cellular catabolic process;regulation of catabolic process	BOK;BCL2;USP30;BAX;MCL1;ANGEL2;SPTLC2;ACACB;CPT1A;ABCD1;CASP3;NSUN2;SUPV3L1;NRDC;NOCT;BNIP3L;PDE12;BAD;FKBP8;ETFBKMT;DNM1L;APEX1;HTRA2;PNPT1;GPX1
cellular response to abiotic stimulus	cellular response to abiotic stimulus;cellular response to environmental stimulus	PDE2A;BCL2L1;BAX;CASP8;CASP3;LETM1;EFHD1;BAD
gonad development	gonad development;development of primary sexual characteristics;sex differentiation;reproductive structure development;reproductive system development	BOK;BCL2;BCL2L1;BAX;CASP3;BCL2L2
regulation of macromolecule biosynthetic process	regulation of macromolecule biosynthetic process;regulation of cellular biosynthetic process;regulation of gene expression;regulation of biosynthetic process	BCL2;PDE2A;GPAT2;CASP8;ANGEL2;ACACB;PICK1;PTRH2;MAVS;ABCD1;CDK5RAP1;CASP3;ALKBH1;NSUN2;METTL8;GPX1;SUPV3L1;MTPAP;NGRN;RPUSD4;PRDX6;DHRS7B;NOCT;HTATIP2;PDE12;MTG2;SLC25A37;METTL4;FKBP8;NSUN3;UCP1;MTERF4;MPV17L2;POLG2;PIF1;DNM1L;APEX1;SHMT2;TDRKH;BAK1;SND1;PNPT1;SPHK2;PC;NIF3L1;TSPO;HSPD1;ABCB10;CYP27B1;PDK4;PDK3;ADCK2;ACADVL;TAFAZZIN;COA8;SLC25A33;GFER
regulation of mitochondrial membrane potential	regulation of mitochondrial membrane potential;regulation of membrane potential	BID;BOK;BCL2;BCL2L1;BAX;PMAIP1;MFN1;PANK2;ABCD1;BNIP3L;PRELID1;BAD;SLC25A27;RTL10;BAK1;SLC25A36;TSPO;PYCR1;SLC25A33;SLC8B1
cell projection organization	cell projection organization;plasma membrane bounded cell projection organization	BCL2;PICK1;CEP89;ABCD1;DGUOK;CASP3;SNAP29;ALKBH1;GOLPH3;NRDC;EFHD1
negative regulation of cellular metabolic process	negative regulation of cellular metabolic process;negative regulation of metabolic process	CYP27B1;POLQ;BCL2;USP30;PDE2A;BAX;MCL1;GPAT2;ANGEL2;ACACB;PTRH2;ABCD1;CDK5RAP1;CASP3;NSUN2;SUPV3L1;MTPAP;DHRS7B;NOCT;PDE12;METTL4;FKBP8;ACADVL;ETFBKMT;PIF1;COA8;APEX1;SHMT2;TDRKH;BAK1;SND1;PNPT1;PC;NIF3L1;TSPO;GPX1;NRDC
protein localization	protein localization;cellular macromolecule localization;establishment of protein localization	BID;GRPEL2;BCL2;BCL2L1;BAX;MCL1;PICK1;CPT1A;TIMM10;STOM;MAVS;AKAP10;SNAP29;GOLPH3;ARF5;PMPCA;DNLZ;RAB24;TOMM34;MTX1;COMT;SLC25A22;BNIP3L;BAD;SPIRE1;FKBP8;PITRM1;TIMM29;RAB5IF;GDAP1;MTERF4;SLC8B1;MTX3;DNM1L;MTCH1;HTRA2;COX18;TIMM50;TSPO;HSPD1;MIPEP;STX17;TOMM5;TIMM10B;AHCYL1;ADCY10;TOMM6;TIMM13;TOMM22
negative regulation of cell communication	negative regulation of cell communication;negative regulation of signaling;negative regulation of signal transduction;negative regulation of response to stimulus	BID;BOK;BCL2;PDE2A;BCL2L1;BAX;MCL1;CASP8;PICK1;MAVS;SDHAF2;GPX1;BCL2L2;POLQ
developmental process involved in reproduction	developmental process involved in reproduction;reproduction;reproductive process;multicellular organism reproduction;multicellular organismal reproductive process	CYP27B1;BOK;BCL2;BCL2L1;BAX;CASP8;PICK1;PANK2;CASP3;NSUN2;BCL2L2;SEPTIN4
regulation of macromolecule metabolic process	regulation of macromolecule metabolic process;regulation of nitrogen compound metabolic process;regulation of primary metabolic process	BID;POLQ;BOK;BCL2;PDE2A;BAX;GPAT2;PMAIP1;CASP8;ANGEL2;ACACB;PICK1;PTRH2;MAVS;ABCD1;CDK5RAP1;CASP3;ALKBH1;DIABLO;NSUN2;METTL8;GPX1;SUPV3L1;BBC3;SEPTIN4;MTPAP;NGRN;RPUSD4;PRDX6;NRDC;DHRS7B;NOCT;HTATIP2;PDE12;MTG2;SLC25A37;PRELID1;LONP1;BAD;METTL4;BCL2L13;SPIRE1;FKBP8;NSUN3;UCP1;MTERF4;MPV17L2;POLG2;PIF1;DNM1L;APEX1;SHMT2;MTCH1;HTRA2;TDRKH;BAK1;SND1;PNPT1;SPHK2;PC;NIF3L1;TSPO;HSPD1;ABCB10;OXR1;CYP27B1;CPT1A;PANK2;PDK4;PDK3;ACADVL;ETFBKMT;TAFAZZIN
mitochondrial RNA processing	mitochondrial RNA processing;mitochondrial tRNA processing	ELAC2;TRMT5;TRIT1;CDK5RAP1;METTL8;SUPV3L1;PUS1;MTPAP;RPUSD4;TRNT1;MTO1
tRNA threonylcarbamoyladenosine metabolic process	tRNA threonylcarbamoyladenosine metabolic process;mitochondrial tRNA modification;mitochondrial RNA modification	TRMT5;TRIT1;CDK5RAP1;METTL8;YRDC;PUS1;RPUSD4;MTO1
intrinsic apoptotic signaling pathway in response to DNA damage	intrinsic apoptotic signaling pathway in response to DNA damage;signal transduction in absence of ligand;extrinsic apoptotic signaling pathway in absence of ligand	BCL2A1;BID;BOK;BCL2;BCL2L1;BAX;MCL1
negative regulation of programmed cell death	negative regulation of programmed cell death;negative regulation of apoptotic process	BCL2A1;BID;BOK;BCL2;BCL2L1;BAX;MCL1;CASP8;PTRH2;UNG;ALKBH1;GOLPH3;GPX1;SUPV3L1;BCL2L2;PDK4;ATAD3A;HTATIP2;BNIP3L;MUTYH;PRELID1;CAT;FKBP8;SLC25A27
cytoplasmic vesicle	cytoplasmic vesicle;intracellular vesicle	BOK;BCL2L1;PICK1;STOM;NBR1;CYB5R3;SNAP29;GOLPH3;ACLY;SEPTIN4;RAB24;PRDX6;ATAD3B;FASN;SPIRE1;CAT;OSBPL1A;DNM1L;SND1;OCIAD2;MGST1;ABCB6;BLOC1S1;GARS1;HSPD1
negative regulation of cellular biosynthetic process	negative regulation of cellular biosynthetic process;negative regulation of biosynthetic process;negative regulation of macromolecule biosynthetic process;negative regulation of gene expression	CYP27B1;PDE2A;GPAT2;ANGEL2;ACACB;PTRH2;ABCD1;CASP3;SUPV3L1;MTPAP;DHRS7B;NOCT;PDE12;METTL4;ACADVL;PIF1;APEX1;SHMT2;TDRKH;BAK1;SND1;PNPT1;PC;NIF3L1;TSPO;COA8
phospholipid biosynthetic process	phospholipid biosynthetic process;phospholipid metabolic process	GPAT2;SPTLC2;HMGCS2;FDPS;IDI1;PGS1;SERAC1;DHRS7B;AGPAT4;PISD;PRDX6
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	UQCRH;UQCRC2;UQCRB;UQCRC1;CYCS;UQCRFS1;CYC1
positive regulation of cellular catabolic process	positive regulation of cellular catabolic process;positive regulation of catabolic process	BAX;SPTLC2;CPT1A;ABCD1;SUPV3L1;NRDC;NOCT;BNIP3L;PDE12;BAD
regulation of mitochondrial membrane permeability	regulation of mitochondrial membrane permeability;regulation of membrane permeability	BID;BOK;BCL2;BCL2L1;BAX;PMAIP1;RHOT1;RHOT2;SPG7;BCL2L2;BNIP3L;BAD;RTL10
regulation of cellular metabolic process	regulation of cellular metabolic process;regulation of metabolic process	CYP27B1;POLQ;BOK;BCL2;USP30;PDE2A;BAX;MCL1;GPAT2;CASP8;ANGEL2;SPTLC2;ACACB;PICK1;PTRH2;CPT1A;MAVS;PANK2;ABCD1;CDK5RAP1;CASP3;ALKBH1;NSUN2;METTL8;GPX1;SUPV3L1;MTPAP;NGRN;RPUSD4;PRDX6;NRDC;DHRS7B;NOCT;PDK4;HTATIP2;BNIP3L;PDE12;PDK3;MTG2;SLC25A37;PRELID1;LONP1;ADCK2;BAD;METTL4;SPIRE1;FKBP8;NSUN3;ACADVL;UCP1;ETFBKMT;MTERF4;TAFAZZIN;MPV17L2;POLG2;PIF1;COA8;AK4;DNM1L;APEX1;SHMT2;HTRA2;TDRKH;BAK1;SND1;PNPT1;SPHK2;BID;PMAIP1;SLC25A44;SFXN5;DIABLO;BBC3;SEPTIN4;BCL2L13;LETMD1;MTCH1
cellular response to organic substance	cellular response to organic substance;response to organic substance	CYP27B1;BOK;BCL2;PDE2A;BCL2L1;BAX;CASP8;CPT1A;HMGCS2;MAVS;PIGBOS1;CASP3;GOLPH3;CMPK2;GPX1;BCL2L2;COMT;PDK4;UCP3;PDE12;PDK3;LONP1;FASN;BAD;TWNK;UCP1;GDAP1;HTRA2;BAK1;PNPT1;SPHK2;MGST1;TSPO;HSPD1;ABCB10;ACSL1;SLC25A33;BCL2L11;GFER;MCL1;PMAIP1;ACACB;DTYMK;NOCT;CAT;HADHA;SHMT2
cellular response to chemical stimulus	cellular response to chemical stimulus;response to chemical	CYP27B1;BOK;BCL2;PDE2A;BCL2L1;BAX;PMAIP1;CASP8;PICK1;PYCR2;CPT1A;HMGCS2;MAVS;PIGBOS1;TXNRD1;ABCD1;CASP3;GOLPH3;CMPK2;GPX1;GSR;BCL2L2;LETM1;PRXL2A;GUK1;PRDX6;COMT;PDK4;UCP3;BNIP3L;PDE12;EFHD1;SLC25A14;PDK3;LONP1;FASN;BAD;TXNRD2;TWNK;CAT;UCP1;GDAP1;CBR3;SLC8B1;AK4;DNM1L;HTRA2;BAK1;PNPT1;SPHK2;MGST1;ABCB6;AIFM2;TSPO;HSPD1;ABCB10;OXR1;ACSL1;PYCR1;SLC25A33;BCL2L11;GFER;MCL1;ACACB;SLC25A25;DTYMK;SLC25A13;ALKBH1;NOCT;HADHA;COA8;SHMT2;SLC25A12
cellular response to extracellular stimulus	cellular response to extracellular stimulus;cellular response to nutrient levels	CYP27B1;BCL2;PMAIP1;PICK1;COMT;PDK4
organonitrogen compound biosynthetic process	organonitrogen compound biosynthetic process;cellular nitrogen compound biosynthetic process	MRPL12;MPC2;UQCC2;MRPS15;CHDH;MRPL40;SDHA;MRPL24;NDUFB7;TRAP1;MTRES1;TUFM;NDUFC1;ATP5ME;NDUFB1;NDUFS6;MRPL4;MRPL37;MARS2;PDHX;NDUFA8;MRPS10;MTIF3;NDUFA5;MRPL46;MRPS16;NDUFA7;MRPL30;ATP5F1A;CKMT2;MRPL44;MRPL58;NDUFA1;ATP5MF;ARG2;MRPL35;MRPL15;NDUFB10;TACO1;PDHB;MRPS22;ALDH2;BCAT2;MRPL39;NDUFS2;NDUFS8;GCDH;ATP5MG;NDUFB8;GOT2;ATP5F1B;NDUFAB1;NDUFV3;ATP5PD;ATP5MK;MRPL1;MRPS35;PCBD2;MRPL57;ACAT1;ATP5MJ;NDUFB9;MRPS24;NDUFA9;NDUFV1;WARS2;MRPS30;MRPS28;SDHC;ATP5PF;SDHD;AGXT;MRPS33;MRPS9;SDHB;NDUFC2;NDUFB2;ATP5MC2;DAP3;ATP5F1C;ATP5PB;NDUFB4;NDUFS7;NARS2;NDUFB5;DMAC2L;COX10;NDUFB3;NDUFV2;QDPR;MRPL48;NDUFB6;NDUFS4;ATP5MC3;ATP5MC1;ATP5PO;ABCB7;SUCLA2;POLDIP2;TEFM;PRDX3;TFB1M;CHCHD2;PRDX5
organelle subcompartment	organelle subcompartment;endoplasmic reticulum membrane;endoplasmic reticulum subcompartment;nuclear outer membrane-endoplasmic reticulum membrane network	BOK;BCL2;BAX;SPTLC2;PICK1;ABCD1;CYB5R3;GOLPH3;CPT1C;DHRS7B;AGPAT4;FKBP8;RAB5IF;NAT8L;DNM1L;HTRA2;PNPT1;MGST1;ABCB6;ACSL1;STX17;AHCYL1
regulation of peptidase activity	regulation of peptidase activity;regulation of endopeptidase activity;positive regulation of peptidase activity;regulation of cysteine-type endopeptidase activity;positive regulation of hydrolase activity;positive regulation of endopeptidase activity;positive regulation of cysteine-type endopeptidase activity	BID;BOK;BAX;PMAIP1;CASP8;DIABLO;GPX1;BBC3;NRDC;PRELID1;BAD;BCL2L13;MTCH1;HTRA2;BAK1
exonuclease activity	exonuclease activity;exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	ANGEL2;POLRMT;NOCT;POLG;PDE12;EXOG;APEX1;PNPT1
response to virus	response to virus;defense response to virus	BCL2;BCL2L1;BAX;PMAIP1;MAVS;ATAD3A;BNIP3L;PDE12
cellular response to nitrogen compound	cellular response to nitrogen compound;cellular response to organonitrogen compound	PDE2A;BCL2L1;HMGCS2;MAVS;CASP3;GOLPH3;BCL2L2;COMT;PDK4;PDE12;LONP1
ribosomal subunit	ribosomal subunit;organellar ribosome;mitochondrial ribosome;ribonucleoprotein complex;ribosome	MRPL21;MRPL51;MRPL41;MRPL19;MRPL9;MRPL34;AURKAIP1;MRPL47;MRPL27;MRPS18C;MRPL10;MRPL3;MRPL13;MRPS7;MRPL2;MRPL16;MRPL12;MRPS15;MRPL40;MRPL24;MRPL4;MRPL37;MRPS10;MRPL46;MRPS16;MRPL30;MRPL44;MRPL58;MRPL35;MRPL15;MRPS22;MRPL39;MRPL1;MRPS35;MRPL57;MRPS24;MRPS30;MRPS28;MRPS33;MRPS9;DAP3;MRPL48;NDUFA7;SLIRP;TEFM
response to radiation	response to radiation;response to light stimulus	BCL2;BCL2L1;BAX;CASP3;GPX1;COMT;CAT
amino acid transmembrane transport	amino acid transmembrane transport;L-amino acid transmembrane transporter activity;L-amino acid transport	SLC25A18;SLC25A13;SLC25A29;SLC25A22;SFXN3;SLC25A12
negative regulation of cellular catabolic process	negative regulation of cellular catabolic process;negative regulation of catabolic process	BCL2;USP30;MCL1;ANGEL2;ACACB;NSUN2;NOCT
positive regulation of cellular process	positive regulation of cellular process;positive regulation of biological process	CYP27B1;BCL2A1;BID;BOK;BCL2;PDE2A;BCL2L1;BAX;MCL1;PMAIP1;CASP8;ANGEL2;SPTLC2;PICK1;PTRH2;CPT1A;STOM;MAVS;ABCD1;CDK5RAP1;CASP3;GOLPH3;DIABLO;METTL8;GPX1;SUPV3L1;BBC3;SEPTIN4;NGRN;RPUSD4;PRDX6;NRDC;NOCT;HTATIP2;BNIP3L;PDE12;SLC25A37;PRELID1;BAD;SPIRE1;CAT;FKBP8;SLC25A27;MAOA;TAFAZZIN;MPV17L2;POLG2;COA8;DNM1L;APEX1;SHMT2;MTCH1;HTRA2;BAK1;PNPT1;SPHK2;OCIAD2;NIF3L1;AIFM2;TSPO;HSPD1;ABCB10;ACSL1;SLC25A33;BCL2L11;GFER;PGAM5;ACACB;SFXN5;BCL2L13;UCP1;LETMD1
biological process involved in interspecies interaction between organisms	biological process involved in interspecies interaction between organisms;response to biotic stimulus;response to external biotic stimulus;response to other organism	CYP27B1;BCL2;BCL2L1;BAX;PMAIP1;CASP8;HMGCS2;STOM;MAVS;CASP3;CMPK2;GPX1;NOCT;ATAD3A;CA5B;C15orf48;BNIP3L;PDE12;FASN;SPIRE1
nucleotide transmembrane transporter activity	nucleotide transmembrane transporter activity;organophosphate ester transmembrane transporter activity;nucleobase-containing compound transmembrane transporter activity;nucleotide transport	SLC25A42;SLC25A53;SLC25A25;SLC25A32;ABCD1;SLC25A41;SLC25A16;SLC25A6;SLC25A36;SLC25A33;ADCY10
nucleobase-containing compound catabolic process	nucleobase-containing compound catabolic process;heterocycle catabolic process;cellular nitrogen compound catabolic process;organic cyclic compound catabolic process	PDE2A;BAX;ELAC2;ACOT7;ANGEL2;NUDT5;RNASEH1;UNG;ABCD1;OGDHL;NSUN2;SUPV3L1;MTPAP;NOCT;PDE12;TRNT1;CYP27B1;COMT
pyrophosphatase activity	pyrophosphatase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ribonucleoside triphosphate phosphatase activity	POLQ;SLC25A42;RHOT1;NUDT5;DHX30;MFN1;ABCD1;RHOT2;ARF5;SUPV3L1;SPG7;SEPTIN4;RAB24;ATAD3B;ATAD3A;MTG2;RECQL4;LONP1;TWNK;ABCB8;PIF1;DNM1L;GTPBP3;ABCB6;GARS1;HSPD1;ABCB10;COQ8B;NUDT9;DNA2
regulation of hydrolase activity	regulation of hydrolase activity;regulation of cysteine-type endopeptidase activity involved in apoptotic process;regulation of proteolysis;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	BID;BOK;BAX;PMAIP1;CASP8;DIABLO;GPX1;BBC3;NRDC;PRELID1;BAD;BCL2L13
branched-chain amino acid metabolic process	branched-chain amino acid metabolic process;branched-chain amino acid catabolic process	AUH;ACADSB;IVD;DLD;BCKDK;PPM1K;ECHS1;ALDH6A1;MCCC1;PCCB;BCKDHB;BCKDHA;BCAT2;ACAT1;HIBADH;HIBCH
nucleobase-containing compound transport	nucleobase-containing compound transport;nucleotide transport	SLC25A42;SLC25A53;SLC25A25;SLC25A32;ABCD1;NSUN2;SLC25A41;SLC25A16;PNPT1;SLC25A6;SLC25A36;SLC25A33;ADCY10
vesicle membrane	vesicle membrane;cytoplasmic vesicle membrane	BOK;BCL2L1;PICK1;STOM;SNAP29;RAB24;ATAD3B;SPIRE1;DNM1L;MGST1;ABCB6;STX17
amino acid transmembrane transporter activity	amino acid transmembrane transporter activity;amino acid transport	SLC25A18;SLC25A44;SLC25A13;SLC25A29;SLC25A22;SFXN3;SFXN5
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	COX7A2;COX6A2;COX7A1;COA6;COX5B;UQCRC2;NDUFA4;COX6B1;COX4I1;COX7C;COX7B;COX5A;COX8A;UQCRFS1
autophagy	autophagy;process utilizing autophagic mechanism	BOK;BCL2;USP30;MCL1;SPTLC2;NBR1;CASP3;SNAP29;RAB24;BNIP3L;BAD;FKBP8;TAFAZZIN;DNM1L;HTRA2;TSPO;PGAM5;STX17;FBXL4
T cell activation	T cell activation;lymphocyte activation;leukocyte activation	BID;BCL2;BAX;CASP8;CASP3;PRELID1;BAD;UNG
response to oxygen levels	response to oxygen levels;response to decreased oxygen levels	BCL2;PMAIP1;PICK1;CPT1A;ALAS2;CASP3;COMT;UCP3;BNIP3L;PDK3;LONP1;BAD;TXNRD2;CAT
organic acid transmembrane transport	organic acid transmembrane transport;carboxylic acid transmembrane transport	SLC25A18;ACACB;CPT1A;SLC25A32;ABCD1;SLC25A13;SLC25A29;SLC25A22;SLC25A20;SFXN3;SLC25A1
regulation of cellular localization	regulation of cellular localization;regulation of protein localization	BCL2;BCL2L1;BAX;PICK1;CPT1A;STOM;MAVS;GOLPH3;NSUN2;SLC25A22;BNIP3L;BAD;SLC8B1;DNM1L;HTRA2;BAK1
localization	localization;establishment of localization	CYP27B1;BCL2A1;BID;BOK;GRPEL2;BCL2;BCL2L1;BAX;SLC25A42;MCL1;PMAIP1;SLC25A18;ACACB;SLC25A28;RHOT1;PICK1;CPT1A;TIMM10;STOM;SLC25A44;SLC25A53;SLC25A25;SLC25A32;MAVS;AKAP10;SFXN5;MFN1;ABCD1;SERAC1;SNAP29;RHOT2;SLC25A13;GOLPH3;NSUN2;ARF5;CROT;PMPCA;SPG7;DNLZ;BCL2L2;LETM1;YRDC;PRELID3A;SEPTIN4;RAB24;TOMM34;MTX1;COMT;COX15;SLC25A29;PISD;SLC25A22;UCP3;HTATIP2;BNIP3L;SLC25A20;SLC25A14;SLC25A41;SLC25A37;PRELID1;BAD;SFXN3;SPIRE1;FKBP8;OSBPL1A;SLC25A1;PITRM1;SLC25A27;RTL10;TIMM29;RAB5IF;UCP1;GDAP1;MTERF4;PRELID3B;COX4I2;LETMD1;SLC8B1;MTX3;SLC25A46;ABCB8;COA8;DNM1L;SLC25A16;CCDC51;THEM4;MTCH1;HTRA2;BAK1;SLC25A12;PNPT1;SPHK2;SLC25A39;OCIAD2;MGST1;COX18;ABCB6;BLOC1S1;SLC25A6;TIMM50;SLC25A36;TSPO;MCUB;HSPD1;ABCB10;ACSL1;SLC25A33;BCL2L11
lytic vacuole	lytic vacuole;lysosome	STOM;NBR1;ABCD1;CYB5R3;SNAP29;ACLY;BBC3;PRDX6;SPHK2;OCIAD2;MGST1;ABCB6;BLOC1S1
organic acid transport	organic acid transport;carboxylic acid transport	SLC25A18;ACACB;CPT1A;SLC25A44;SLC25A32;SFXN5;ABCD1;SLC25A13;CROT;SLC25A29;SLC25A22;SLC25A20;SFXN3;SLC25A1
