representative	grouped_terms	genes
sarcomere	sarcomere;myofibril	LMOD1;LDB3;CAPZB;NRAP;SCN1A;CSRP2;SYNE2;ABCC9;CASQ2;TMOD2;FBXO32;PPP3CA;KLHL40;HABP4;PPP1R12A;MYZAP;POLR2M;ALDOA;CACNA1C;TMOD3;MYH2;MYPN;TNNC1;SMPX;MYBPC3;DMD;ENO1;CMYA5;PGM5;C10orf71;PSMA6;TNNC2;ACTA1;SRI;ACTC1;FBXO22;PRKD1;SYNE1;FRG1;CACNA1S;TNNT1;KRT8;CALM1;SMTNL1;TPM1;MYH7;TRIM63;PDLIM3;PDLIM5;STYXL2;PALLD;MYL1;TNNI2;SLC8A1;MYOZ2;PYROXD1;RYR1;MYL3;ILK;CSRP3;TNNT2;PARVA;TRIM54;XIRP2;ACTN2;TNNT3;NOS1AP;TNNI3;NEB;MYBPC1;MYL2;CFL2;LMOD3;NEBL;UNC45B;MYL12B;SQSTM1;TTN;MYOZ1;SLC2A1;KLHL41;SCN3B;LMOD2;DCTN4;SYNPO2L;MYOD1;PDE4DIP;AHNAK;CALD1;FXR1
signaling receptor regulator activity	signaling receptor regulator activity;signaling receptor activator activity	IL24;CSF3;FNDC5;NRTN;WNT9B;CCK;INHBA;CALCA;WNT4;SHH;WNT8B;METRN;TAFA5;ERFE;IL1RN;IL23A;GDF7;VEGFB;CD320;IL13;SEMA7A;DGKQ;IL10;CNTF;DKK4;LEFTY1;CCL17;FLRT3;GH1;PSPN;TYMP;ENDOU;ENHO;IFNG;PDGFA;SEMA3B;CGA;TNFRSF11B;CX3CL1;FGF19;GAL;MRAP;WNT11;WNT16;ADM2;CCL27;TNFSF15;TNFSF13;LYPD1;GDF9;GFER;TNFSF12;GAS6;WNT1;UTS2;POMC;IL34;TAFA4;CXCL14;SEMA3C;OXT;ALKAL1;NTF3;TGFB3;MRAP2;FGF2;DKK1;NPFF;CALCB;VEGFD;PRL;CSF2;CXCL12;CCL2;BMP2;PDGFB;WNT7B;FGF18;QRFP;NENF;CCL25;LHB;WNT3;REG3A;LYPD6;FST;NPPA;LIF;CORT;IL36G;CDC42EP2;CCL19;REG1A;TNFSF4;WNT9A;FGF22;BMP1;CCL11;SEMA4C;C1QTNF9;WFIKKN1;FGF12;BMP7;HBEGF;CCL21
nephron epithelium morphogenesis	nephron epithelium morphogenesis;renal tubule morphogenesis;nephron morphogenesis;renal tubule development;nephron tubule morphogenesis;ureteric bud morphogenesis;nephron tubule development	WNT9B;WNT4;SHH;KIF26B;GZF1;LAMA5;SOX8;HS3ST3B1;CITED1;WNT11;SIX4;HES5;WNT1;SALL1;PAX8;SMO;FGF2;BMP2;HNF1B;IRX3;LIF;CTNNBIP1;PAX2;HS2ST1;TCF21;OSR1;PKD1;NPNT;LZTS2;PBX1;PTCH1;LGR5;MTSS1;BMP7;WNT7B;DLL1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	GLS;DDO;CRYL1;ABCB11;SLC25A17;LDHC;CNR1;GLYATL2;ADTRP;HSD17B10;BCKDHB;HIBCH;ABCD3;SHMT1;CPT2;SLC16A1;FMO1;LPIN1;ACADL;MLYCD;HAO1;DECR1;ACOT4;IDNK;PIPOX;AMACR;XYLB;MCCC1;TST;RENBP;PGD;HAO2;ABHD2;ETFB;ALDH8A1;GLUD2;ALDH1L1;NPL;CDO1;CROT;PEX7;ETFBKMT;PEX13;NUDT7;LONP2;FABP1;DLD;BCKDHA;ECH1;ETFDH;ACADM;SCP2;ACAA1;PCCA;LEP;HYKK;FAH;SLC25A21;HEXA;MCEE;PCCB;SULT2A1;ARG1;AKR1A1;HEXB;ETFA;HSD17B4;TDO2;HACL1;ACAA2;ECHDC1;HADHB;ACAT2;HADHA
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex	DDX20;SNRPG;SNRPB2;SNRNP40;SF3B3;PPIH;DDX46;GEMIN5;SNRNP27;LSM5;SF3A1;SF3B2;EFTUD2;PRPF40A;SNRPC;SNRPD3;PRPF8;SNRPA1;SNRPE;SF3A3;SF3B6;LSM3;HTATSF1;PRPF6;SNRNP200;GEMIN4;PRPF18;SLU7;GEMIN8;LARP7
NADH dehydrogenase activity	NADH dehydrogenase activity;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity;NAD(P)H dehydrogenase (quinone) activity	NDUFA7;NDUFB10;NDUFA1;NDUFC2;NDUFB5;NDUFA10;NDUFV3;NQO1;NDUFA6;NDUFB6;NDUFB3;NDUFS3;NDUFA4;NDUFA12;NDUFA8;NDUFS4;NDUFC1;NDUFS5;AIFM1;NDUFA9;NDUFS2;NDUFS1;NDUFB4
morphogenesis of a branching epithelium	morphogenesis of a branching epithelium;morphogenesis of a branching structure	WNT9B;WNT4;SHH;NRARP;GDF7;DDR1;LRP5;GZF1;IL10;LAMA5;SOX8;HS3ST3B1;CITED1;IHH;TBX3;PDGFA;CSMD1;SIX4;ABL1;TGM2;WNT1;GCM1;SEMA3C;SALL1;PAX8;SMO;TNC;PHB2;FGF2;BMP2;SOX10;HNF1B;FKBPL;KRAS;PPP3R1;PLXNA1;GRB2;SIRT6;CTNNBIP1;PAX2;GRHL2;CCL11;NKX3-1;BMP7;RDH10;TCF21;RSPO3;ST14;EDNRA;LAMA1;SRF;CELSR1;PKD1;MDK;NPNT;PBX1;PTCH1;VDR;WNT5A;BTBD7;GNA13;GDNF;FEM1B;SPRY2;SFRP1;RBM15;AREG;SIX1;FGF7;PKHD1;RSPO2;ESR1;GLI2;PML;FOXA1;PROX1;SNAI2;MECP2;FIGNL2;EPHA7
terpenoid metabolic process	terpenoid metabolic process;retinoid metabolic process	RDH11;ADH5;BCO2;ABCA4;LRP2;CYP2C19;AKR1B10;ALDH8A1;FDPS;ALDH1A1;DHRS7;CYP3A4;PRMT3;AKR1C4;CYP3A5;CYP2C9;CYP2C8;SCPEP1;LIPA;HSD17B6;HMGCS1;AKR1B1;CYP2C18;UGT1A9;FDFT1;UGT1A1;AKR1C3;CYP3A7;PNPLA4
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	PSMD2;PSMD12;PSMD10;PSMD8;PSMD4;PSMC4;PSMD13;PSMD5;PSMD11;PSMD3;PSMD7;PSMD14;PSMC1;PSMC6;PSMD1;PSMD6;PSMC2
oxidoreductase activity, acting on CH-OH group of donors	oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	RDH11;AKR7A2;ADH5;PTGR2;IDH3G;IDH2;HMGCR;HAO1;AKR1B10;CBR1;PHGDH;IDH3B;PGD;HAO2;IDH1;AKR1C2;HSD3B1;DHRS7;KCNAB1;AKR1C4;HSD17B11;HSD17B6;DHRS7B;MDH1;AKR1A1;AKR1B1;HSD17B4;PTGR1;NSDHL;HADHB;HSD3B2;HADHA;AKR1C3;UGDH
