representative	grouped_terms	genes
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation regulator activity	MTIF2;TSFM;PAIP2;EIF3D;EIF1;ABCF1;DHFR;EIF1AY;ZNF540;PAIP1;IGF2BP2;EEFSEC;MIF4GD;MTIF3;EIF3I;EIF2S3B;MCTS1;EIF4B;EIF1AX;EFL1;EEF1D;EIF4G2;EIF2B2;ETF1;EEF1A2;HBS1L;EIF4E3;EIF2B3;TUFM;EIF5A;COPS5;EIF4H;GSPT2;GFM1;EIF2A;MTRF1L;AGO2;GSPT1;EIF2S2;EIF5;EIF2S1;MTRFR;MRPL58;EEF1B2;EIF3K;EIF4A2;EIF3M;EEF1G;EEF2;EIF4E;EIF3E;EIF3J;EIF3F;EIF2S3;DENR;EIF3H;EIF3L;EIF5AL1;SERBP1;FXR1;NHLRC1;NHLRC3
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	COMP;SFRP2;FMOD;GDF15;SFRP4;LEF1;LTBP2;ADAMTSL2;NBL1;LOX;DLX5;CLDN5;ENG;UCMA;GREM1;LRP2;CIDEA;INHBB;CHRDL1;SKI;TGFB1;NOG;SMAD6;CRIM1;GDF10;BMP6;TMEM100;LRRC32;CRB2;LRG1;RGMB;MSTN;RUNX2;CREBBP;HTRA4;MAPK3;SMAD7;MSX1;ZBTB7A;LRP1;LEFTY1;ZMIZ1;LTBP3;SAP30L;TGFBR3;PPARG;CDKN1C;CDH5;KDR;NODAL;SPRY1;ID1;ING1;AMH;IGSF1;FKBP8;BMP10;NEO1;STK11;TGFB1I1;CCN3;CDH3;HES1;ZEB1;FAM89B;AXIN1;ACVRL1;TP53;PML;TGFBR2;PXN;HTRA1;NUMA1;GLCE;SKIL;HES5;SMAD3;LATS2;DKK3;RGMA;WFIKKN1;GATA6;ATOH8;TGFBR1;ASPN;EP300;HSPA1A;GREM2;SAP30;ZNF423;SCX;SPRY2;FSTL1;FUT8;SPRED3;LTBP4;DDX5;PDCD4;NOTCH2;CTDSPL2;TAB1;WWTR1;ZNF703;ABL1;FBXL15;BRMS1;SRC;SLC39A5;SULF1;CCN1;SMAD9;MEN1;HDAC1;TGFB3;TOB1;HTRA3;NFIA;SIN3A;GDF6;BMPR2;ELAPOR2;CHST11
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	NGEF;KNDC1;RASAL3;RGS14;RIN2;ELMO1;AGAP7P;PSD;ARHGDIG;ARHGEF33;RASGEF1B;KIAA1755;TBC1D10C;ARHGEF18;GMIP;PREX1;STARD8;GPSM3;RGL3;RIN3;SYDE1;ARHGAP45;SH2D3C;HTR2B;DOCK9;FGD4;PTGIR;RUNDC3A;RGS1;RAPGEFL1;ACAP1;SWAP70;ARHGEF28;GIT1;SH3BP5;RAPGEF3;RGS16;CYTH2;TBC1D9B;RASGRP4;VAV1;THY1;ARHGEF1;SRGAP2;CYTH1;RGL4;STXBP5;ARHGEF10;ARHGEF19;RAPGEF4;IQGAP2;ARHGAP8;RAPGEF2;TBC1D10A;RHOU;PLCG1;DENND3;ELMOD1;SIPA1L1;GNAQ;LLGL2;DOCK1;RAPGEF1;RGS4;RPGR;MYO9B;TBC1D22A;TBXA2R;RANGRF;RABEP2;MON1A;ARHGAP9;RGPD8;CDC42SE1;RAB3IL1;BCR;FRMD7;SIPA1;ARHGEF15;ADAP1;DENND2D;ARRB1;RASGRF2;PLXNB1;RIN1;ASAP2;PLEKHG3;DLC1;DEF6;RINL;OCRL;RGS8;DENND1C;ARHGAP4;CCDC88C;TBC1D12;LRRK2;RAPGEF5;FGD5;RGPD4;CDC42EP2;DENND2A;TBC1D5;TBC1D16;ITSN2;ARHGEF16;AGAP3;ARHGAP27;DOCK2;AGAP9;ARHGAP19;CYTH3;IQSEC2;ARHGEF2;TBC1D2B;ARHGAP22;FAM13A;ARHGDIB;MADD;TBC1D20;RGS12;DOCK6;ALDH1A1;RCC2;ARHGEF40;PLEKHG1;DOCK11;FGD3;RANBP3;ARHGEF26;SIRPA;ARFGEF3;SLC38A9;ARHGAP25;RASA2;RGS3;TBCD;ARHGAP30;RGL2;ARHGEF5;SLIT2;PREX2;GNA13;ARHGAP11A;ARHGDIA;RIMS1;RABIF;ARHGEF7;VAV2;ACAP2;ARHGAP36;IQSEC3;RGS20;PLEKHG5;ARFGAP1;STARD13;TNK2;RANBP3L;TBC1D3E;ARHGEF11;ARHGEF37;SH3BP4;DENND1A;HMGCR;HERC1;TBC1D30;PLEKHG2;PLCE1;MCF2L;DOCK8;RP2;HACD3;RGL1;LAMTOR4;SMAP2;ARHGAP29;DEPDC5;RIC1;JUN;HPS4;RGS17;TBC1D8B;DENND6A;RASGRP2;ARHGAP15;GRIPAP1;IQGAP1;DOCK4;RALBP1;TBC1D2;RANBP1;RASA3;DENND6B;GDI1;ANKRD27;RAP1GAP;ARHGAP12;CYTH4;BCAR3;VAV3;ARHGAP24;DENND4C;ARL2BP;PLEKHG6;SYNGAP1;SOS1;AGAP2;TBC1D13
immunoglobulin mediated immune response	immunoglobulin mediated immune response;B cell mediated immunity	IGHG4;IGHM;IGHV5-51;IGLC1;FCGR3B;IGHG3;IGHV3-23;SVEP1;TGFB1;CD40LG;IGHV3-20;C1S;CLU;IGHG1;IL27RA;TNF;IGKC;IGHG2;IGHV4-59;TNFSF13;SERPING1;C2;HLA-E;IGHV3-74;IGHV1-3;SWAP70;C1RL;IGHV3-7;IGHV4-39;IGHV3-33;C1R;IGHV3-21;IGHV3-72;IGHV3-48;IGHV3-11;CCR6;IGLC2;IGHV2-5;IGLC3;PTPRC;CSF2RB;C4BPA;NOD2;TBX21;CFI;IGHV3-73;KMT5B;PTPN6;STAT6;IL4R;MYD88;IGHV3-43;TCIRG1;IGHV3-30;CR1;IGHV3-15;BATF;HPX;C5;NFKBIZ;INPP5D;IGHA1;IRF7;CD74;PRKCD
NADH dehydrogenase activity	NADH dehydrogenase activity;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity;NAD(P)H dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;oxidoreductase activity, acting on NAD(P)H	NDUFA7;NDUFS8;NDUFA3;NDUFV3;NDUFA1;NDUFB4;NDUFA8;NDUFS6;NDUFS1;NDUFA5;NDUFA4;NDUFB10;AIFM1;NDUFS7;NDUFA12;NDUFS3;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB8;NDUFA6;NDUFB2;NDUFV2;NDUFA10;NDUFV1;NDUFB5;NDUFA9;NDUFC2;NDUFS2;NDUFS4;NDUFB7;CBR4;DCXR;DHRS4;CRYZL1;CRYZ;TP53I3;DUOX2;MTRR;COX15;POR;NNT;RNLS;CYB5R1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	SFRP2;TNMD;PROK1;CHI3L1;THBS4;TAFA5;RGCC;CLDN5;ENG;SERPINF1;GREM1;CXCR4;WNT4;ANXA3;TGFB1;FLT1;TNF;CXCR2;JCAD;LRG1;KLF2;EMP2;ANGPTL3;ITGAX;PTK2B;SMOC2;RAMP2;RAPGEF3;SIRT6;FOXC1;PGF;PPARG;PRKD2;PIK3CD;CDH5;KDR;CD34;MAPK7;NODAL;AKT3;ISM1;PLCG1;GHRL;ZC3H12A;CXCL12;LEP;EPHA2;TIE1;RECK;IL1B;TBXA2R;KLF4;GATA2;DCN;GPR4;ACVRL1;C5AR1;RRAS;SP1;MDK;ADAM12;VEGFC;PML;TWIST1;TGFBR2;TNFAIP3;PLXND1;FGF2;CYSLTR1;CTSH;PDE3B;STIM1;MYDGF;PDCD6;SEMA4A;DLL1;HTATIP2;CAMP;KRT1;PRKCB;GATA6;TGFBR1;WARS1;ADAM10;IL6;SASH1;NIBAN2;SPRY2;FOXC2;ECSCR;TEK;HOXA5;TSPAN18;TJP1;ANGPT2;RELA;MECP2;ABL1;CD160;TNFSF12;PTGIS;SULF1
regionalization	regionalization;pattern specification process	SFRP2;LEF1;SIX1;WNT2B;NBL1;SOX17;LEFTY2;ENG;DNAH11;HOXB7;GREM1;LRP2;SKI;GSC;MEOX1;HOXB6;IFT140;NOG;PKD2;SMAD6;DMRT2;PLXNA2;CRB2;EOMES;DVL2;TBX1;NEK8;SOX18;PITX2;MSX1;HOXD9;LEFTY1;BASP1;PCSK5;DLL4;WNT3;LFNG;YY1;PCGF2;ADGRG1;IFT52;FOXC1;HOXB2;NRP2;HEY1;HOXB5;NODAL;SPRY1;GLI1;SNAI1;FKBP8;EDN1;ALG5;HOXA9;LDB1;TASOR;RNF220;HES1;SEMA3F;TCF15;EMX2;KMT2A;AXIN1;BICC1;HOXB4;ACVRL1;TP53;EGR2;WT1;GLI2;HOXD3;TGFBR2;FGF2;PSEN1;WDR19;CYP26B1;HES5;FOXF1;SMAD3;NPHP3;MEOX2;DLL1;MDFI;NRARP;SUFU;TGFBR1;PTCH1;IRX1;EP300;GREM2;HOXA2;GBX2;LRP5;RARG;BMI1;FOXC2;TULP3;ZBTB16;HOXA5;NOTCH2;BHLHE41;LAMA5;NKD1;VAX2;RFX3;FBXL15;PALB2;RING1;MMP21;RPGRIP1L;HOXB3;BMPR2;HEYL;HOXD4;HOXA4;HES2;GLI3;EXT1;DNAAF11;C2CD3;MESP2;MED12;CHRD;BMP2;CCDC39;ACD;PCSK6;RBPJ;ITGAM;LMX1B;DVL1;LRP6;TDRD6;KIF3B;TBX18;TLL2;GDF3;CHRDL1;WNT6;STC1;NRG3;MFNG;MEIS3;ZEB1;EFNB1;ZIC1;RFNG;APC2
regulation of actin filament organization	regulation of actin filament organization;regulation of actin cytoskeleton organization;regulation of actin filament-based process	SPTBN2;ALOX15;SORBS3;CCN2;RGCC;TACSTD2;GSN;WNT4;F2RL1;CX3CL1;INPP5K;PLEKHH2;CRACD;ARHGEF18;CDC42EP5;PREX1;SERPINF2;PPFIA1;SPTA1;LPAR1;TMSB4X;CORO1A;GMFG;PTK2B;CCR7;SWAP70;S1PR1;SCIN;RAPGEF3;APOA1;ELN;CORO1B;ESAM;CTTN;KANK3;ARHGEF10;CYRIA;CYFIP1;NCK2;CCL26;TMOD3;CSF3;CXCL12;WASF3;BAIAP2;HCLS1;CDC42EP1;RGS4;TMSB10;RHPN2;TESK1;RHOC;PXN;CDC42EP4;FMN1;FRMD7;LMOD1;ARHGEF15;PLEK;ARFIP2;HIP1R;ARFIP1;DLC1;SMAD3;WASF2;VILL;ARPC5;SHANK3;TGFBR1;CDC42EP2;ADD2;TWF1;F11R;MYOC;TJP1;SSH3;EPS8;CARMIL2;LIMK1;ABL1;CORO2B;COTL1;NCK1;PRKCD;TACR1;CD47;LIMA1;PAK1;ARHGEF5;SLIT2;BAIAP2L1;ARPIN;ALMS1;TGFB3;HCK;KANK4;ADD1;TENM1;PYCARD;WHAMM;TMOD4;SHANK1;WASHC1;PPM1F;RAC1;SPTAN1;PAK3;PIK3R1;CCL21;FCHSD1;ROCK2;C15orf62;PLEKHG2;NEDD9;RND2;FAM107A;DVL2;LRP1;BST2;ARHGEF19;IQGAP2;EDN1;BMP10;TRPM2;FSCN1;RHOG;CD2AP;TAOK2;JAM3;MYO3A;STC1;RANGRF;ABRACL;FGF13
granulocyte migration	granulocyte migration;neutrophil migration	SCG2;XG;CXCR1;THBS4;CSF3R;ADAM8;FUT7;TREM1;PRTN3;CXCR2;CX3CL1;MSTN;PREX1;MAPK3;RIPOR2;S100A8;EMP2;CXCL1;CCR7;DPEP1;CCL14;EDN2;S100A9;CCL19;PECAM1;S100A12;RARRES2;VAV1;PIK3CD;CMKLR1;ANXA1;C5AR2;EDN1;CCL26;CXCL2;CCL16;CCL20;CCL5;CXCL3;CCL13;IL1B;IRAK4;CSF1;RAC2;CCL3;C5AR1;NOD2;MDK;CXCL5;FUT4;PIP5K1C;MCOLN2;MYD88
negative regulation of locomotion	negative regulation of locomotion;negative regulation of cell migration;negative regulation of cell motility	SFRP2;APOD;ELANE;IGFBP3;NBL1;TAFA5;RGCC;CLDN5;ENG;TACSTD2;CCL28;SERPINF1;GREM1;NEDD9;WNT4;TGFB1;IL27RA;NOG;PADI2;TNF;PTPRR;APOE;MMRN2;CX3CL1;RAP2B;FOXO3;BCL2;HYAL2;SMAD7;RIPOR2;NGFR;RIN3;LRP1;STC1;SEMA3G;HAS1;DPEP1;BST2;DLL4;WNT3;SAP30L;ADGRG1;NRG3;MIIP;TGFBR3;CORO1B;PPARG;PLXNA3;CD200;THY1;SRGAP2;MCTP1;NODAL;DUSP1;MMP28;PODN;ING1;CDH1;C5AR2;BMP10;GHRL;CXCL12;CCN3;IFITM1;TIE1;RECK;SEMA3F;PTPN23;ADAM15;TBXA2R;KLF4;DCN;DRD2;GPR173;IGFBP5;ACVRL1;RRAS;SEMA4C;GATA3;GNA12;SEMA7A;FGF2;BCR;CYGB;ADA;FBLN1;DLC1;SEMA4A;MEOX2;AFDN;RYK;ARHGAP4;TGFBR1;LRCH1;SAP30;CLDN3;ABHD6;DACH1;ADARB1;RAP2A;SEMA6B;ARHGDIB;CARD10;SEMA4G;C5;ANGPT2;MECP2;BRMS1;GNRH1;CD74;SULF1;SLIT2;ARPIN;GNA13;HDAC1
hemostasis	hemostasis;coagulation;blood coagulation	COMP;MMRN1;F2R;ANXA8;SERPINE2;CD9;NFE2;PLAT;SLC4A1;ADRA2C;PDIA2;SVEP1;SCUBE1;F2RL2;CD40LG;F2RL1;HBB;APOE;RAP2B;F2RL3;SERPING1;LCK;SERPINF2;FAP;F11;FERMT3;STXBP1;TSPAN8;PDGFB;VWF;SERPIND1;F8;SELP;VAV1;TLR4;MERTK;DGKQ;THBD;F5;GAS6;EDN1;PLCG2;ALOX12;GNAQ;DGKI;CYP4F11;PROS1;TBXA2R;PAPSS2;GNA12;HPSE;GATA1;BLOC1S4;PTPN6;PLEK;FLI1;FBLN1;DGKA;F12;GP1BB;KRT1;USF1;CSRP1;PLA2G4A;IL6;ADRA2B;MFSD2B;AVPR2;FZD6;LYN;F11R;ITGA2;DGKE;SERPINA1;TSPAN18;VKORC1;DGKZ;TFPI;ENTPD1;ZNF385A;EPHB2;PRSS56;SRC;PRKCD;GNA13;TFPI2;GP6;ADORA2A;BLOC1S3;PSEN1
endothelial cell proliferation	endothelial cell proliferation;regulation of endothelial cell proliferation	SCG2;TNMD;PROK1;THBS4;RGCC;ERN1;FLT1;TNF;APOE;MMRN2;BMP6;JCAD;PROK2;LRG1;EGFL7;NGFR;COL8A1;HTR2B;SCARB1;PDGFB;DLL4;SIRT6;APOA1;PGF;PPARG;PRKD2;PIK3CD;NRP2;ANG;KDR;CD34;AKT3;PLCG1;PRKX;CCL26;IGF2;GHRL;LOXL2;CXCL12;COL8A2;LEP;STAT5A;EPHA2;TIE1;GATA2;ACVRL1;SP1;MDK;VEGFC;IL12A;MMP14;FGF2;FLT4;MYDGF;PDCD6;NRARP;ATOH8;TGFBR1
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	LMO3;CHI3L1;F2R;ALOX15;CCN2;IGF1;RGS14;CSK;TGFB1;F2RL1;GRB10;DUSP6;NOX4;TNF;PTPRR;APOE;CX3CL1;TBC1D10C;SERPINF2;MAPK3;HTR2B;DUSP29;PTK2B;CCR7;PDGFB;CCL14;MAP2K7;CCL19;AVP;TPBG;ACE2;PRKD2;LGALS9;KDR;TLR4;NODAL;SPRY1;RAMP3;ARHGAP8;RAPGEF2;GAS6;EDN1;CCL26;FPR2;GPER1;ZFP36L2;CCL16;CCL20;CCL5;TLR9;EPHA2;CCL13;IL1B;SLC30A10;CHRNA10;PTPRC;DRD2;CCL3;C5AR1;RRAS;NOD2;PDGFD;NLRP12;SEMA7A;FGF2;FLT4;CTSH;ACKR3;ROS1;PTPN6;GNAI2;ARRB1;FBLN1;MAP3K12;DUSP5;TRPV4;HAVCR2;MTURN;LYN;AGER;TF;SPRY2;ALKAL2;DUSP4;SPRED3;TEK;NOTCH2;HTR2A;FGFR3;OXTR;GPR55;CD4;SIRPA;ABL1;MARCO;GPBAR1;DUSP7;PLA2G5;EPHB2;SRC;CD74;CCN1
actin filament bundle organization	actin filament bundle organization;actin filament bundle assembly	SORBS3;CCN2;RGCC;TACSTD2;NEDD9;WNT4;FAM107A;CX3CL1;INPP5K;ARHGEF18;SERPINF2;PPFIA1;LPAR1;PTK2B;SWAP70;S1PR1;RAPGEF3;APOA1;ELN;SHROOM1;CORO1B;PLS3;AIF1L;ARHGEF10;BAIAP2;RHPN2;TESK1;LCP1;LIMD2;RHOC;DNM2;PXN;FRMD7;ARHGEF15;KCTD13;PLEK;FSCN1;ARRB1;ESPN;DLC1;SMAD3;WASF2;RFLNA;SHANK3;TGFBR1;ADD2;F11R;MYOC;TJP1;EPS8;LIMK1;ABL1;FHDC1;CORO2B;SRC;TACR1;CD47;LIMA1;PAK1;ARHGEF5;BAIAP2L1;ALMS1;TGFB3;CALD1;ADD1;ITGB5;SHANK1;PPM1F;RFLNB;RAC1;PIK3R1;FMN2;ROCK2;DPYSL3;MICAL1;GPR65;MTSS1
leukocyte proliferation	leukocyte proliferation;mononuclear cell proliferation;lymphocyte proliferation	LEF1;IL7R;RASAL3;IGF1;CCND3;GREM1;BCL2L1;ARMC5;WNT4;CD40LG;F2RL1;CLU;VSIR;BAX;CX3CL1;LRRC32;BCL2;TNFRSF4;HLA-E;SPTA1;MAPK3;CORO1A;TNFSF9;EMP2;CTLA4;BST2;CCL19;CD24;IL27;CD3E;ARG1;IRS2;BID;LGALS9;TLR4;TYK2;TICAM1;ANXA1;CEBPB;ZAP70;CD22;STAT5B;NCK2;IGF2;EBI3;LEP;CCL5;TLR9;CD6;HLA-DPA1;HES1;IKZF3;MAD1L1;IL1B;ZNF335;TNFRSF1B;CSF1;PTPRC;EFNB1;RAC2;CSF2RB;TP53;TGFBR2;IL20RB;IL12A;TNFAIP3;ADA;PTPN6;PKN1;CD38;TNFRSF14;STAT6;MYD88;LST1;TCIRG1;BAP1;FKBP1B;CLC;IL6;CR1;DOCK2;NFATC2;HAVCR2;BMI1;LYN;AGER;MNDA;HLA-DPB1;FYN;RC3H1;NFKBIZ;SCRIB;ABL1;INPP5D;CRTAM;LIPA;PLA2G5;EPHB2;CCDC88B;CD74;NCK1;PRKCD;TACR1;MAPK8IP1;HLA-A;TBK1;ELF4;PDE5A;SASH3;CD300A;PYCARD;IRF1;VCAM1;TNFSF18;GAPT;TNFSF13B;CD28;PSMB10;BTN2A2;JUNB;AHR;RIPK3;CARD11;SLC11A1;DOCK8;IDO1;HLA-DRB1;GPR183;TMIGD2;PTPN22;CD40;NDP;SH2D2A;ZP3;PRKCQ;HHEX;TYROBP;ICOSLG;FLT3;IL10;PLA2G2A;SPN;PIK3CG;SLC4A2;VAV3;CD70;PNP;SOS1;BCL6
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex	ATP5MK;ATP5F1EP2;ATP5MG;ATP5MF;ATP5PD;ATP5PF;ATP5F1A;ATP5ME;ATP5MJ;PPIF;ATP5F1C;ATP5F1B;ATP5MC2;ATP5PB;ATP5MC3;ATP5PO;ATP5MC1;DMAC2L
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	F2R;CSK;TGFB1;F2RL1;IL27RA;TNF;CX3CL1;HYAL2;KLF2;IRAK3;ZBTB20;LILRA2;IL17D;NOS2;IL16;UNC93B1;CYBA;CD200;LGALS9;TLR4;TICAM1;CEBPB;BANK1;MAPK13;C5AR2;GAS6;PLCG2;GHRL;ZC3H12A;C1QTNF4;LEP;TLR9;IFNG;HLA-B;IL1B;LILRA5;ORM1;SPON2;NOD2;TWIST1;TLR2;NLRP12;TNFAIP3;PTPN6;ARRB1;BPI;MYD88;TRPV4;IL6;HAVCR2;C1QTNF3;TLR1;AGER;ARHGEF2;RELA;ARID5A;SIRPA;INPP5D;SETD4;CD74;CD47;PTAFR;ELF4
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	SFRP2;LEF1;SIX1;RGCC;IGF1;ENG;GREM1;ADAM8;WNT4;TGFB1;GSC;MEOX1;NOG;PKD2;OLFM1;ZNF750;TMEM100;SOX8;CRB2;LRG1;BCL2;EOMES;TBX1;FOXF2;MAPK3;SMAD7;PITX2;MSX1;EMP2;WNT10A;TRIM62;HTR2B;SEMA3G;BASP1;FOXC1;TGFBR3;NRP2;NOTCH4;PEF1;HEY1;NODAL;SPRY1;SNAI1;AMH;EDN1;WNT16;LOXL2;TGFB1I1;TASOR;HES1;SEMA3F;ADAM15;IL1B;TCF15;EFNB1;ACVRL1;WT1;SEMA4C;MDM2;MDK;GATA3;TWIST1;TGFBR2;SEMA7A;PHLDB1;PDCD6;FOXF1;SMAD3;SEMA4A;TGFBR1;GBX2;IL6;FRZB;SCX;SPRY2;FOXC2;SEMA6B;RADIL;SPRED3;BNC2;SEMA4G;DDX5;PDCD4;HOXA5;COL1A1;S100A4;WWTR1;ZNF703;LAMA5;AKNA;PTK7;TGFB3;SOX9;BMPR2;GLIPR2;OTUD5;HEYL;TCOF1;ZFP36L1;SPRED2;RTN4;RANBP3L;RFLNB;EXT1;ADAMTS5
peroxisome	peroxisome;microbody	IDI1;MPV17L;HSD17B4;FIS1;ACOX2;DHRS4;CRYM;PIK3C3;IMPDH2;PEX5L;AGPS;IDH1;SOD1;ACOT2;LONP2;IDE;PEX11B;EHHADH;DHRS7B;MTARC2;GDAP1;XDH;PEX3;DDO;CRAT;AMACR;PEX13;SCP2;SERHL2;PXMP2;NUDT19;MUL1;PEX14;PEX2;PMVK;GSTK1;GNPAT;ACAA1;PRDX5;PHYH;HMGCL;PEX19;NUDT7;ISOC1;ATAD1;MFF;GRHPR;ECI2;PECR;IDH2;ALDH3A2;ACOT8;EPHX2;DNM1L;PEX5;PEX7;NUDT17;PNPLA8;PEX10;FNDC5;ACOT4;ACSL3;SYT7;MPV17;ACSL4;ABCD3
BMP signaling pathway	BMP signaling pathway;response to BMP;cellular response to BMP stimulus	COMP;SFRP2;SFRP4;LEF1;NBL1;DLX5;ENG;GREM1;LRP2;CHRDL1;SKI;NOG;SMAD6;CRIM1;BMP6;TMEM100;CRB2;RGMB;RUNX2;MAPK3;SMAD7;MSX1;TGFBR3;PPARG;CDH5;KDR;FKBP8;BMP10;NEO1;HES1;ACVRL1;HTRA1;NUMA1;SKIL;HES5;RGMA;GATA6;GREM2;ZNF423;SCX;FSTL1;DDX5;PDCD4;NOTCH2;CTDSPL2;ABL1;FBXL15;SLC39A5;SULF1;CCN1;SMAD9;TOB1;HTRA3;NFIA;GDF6;BMPR2;ELAPOR2;GATA3;SOX9;HEYL
positive regulation of supramolecular fiber organization	positive regulation of supramolecular fiber organization;positive regulation of cytoskeleton organization	ALOX15;SORBS3;CCN2;RGCC;GSN;WNT4;F2RL1;CLU;APOE;CX3CL1;CRACD;CDC42EP5;SERPINF2;LPAR1;PTK2B;CCR7;SWAP70;SCIN;GIT1;RAPGEF3;APOA1;STMN2;CTTN;ARHGEF10;CYFIP1;EDN1;BMP10;NCK2;CCL26;OCLN;CSF3;WASF3;BAIAP2;CDC42EP1;TESK1;RHOC;PXN;CDC42EP4;FMN1;NUMA1;LMOD1;ARHGEF15;PSEN1;PLEK;SMAD3;CDKN1B;FES;WASF2;GPX1;TGFBR1;CDC42EP2;HSPA1A;TRPV4;EFEMP2;SPAST;MYOC;MECP2;CARMIL2;LIMK1;ABL1;NCK1;TACR1;CD47;PAK1;ARHGEF5;BAIAP2L1;TGFB3;HCK;TENM1;PYCARD;WHAMM;HSPA1B;PPM1F;RAC1;CCL21;FCHSD1;ROCK2;C15orf62;PRKD1;SNX9;GPR65;CEP120;PPP1R35;PLXNA3;SASS6;NES
nucleoid	nucleoid;mitochondrial nucleoid	HADHA;ELAC2;FASTKD5;HADHB;SUPV3L1;UQCC2;DNA2;DBT;LRRC59;LRPPRC;TFAM;PRORP;TFB2M;DDX28;HSPA9;TUFM;TRMT10C;MTERF1;CLPX;GRSF1;TEFM;HSD17B10;VDAC1;VDAC2;FASTKD2;MTERF2;SOD2;ATP5F1B;SSBP1;POLDIP2;SLC25A5;TFB1M
response to chemokine	response to chemokine;cellular response to chemokine;chemokine-mediated signaling pathway	CXCR1;ACKR2;LOX;CXCR4;PADI2;CXCR2;CX3CL1;ACKR1;RIPOR2;CXCL1;PTK2B;CCR7;CCL14;CCL19;FOXC1;CMKLR1;CCRL2;DUSP1;EDN1;CCL26;CXCL2;ZC3H12A;CXCL12;CCR4;CCL16;CCR6;CCL20;CCL5;CXCL3;CCL13;CCL3;CXCL5;ACKR3
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of lymphocyte proliferation;regulation of mononuclear cell proliferation	RASAL3;IGF1;GREM1;BCL2L1;CD40LG;VSIR;LRRC32;BCL2;TNFRSF4;HLA-E;SPTA1;MAPK3;CORO1A;TNFSF9;CTLA4;BST2;CCL19;CD24;IL27;CD3E;ARG1;IRS2;BID;LGALS9;TLR4;TYK2;TICAM1;ANXA1;CEBPB;ZAP70;CD22;STAT5B;NCK2;IGF2;EBI3;LEP;CCL5;TLR9;CD6;HLA-DPA1;HES1;IKZF3;MAD1L1;IL1B;ZNF335;TNFRSF1B;CSF1;PTPRC;EFNB1;RAC2;CSF2RB;TGFBR2;IL20RB;IL12A;TNFAIP3;ADA;PTPN6;PKN1;CD38;TNFRSF14;STAT6;MYD88;LST1;CLC;IL6;CR1;NFATC2;HAVCR2;BMI1;LYN;AGER;MNDA;HLA-DPB1;RC3H1;SCRIB;INPP5D;CRTAM;PLA2G5;EPHB2;CCDC88B;CD74;NCK1;TACR1;MAPK8IP1;HLA-A;PDE5A;SASH3;CD300A;PYCARD;IRF1;VCAM1;TNFSF18;TNFSF13B;CD28;BTN2A2;AHR;RIPK3;CARD11;IDO1;HLA-DRB1;GPR183;TMIGD2;PTPN22
