representative	grouped_terms	genes
cytoplasmic vesicle lumen	cytoplasmic vesicle lumen;vesicle lumen;secretory granule lumen	ARG1;S100A12;FGR;SLPI;CXCL1;PGLYRP1;S100A8;MMP8;CDA;HP;S100A9;S100P;MNDA;MMRN1;PLAC8;HSPA6;PADI2;PENK;RETN;LCN2;PRTN3;CHI3L1;GHRL;AOC1;AZU1;QPCT;QSOX1;MPO;HK3;OSCAR;BIN2;ALOX5;PRKCD;SRGN;LRG1;COTL1;SERPINA1;SERPINF2;VWF;PFKL;PPIE;ARHGAP45;APOA1;IGF1;FERMT3;PYGL;GMFG;MAPK14;DNAJC3;DSN1;PROS1;TGFB1;GCA;CAND1;POMC;STK11IP;PTPN6;TCN1;LEFTY2;LTF;VAT1;DOCK2;ELANE;F8;CHIT1;DBNL;S100A11;ARHGAP9;BACE1;CFP;CLU;DEFA3;IMPDH1;VEGFC;GTPBP2;CTSH;RNASE3;ADA;LRRC7;FTL;CYFIP1;TIMP3;VPS13A;FCN1;PDGFB;SPARC;F5;DDX3X;SERPINA3;ARPC5;TGFB3;GGH;TXNDC5;CTSW;HSP90AA1;BPI;DPP7
regulation of actin filament organization	regulation of actin filament organization;regulation of actin cytoskeleton organization;regulation of actin filament-based process	SPTBN2;PPFIA1;CTTN;CORO1A;HCLS1;CX3CL1;BAIAP2;HIP1R;PREX1;INPP5K;PTK2B;SORBS3;WNT4;ARFIP2;MEGF9;PRKCD;ARFGEF1;COTL1;SERPINF2;CDC42EP4;FMN1;APOA1;CCN2;WASHC2C;GMFG;SPTA1;WHAMM;HCK;S1PR1;BAIAP2L1;CCR7;ARHGEF18;CCL26;ROCK2;NCK2;RGCC;ELN;ADD1;ESAM;F2RL1;TJP1;SHANK3;PXN;MTSS1;RGS4;PPM1F;WASF2;PAK1;GPR65;SWAP70;FCHSD2;ARHGEF10;CDC42EP5;KANK3;GRB2;MAGEL2;RHOC;CAPG;TACSTD2;CORO1B;AP1AR;RAPGEF3;ARHGEF15;F11R;CYFIP1;TMSB10;ALOX15;SSH3;NCKAP1L;ARHGEF5;LIMK1;ARPC5;TGFB3;TRIM27;PLEKHG2;TESK1;VASP;TMOD4;TSC1;CDC42EP1;SHANK1;ADD2;PLEKHH2;CYFIP2;PLEK;CYRIA;SEMA5A;WASHC2A;CAPZA1;ROCK1;NRP1;CARMIL2;NAA80;TACR1;TRIOBP;CCDC88A;ARPC2;KANK2;EPHA1;TMSB4X;BBS4;FAM107A;NEDD9;TAOK2;DVL2;BST2;EDN1;DVL3;RND2;ECT2;SLC4A2;TRPM2;PEAK3;RHOG;FSCN1;SMAD4;LRP1;STC1;ATP2A1;CACNA1C;AKAP9
small GTPase binding	small GTPase binding;GTPase binding	SYTL1;OCRL;MYO9B;RAB11FIP3;BIRC5;FGD4;RAPGEF4;BICDL1;AFDN;TAMALIN;RAB8A;NGFR;RIN2;NCF2;ARFIP2;MEGF9;GGA2;CDC42BPB;RIN3;CDC42EP4;ANKRD27;RILPL2;GIT1;CDC42SE1;WHAMM;NDRG1;PKN3;KNTC1;ROCK2;DVL2;RGPD8;PRKCH;TNPO2;ARHGDIB;DOCK2;ITPKA;GCC1;RIMS1;DVL3;SORL1;GOLGA5;MICALL2;MAP3K11;GAPVD1;DEPDC5;IQGAP3;PLEKHG1;ECT2;PPP6R1;PAK1;XPO6;CDC42EP5;GGA3;PLCE1;ARHGEF2;MYO5A;FMNL3;CYFIP1;MYO1C;RIN1;GCC2;AP1G1;HPS4;TRIP11;SYTL4;UNC13B;NPC1L1;SRGAP2;RCC2;ULK1;IPO9;KIF3B;DOCK1;GARRE1;PLEKHG2;PKN1;GDI1;FGD3;CDC42EP1;RAB34;DIAPH3;ERC1;ATP7A;BICD1;RABGAP1;TSC2;CYFIP2;CYRIA;ROCK1;INF2;RANBP17;IFT20;USP33;EXPH5;IPO8;DOCK4;CDKL5;EXOC2;TRIOBP;RIC1;FGD5;RALBP1;DMXL2;FMNL1;DAAM2;PKN2;YIPF1;LCP1;RASIP1;HSP90AA1;GNB2;ATG16L1;GNB1;RABAC1
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of T cell activation	LEF1;FUT7;CR1;BCL6;THY1;CORO1A;ADAM8;GP1BA;TNFSF9;SIRPB1;IL7R;TNF;PTPRC;CHST2;ARID2;SMARCD2;VAV1;CSK;IL2RG;VNN1;ALOX5;IGF1;ITGB2;SPTA1;CCL19;HLA-E;IL23A;NOD2;LGALS9;CD3E;CCR7;HAVCR2;RASAL3;PTPN6;LCK;CD40LG;SIRPG;MAP3K8;NCK2;CD5;SOCS1;TYK2;ELANE;AGER;IGFBP2;VTCN1;VSIR;FCHO1;ZMIZ1;CD160;CD1D;SASH3;FOXO3;NFKBIZ;NLRP3;BRD2;SIRPA;PTAFR;HLA-DQA2;CD6;LYN;ZAP70;IL4R;ADA;ITPKB;FOXP3;EFNB2;SMARCD1;NCKAP1L;NFKBID;LILRB2;YES1;ZBTB16;EFNB1;CARD11;RUNX3;RELA;HSPH1;CD81;SMARCC1;CYLD;HLA-DQB2;HLX;STAT5B;IL1B;ZP3;IL12A;EBI3;BCL10;ZBTB7B;RARA;PHF10;BRD4;BTN2A2;IL6ST;KLHL25;MALT1;TMIGD2;IFNG;TFRC;SELP;CD24;HLA-DOA;HLA-DMA;DPP4;SOX13;SMARCC2;MDK;BMI1;GLI3;HLA-DRB1;IL6;GLI2;PBRM1;EGR3;TNFRSF14;HLA-G;B2M;CCDC88B;SELE;CD70;FUT4;VCAM1;HLA-DPA1;TGFBR2;HLA-DPB1;PNP;SMARCA2;IL15;PDPK1;HLA-DRA;EFNB3
chromosome separation	chromosome separation;regulation of chromosome separation	SPC25;GEN1;CENPF;BIRC5;TEX14;UBE2C;DLGAP5;NUF2;CHFR;KNTC1;KNL1;ESPL1;CDC20;NCAPD2;PLK1;NCAPH;BUB1B;MAD1L1;TOP3A;BUB1;INCENP;TTK;CENATAC;NCAPD3;AURKB;TRIP13;PLSCR1;CDCA8;NDC80;NCAPG;DIS3L2;PCID2;TPR;SMC4;NUMA1;CDK5RAP2;USP44;HASPIN;NCAPG2;CCNB1;SMARCAD1;XRCC3;SMC2;RECQL5;SPDL1
regulation of adaptive immune response	regulation of adaptive immune response;regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	ARG1;FUT7;CR1;BCL6;RC3H1;IL7R;TNF;PTPRC;TNFAIP3;TREM2;IRF1;MICB;IL27RA;CCL19;TGFB1;HLA-E;IL23A;NOD2;HAVCR2;SAMSN1;KLRD1;PTPN6;SLC11A1;HLA-C;BATF;JAK3;TYK2;AGER;SUPT6H;CD160;CD1D;SASH3;IL18R1;NFKBIZ;NLRP3;ARID5A;BRD2;TNFRSF1B;IL20RB;TBX21;IL4R;ADA;IL1RL1;FOXP3;RIPK3;ALOX15;NCKAP1L;NECTIN2;IL27;NFKBID;TRIM27;IRF7;KLRC1;RC3H2;PKN1;FCGR1A;CD81;NSD2;DUSP22;CD226;ATAD5;KMT5B;HLX;RIF1;HLA-B;HLA-F;IL1B;ZP3;IL12A;SVEP1;ZBTB7B;C4BPA;ULBP2;EPHB2;STAT6;BRD4;IL6ST;MALT1;ULBP1;TNFSF13;ZC3H12A;TFRC;TAP2;CR2;TRAF2;CD1E;FBXO38;AHR;SMAD7
interleukin-1 production	interleukin-1 production;regulation of interleukin-1 production;interleukin-1 beta production;regulation of interleukin-1 beta production	LILRA5;IL1R2;CASP8;AIM2;GHRL;TNF;CX3CL1;AZU1;TNFAIP3;NLRP12;PML;TREM2;APOA1;IGF1;PANX2;GIT1;CCL19;NOD2;S100A13;LGALS9;CCR7;HAVCR2;CCL3;LILRA2;MYD88;F2R;TLR4;AGER;F2RL1;NLRP3;TLR8;MEFV;SIRPA;NLRC4
regulation of leukocyte differentiation	regulation of leukocyte differentiation;regulation of hemopoiesis	PGLYRP1;LEF1;CR1;BCL6;HCLS1;ADAM8;CASP8;TAL1;NFAM1;TNFSF9;RIPK1;RC3H1;IL7R;TNF;PTPRC;ARID2;SMARCD2;LILRB3;IL2RG;CD2;VNN1;NEDD9;CD101;TREM2;ACIN1;IRF1;PIAS3;IKZF3;GPR68;CCL19;TGFB1;IL23A;LGALS9;PTPN6;CCL3;BATF;JAK3;LTF;SOCS1;INPP5D;TLR4;SOS1;METTL3;FANCD2;AGER;VSIR;ZMIZ1;PRDM1;SASH3;EVI2B;FOXO3;NFKBIZ;NLRP3;BRD2;SLC4A2;ERFE;LYN;TBX21;SPI1;ZAP70;FBXO7;IL4R;FCRL3;ADA;ITPKB;FOXP3;SMARCD1;NCKAP1L;PCID2;IL27;SLC9B2;TMEM178A;NFKBID;LILRB2;IRF7;ZBTB16;RC3H2;SH3RF1;CARD11;FANCA;RUNX3;CEBPB;TFE3;SMARCC1;FES;SLC46A2;CYLD;HLX;HLA-B;STAT5B;ZBTB46;ZBTB7B;ZNF683;ZEB1;CSF1;RARA;TCF7;PHF10;BRD4;SLAMF8;BTN2A2;MMP14;KLHL25;MALT1;IRF4;CSF3R;NFKBIA;BRD1;PTK2B;MAPK14;LDB1;GATA1;HSPA1B;HSPA1A;KAT6A;ISG15;KLF13;BRPF3;MTURN;STAT1;BRPF1;LOX;HOXA9;H4C8;GFI1B
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	MMP9;ALPL;SLPI;CXCL1;S100A8;MMP8;CXCL6;CYP27B1;S100A9;NOS1;BDKRB1;IRAK3;NFKBIA;PENK;CASP8;ASS1;CXCL3;TNF;CX3CL1;LOXL1;TNFAIP3;MPO;CXCL2;IRAK4;TLR2;TREM2;CSF2RB;HMGCS2;AKAP8;NUGGC;NOS2;GIT1;MAPK14;TRIM41;NOD2;HCK;LGALS9;CCR7;HAVCR2;PLSCR3;SLC11A1;LTF;LILRA2;MYD88;F2R;TLR4;PLCG2;ELANE;IL12RB2;EDN1;GJB6;GATA1;GFI1;MAPK3;NFKBIZ;NLRP3;ARID5A;TBXA2R;CASP7;PALM3;SIRPA;PTAFR;TNFRSF1B;CD6;DEFA3;LYN;TICAM1;CNP;IRAK2;OTUD5;MAP2K7;FOXP3;CDK19;TNIP2;C2;LILRB2;CXCL8;LY86;PTGIR;SMAD6;PDCD4;BPI;NFKBIB;SCIMP;NR1D1;SCARB1;RELA;CEBPB;CXCL5;CD96;AICDA;NOS3;CD68;IRF3;IL1B;IL12A;BCL10;RPS6KB1;RARA;EPHB2;NAGLU;CHUK;SHPK;MALT1;LY96;ZC3H12A;IL18BP;EDNRB;BMP6;FOSL2;SELP;LBP;CASP3;PTGER2;STAP1;TLR10;TLR1;C5AR1;TAP2;CD24
nucleoid	nucleoid;mitochondrial nucleoid	SOD2;FASTKD2;DBT;TFB2M;MPG;TRMT10C;GRSF1;HSPA9;MTERF1;DDX28;TFAM;CLPX;HSD17B10;VDAC1;SLC25A5;TUFM;SSBP1;VDAC2;ATP5F1B;CPS1;POLDIP2;TFB1M;UQCC2;TEFM
actin filament bundle organization	actin filament bundle organization;actin filament bundle assembly	PPFIA1;FAM107A;LCP1;CX3CL1;BAIAP2;INPP5K;PTK2B;SORBS3;WNT4;DNM2;NEDD9;SERPINF2;APOA1;CCN2;S1PR1;BAIAP2L1;ARHGEF18;ROCK2;RGCC;FSCN3;ELN;FSCN2;ADD1;TJP1;SHANK3;PXN;MTSS1;LIMD2;PPM1F;WASF2;PAK1;GPR65;SWAP70;ARHGEF10;AIF1L;RHOC;ITGB5;TACSTD2;CORO1B;RAPGEF3;ARHGEF15;F11R;ARHGEF5;FSCN1;LIMK1;TGFB3;TESK1;TSC1;SHROOM1;SHANK1;ADD2;USH1C;DIAPH3;RFLNB;CALD1;PLEK;ROCK1;NRP1;TACR1;CCDC88A;EPHA1;BBS4
regulation of sister chromatid segregation	regulation of sister chromatid segregation;metaphase/anaphase transition of cell cycle;metaphase/anaphase transition of mitotic cell cycle;regulation of mitotic metaphase/anaphase transition;regulation of metaphase/anaphase transition of cell cycle	DPF1;SPC25;GEN1;CENPF;BIRC5;ARID2;SMARCD2;TEX14;CDC6;UBE2C;DLGAP5;NUF2;CHFR;KNTC1;KNL1;ESPL1;CDC20;PLK1;HECW2;BUB1B;MAD1L1;CENPE;BUB1;INCENP;TTK;TACC3;CDK1;AURKB;TRIP13;CDCA8;NDC80;SMARCD1;PCID2;TPR;ANAPC4;NUMA1;CDK5RAP2;USP44;HASPIN;ANAPC2;SMARCC1;CCNB1;XRCC3;PHF10;SPDL1;ANAPC1
proton-transporting ATP synthase activity, rotational mechanism	proton-transporting ATP synthase activity, rotational mechanism;proton channel activity	ATP5F1A;ATP5F1EP2;ATP5F1B;ATP5F1E;ATP5MF;ATP5F1D;ATP5PD;ATP5MG;ATP5PB;ATP5PF;ATP5F1C;ATP5ME;ATP5PO
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	LEF1;CR1;BCL6;HCLS1;ADAM8;CASP8;TNFSF9;RIPK1;IL7R;TNF;PTPRC;ARID2;SMARCD2;IL2RG;VNN1;NEDD9;CD101;TREM2;ACIN1;GPR68;CCL19;TGFB1;IL23A;LGALS9;SOCS1;INPP5D;AGER;VSIR;ZMIZ1;SASH3;EVI2B;FOXO3;NFKBIZ;NLRP3;BRD2;SPI1;ZAP70;IL4R;ADA;ITPKB;FOXP3;SMARCD1;NCKAP1L;PCID2;SLC9B2;NFKBID;LILRB2;ZBTB16;RUNX3;SMARCC1;FES;CYLD;HLX;STAT5B;ZBTB46;ZBTB7B;CSF1;RARA;PHF10;BRD4;BTN2A2;MMP14;KLHL25;MALT1
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation	ARG1;MNDA;CR1;BCL6;CORO1A;TNFSF9;RC3H1;PTPRC;TNFAIP3;BCL2;BID;LRRC32;CSF2RB;IRF1;TNFSF18;BCL2L1;IGF1;IKZF3;SPTA1;CCL19;HLA-E;IL23A;GAL;TNFRSF4;PLA2G2A;RAC2;LGALS9;CD3E;HAVCR2;RASAL3;CD38;PTPN6;CD40LG;CD22;NCK2;MYD88;INPP5D;TLR4;TYK2;BST2;SOS1;AGER;IGFBP2;VTCN1;VSIR;CD1D;MAD1L1;SASH3;MAPK3;CSF2RA;SLC4A2;TNFRSF1B;CD6;IL20RB;IRS2;LYN;TICAM1;ZAP70;FCRL3;ZNF335;ADA;PTK2;PLA2G5;FOXP3;RIPK3;NCKAP1L;IL27;CD300A;GREM1;LILRB2;EFNB1;PKN1;SH3RF1;CARD11;LST1;CEBPB;CD81;NMB;ATAD5;STAT5B;IL1B;ZP3;IL12A;EBI3;ZBTB7B;CSF1;TACR1;EPHB2;STAT6;VSIG4;BTN2A2;IL6ST
positive regulation of cell cycle process	positive regulation of cell cycle process;positive regulation of cell cycle	GEN1;BIRC5;TNF;CCND3;WNT4;CUL4B;CDC6;NUSAP1;CCNE1;NANOGP8;SSTR5;SMC6;MDM2;IGF1;UBE2C;DLGAP5;SPAG5;MSX1;DTL;KNL1;ESPL1;CDC20;MACROH2A1;NCAPD2;ROCK2;RGCC;NCAPH;PLCG2;RAD51AP1;EDN1;DRD2;CDC25B;PPP1R35;DBF4;EPGN;MAD1L1;MEPCE;RRM2;BUB1;ECT2;INCENP;CDK1;PHIP;NCAPD3;STIL;HSPA2;AURKB;PPP1R10;PLSCR1;CDCA8;KCNA5;NDC80;SIN3A;NCAPG;E2F7;PDGFB;ATRX;DDX3X;PCID2;TPR;SPAST;RCC2;EZH2;CDCA5;KIF3B;CCND1;STXBP4;RAD18;KIF23;FAM83D;SMC4;NUMA1;PLK4;PKP4;KIF20B;CEP120;WNK1;NCAPG2;ATAD5;SLF1;CCNB1;KLHL18;IL1B;XRCC3;LRP5;INO80;SMC2;CSPP1;BRD4;KIF14;AURKC;VPS4B;CDC25C;STOX1;CCNE2;TAL1;EIF4EBP1;CCDC57;NUPR1;SPDYA;TGM1;TRIM21;LFNG;ZPR1;BRCA2;YTHDC2;HCFC1;MARK4;STAT5B;RPS6KB1;RARA
cell cycle checkpoint signaling	cell cycle checkpoint signaling;negative regulation of cell cycle phase transition;negative regulation of cell cycle process;negative regulation of cell cycle	SPC25;GEN1;CENPF;BIRC5;PLK3;CCAR2;FBXO4;UIMC1;PML;TEX14;CDC6;GTSE1;TRIM39;MDM2;TICRR;BRSK1;DONSON;MAPK14;TAOK2;GNB1L;CDC45;E2F1;NUF2;CHFR;DTL;EME1;KNTC1;KNL1;CDC20;PLK1;BRIP1;TP53;CASP2;XPC;FANCD2;TIMELESS;BUB1B;MAD1L1;BUB1;INCENP;TTK;CDT1;ATRIP;MRE11;CDK1;RAD51;RAD9A;AURKB;PPP1R10;TRIP13;CDCA8;NDC80;E2F7;H2AX;DTX3L;MDC1;PLK2;TELO2;CDK2;PCID2;TPR;WAC;CHEK2;PARP9;CCND1;CDK5RAP2;MUC1;CLSPN;HINFP;USP44;BRCA2;HASPIN;TOPBP1;FAM107A;JADE1;BCL2;MIIP;MACROH2A1;RGCC;CTDSP1;CDKN2D;FBXO7;SLFN11;CTDSPL;EZH2;APBB2;CTDSP2;RBL2;NEK2;BCL6;CCNF;RPS6KA2;ESPL1;BAZ1B;CENATAC;ATRX;TNKS;TNF;SUV39H1;BRINP2;ANGEL2;HEXIM1;PTPRK;TSPYL2;TGFB1;CDKN1C;PPP1R13B;NUPR1;ALOX15B;MEN1;RUNX3;PTPN3;YTHDC2
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	COX6C;UQCRC2;COX7A2;NDUFA4;COX7A2L;COA6;COX6A2;COX5B;COX7A1;COX7C;UQCRFS1;COX7B;COX5A;COX4I1;COX8A;COX6B1
mitochondrial outer membrane translocase complex	mitochondrial outer membrane translocase complex;outer mitochondrial membrane protein complex	CHCHD3;CHCHD6;HSPA9;MICOS13;APOOL;TOMM70;TOMM5;TOMM40;TOMM22;IMMT;TOMM40L;SAMM50;TOMM7;TOMM6;TOMM20;MTX2;APOO;MICOS10
peroxisome	peroxisome;microbody	PEX13;DHRS4L2;ACOX2;NUDT19;CRAT;PEX5;GNPAT;ACOT4;SOD1;SCP2;ACSL6;PJVK;ALDH3A2;MTARC2;ISOC1;MAP2K2;ATAD1;NUDT7;PEX2;ACSL3;AMACR;PNPLA8;PMVK;MUL1;FIS1;CRYM;ABCD3;AGXT;PEX19;IMPDH2;GSTK1;PEX10;PHYH;ECI2;GRHPR;DHRS4L1;MFF;PEX14;HMGCL;TMEM35A;PRDX5;DHRS4;ACSL4;EPHX2;ACOT8;FNDC5;PXMP2;PEX7;IDH2;SYT7;XDH;MPV17;NUDT17;PECR
regulation of T cell differentiation	regulation of T cell differentiation;regulation of lymphocyte differentiation	LEF1;CR1;BCL6;ADAM8;TNFSF9;RC3H1;IL7R;PTPRC;ARID2;SMARCD2;IL2RG;CD2;VNN1;IRF1;CCL19;IL23A;LGALS9;BATF;JAK3;SOCS1;SOS1;METTL3;FANCD2;VSIR;ZMIZ1;PRDM1;SASH3;FOXO3;NFKBIZ;NLRP3;BRD2;SLC4A2;TBX21;ZAP70;IL4R;ADA;ITPKB;FOXP3;SMARCD1;NCKAP1L;IL27;NFKBID;LILRB2;ZBTB16;RC3H2;SH3RF1;CARD11;FANCA;RUNX3;SMARCC1;SLC46A2;CYLD;HLX;STAT5B;ZBTB7B;ZNF683;ZEB1;RARA;TCF7;PHF10;BRD4;BTN2A2;KLHL25;MALT1;IRF4;ZC3H12A;PGLYRP1;NFAM1;IKZF3;PTPN6;INPP5D;SPI1;FBXO7;FCRL3;PCID2;SLAMF8;MMP14
spindle checkpoint signaling	spindle checkpoint signaling;regulation of mitotic sister chromatid segregation;negative regulation of chromosome segregation;negative regulation of metaphase/anaphase transition of cell cycle;negative regulation of chromosome separation;mitotic spindle assembly checkpoint signaling;spindle assembly checkpoint signaling;mitotic spindle checkpoint signaling;negative regulation of sister chromatid segregation;negative regulation of mitotic sister chromatid segregation;negative regulation of mitotic metaphase/anaphase transition;negative regulation of mitotic sister chromatid separation;regulation of mitotic sister chromatid separation;mitotic sister chromatid separation;negative regulation of mitotic nuclear division;negative regulation of nuclear division	SPC25;GEN1;CENPF;BIRC5;TEX14;NUF2;CHFR;KNTC1;KNL1;CDC20;PLK1;BUB1B;MAD1L1;BUB1;INCENP;TTK;AURKB;TRIP13;CDCA8;NDC80;PCID2;TPR;CDK5RAP2;USP44;HASPIN;CCNB1;XRCC3;SPDL1;CDK1;NUMA1;UBE2C;DLGAP5;ESPL1;DIS3L2;RPS6KA2
transmembrane transporter complex	transmembrane transporter complex;transporter complex	WDR93;CACNA2D3;HCN2;ATP1A3;ATP6V1D;ATP1B3;CACNA2D2;GABRA1;UQCRHL;TPCN2;GRIK2;CNGA1;GABRB3;AKAP6;KCNJ5;NDUFAF1;DMAC2;CHRNB1;UQCR10;CNTNAP2;PTPA;NDUFA5;KCNS3;UQCRH;DPP6;GRIN2A;NDUFA12;NDUFC1;CHRNA4;KCNJ16;NDUFA10;GRIK4;CLCNKA;NDUFA8;NDUFS5;KCNMA1;NDUFB1;UQCRC2;NDUFA6;NDUFA2;CACNA1S;NDUFB11;CACNA1G;NDUFA1;ATP6V1G1;NDUFAB1;SUMO1;MCU;NDUFS2;NDUFA4;ATP4B;KCNK10;GRIA1;KCNMB2;NDUFA9;SCNN1D;MICU2;NDUFA13;NDUFS3;UQCR11;GABRB2;UQCC3;NDUFA11;MICU1;SCN2B;BCS1L;KCNMB1;UQCRB;NDUFB5;HCN3;NDUFB9;UQCRC1;KCNG1;NDUFV1;NDUFA3;PDE4D;UQCRFS1;NDUFB7;NDUFS6;KCNA2;NDUFB4;NDUFA7;KCNIP2;NDUFS8;NDUFB10;ATP1B2;SCN9A;GRIN3A;NDUFB3;NDUFV3;ATP4A;SCNN1G;SHISA9;NDUFB8;NDUFB6;NDUFS7;DMAC1;NDUFV2;FOXRED1;NDUFB2;NDUFS4;CYC1;PDE4B;CALM3;NDUFC2;CATSPER3;LRRC8E;CHRNA7;CHRNA1;CALM2;SMDT1;LRRC8D;KCNJ8;HTR3A;PEX13;CLCNKB;KCNAB1;TIMM13;ATP8B4;KCNQ3;NDUFS1;CHRNA5;CHRND;PLN;UQCRFS1P1;UQCRQ;KCNQ1;LRRC38;TIMM9;TIMM10B;PEX14;TIMM8B;TIMM8A
regulation of viral process	regulation of viral process;regulation of viral life cycle	SLPI;APOBEC3A;APOBEC3H;CH25H;TNF;BCL2;INPP5K;HEXIM1;SETDB1;TOP2A;PPIE;TRIM11;MORC2;NR5A2;TRIM62;LGALS9;TRIM26;OASL;LTF;TMPRSS4;IFITM3;BST2;LY6E;TASOR;CXCR4;RSF1;PLSCR1;ISG15;DDX5;ATG12;KPNA2;TRIM21;ADARB1;ADAR;TRIM38;FCN1;UBP1;MX1;DDX3X;NECTIN2;LAMP3;CXCL8;IFITM1;TRIM27;TRIM68;PPIH;STOM;STAT1;TRIM8;IFITM2;AICDA;N4BP1;TRIM22;MPHOSPH8
proton-transporting ATP synthase complex, coupling factor F(o)	proton-transporting ATP synthase complex, coupling factor F(o);proton-transporting two-sector ATPase complex, proton-transporting domain	ATP5PD;ATP5MG;ATP5PB;ATP5PF;ATP5ME;DMAC2L;ATP5MC3;ATP5MC2;ATP5PO;ATP5MC1;ATP5MF
respiratory chain complex IV assembly	respiratory chain complex IV assembly;mitochondrial cytochrome c oxidase assembly	FASTKD3;TIMM21;PET100;COA5;SMIM20;SURF1;COX14;COA1;TACO1;TMEM223;COA6;STMP1;BCS1L;COX10;COA3;COX17;COX16
regulation of protein kinase activity	regulation of protein kinase activity;regulation of kinase activity	S100A12;FGR;GH1;PKIB;LILRA5;IRAK3;THY1;ADRA2C;RGS14;CHI3L1;HYAL2;TNF;UCHL1;PTPRC;AZU1;HTT;CEMIP;CCND3;ERN1;RASIP1;INPP5K;PTK2B;FLT1;CDC6;NEDD9;TPX2;PRKCD;HEXIM1;CCNE1;IGF1;CCNB2;TSPYL2;PPARG;RAP2B;CCL19;TAOK2;IL23A;CCNF;CCR7;UVRAG;DAXX;PIK3R5;TRIB2;STRADA;SLC11A1;MACROH2A1;TNFRSF10B;PLK1;LTF;DVL2;RGCC;EMP2;CDKN1C;TLR4;ELANE;EDN1;PTPRB;MAP4K2;RAPGEF2;HIPK3;HEG1;EPGN;CENPE;BORA;MAP3K11;PTPRQ;ECT2;PPM1F;DEPTOR;PAK1;DLG4;DNAJA1;CDKN2D;SOCS4;TNFRSF10A;SPDYA;CCNP;NOX4;LYN;FLT3;PTK2;MAP2K7;CARD10;SPRY4;ADARB1;ADAR;RIPK3;PRKRIP1;DRD4;LCP2;PDGFB;MEN1;ARHGEF5;WARS1;DDX3X;MAP2K5;DUSP7;AXIN1;CD300A;CCNT2;EZH2;TRIM27;PDCD4;CCND1;AGT;TESK1;CAMK2N2;HSP90AA1;MAP3K12;CDKN3;SRCIN1;ADRA2B;FCGR1A;SPRY3;GTF2H1;PLA2G1B;PRKAR2B;CLSPN;MARK2;C5AR1;DUSP22;CACUL1;GPRC5B;TSC2;CDKN2C;CCNB1;FGF2;IL1B;LRP5;CDC37;CSF1;AXIN2;EPHB2;CDKN2A;CCDC88A;JTB;EPHA1;GNAQ;KIF14;STK11;CCNT1;CDC25C;STOX1;CCNE2;CCNI2;DTNBP1;MALT1;MVP;MAP3K13;ZFYVE28;MRNIP;MYOCD;NCF1;SMCR8;IFNG;CAMKK2;MERTK;TREM2;ROS1;TIE1;LDB1;EPHB4;EPHA2;MRE11;MUSK;FLT4;IRS2;DDR1;KDR;LTK;RBL2;EEF1A1;SLAMF8;RYK
mitochondrial respiratory chain complex III	mitochondrial respiratory chain complex III;mitochondrial electron transport, ubiquinol to cytochrome c;respiratory chain complex III	UQCRQ;UQCRHL;UQCR10;UQCRH;UQCRC2;UQCR11;UQCC3;BCS1L;UQCRB;UQCRC1;UQCRFS1;CYC1;CYCS
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	GATM;NME4;AIFM1;TIMM13;STOML2;NDUFS1;CLPB;SOD1;AK2;IMMT;HSD3B2;HTRA2;TIMM23;TIMM9;PARK7;SUOX;CMC4;NDUFA8;TIMM10B;NDUFS5;TRAP1;CHCHD7;STAR;OMA1;HAX1;CHCHD10;ARL2;COA6;MICU2;MYOC;CYCS;STMP1;MICU1;SDHAF3;NDUFB7;CHCHD2;UQCC2;TIMM8B;CHCHD5;TIMM8A;TRIAP1;COX17;MIX23;TUBB;BCHE;PTGES
positive regulation of supramolecular fiber organization	positive regulation of supramolecular fiber organization;positive regulation of cytoskeleton organization	CTTN;CX3CL1;BAIAP2;PTK2B;SORBS3;WNT4;PSEN1;SERPINF2;CDC42EP4;FMN1;APOA1;CCN2;WASHC2C;GIT1;WHAMM;HCK;BAIAP2L1;CCR7;CCL26;ROCK2;NCK2;RGCC;EDN1;F2RL1;PXN;MTSS1;PPM1F;WASF2;PAK1;HSPA1B;GPR65;SWAP70;FCHSD2;ARHGEF10;OCLN;CDC42EP5;MECP2;GRB2;MAGEL2;CLU;HSPA1A;RHOC;RAPGEF3;ARHGEF15;CYFIP1;ALOX15;NCKAP1L;ARHGEF5;LIMK1;SPAST;TGFB3;TRIM27;TESK1;VASP;CDC42EP1;NUMA1;CDK5RAP2;USP8;PLEK;SEMA5A;FES;NRP1;CARMIL2;TACR1;AKAP9;CCDC88A;ARPC2;EPHA1;SPAG5;PPP1R35;STIL;PLK4;CEP120;PLXNA3;VPS4B;NES
