representative	grouped_terms	genes
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	COMP;SFRP2;GDF15;FMOD;INHBB;CLDN5;LEF1;LRP2;NBL1;MSX1;LRRC32;LTBP2;SFRP4;BMP6;LRG1;TGFB1;ENG;CDH5;SPRED3;ADAMTSL2;SKI;MAPK3;PML;LOX;CRB2;SKIL;CDKN1C;RGMB;DLX5;SPRY1;MSTN;VEPH1;TGFB1I1;PPARG;HES1;ING1;EXT1;ACVRL1;WWTR1;TP53;CHRDL1;TGFBR1;SMAD7;CRIM1;SMURF1;AMH;KDR;HTRA4;KIAA0319;GLCE;PXN;CTDSPL2;FKBP1A;GREM2;NODAL;ABL1;LEFTY1;FAM89B;TGIF2;GDF10;AXIN1;SPRED2;HES5;ELAPOR2;RUNX2;SMAD6;TMEM100;LRP1;TGFBR3;GREM1;FUT8;HTRA1;DDX5;CITED1;FKBP8;NOTCH1;HSPA1A;SRC;ZNF451;ATF2;SMURF2;ZBTB7A;CCN3;SMAD3;HDAC1;LPXN;TGFB3;ID1;ARID4B;CDH3;SLC39A5;DAB2;PDCD4;GDF3;BMP2;VASN;WFIKKN1;LTBP3;LTBP4;ZEB1;SPRY2;FSTL1;SULF1;LATS1;ASPN;NOG;UCMA;SMAD1;STK11;TNFAIP6;ZNF423;CCN1;BRMS1;BMP10;BMP4;SKOR1;NRROS;NOTCH2;MEN1;SCX;ITGB5;DLX1;LATS2;CHST11;GDF6;TMPRSS6;TRIM33;EMILIN1;TGFBR2;JUN;NDP
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	GHRL;F2RL1;F2R;IRAK3;CX3CL1;NOS2;ZC3H12A;TGFB1;HYAL2;PLCG2;LGALS9;CD200;TLR4;IL27RA;TICAM1;HLA-B;INPP5D;TNF;IL16;ARID5A;ELF4;MYD88;NOD2;CSK;AGER;TNFAIP3;BCL10;ARHGEF2;RELA;IL17D;KLF2;ORM1;CYBA;UNC93B1;C1QTNF4;TLR2;SPON2;MAPK13;IFNG;NLRP12;TRPV4;CD74;IL6;LILRA5;IL33;TLR1;BANK1;ARRB1;CEBPB;C5AR2;C1QTNF3;HMGB1;TWIST1;LBP;PTPN6;TLR3;CAPN2;LILRA2;RAB7B;IFIH1;IL17RA;PYCARD;NOD1;BPI;IL1RL2;NMB;SIRPA;SYT11;TMEM106A;HAVCR2;GAS6;IL1B;TLR9;LEP;PTPN22;PTAFR;POU2F2;SETD4;NLRC3;LILRB2;TLR6;APP;AFAP1L2;ADORA2B
proteasome complex	proteasome complex;endopeptidase complex	PSMB1;PSMD4;PSMD13;PSMD9;PSMA6;PSMB3;PSME3;PSME4;RAD23B;PSMD8;PSMB7;PSMA5;PSMD11;UBQLN1;UBE3C;PSMD3;PSMD2;UBE3A;PSMA4;PSMA7;PSMC4;PSMC1;PSMD6;PSMD14;RAD23A;PSMD12;PSMB2;USP14;VCP;PSMB6;PSMC6;PSMA2;PSMA3;PSMB5;UCHL5;TXNL1;PSMC2;ECPAS;PSMA1;PSMD1;PSMD7;PSMF1;HTRA2;PIGK;CAPNS1;CRADD;COLEC10;PIGT;PIGS;PIGU
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	AVP;CHI3L1;LMO3;ALOX15;F2RL1;F2R;TPBG;CX3CL1;GRB10;TGFB1;APOE;DRD2;DUSP6;CCN2;FGF2;SPRED3;LGALS9;PTPRR;PRKD2;PDGFB;MAPK3;TLR4;CCL14;GNAI2;RGS14;SPRY1;FLT4;CCL19;TBC1D10C;TNF;LYN;RAMP3;NOX4;IGF1;SERPINF2;NOD2;ACKR3;CSK;AGER;EPHA2;HTR2B;CCL8;EDN1;KDR;PDE8A;PTPRC;DUSP5;NODAL;FPR2;ABL1;SEMA7A;GPR55;NRP1;CCL21;ZFP36L2;ARHGAP8;SPRED2;HMGCR;GLIPR2;RAP1B;CTSH;CCR7;GBP1;ZFP36L1;HLA-DRB1;CCL26;CCL23;CD44;NOTCH1;DUSP7;SRC;PDGFD;NLRP12;TRPV4;CD74;BTN2A2;CCL5;CCL16;GPER1;SHC1;PTGER4;ARRB1;DAB2;BMP2;CHRNA10;MAP3K12;ICAM1;FGFR3;SPRY2;CCL3;HMGB1;FBLN1;TEK;HRAS;C5AR1;CCL20;PTPN6;CCN1;FGF23;RRAS;MYC;BMP4;PDGFRB;NOTCH2;MAP2K7;TF;EMILIN1;SLC30A10;PSCA;RAPGEF2;EGFR;PYCARD;NOD1;CDK1;SEMA6A;MFAP3;DUSP29;CCL4;SIRPA;DUSP4;FGG;NRG1;PTK2B;PLA2G2A;CCL11;HAVCR2;GAS6;IL1B;AKAP12;GPBAR1;NLRP6;FGFR2;ZDHHC17;TLR9;ADCYAP1;PTPN22;DAB2IP;MARCO;CCL13;OXTR;ROS1;CCL24;MTURN;CEACAM1;SPRED1
response to chemokine	response to chemokine;cellular response to chemokine;chemokine-mediated signaling pathway	CXCR1;CXCL6;CXCL5;CX3CL1;ACKR1;ZC3H12A;CCRL2;CXCL1;FOXC1;CXCR2;CXCR4;ACKR2;LOX;CCL14;RIPOR2;CMKLR1;CCL19;CXCL12;LYN;PADI2;LRCH1;CXCL2;CXCL11;ACKR3;CCL8;EDN1;CCL21;CXCL3;CCR7;DUSP1;CCL26;CCL23;CCR3;CCL5;CCL16;CXCL10;CCL3;CCR10;CCL20
camera-type eye development	camera-type eye development;sensory system development;visual system development;eye development	WNT2B;LAMA1;BAX;SOX8;STRA6;FLT1;SAMD11;DLL4;CELF4;DRD2;FOXC1;PRDM1;FGF2;SPRED3;CRYGS;FZD4;SKI;THY1;CRB2;LIMK2;SKIL;SERPINF1;WT1;LAMC3;CDKN1C;WNT16;SPRY1;LPCAT1;ACHE;VIM;ARHGEF15;HES1;RARA;GPM6A;EFEMP1;PITX2;ACVRL1;MERTK;IFT140;MEGF11;EPHA2;TGFBR1;MAB21L2;CABP4;KDR;WNT9B;GATA3;PDE6C;RDH10;FJX1;TCIRG1;TULP3;GNB1;NRP1;FOXC2;TGIF2;DLL1;SPRED2;HES5;SP3;COL8A1;KDM5B;RCN1;PSEN1;CRYBB3;SLC25A25;RHOJ;FKBP8;NOTCH1;NFIB;RPGRIP1L;GRM6;CYP1B1;BIRC7;WNT2;ATP2B2;TBC1D20;SMAD3;KLF4;SLC1A1;HDAC1;JAG1;WDR19;FOXF2;VAX2;COL8A2;ZNF513;CASP2;YY1;AQP5;GLI3;ROM1;ZEB1;SOX4;SPRY2;TWIST1;TSKU;MAN2A1;RING1;TULP1;CEP290;AQP1;WNT6;HPCA;RARG;BMP4;AHI1;SLC4A5;CRYBB2;PDGFRB;NOTCH2;BMP6;TMEM132E;SH3PXD2B;CHRDL1;PXDN;SLC44A4;MEIS3;CPAMD8;SLC39A5;GDF3;PBX4;BLOC1S3;SMG9
DNA-binding transcription repressor activity, RNA polymerase II-specific	DNA-binding transcription repressor activity, RNA polymerase II-specific;DNA-binding transcription repressor activity	LEF1;HOXD9;BCL6B;MSX1;MXD1;SAMD11;NFE2L3;PRDM1;TBX15;AEBP1;SKI;ZNF263;NR2F1;SKIL;MXD3;ZNF746;DEAF1;ERF;ELK3;PPARG;HES1;JDP2;SNAI1;MAX;NR1D1;TP53;IRF3;GSC;ZBTB2;ZNF750;ZNF224;CC2D1A;GATA3;KLF16;RELA;HHEX;ETS2;FOXP1;HEY1;DACH1;TGIF2;TFAP2C;MNT;ZBTB49;TCF3;HES5;ZBTB34;SP3;FOXO1;ZBTB21;POU6F1;POU5F1;ZBTB7A;TBX21;FOXP2;ZNF217;ETV3;HIC2;VAX2;HEYL;HES2;CEBPB;YY1;ETV7;HIC1;E4F1;SOX13;ZNF202;BATF3;ZEB1;ZNF131;ZBTB46;E2F7;FOXS1;GFI1;HINFP;BHLHE40;MYT1L;MYC;IKZF5;BACH1;FOXQ1;MZF1;TRPS1;TBX18;JUN;ZGPAT;ZNF205;NR2C1;PLAGL1;NR1D2;FOXO3;ZNF692;RARA;SMAD3;TWIST1
DNA-binding transcription activator activity	DNA-binding transcription activator activity;DNA-binding transcription activator activity, RNA polymerase II-specific	LEF1;NR5A2;HOXB7;MEOX1;MSX1;BNC1;SOX17;LMX1A;ETV5;FOXC1;SIX1;ETV4;NOTCH4;EGR3;ERG;FLI1;WT1;NHLH1;DLX5;PLSCR1;MECOM;EGR2;ZNF597;IRF1;GLIS2;ELF4;ELK3;BHLHA15;PPARG;TP53;STAT5B;TCF4;IRF3;PITX1;GLIS1;ZNF750;ZNF224;HOXB2;HOXA9;FOXF1;POU2F1;SOX18;GATA3;MYCN;ZNF300;HOXB5;DMRT2;RELA;E2F4;HHEX;ZNF600;ZNF814;SOX7;FOXC2;TFE3;TFAP2C;TCF3;GMEB1;SP1;RUNX2;FOXO1;NFE2L2;MEIS3;CSRNP2;ZNF341;EPAS1;HOXD3;STAT6;TCF15;ETS1;GLI1;NFATC1;TBX19;ZNF107;NOTCH1;REL;NFIB;HOXC4;ATF2;ZNF267;POU2F3;TBX21;TFAP2E;SMAD3;KLF4;FEV;MEOX2;ZNF212;ZNF721;CSRNP1;PRDM15;ZNF841;RBPJL;ELF1;MEF2B;JUND;FOXF2;HEYL;HOXD8;CEBPB;YY1;BATF;E4F1;RUNX1;JUNB;SOX4;ZNF131;ZNF580;FOXD2;GABPA;TP63;CEBPG;NR4A2;CEBPA;HINFP;MAFF;TLX1;GATA2;SMAD1;SPIB;NR1H3;DDIT3;PLAGL2;SIX2;CREB3L2;FOSL1;MYC;NFKB2;TEF;BACH1;E2F1;NOTCH2;HOXA5;SCX;MZF1;NEUROD2;ATMIN;POU4F3;CEBPD;IKZF3;ZNF473;ZIC1;ZNF484;FOSB;JUN;EBF2;NR4A1;DBP;NKRF;ZNF345;ATF5;OSR2;PLAGL1;FOSL2;FOXO3;IRF2;CREBRF;ELK4;EGR4;TFAP4
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5ME;ATP5F1E;ATP5MK;ATP5MG;ATP5PD;ATP5MJ;ATP5MF;ATP5MC2;ATP5PF;PPIF;ATP5F1A;ATP5F1C;ATP5PO;ATP5MC1;DMAC2L;ATP5F1B;ATP5MC3;ATP5PB
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation	LRRC32;HLA-E;TNFSF9;CRP;TACR1;RASAL3;LGALS9;BCL2L1;TNFRSF4;ANXA1;MAPK3;TLR4;TICAM1;CCL19;INPP5D;CSF1;ARG1;LYN;TNFRSF1B;IRF1;CSF2RB;BST2;HES1;IGF1;MYD88;CD24;STAT5B;AGER;ZNF335;IL20RB;HLA-DPA1;SPTA1;CCL8;VAV3;IDO1;TNFAIP3;ADA;IL12A;PTPRC;TNFRSF14;VCAM1;EFNB1;RIPK3;HHEX;PNP;HLA-DPB1;NCK1;ZAP70;HLA-DRB1;STAT6;RC3H1;IL15;GREM1;MAD1L1;CORO1A;TYK2;CD22;GAL;AHR;CD74;IL6;BTN2A2;CCL5;MNDA;IL33;ICOSLG;CEBPB;HLA-A;CD300A;CD38;HMGB1;FCRL3;BST1;CD6;PTPN6;VSIR;IGF2;MAPK8IP1;RAC2;BMP4;CTLA4;LST1;EBI3;CR1;IL6ST;BID;CRTAM;TNFSF18;PELI1;IKZF3;PDE5A;TGFBR2;CD3E;TNFSF13B;PYCARD;TMIGD2;NCK2;CD40LG;KITLG;IL34;CD70;IL23A;IL27;NMB;CLCF1;CARD11;HLA-DMB;PLA2G2A;HAVCR2;SLC39A10;IL1B;CLC;NFATC2;TLR9;LEP;SASH3;KIT;VTCN1;CD28;ATAD5;SOS1;CDKN1A;PTPN22;ZP3;CASP3;IL4I1;LILRB2
respiratory chain complex IV assembly	respiratory chain complex IV assembly;mitochondrial cytochrome c oxidase assembly	SURF1;PET100;COA8;COX20;FASTKD3;COX14;COA5;SLC25A46;COA4;COX18;COX17;TMEM223;COA3;COX15;SCO1;COA6;STMP1;COA1;TIMM21;COX16;BCS1L;TACO1;SMIM20;COX10
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production	CHI3L1;F2RL1;F2R;NOS2;PLA2G1B;CRP;HYAL2;LGALS9;PRKD2;ANXA1;TLR4;TNF;FFAR2;MYD88;NOD2;RIPK1;BCL10;ELANE;PTPRC;RELA;IL17D;ANXA4;TLR2;HSPA1A;CD74;KLF4;IL6;TLR1;APOA2;ARRB1;BCL3;C5AR2;ZNF580;HMGB1;SSC5D;LBP;HSPA1B;DDIT3;CACTIN;TLR3;LILRA2
cellular response to tumor necrosis factor	cellular response to tumor necrosis factor;response to tumor necrosis factor	EDA2R;CHI3L1;F2RL1;PLVAP;CX3CL1;CLDN18;ZC3H12A;AIM2;TMSB4X;HYAL2;NFKBIA;TNFRSF4;FAS;TNFRSF18;IKBKB;MAPK3;CLDN1;CCL14;CCL19;CASP4;CASP8;TNF;TNFRSF1B;HES1;CPNE1;CARD16;NR1D1;EXT1;TP53;FABP4;RIPK1;GBP3;TRADD;ACTN4;CCL8;EDN1;TNFAIP3;ARHGEF2;GBP2;GATA3;CRHBP;TNFRSF14;VCAM1;RELA;CTSK;CAMP;CARD8;FOXP1;CCL21;KRT18;ZFP36L2;KLF2;PIAS3;NFE2L2;GBP1;ZFP36L1;IL18BP;NFATC1;CCL26;CCL23;HSPA1A;MMP8;CYP1B1;CASP1;BIRC7;CCL5;CCL16;DICER1;GPER1;APOA1;TRAF5;TNFRSF1A;SPHK1;INPP5K;CCL3;CEBPA;PID1;CCL20;HSPA1B;SPPL2B;TNFRSF25;CACTIN;COL1A1;TNFSF18;PCK1;CALCA;TRAF2;TNFSF13B;PYCARD;RORA;NAIP;ZFP36;KAT2A;FOXO3;CD70;CCL4;PTK2B;CCL11;GAS6;LAPTM5;AKAP12;GFER;TANK;PIAS4;ASS1;HYAL3;CCDC3;ST18;DAB2IP;XIAP;CCL13;SELE;CXCL16;GCH1;PTGS2;MAP2K7;ADAM10
kidney epithelium development	kidney epithelium development;nephron epithelium development;nephron development	WNT2B;HOXB7;SOX8;FOXC1;PECAM1;CXCR2;SIX1;FGF2;EFNB2;TACSTD2;WT1;PODXL;SPRY1;WNT4;MYO1E;PKD2;HES1;RARA;EXT1;CD24;WWTR1;LZTS2;SLC22A1;CD34;SMAD7;BASP1;EDN1;WNT9B;GATA3;EPCAM;FOXC2;DLL1;HES5;SMAD6;GREM1;DCHS1;CITED1;NOTCH1;SMAD3;LAMA5;JAG1;IQGAP1;HEYL;ASXL1;BMP2;GLI3;SDC1;AQP1;NOG;WNT6;SMAD1;SIX2;EDNRB;OSR1;MYC;BMP4;AHI1;CRLF1;NOTCH2;SULF2;PDGFB;GPR4;ANGPT2;PDGFD;SULF1;TEK;NUP85;PDGFRB
tumor necrosis factor production	tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production	GHRL;IRAK3;HLA-E;CX3CL1;ZC3H12A;TGFB1;PLCG2;LGALS9;UBE2J1;TLR4;IL27RA;TICAM1;CCL19;TNFRSF8;ARID5A;ELF4;AZU1;RARA;FRMD8;IGF1;MYD88;NOD2;RIPK1;AGER;LTF;TNFAIP3;ARHGEF2;PTPRC;CLEC4A;FOXP1;LY96;ORM1;CYBA;C1QTNF4;PSEN1;TLR2;TRIM27;SPON2;MMP8;IFNG;IL6;LILRA5;POMC;CLU;DICER1;IL33;TLR1;BCL3;C5AR2;CCL3;HMGB1;TWIST1;LBP;NFKBIL1;PTPN6;VSIR;CACTIN;TLR3;AKAP8;LILRA2;LRRK2;IFIH1;PYCARD;NOD1;BPI;OAS2;ZFP36;IL23A;ORM2;MC1R;SIRPA;SYT11;GPR18;TMEM106A;OAS3;HAVCR2;GAS6;NFATC4;OAS1;AKAP12;TLR9;LEP;SASH3;CD2;PTPN22;PTAFR;CIDEA;SETD4;NLRC3;ADAM8;BCL10
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	MICOS13;TOMM7;CHCHD6;MICOS10;MTX3;TOMM20;MFN1;TOMM22;CHCHD3;MTX2;HSPA9;DNAJC11;APOO;TOMM70;SAMM50;IMMT;APOOL;TOMM40L
regulation of heart contraction	regulation of heart contraction;heart contraction;heart process;regulation of blood circulation	HCN4;ZMPSTE24;GPD1L;SCN1B;THRB;GJA1;SCN10A;ADRA1A;GSTM2;DMD;MEF2A;ADRB1;GSTO1;JUP;CACNA1G;TBX5;MYL2;KCND3;KCNH2;CACNB2;CHRM2;NOS1AP;CACNA1C;RNF207;KCNJ2;DSP;DLG1;S100A1;NKX2-5;THRA;CTNNA3;DSC2;CAV3;DES;SPTBN4;MYH6;GLP1R;MYH7;CYP2J2;TMEM161B;PKP2;ATP2B4;TMEM38B;EHD3;CACNA2D1;SLC8A1;TPM1;DSG2;CORIN;TMEM38A;HEY2;ATP1B1;MYL4;SLC4A3;PDE4B;CASQ2;ATP1A1;SPX;RYR2;TNNI3K;ATP1A3;TMEM65;CELF2;TNNT2;PDE4D;PLN;BVES;YWHAE;MYL3;GLRX3;KCNIP2;KCNQ1;ADORA1;CALM2;ANK2;KCNJ8;ATP2A2;CAMK2D;HRC;CSRP3;CXADR;PRKACA;GATA4;DMPK;HSPB7;SCN2B;KCNJ5;KCNN2;POPDC2;RNLS;GAA;HOPX;CALM3;SGCD;PPP1R13L;NEDD4L;TCAP;ACTC1;MTOR;FGF12;SGCG;TTN;CDC42;SOD1;TNNC1;DNM1L;MYBPC3;YAP1;AKAP13;PPCS;ZDHHC21;ITGB1;FAAH;HRH2
interleukin-1 production	interleukin-1 production;regulation of interleukin-1 production	GHRL;F2RL1;F2R;CX3CL1;ZC3H12A;AIM2;LGALS9;GIT1;ANXA1;PML;TLR4;S100A13;CCL19;CASP8;TNF;IL16;ELF4;AZU1;IGF1;CARD16;MYD88;NOD2;AGER;PANX2;GSDMD;TNFAIP3;RELA;IFI16;CARD8;FOXP1;MEFV;ORM1;CCR7;IFNG;CASP1;NLRP12;SMAD3;IL6;LILRA5;APOA1;MALT1;NLRP1;SPHK1;CCL3;HMGB1;NLRP3;USP50;IL1R2;LILRA2;GBP5;PYCARD;NAIP;NOD1;ORM2;SIRPA;SAA1;TMEM106A;EGR1;HAVCR2;GAS6
branching morphogenesis of an epithelial tube	branching morphogenesis of an epithelial tube;morphogenesis of a branching structure;morphogenesis of a branching epithelium	SFRP2;WNT2B;LEF1;LAMA1;HOXB7;RASIP1;SOX8;ENG;DLL4;SIX1;FGF2;NOTCH4;SIRT6;PML;TACSTD2;WT1;SPRY1;WNT4;MMP14;CSF1;TNF;RSPO2;PKD2;TIE1;EXT1;EPHA2;PLXND1;NRARP;EDN1;KDR;WNT9B;FOXF1;STK4;RDH10;ABL1;NRP1;FOXC2;CSMD1;CTSH;KDM5B;TNC;GREM1;DCHS1;GLI2;CITED1;NOTCH1;VDR;SRC;WNT2;MDK;LAMA5;GNA13;TIMELESS;BMP2;GLI3;PPP3R1;SPRY2;SEMA3E;NOG;WNT6;SIX2;MYC;BMP4;DRD2;PRDM1;SHOX2;BTBD7;MAP3K13;TP63;SULF1;FIGNL2;LRRK2;ERMN;HOXA5;RTN4
cardiac muscle contraction	cardiac muscle contraction;striated muscle contraction	HCN4;GPD1L;SCN1B;GJA1;SCN10A;ADRA1A;SGCD;GSTM2;DMD;GSTO1;JUP;PPP1R13L;CACNA1G;MYL2;KCND3;KCNH2;CACNB2;NOS1AP;CACNA1C;RNF207;KCNJ2;DSP;DLG1;NKX2-5;NEDD4L;TCAP;CTNNA3;DSC2;CAV3;MYH6;MYH7;PKP2;TMEM38B;EHD3;CACNA2D1;MTOR;SLC8A1;FGF12;TPM1;DSG2;TMEM38A;ATP1B1;MYL4;TTN;PDE4B;CASQ2;ATP1A1;RYR2;TNNI3K;TNNC1;TNNT2;MYBPC3;PDE4D;PLN;MYL3;KCNQ1;ADORA1;CALM2;ANK2;KCNJ8;ATP2A2;CAMK2D;HRC;CSRP3;PRKACA;GATA4;SCN2B;KCNJ5;KCNN2;GAA;CALM3;RCSD1;CHRNA1;CASQ1;MYH14;ARG2;KBTBD13;LMOD3;DTNA;SMPX;SYNM;LARGE1;ALDOA;DMPK;KLHL41;HOMER1
positive regulation of positive chemotaxis	positive regulation of positive chemotaxis;regulation of positive chemotaxis	SCG2;F2RL1;VEGFC;S1PR1;PGF;CXCL12;IL16;AZU1;ITGA2;AGER;KDR;ANGPT2
reproductive structure development	reproductive structure development;reproductive system development	SFRP2;LHB;WNT2B;INHBB;LRP2;BAX;SOX8;BOK;BMP6;CGA;VGF;STRA6;LFNG;FOXC1;SERPINE2;ID4;ADGRG1;BCL2L1;FZD4;SERPINF1;WT1;CDKN1C;WNT4;MMP14;REC8;PTPRN;RARA;ADAM15;STAT5B;MERTK;ADAM20;MAMLD1;TGFBR1;RAB13;BASP1;AMH;KDR;NUPR1;WNT9B;HOXA9;GATA3;RDH10;LHCGR;AKR1C3;CSMD1;TFAP2C;MMP2;KDM5B;CD2AP;NR5A1;ADAMTS1;TNC;GLI1;NOTCH1;SRC;CYP1B1;CRIP1;TBC1D20;DHH;FER;ATN1;WDR19;FOXF2;ARID4B;CASP2;GNRH1;CEBPB;CBL;ACE;ROR2;TNFSF10;INSL3;RETN;TP63;PSAPL1;BCL2L11;SULF1;SDC1;NASP;NOS3;NOG;FANCG;SMARCC1;STK11;TNFAIP6;SYCP2;SGPL1;TLR3;RARG;OSR1;ANG;BMP4;PPP1R9B;UBE2Q1
striated muscle cell development	striated muscle cell development;myofibril assembly	LMOD2;MYH11;WDR1;ITGB1;MEF2A;MYL2;OBSL1;MYLK3;MYOM2;FHOD3;NKX2-5;TCAP;SRF;CAV3;CASQ1;MYH6;MYH7;MYOM3;KRT8;PROX1;ACTC1;MYOM1;SYNPO2L;FLII;OBSCN;FLNC;TPM1;ADPRHL1;TTN;LDB3;MYL9;MYOZ2;TNNT2;TMOD1;AKAP13;MYBPC3;LMOD3;CFL2;NEBL;PGM5;PRKAR1A;ANKRD1;NRAP;ACTN2;CSRP3;LARGE1;CSRP2;MYPN;KLHL41
serine-type endopeptidase activity	serine-type endopeptidase activity;serine-type peptidase activity;serine hydrolase activity	PLAT;PRSS50;CTRC;PCSK5;CTRB2;RHBDD2;CFB;MMP9;F12;ACR;ADAM8;PRSS3;CELA2A;C2;PCSK1;PRSS23;HP;CFI;PRSS46P;MMP14;CTRB1;AZU1;CELA3A;CELA3B;FAP;PRSS51;C1S;C1RL;GZMM;LTF;HTRA4;TMPRSS2;ELANE;MMP19;CTRL;F11;CTSK;PRSS2;CTSS;PRSS1;PRSS53;CELA2B;CTSH;MMP2;MMP1;OVCH1;HTRA1;PRTN3;MMP8;KLK10;C1R;KLK1;ENDOU;DPP7;ACE;BMP1;KLK5;DPP10;PRSS8;PLG;TMPRSS3;RHBDD3;ACHE
killing of cells of another organism	killing of cells of another organism;disruption of cell in another organism	CHGA;CXCL6;F2RL1;PGLYRP1;NOS2;RPS19;TREM1;ARG1;S100A12;AZU1;MYD88;GSDMB;GBP3;GZMM;MICB;LTF;GBP2;ELANE;APOL1;CAMP;GBP1;GNLY;NKG7;DCD;IFNG;MICA;DEFA3;SCNN1B;H2BC12;PRF1;GZMB;C7;GBP5;GZMH;DEFA4;PLA2G2A;NLRP6;F2;CCL13;C5
CD4-positive, alpha-beta T cell differentiation	CD4-positive, alpha-beta T cell differentiation;alpha-beta T cell activation involved in immune response;T cell differentiation involved in immune response;alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell activation;T-helper cell differentiation	LEF1;ZC3H12A;NFKBID;LGALS9;IL2RG;FUT7;ANXA1;HLX;CCL19;RARA;CD83;ARMC5;IL4R;SMAD7;NFKBIZ;GATA3;FOXP1;KMT2A;SOCS1;HLA-DRB1;STAT6;RC3H1;SLAMF6;IFNG;TBX21;IL6;BRD2;PTGER4;HLA-DRA;MALT1;BCL3;RELB;BATF;RUNX1;JUNB;IL18R1;RUNX3;HMGB1;NLRP3;ATP7A;SEMA4A;JAK3;ENTPD7;MEN1;CBFB;LY9;LOXL3;RORA;IL23A;IL27;ZFPM1;CLEC4D;FGL2;EOMES;CLEC4E;PCK1;AGER;TCIRG1;NKG7;VSIR;TGFBR2;CD3E;CD160;CARD11
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	GDF15;FMOD;CLDN5;LRRC32;LTBP2;LRG1;TGFB1;ENG;HYAL2;CDH5;SPRED3;PENK;ADAMTSL2;SKI;PML;LOX;CLDN1;SKIL;CDKN1C;SPRY1;WNT4;MSTN;VEPH1;TGFB1I1;PPARG;ING1;WNT10A;ACVRL1;TP53;PDE2A;YES1;TGFBR1;SMAD7;SMURF1;EDN1;HTRA4;NFKBIZ;PXN;FKBP1A;FYN;NODAL;ABL1;LEFTY1;CTSK;MAPK7;FAM89B;GDF10;AXIN1;ZFP36L2;SPRED2;CLEC3B;KMT2A;SMAD6;CD2AP;ZFP36L1;MXRA5;TGFBR3;APAF1;NFATC1;FUT8;HTRA1;CITED1;HSPA1A;SRC;ZNF451;WNT2;SMURF2;ZBTB7A;PDGFD;SMAD3;HDAC1;LPXN;TGFB3;ID1;ARID4B;CDH3;DAB2;BMP2;VASN;WFIKKN1;LTBP3;LTBP4;ZEB1;SPRY2;RUNX3;LATS1;ASPN;SMAD1;STK11;BRMS1;NRROS;MEN1;SCX;COL1A1;ITGB5;DLX1;LATS2;CHST11;TRIM33;TGFBR2;JUN;NDP
interleukin-1 beta production	interleukin-1 beta production;regulation of interleukin-1 beta production	GHRL;F2RL1;F2R;CX3CL1;ZC3H12A;AIM2;LGALS9;GIT1;PML;TLR4;CCL19;CASP8;TNF;ELF4;AZU1;IGF1;CARD16;MYD88;NOD2;AGER;GSDMD;TNFAIP3;RELA;IFI16;CARD8;FOXP1;MEFV;ORM1;CCR7;IFNG;CASP1;NLRP12;SMAD3;IL6;LILRA5;APOA1;MALT1;NLRP1;SPHK1;CCL3;NLRP3;USP50
positive regulation of T cell differentiation	positive regulation of T cell differentiation;positive regulation of lymphocyte differentiation	LEF1;TNFSF9;NFKBID;LGALS9;EGR3;IL2RG;ADAM8;ANXA1;HLX;CCL19;SMARCD2;SMARCD1;RARA;CD83;IL4R;STAT5B;ITPKB;NFKBIZ;GATA3;ADA;PTPRC;PNP;ZAP70;SOCS1;IL7R;HLA-DRB1;GLI2;IFNG;PIK3R6;MDK;CD74;BTN2A2;BRD2;HLA-DRA;MALT1;SOX13;ACTB;RUNX1;GLI3;SOX4;RUNX3;NLRP3;WNT10B;SMARCC1;VSIR;BAD;CR1;PCK1;CBFB;TGFBR2;VNN1;RHOA;FOXO3;IL1RL2;IL23A;MMP14;INPP5D;IL15RA;IL15
regulation of leukocyte mediated cytotoxicity	regulation of leukocyte mediated cytotoxicity;regulation of cell killing	IL18RAP;DNASE1L3;CXCL6;F2RL1;HLA-E;NOS2;TGFB1;HLA-C;LGALS9;HLA-B;ARG1;B2M;STAT5B;SERPINB9;AGER;MICB;IL12A;PTPRC;RIPK3;HLA-F;HLA-H;TAP2;NECTIN2;LAG3;IL7R;HLA-DRB1;SLAMF6;KLRD1;PIK3R6;LAMP1;HLA-DRA;HLA-A;MR1;ICAM1;VAV1;ULBP1;MICA;NCR1;SH2D1A;KLRC3;CLEC12B;CRTAM;ULBP2;STAP1;CD160;CRK;KLRB1;IL23A;SPI1;HAVCR2;CFH;IFNG;PRF1;CR1;MAPK8
